Narrowband internet access,7,0,4,0,0,0,2,0,0,6,1,4,3,7,0,,,,
,*%,0%,1%,0%,0%,0%,1%,0%,0%,*%,*%,*%,*%,*%,0%,,,,
TV service with additional channels you pay to receive,918,104,115,62,60,89,88,79,168,831,87,595,315,566,322,,,,
,41%,37%,37%,33%,37%,45%,42%,42%,47%,42%,30%,47%,32%,41%,40%,,,,
,,,,,,c,,c,abcd,j,,l,,,,,,,
None of these,178,24,17,15,13,20,16,14,22,145,33,66,112,104,68,,,,
,8%,9%,6%,8%,8%,10%,7%,7%,6%,7%,11%,5%,11%,8%,8%,,,,
,,,,,,,,,,,i,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 95,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG1. Do you receive any of these services as part of an overall deal or package from the same supplier? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Yes,1202,580,622,149,244,493,316,135,92,163,331,361,374,227,240,1023,97,52,29
,53%,54%,53%,45%,60%,63%,43%,36%,43%,58%,70%,64%,56%,55%,39%,54%,49%,47%,46%
,,,,,cf,cf,,,,gh,ghi,lmn,n,n,,qr,,,
No,972,467,505,137,158,274,403,233,122,113,135,182,269,169,352,796,90,55,31
,43%,43%,43%,42%,39%,35%,54%,62%,56%,40%,29%,32%,40%,41%,58%,42%,46%,49%,50%
,,,,e,,,cde,ij,ij,j,,,k,k,klm,,,o,o
Don't know,82,35,48,42,6,14,20,10,2,3,6,23,27,17,16,67,10,4,2
,4%,3%,4%,13%,2%,2%,3%,3%,1%,1%,1%,4%,4%,4%,3%,4%,5%,4%,3%
,,,,def,,,,,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 95,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG1. Do you receive any of these services as part of an overall deal or package from the same supplier? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Yes,1202,132,185,92,90,109,107,98,211,1064,138,768,427,766,406,,,,
,53%,47%,60%,49%,55%,55%,51%,52%,60%,54%,47%,61%,43%,55%,50%,,,,
,,,acf,,,,,,ac,j,,l,,n,,,,,
No,972,141,107,85,68,81,98,82,133,837,135,457,510,559,381,,,,
,43%,50%,35%,46%,42%,41%,47%,44%,38%,43%,46%,36%,52%,40%,47%,,,,
,,beh,,b,,,b,b,,,,,k,,m,,,,
Don't know,82,7,15,9,6,7,6,7,10,63,20,36,47,56,24,,,,
,4%,3%,5%,5%,3%,4%,3%,4%,3%,3%,7%,3%,5%,4%,3%,,,,
,,,,,,,,,,,i,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 96,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG2. Is this ONE deal or package, or more than one? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
"Base : Those with a bundle of services, who receive any of these services as part of an overall deal or package",,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1692,815,877,173,305,727,487,225,164,221,398,482,522,336,352,1042,227,199,224
Effective Weighted Sample,1161,564,597,124,198,504,351,149,101,154,299,329,357,237,240,902,161,141,208
Total,1202,580,622,149,244,493,316,135,92,163,331,361,374,227,240,1023,97,52,29
One deal or package,1129,546,583,139,229,459,301,129,86,157,311,336,351,211,231,963,94,47,25
,94%,94%,94%,94%,94%,93%,95%,96%,94%,96%,94%,93%,94%,93%,96%,94%,97%,90%,86%
,,,,,,,,,,,,,,,,r,qr,,
Two packages from one supplier,44,21,23,6,9,18,11,3,3,4,11,14,14,11,5,36,1,4,3
,4%,4%,4%,4%,4%,4%,3%,2%,3%,2%,3%,4%,4%,5%,2%,4%,1%,8%,9%
,,,,,,,,,,,,,,,,,,op,op
Two packages from different suppliers,9,4,6,0,3,5,1,*,*,*,5,3,2,2,2,8,1,*,1
,1%,1%,1%,0%,1%,1%,*%,*%,*%,*%,1%,1%,1%,1%,1%,1%,1%,*%,3%
,,,,,,,,,,,,,,,,,,,oq
Three or more packages,11,6,5,1,2,6,2,0,2,1,4,5,2,3,1,10,1,*,*
,1%,1%,1%,1%,1%,1%,1%,0%,2%,1%,1%,1%,1%,1%,*%,1%,1%,*%,2%
Don't know,9,4,5,3,0,5,1,2,1,2,*,2,4,1,1,7,1,1,*
,1%,1%,1%,2%,0%,1%,*%,2%,1%,1%,*%,1%,1%,1%,*%,1%,1%,2%,1%
,,,,,,,,j,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 96,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG2. Is this ONE deal or package, or more than one? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
"Base : Those with a bundle of services, who receive any of these services as part of an overall deal or package",,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1692,113,147,119,131,145,119,127,141,1278,414,968,717,1019,449,,,,
Effective Weighted Sample,1161,108,136,113,124,138,112,121,131,987,197,659,535,754,359,,,,
Total,1202,132,185,92,90,109,107,98,211,1064,138,768,427,766,406,,,,
One deal or package,1129,130,154,83,86,108,104,91,206,997,132,718,404,709,395,,,,
,94%,99%,83%,91%,96%,99%,98%,93%,97%,94%,96%,94%,95%,93%,97%,,,,
,,bc,,,b,bcg,bc,b,bc,,,,,,m,,,,
Two packages from one supplier,44,1,20,6,3,0,0,2,5,41,2,28,16,38,3,,,,
,4%,1%,11%,6%,3%,0%,0%,2%,2%,4%,2%,4%,4%,5%,1%,,,,
,,,adefgh,aef,e,,,,,,,,,n,,,,,
Two packages from different suppliers,9,0,1,1,1,0,1,3,1,8,1,6,3,4,4,,,,
,1%,0%,*%,1%,1%,0%,1%,3%,*%,1%,1%,1%,1%,1%,1%,,,,
,,,,,,,,e,,,,,,,,,,,
Three or more packages,11,0,7,2,0,0,0,0,0,10,1,9,2,9,1,,,,
,1%,0%,4%,3%,0%,0%,0%,0%,0%,1%,1%,1%,*%,1%,*%,,,,
,,,adefgh,,,,,,,,,,,,,,,,
Don't know,9,1,3,0,0,1,1,2,0,8,1,7,2,6,3,,,,
,1%,1%,1%,0%,0%,1%,1%,2%,0%,1%,1%,1%,*%,1%,1%,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 97,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG3 (QG3A). SHOWCARD Thinking about the service package you consider to be the main one,",,,,,,,,,,,,,,,,,,,
or the one your household spends the most on... Please could you tell me which services are part of this deal or package you have with the same supplier? (MULTICODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1680,809,871,169,305,721,485,223,162,218,397,480,515,334,351,1035,226,197,222
Effective Weighted Sample,1152,560,592,122,198,500,350,147,99,152,298,328,352,236,239,895,160,139,206
Total,1193,576,617,146,244,488,315,132,91,162,331,359,369,226,239,1016,96,51,29
Landline phone,1013,491,522,110,194,427,282,105,78,135,281,313,321,191,188,859,86,44,24
,85%,85%,85%,76%,80%,87%,89%,79%,86%,84%,85%,87%,87%,85%,79%,85%,89%,85%,85%
,,,,,,cd,cd,,,,,n,n,,,,,,
One mobile phone,99,46,52,19,26,37,16,16,10,9,20,21,34,20,24,84,5,7,2
,8%,8%,8%,13%,11%,8%,5%,12%,11%,6%,6%,6%,9%,9%,10%,8%,6%,15%,8%
,,,,f,f,,,j,,,,,,,,,,opr,
More than one mobile phone,26,13,12,4,2,12,8,6,2,3,7,6,6,8,6,20,2,3,1
,2%,2%,2%,3%,1%,2%,3%,4%,2%,2%,2%,2%,2%,4%,3%,2%,3%,5%,2%
,,,,,,,,,,,,,,,,,,o,
Internet - Fixed Broadband access,1012,490,522,112,217,429,255,101,74,140,300,316,330,183,183,864,81,45,23
,85%,85%,85%,76%,89%,88%,81%,76%,81%,87%,91%,88%,89%,81%,77%,85%,84%,87%,81%
,,,,,cf,cf,,,,g,gh,mn,mn,,,,,,
Internet - Mobile Broadband access,89,41,48,22,19,36,12,10,5,11,25,27,27,16,20,83,3,3,1
,7%,7%,8%,15%,8%,7%,4%,8%,6%,7%,7%,8%,7%,7%,8%,8%,3%,5%,5%
,,,,def,f,f,,,,,,,,,,p,,,
TV service,536,245,291,70,121,216,130,61,31,75,166,162,168,93,114,458,46,19,14
,45%,43%,47%,48%,50%,44%,41%,46%,34%,46%,50%,45%,45%,41%,48%,45%,47%,38%,47%
,,,,,,,,,,,h,,,,,,,,
Don't know,37,20,18,4,8,15,9,4,5,5,5,11,4,11,11,31,4,1,1
,3%,3%,3%,3%,3%,3%,3%,3%,5%,3%,2%,3%,1%,5%,5%,3%,4%,3%,2%
,,,,,,,,,,,,l,,l,l,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 97,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG3 (QG3A). SHOWCARD Thinking about the service package you consider to be the main one,",,,,,,,,,,,,,,,,,,,
or the one your household spends the most on... Please could you tell me which services are part of this deal or package you have with the same supplier? (MULTICODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1680,112,145,119,131,144,118,125,141,1269,411,959,714,1012,446,,,,
Effective Weighted Sample,1152,107,134,113,124,137,111,119,131,979,195,652,533,748,356,,,,
Total,1193,131,183,92,90,108,105,96,211,1057,136,761,425,761,404,,,,
Landline phone,1013,91,159,78,83,94,97,81,177,889,124,649,362,664,325,,,,
,85%,69%,87%,85%,92%,87%,92%,85%,84%,84%,91%,85%,85%,87%,81%,,,,
,,,a,a,ah,a,a,a,a,,i,,,n,,,,,
One mobile phone,99,16,13,4,6,8,6,16,16,90,8,67,32,54,43,,,,
,8%,12%,7%,4%,7%,7%,5%,17%,7%,9%,6%,9%,7%,7%,11%,,,,
,,c,,,,,,bcdefh,,,,,,,m,,,,
More than one mobile phone,26,3,2,2,2,1,5,2,2,22,4,17,8,12,13,,,,
,2%,2%,1%,2%,3%,1%,5%,2%,1%,2%,3%,2%,2%,2%,3%,,,,
Internet - Fixed Broadband access,1012,117,156,82,72,95,91,78,171,900,112,663,346,650,339,,,,
,85%,89%,86%,90%,81%,88%,87%,81%,81%,85%,82%,87%,81%,85%,84%,,,,
,,,,,,,,,,,,l,,,,,,,
Internet - Mobile Broadband access,89,16,10,10,9,8,2,8,20,81,8,60,29,59,29,,,,
,7%,12%,5%,11%,10%,7%,2%,9%,9%,8%,6%,8%,7%,8%,7%,,,,
,,f,,f,f,,,f,f,,,,,,,,,,
TV service,536,63,70,34,30,58,53,38,110,506,30,350,183,328,195,,,,
,45%,48%,39%,37%,34%,54%,50%,40%,52%,48%,22%,46%,43%,43%,48%,,,,
,,d,,,,bcdg,d,,bcd,j,,,,,,,,,
Don't know,37,1,6,1,1,4,1,2,15,32,5,24,10,26,11,,,,
,3%,1%,3%,1%,1%,4%,1%,2%,7%,3%,4%,3%,2%,3%,3%,,,,
,,,,,,,,,acdf,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 98,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG4 (QG3B). Do you receive a discount or special deal for subscribing to this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1680,809,871,169,305,721,485,223,162,218,397,480,515,334,351,1035,226,197,222
Effective Weighted Sample,1152,560,592,122,198,500,350,147,99,152,298,328,352,236,239,895,160,139,206
Total,1193,576,617,146,244,488,315,132,91,162,331,359,369,226,239,1016,96,51,29
Yes,804,375,430,79,165,347,213,82,59,109,226,253,253,148,151,681,69,37,17
,67%,65%,70%,54%,68%,71%,68%,62%,65%,68%,68%,70%,68%,65%,63%,67%,71%,71%,61%
,,,,,c,c,c,,,,,,,,,,r,,
No,215,112,103,22,43,87,62,36,17,34,61,58,70,41,46,186,13,9,8
,18%,19%,17%,15%,18%,18%,20%,27%,19%,21%,19%,16%,19%,18%,19%,18%,13%,17%,28%
,,,,,,,,j,,,,,,,,,,,opq
Don't know,174,89,85,45,35,53,41,15,15,18,44,48,47,37,41,149,15,6,3
,15%,15%,14%,31%,14%,11%,13%,11%,16%,11%,13%,13%,13%,17%,17%,15%,15%,12%,11%
,,,,def,,,,,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 98,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG4 (QG3B). Do you receive a discount or special deal for subscribing to this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1680,112,145,119,131,144,118,125,141,1269,411,959,714,1012,446,,,,
Effective Weighted Sample,1152,107,134,113,124,137,111,119,131,979,195,652,533,748,356,,,,
Total,1193,131,183,92,90,108,105,96,211,1057,136,761,425,761,404,,,,
Yes,804,80,133,54,73,75,54,61,152,714,90,530,268,517,270,,,,
,67%,61%,73%,58%,82%,69%,51%,64%,72%,68%,66%,70%,63%,68%,67%,,,,
,,,acf,,acefg,f,,,cf,,,l,,,,,,,
No,215,25,29,18,4,18,34,18,40,192,23,130,85,141,66,,,,
,18%,19%,16%,20%,4%,17%,32%,19%,19%,18%,17%,17%,20%,19%,16%,,,,
,,d,d,d,,d,abcdegh,d,d,,,,,,,,,,
Don't know,174,27,20,20,13,15,18,17,19,151,23,101,72,103,68,,,,
,15%,20%,11%,22%,14%,14%,17%,18%,9%,14%,17%,13%,17%,13%,17%,,,,
,,bh,,bh,,,,h,,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 99,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG5 (QG3C). Do you receive one bill for this bundle of services, or more than one bill? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1680,809,871,169,305,721,485,223,162,218,397,480,515,334,351,1035,226,197,222
Effective Weighted Sample,1152,560,592,122,198,500,350,147,99,152,298,328,352,236,239,895,160,139,206
Total,1193,576,617,146,244,488,315,132,91,162,331,359,369,226,239,1016,96,51,29
One bill,1123,542,581,132,228,464,299,128,88,156,313,339,347,207,230,961,89,48,26
,94%,94%,94%,90%,93%,95%,95%,96%,96%,96%,95%,95%,94%,92%,96%,95%,92%,93%,91%
,,,,,,,,,,,,,,,m,r,,,
More than one bill,33,16,17,1,9,15,9,4,2,5,15,12,10,9,3,27,2,3,1
,3%,3%,3%,*%,4%,3%,3%,3%,2%,3%,4%,3%,3%,4%,1%,3%,2%,5%,5%
Don't know,36,18,18,13,6,9,7,1,1,1,3,8,13,10,6,29,5,1,1
,3%,3%,3%,9%,3%,2%,2%,1%,2%,1%,1%,2%,3%,4%,2%,3%,5%,2%,5%
,,,,def,,,,,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 99,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QG5 (QG3C). Do you receive one bill for this bundle of services, or more than one bill? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1680,112,145,119,131,144,118,125,141,1269,411,959,714,1012,446,,,,
Effective Weighted Sample,1152,107,134,113,124,137,111,119,131,979,195,652,533,748,356,,,,
Total,1193,131,183,92,90,108,105,96,211,1057,136,761,425,761,404,,,,
One bill,1123,124,169,84,83,102,100,89,209,994,129,715,402,715,382,,,,
,94%,95%,93%,91%,92%,95%,95%,92%,99%,94%,95%,94%,94%,94%,95%,,,,
,,,,,,,,,bcdg,,,,,,,,,,
More than one bill,33,4,10,4,2,1,2,2,2,29,5,23,10,23,9,,,,
,3%,3%,6%,4%,2%,1%,2%,2%,1%,3%,4%,3%,2%,3%,2%,,,,
,,,eh,,,,,,,,,,,,,,,,
Don't know,36,3,3,4,5,4,3,6,0,34,2,23,13,23,12,,,,
,3%,2%,2%,5%,6%,4%,3%,6%,0%,3%,1%,3%,3%,3%,3%,,,,
,,,,h,h,h,h,h,,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 100,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG6 (QG3D). Which supplier do you use for this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
