AUTHORITY,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,01.07.2011,2207545983,11707.95,C,CAROWAY CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,07.07.2011,2207562395,18658.78,C,COLAS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,07.07.2011,2207561929,45010.45,C,DYER & BUTLER
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,07.07.2011,2207565213,35440.08,C,DYER & BUTLER
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,05.07.2011,2207554485,3921.79,C,G MOYSE CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,13.07.2011,2207585190,14800.00,C,G MOYSE CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,20.07.2011,2207609243,14875.06,C,G MOYSE CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,20.07.2011,2207609185,95908.96,C,GEOFFREY OSBORNE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,19.07.2011,2207602925,960.50,C,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,05.07.2011,2207554566,709.33,C,MILDREN CONSTRUCTION LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,05.07.2011,2207554566,634.15,C,MILDREN CONSTRUCTION LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,27.07.2011,2207630686,8753.86,C,MILDREN CONSTRUCTION LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Payments to main contractor,25.07.2011,2207620038,3752.70,C,SCANDOR LANDSCAPE CONTRACTORS LIMIT
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207616855,593.04,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617473,649.70,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617493,508.88,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617542,508.88,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617583,711.58,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617664,508.88,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617719,758.12,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Special Maintenance,26.07.2011,2207624730,5715.00,C,EASTLEIGH BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Structural Drainage,05.07.2011,2207554247,1245.00,C,RCD HOARE (SELBORNE) LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Surveyors,25.07.2011,2207622689,2975.00,C,LANDSCOPE ENGINEERING LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Testing,12.07.2011,2207579132,1625.00,C,ASHDOWN SITE INVESTIGATION LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Non Principal Roads - Improvements,Traffic signals,14.07.2011,2207592474,949.44,C,SOUTHERN ELECTRIC CONTRACTING LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Petersfield,Council Tax,01.07.2011,9901551148,1647.66,R,EAST HAMPSHIRE DISTRICT COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Petersfield,Water - metered,22.07.2011,1100163943,796.90,R,SOUTH EAST WATER PLC
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Petersfield Travel Guide,Publicity Expenses,20.07.2011,2207608174,3137.00,R,CLIFFE ENTERPRISE DESIGN & PRINT
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,PFI Scouting,Lighting Mntce Contract,05.07.2011,2207552283,1050.63,R,BOWEPARK LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Other Consultants,14.07.2011,2207592323,2990.00,C,CALFORD SEADEN PARTNERSHIP
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Other Consultants,29.07.2011,2207638309,3199.82,C,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Other wrk chargeable to scheme,11.07.2011,2207577051,1050.00,C,ADIEN LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Other wrk chargeable to scheme,05.07.2011,2207553071,7680.00,C,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Payments to main contractor,27.07.2011,2207632370,39418.99,C,G MOYSE CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Payments to main contractor,06.07.2011,2207560394,2348.09,C,GEOFFREY OSBORNE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Payments to main contractor,01.07.2011,2207546079,28800.00,C,ROCON CONTRACTORS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Programmed Patching,19.07.2011,2207602298,99000.00,C,ASHRIDGE CONSTRUCTION LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Programmed Patching,07.07.2011,2207561223,1306.90,C,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Principal Roads - Improvements,Programmed Patching,22.07.2011,2207617623,711.58,C,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,12.07.2011,2207579194,2640.00,R,BATCHLEAGUE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,11.07.2011,2207574071,3346.85,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,11.07.2011,2207574117,3149.25,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,29.07.2011,2207638030,3828.50,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,29.07.2011,2207638120,4743.19,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,11.07.2011,2207576969,5644.55,R,RPF ASSOCIATES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Project Restoration Team,Agency Staff - Basic Pay,26.07.2011,2207625639,7453.19,R,RPF ASSOCIATES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,PSF - Amey - Capital Holding,Consultants Fees,21.07.2011,2207614165,1572.04,R,AMEY LG LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,PSF - WSP - Capital Holding,Consultants Fees,04.07.2011,2207549179,3895.96,R,WSP UK LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,PT New Initiatives,Bus Subsidies,22.07.2011,2207615788,2146.56,R,SOLENT BLUE LINE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,PT New Initiatives,Payments to Other Bodies,25.07.2011,2207619760,6500.00,R,THREE RIVERS COMMUNITY RAIL PARTNER
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Quantity Surveying,Agency Staff - Basic Pay,29.07.2011,2207638174,2559.98,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Quantity Surveying,Agency Staff - Basic Pay,29.07.2011,2207638269,2348.58,R,HIGHWAYS RESOURCE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R140 Wilts & Dorset,Bus Subsidies,18.07.2011,2207598726,8662.83,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R142 Wilts & Dorset,Bus Subsidies,18.07.2011,2207598849,725.08,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R143 Hampshire Bus,Bus Subsidies,15.07.2011,2207594132,2487.58,R,STAGECOACH (SOUTH) LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R145 Wilts & Dorset,Bus Subsidies,18.07.2011,2207598789,2574.08,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R146 Wilts & Dorset,Bus Subsidies,18.07.2011,2207598884,873.92,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R148 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599007,8047.59,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R148 Wilts & Dorset,Bus Subsidy Rural Bus Grant,18.07.2011,2207599007,1310.08,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R149 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599255,822.00,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R151 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599285,1361.92,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R152 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599341,681.42,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R153 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599372,1396.58,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R160 SBL,Bus Subsidies,05.07.2011,2207552174,32294.08,R,SOLENT BLUE LINE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R160 SBL,Bus Subsidies,18.07.2011,2207598329,32294.08,R,SOLENT BLUE LINE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R160 SBL,Bus Subsidy Rural Bus Grant,05.07.2011,2207552174,813.00,R,SOLENT BLUE LINE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R160 SBL,Bus Subsidy Rural Bus Grant,18.07.2011,2207598329,813.00,R,SOLENT BLUE LINE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R180 First Hampshire Bus,Bus Subsidies,13.07.2011,2207583708,3365.75,R,FIRST HAMPSHIRE & DORSET LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R183 First Hampshire Bus,Bus Subsidies,13.07.2011,2207583735,3684.58,R,FIRST HAMPSHIRE & DORSET LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R186 Wilts & Dorset,Bus Subsidies,18.07.2011,2207599411,2007.42,R,WILTS & DORSET BUS CO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,R188 Andover Taxisne,Car share services,13.07.2011,2207584024,995.10,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Rd Depot&Asphalt Wks Michldevr,Electricity,22.07.2011,1100163909,1548.60,R,BRITISH GAS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Rechargeable,Other Expenses,25.07.2011,2207620883,1140.28,R,SIEMENS PLC
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Rechargeable Gosport s/u,Other Expenses,25.07.2011,2207619240,1641.20,R,GOSPORT BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycle for Hampshire,General Equipment,13.07.2011,2207585068,2983.50,R,MICROMAGNETICS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycle for Hampshire,Other Office Expenses,06.07.2011,2207556961,822.50,R,TOUCAN DESIGN
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycle for Hampshire,Printing,04.07.2011,2207548388,730.00,R,SPECIAL EFX LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycling Centres - Management,Council Tax,01.07.2011,9901550620,2357.00,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycling Centres - Management,Council Tax,01.07.2011,9901550793,704.00,R,EASTLEIGH BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycling Centres - Management,Council Tax,01.07.2011,9901550794,834.00,R,EASTLEIGH BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recycling Centres - Management,Council Tax,01.07.2011,9901551079,1126.00,R,RUSHMOOR BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Recyling centre management service charge,Waste Disposal - Soil & Rubble,06.07.2011,2207558061,251422.00,R,HOPKINS RECYCLING LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Remote Monitoring - O2,Telecommunications,27.07.2011,2207631051,628.97,R,O2 (UK) lTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Road Safety Operational,Educ'Al Purchases For Resale,05.07.2011,2207553248,525.00,R,SANDWELL METROPLITAN BOROUGH COUNCI
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Road Safety Operational,Publicity Expenses,13.07.2011,2207583918,5850.00,R,GLOBAL RADIO SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Road Safety Operational,Publicity Expenses,13.07.2011,2207584007,1250.00,R,GLOBAL RADIO SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Road Safety Operational,Publicity Expenses,26.07.2011,2207627240,12000.00,R,GLOBAL RADIO SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Road Safety Operational,Publicity Expenses,01.07.2011,2207546499,895.00,R,IMPACT MEDIA
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Rushmoor DAR,Dial A Ride Payments,07.07.2011,2207563674,3255.64,R,RUSHMOOR VOLUNTARY SERVICES
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,School Crossing Patrols,"Vehicle Fuel inc petrol, diesel, etc",12.07.2011,2207582566,1553.98,R,ARVAL PHH
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,SE Rural Towns Partnership,Publications,20.07.2011,2207607699,1930.00,R,SOLENT DESIGN STUDIO
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,SE Rural Towns Partnership,Publications,06.07.2011,2207558594,705.00,R,SUE HUGHES LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,SERTAB Report,Catering,14.07.2011,2207590250,923.10,R,LIBERATA UK LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Siemens Contract Maintenance,Routine Reactive Repairs,25.07.2011,2207620883,39716.38,R,SIEMENS PLC
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Single conversation co-ordinator,Other Expenses,25.07.2011,3110445309,56472.54,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Single conversation co-ordinator,Other Expenses,25.07.2011,3110445308,3524.51,R,HART DISTRICT COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Single conversation co-ordinator,Other Expenses,25.07.2011,3110445307,2569.96,R,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Smarter Working Centres,IT Equipment - Hardware,19.07.2011,2207603484,1000.00,R,WEB-FEET
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207586137,850.00,R,A 2 B TAXI SERVICES
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207586351,1166.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,04.07.2011,2207551351,570.00,R,A LINE TAXIS/CHOICE CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,06.07.2011,2207559860,933.28,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,21.07.2011,2207613840,2340.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,04.07.2011,2207548747,2674.40,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,06.07.2011,2207558927,575.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,11.07.2011,2207575903,2504.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,12.07.2011,2207582373,540.00,R,A1 RUSHMOOR RADIO TAXIS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,01.07.2011,2207546975,937.50,R,AIRPORT TRAVEL
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207573016,550.00,R,ALL DISTRICT RADIO CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,11.07.2011,2207573767,696.00,R,ALL DISTRICT RADIO CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,12.07.2011,2207581053,956.50,R,ALL DISTRICT RADIO CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,12.07.2011,2207581159,1445.00,R,ALL DISTRICT RADIO CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,18.07.2011,2207598794,2280.00,R,ANDICARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,19.07.2011,2207604675,1760.00,R,ANDICARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,19.07.2011,2207604718,775.00,R,ANDICARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,19.07.2011,2207605340,612.00,R,ANDICARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,21.07.2011,2207614182,1096.00,R,ANDICARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572904,644.00,R,AQUA CARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,18.07.2011,2207599263,2040.00,R,AQUA CARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,26.07.2011,2207623675,967.50,R,AQUA CARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,01.07.2011,2207546192,500.00,R,ASTRAL CABS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207584054,800.00,R,ATLAS CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,06.07.2011,2207558812,616.00,R,CARLTON TRANSPORT LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,01.07.2011,2207546255,630.00,R,COLS CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,01.07.2011,2207546876,664.30,R,COLS CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207583511,905.50,R,COLS CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207583712,760.00,R,COWPLAIN CARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,13.07.2011,2207583736,1092.00,R,COWPLAIN CARS LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572936,660.00,R,EASTLEIGH CAB COMPANY
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,18.07.2011,2207599222,912.00,R,EXPRESS CARS (FORDINGBRIDGE) LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,06.07.2011,2207556712,672.00,R,GEMINI CARS
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,07.07.2011,2207561577,937.50,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207569323,750.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207571229,1162.50,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207571916,510.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572264,1064.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572499,596.50,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572557,931.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572625,1140.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572666,992.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572716,846.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,08.07.2011,2207572759,1120.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,28.07.2011,2207634140,1116.00,R,K & K HIRE LTD
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,07.07.2011,2207561345,672.00,R,LEIGH TAXI SERVICE
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,07.07.2011,2207561359,621.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ENVIRONMENT DEPARTMENT,Social Care Transport,Other Hired & Contracted Servs,12.07.2011,2207581568,540.00,R,MARCHWOOD MOTORWAYS TAXIS LTD
