Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/08/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,SELBY AREA INTERNAL DRAIN,0000213763,"1,368.12"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/08/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,SELBY AREA INTERNAL DRAIN,0000213765,"2,125.48"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,102.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,"1,911.69"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,175.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,249.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,602.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,84.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,"1,100.72"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,247.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,186.69
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,195.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,443.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,607.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,511.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,"2,099.78"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,DANVM DRAINAGE COMMISSION,0000213907,960.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213933,31.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213934,28.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213935,47.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213936,15.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213937,41.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213938,61.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000213939,49.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000213983,"1,592.56"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000213983,785.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000213983,321.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000213983,"1,432.19"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BLACK DRAIN DRAINAGE BOAR,0000214035,679.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214095,108.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214096,187.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214097,394.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214098,48.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214099,43.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214100,499.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214101,827.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214102,105.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214103,436.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214104,12.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214105,168.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214106,80.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214107,25.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214108,106.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214109,67.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000214110,32.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/08/2014,CAR HIRE,SURFACE HAZARDS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000213723,469.22
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/08/2014,CAR HIRE,SURFACE HAZARDS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000213975,"1,405.84"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/09/2014,CAR HIRE,SURFACE HAZARDS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000214001,208.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/08/2014,CAR HIRE,SURFACE HAZARDS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000214070,401.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/08/2014,CENTRAL TRAINING BUDGET,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,RISK & SAFETY MANAGEMENT,0000213522,874.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000213721,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000213721,303.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000213721,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-LEASE,LEX AUTOLEASE LTD,0000212613,"6,158.20"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/06/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-VEHICLE MAINTENANCE,ALPHABET (UK) FLEET MAN L,0000213442,-5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-LEASE,LEX AUTOLEASE LTD,0000213737,"-6,158.20"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-LEASE,LEX AUTOLEASE LTD,0000213738,"5,188.68"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-LEASE,ALPHABET (UK) FLEET MAN L,0000213819,"7,059.19"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-VEHICLE MAINTENANCE,COMPANY BARCLAYCARD,0000214044,16.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-LUBRICNT/OIL,COMPANY BARCLAYCARD,0000214055,6.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-VEHICLE MAINTENANCE,COMPANY BARCLAYCARD,0000214140,2.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/07/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,STUDIO-G ARCHITECTURE LLP,0000213337,"1,950.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000213346,"2,605.71"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213474,35.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213550,576.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213551,"1,294.34"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213552,459.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213553,65.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213555,78.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213562,957.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213563,"1,603.97"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213582,576.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213599,148.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213601,126.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213602,143.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213603,78.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213604,98.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",TEMPORARY FENCING & CROP,0000213619,"1,450.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213624,65.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213625,131.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213683,"-4,161.58"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213684,"4,161.58"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213685,517.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213686,"1,106.96"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213687,"3,229.15"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213688,"3,446.93"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213690,634.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",TREE FELLING BOBS ISLAND,0000213706,150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213730,"4,161.58"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",TREE FELLING GARESFIELD G,0000213732,100.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213767,103.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213769,139.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000213770,148.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",REPLACE CHILDRENS SWING S,0000213775,500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213785,"7,656.76"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213786,473.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213787,"7,891.01"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213788,393.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213789,168.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000213790,305.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000213835,"-1,294.34"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,PMC SURVEYS,0000213840,"1,487.89"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000213844,275.40
