Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/09/2016,5100100180,"1,147.77",SERVICEPOINT UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,16/09/2016,1900049541,"1,750.40",SMJ SCHOOL OF MOTORING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,16/09/2016,1900049512,"1,592.54",ST MODWEN CORPORATE SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,16/09/2016,5100098507,"3,560.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,16/09/2016,5100099939,494.00,STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,16/09/2016,5100099926,"12,000.00",STATIONGURU LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,16/09/2016,5100100122,"9,988.49",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,16/09/2016,5100098522,"5,032.76",SYSTRA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/09/2016,5100099346,"1,180.20",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/09/2016,5100099347,843.00,TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,16/09/2016,5100100008,"3,500.00",TRANSITION HR LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/09/2016,1900049441,"18,863.00",TRANSPENNINE EXPRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/09/2016,5100100195,"58,173.31",TRANSPORT SERVICE SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/09/2016,5100100015,"1,160.22",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/09/2016,5100100016,725.17,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/09/2016,5100100017,679.49,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/09/2016,5100100063,850.00,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/09/2016,5100100065,"2,045.00",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/09/2016,1900049525,547.00,Z CARZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,19/09/2016,5100100199,"3,216.24",MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,19/09/2016,1900049368,"2,629.35",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,20/09/2016,5100100451,"12,000.00",AD2 LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,20/09/2016,5100100142,"4,504.50",ADDLESHAW GODDARD LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,20/09/2016,5100099907,"11,907.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,20/09/2016,5100099918,"1,552.73",ANTALIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Software & Maintenance,20/09/2016,5100099952,"10,687.50",APPLIED CARD TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,20/09/2016,5100100411,"3,435.00",AQUASPEED DRAIN SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Design Support Services,20/09/2016,5100099920,950.00,ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,20/09/2016,5100099921,"6,525.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,20/09/2016,5100099922,"9,900.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,20/09/2016,1900049444,"2,758.00",ARRIVA TRAINS WALES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,20/09/2016,5100100206,"15,465.00",ATKINS CONSULTANTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Procurement Services,20/09/2016,5100100229,"21,835.00",ATKINS CONSULTANTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Heavy Rail Support Services,20/09/2016,5100100299,"11,200.00",AVPA CONSULTANCY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,20/09/2016,5100100302,"11,120.00",AXIS PROPERTY CONSULTANCY LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,20/09/2016,5100100338,"3,500.00",AXIS PROPERTY CONSULTANCY LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,20/09/2016,5100099923,"4,132.75",BAUMOT UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,20/09/2016,5100100232,"(1,186.20)",BAUMOT UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,20/09/2016,5100099917,659.43,BLUETREE DESIGN AND PRINT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/09/2016,5100100493,"(2,995.57)",BT OPENREACH (SALFORD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/09/2016,5100100493,"(2,995.57)",BT OPENREACH (SALFORD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,20/09/2016,5100100233,"2,405.05",CARLISLE SECURITY SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycling Support Services,20/09/2016,5100100336,"1,020.00",CERA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Telecommunications,20/09/2016,5100100397,"6,203.16",DAISY COMMUNICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,20/09/2016,5100100288,"5,270.00",DURDAR CONSULTING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,20/09/2016,1900049440,"6,915.00",EAST MIDLANDS TRAINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Card Management Services,20/09/2016,5100099908,"12,496.70",ESP SYSTEX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2016,5100100287,"1,531.60",G VANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2016,5100099919,"1,094.00",G WHITWORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,20/09/2016,5100099929,"6,759.44",GUTTERIDGE HASKINS AND DAVEY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,20/09/2016,5100100278,700.00,H JENKINSON & CO LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,20/09/2016,5100100221,637.20,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,20/09/2016,5100100222,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,20/09/2016,5100100223,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,20/09/2016,5100100225,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2016,5100100355,"4,583.33",IAM ROADSMART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support & Maintenance,20/09/2016,5100100261,680.00,ICOMERA UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,20/09/2016,5100099911,520.00,INTREPIDFISH  LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099692,539.83,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Procurement Services,20/09/2016,5100100389,"11,550.00",JULIAN BENSON ASSOCIATES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,20/09/2016,5100100333,"17,305.00",KPMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2016,5100099160,"8,820.00",MACE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2016,5100100066,"2,062.50",MATCHTECH GROUP PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,20/09/2016,5100100274,675.00,MIDESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Design Support Services,20/09/2016,5100098023,989.80,MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,20/09/2016,5100100220,"319,310.22",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/09/2016,5100100154,"303,908.00",NATIONAL GRID PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Rail Construction Works,20/09/2016,5100099428,"3,647.24",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Heavy Rail Support Services,20/09/2016,5100100227,"540,766.06",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Heavy Rail Support Services,20/09/2016,5100100228,"19,054.08",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,20/09/2016,5100100275,"8,253.64",OMEGA PRINT AND DESIGN LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,20/09/2016,5100100376,"7,148.50",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,20/09/2016,5100100385,582.50,PLANOPOLIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2016,5100100444,"2,117.50",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,20/09/2016,5100100401,610.00,QUEENS HALL ACTION ON POVERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,20/09/2016,5100100462,530.00,RCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,20/09/2016,5100099698,701.63,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,20/09/2016,5100099701,"2,250.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,20/09/2016,5100099706,"2,201.10",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,20/09/2016,5100099709,468.00,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,20/09/2016,5100099714,768.86,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,20/09/2016,5100099717,"2,650.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,20/09/2016,5100100429,"2,201.10",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,20/09/2016,5100100431,"2,250.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2016,5100100272,984.60,S M CHARLSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,20/09/2016,5100100300,578.11,SALFORD CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099618,"33,875.46",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099619,"31,709.59",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099620,"37,474.01",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099621,"55,033.30",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099622,"24,444.51",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099623,"52,905.07",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099944,"17,842.02",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099946,"16,784.74",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099947,"2,925.10",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099948,"14,281.70",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100100216,"14,605.06",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,20/09/2016,5100100197,"24,551.00",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Support Services,20/09/2016,5100100073,"5,000.00",TAMESIDE MBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Printing Hardware,20/09/2016,5100100067,800.88,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,20/09/2016,5100099994,"6,773.97",TELENT TECHNOLOGY SERVICES LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme Assurance Services,20/09/2016,5100099910,"2,450.20",THE QSS GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Software & Maintenance,20/09/2016,5100100204,"2,005.53",TRAPEZE GROUP (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100014,"11,507.06",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100026,"7,751.50",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100029,"8,815.10",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100032,550.33,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100041,770.16,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100042,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100045,723.45,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100046,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100054,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100056,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,20/09/2016,5100100057,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2016,5100099932,"249,400.00",UKROED LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Telecommunications,20/09/2016,5100100379,450.00,VODAFONE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,20/09/2016,1900049442,"14,483.00",WEST COAST TRAINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,20/09/2016,1900049443,"9,694.00",XC TRAINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,21/09/2016,1200040627,"1,037.83",ALLSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Postage Costs,21/09/2016,1900049602,"2,000.00",FRAMA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - LRT Vehicles,21/09/2016,5100100268,"117,639.47",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,21/09/2016,5100100301,"829,761.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,21/09/2016,5100100315,"349,032.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,21/09/2016,5100100316,"420,401.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,21/09/2016,5100100351,"1,548,235.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100434,"2,000.00",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100436,"1,775,013.00",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100437,"13,122.78",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100438,"1,434.73",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100439,"60,000.00",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100440,"1,352,228.00",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2016,5100100481,"81,000.00",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Software Support Services,22/09/2016,5100099855,"3,998.92",SCHEIDT & BACHMANN GMBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,23/09/2016,5100100187,765.80, R MOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,23/09/2016,1900049694,506.00,1919 TAXIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/09/2016,5100100318,"6,970.00",ACUITY PROGRAMME MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Research Services,23/09/2016,5100099033,"10,782.41",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Support Services,23/09/2016,5100100146,"2,064.14",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycling Support Services,23/09/2016,5100100176,"1,522.36",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,23/09/2016,5100100283,"15,143.95",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support and Licences,23/09/2016,5100099949,"33,000.00",APPLIED CARD TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support and Licences,23/09/2016,5100099950,"30,000.00",APPLIED CARD TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support and Licences,23/09/2016,5100099951,"33,000.00",APPLIED CARD TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,23/09/2016,1900049704,"1,269.00",ARSHAD HAFEEZ T/A NO 1 CAB CO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,23/09/2016,5100100081,"1,295.00",ASSA ABLOY ENTRANCE SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,23/09/2016,5100100082,630.45,ASSA ABLOY ENTRANCE SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,23/09/2016,5100100083,723.93,ASSA ABLOY ENTRANCE SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Signage Costs,23/09/2016,5100100168,645.00,ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Signage Costs,23/09/2016,5100100169,"2,970.00",ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Signage Costs,23/09/2016,5100100298,"1,950.00",ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,23/09/2016,5100100108,"3,395.00",BEELINE PROMOTIONAL PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,23/09/2016,5100100586,898.80,BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,23/09/2016,1900049677,"11,352.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,23/09/2016,5100100488,"12,600.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,23/09/2016,5100100489,"9,100.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,23/09/2016,5100099927,457.75,BLUE NETWORK SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,23/09/2016,5100100256,984.84,BLUE NETWORK SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,23/09/2016,5100099977,"5,940.00",BOLTON MIDDLEBROOK LEISURE TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Legal Services,23/09/2016,1900049567,"1,350.00",BOND DICKINSON LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Legal Services,23/09/2016,1900049568,750.00,BOND DICKINSON LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/09/2016,5100100317,"2,100.00",BROXAP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
