Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,03.08.2011,2207646638,2956.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,24.08.2011,2207683956,1444.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207641613,1360.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207641627,1007.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207641635,2090.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207651963,1161.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,03.08.2011,2207647020,2160.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,03.08.2011,2207646520,769.95,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,09.08.2011,2207660235,1405.56,R,SCA SUPPORT SERVICES
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,31.08.2011,2207692265,1570.92,R,SCA SUPPORT SERVICES
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653055,810.00,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653062,900.00,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653069,1260.00,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653073,684.00,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653091,914.40,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207665860,945.00,R,SKY CARS GOSPORT LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207643343,1440.00,R,SMG DRIVING SERVICES
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207643359,1566.00,R,SMG DRIVING SERVICES
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,09.08.2011,2207661998,978.50,R,SOUTHAMPTON CITY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207643236,2380.00,R,STEVENTON TRANSPORT SERVICES LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207645739,1260.00,R,SUNSEEKERS AIRPORT CARS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207649489,1140.00,R,SWIFT
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207649513,504.00,R,SWIFT
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207649536,756.00,R,SWIFT
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207649807,972.00,R,SWIFT
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207665475,680.40,R,SWIFT
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207645736,1224.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207641466,1102.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207643334,1330.02,R,T ROCH-LEAL T/A TOMS TAXIS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207640716,1476.00,R,TOWN & COUNTRY CARS SOUTHAMPTON
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,02.08.2011,2207645703,1870.00,R,TRANSMOBILITY LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,03.08.2011,2207646081,2160.00,R,TRANSMOBILITY LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207666751,1350.00,R,TRANSMOBILITY LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,03.08.2011,2207646438,1003.20,R,TRAVEL KINGS LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,12.08.2011,2207668785,1530.00,R,TRAVEL- LINE
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207666442,1080.00,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207666457,1104.00,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,11.08.2011,2207666467,896.00,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207640745,1596.00,R,WESSEX CARS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207640777,1584.00,R,WESSEX CARS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,01.08.2011,2207640792,608.00,R,WESSEX CARS
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,05.08.2011,2207653232,3002.00,R,WHEEL DRIVE LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,15.08.2011,2207669628,1990.80,R,WILSON TAXIS LTD
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207650215,1219.00,R,WILTSHIRE COUNTY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207650233,954.00,R,WILTSHIRE COUNTY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Contract Transport - special needs,04.08.2011,2207650233,1007.00,R,WILTSHIRE COUNTY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,"Health, Safety & Wellbeing Courses",09.08.2011,2207660945,590.00,R,NATIONAL SOCIETY FOR EPILEPSY
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,"Health, Safety & Wellbeing Courses",09.08.2011,2207660951,590.00,R,NATIONAL SOCIETY FOR EPILEPSY
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,"Health, Safety & Wellbeing Courses",02.08.2011,2207644893,506.82,R,THE NATIONAL AUTISTIC SOCIETY
Hampshire County Council,CHILDRENS SERVICES,Home/School Transport Spec Cy,Opportunity Group - Home to School,03.08.2011,2207647123,732.20,R,WINCHESTER AREA COMMUNITY ACTION
Hampshire County Council,CHILDRENS SERVICES,Honeycomb Children's Centre,Early Years Equipment,25.08.2011,2207688074,1245.94,R,GALT EDUCATIONAL
Hampshire County Council,CHILDRENS SERVICES,Horndean Technology College - Cap Char,Major Mechanical Repairs,19.08.2011,3400112210,4005.00,C,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Horndean Technology College - Cap Char,Management Partnership,19.08.2011,3400112219,2540.00,C,GRUBB & BANKS (BUILDING SERVICES) L
Hampshire County Council,CHILDRENS SERVICES,Horndean Technology College - Cap Char,Resurfacing,18.08.2011,3400112176,1405.91,C,A P THOMPSON SPORT ENG LTD
Hampshire County Council,CHILDRENS SERVICES,Horndean Technology College - Cap Char,Resurfacing,18.08.2011,3400112176,4923.46,C,A P THOMPSON SPORT ENG LTD
Hampshire County Council,CHILDRENS SERVICES,Horndean Technology College - Cap Char,Resurfacing,18.08.2011,3400112176,5126.91,C,A P THOMPSON SPORT ENG LTD
Hampshire County Council,CHILDRENS SERVICES,HQ Adoption-Interagency-Ad C&F,Adoption Expenses - Interagency,18.08.2011,2207676816,16998.00,R,BARNARDO'S
Hampshire County Council,CHILDRENS SERVICES,HQ Adoption-Interagency-Ad C&F,Adoption Expenses - Interagency,12.08.2011,2207667685,8499.00,R,CORAM ADOPTION & PERMANENT FAMILIES
Hampshire County Council,CHILDRENS SERVICES,HQ Adoption-Interagency-Ad C&F,Adoption Expenses - Interagency,09.08.2011,2207661392,644.00,R,FAMILIES FOR CHILDREN
Hampshire County Council,CHILDRENS SERVICES,HQ Adoption-Interagency-Ad C&F,Adoption Expenses - Interagency,17.08.2011,2207676434,644.00,R,FAMILIES FOR CHILDREN
Hampshire County Council,CHILDRENS SERVICES,HQ Adoption-Interagency-Ad C&F,Adoption Expenses - Interagency,09.08.2011,2207661092,8758.67,R,WILTSHIRE COUNCIL
Hampshire County Council,CHILDRENS SERVICES,HTLC - General,Conference expenses,09.08.2011,2207662100,5813.03,R,CONFERENCE CARE LIMITED
Hampshire County Council,CHILDRENS SERVICES,HTLC - General,Fees To Outside Lecturers-Gen,02.08.2011,2207643255,500.00,R,KESGRAVE HIGH SCHOOL
Hampshire County Council,CHILDRENS SERVICES,HTLC - General,Fees To Outside Lecturers-Gen,18.08.2011,2207678208,539.80,R,VOICE CARE NETWORK UK
Hampshire County Council,CHILDRENS SERVICES,HTLC - School Leadership Succession,Conference expenses,09.08.2011,2207661842,600.00,R,DI NIGHTINGALE ASSOCIATES LTD
Hampshire County Council,CHILDRENS SERVICES,HTLC - School Leadership Succession,Printing,09.08.2011,2207661813,5381.00,R,PB DIGITAL LTD
Hampshire County Council,CHILDRENS SERVICES,Hurst Secondary Baughurst,Payments to main contractor,03.08.2011,3400111831,3594.79,C,AMIRI CONSTRUCTION LTD
Hampshire County Council,CHILDRENS SERVICES,Icknield School Andover,Payments to main contractor,09.08.2011,3400111946,54761.32,C,R V DART & SONS (BUILDERS) LTD
Hampshire County Council,CHILDRENS SERVICES,Icknield School Andover,Payments to main contractor,09.08.2011,3400111946,7103.45,C,R V DART & SONS (BUILDERS) LTD
Hampshire County Council,CHILDRENS SERVICES,Incentives,Payments To Independent and Voluntary Bodies,12.08.2011,2207668246,1000.00,R,ABC KINDERGARTEN LTD
Hampshire County Council,CHILDRENS SERVICES,Incentives,Payments To Independent and Voluntary Bodies,12.08.2011,2207668247,1000.00,R,ABC KINDERGARTEN LTD
Hampshire County Council,CHILDRENS SERVICES,Incentives,Payments To Independent and Voluntary Bodies,12.08.2011,2207668248,1000.00,R,ABC KINDERGARTEN LTD
Hampshire County Council,CHILDRENS SERVICES,Incentives,Payments To Independent and Voluntary Bodies,11.08.2011,2207666247,1000.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Incentives,Payments To Independent and Voluntary Bodies,17.08.2011,2207674732,1000.00,R,THE CHILDRENS HOUSE
Hampshire County Council,CHILDRENS SERVICES,Incl-New Forest BST,Gas,18.08.2011,1100165518,1855.44,R,BRITISH GAS
Hampshire County Council,CHILDRENS SERVICES,Incl-New Forest BST,Gas,18.08.2011,1100165518,1855.44,R,BRITISH GAS
Hampshire County Council,CHILDRENS SERVICES,"ISS Eastern -Hav, F & G - Q Staff",Car Leasing Business Rentals,10.08.2011,2900013507,2199.78,R,ING CAR LEASE UK LTD
Hampshire County Council,CHILDRENS SERVICES,IT Charges,IT Equipment - Hardware,10.08.2011,2207664698,696.60,R,DELL COMPUTER CORPORATION LTD
Hampshire County Council,CHILDRENS SERVICES,IT S&M Other,IT Development,30.08.2011,2207691581,6089.94,R,CACI LIMITED
Hampshire County Council,CHILDRENS SERVICES,IT S&M Small Applications,IT Maintenance & Support,31.08.2011,2207692791,5672.00,R,SGA SYSTEMS LTD
Hampshire County Council,CHILDRENS SERVICES,John Hanson Secondary Andover,"Alterations under ú10,000",30.08.2011,2207691254,3800.00,C,FLOORSURE UK
Hampshire County Council,CHILDRENS SERVICES,John Hanson Secondary Andover,Electrical test & inspections,02.08.2011,3400111818,20997.60,C,SOUTHERN ELECTRIC CONTRACTING
Hampshire County Council,CHILDRENS SERVICES,K/Ton Thrxtn Fyfld Cea Py Ando,Electrical test & inspections,18.08.2011,3400112159,2095.20,C,SOUTHERN ELECTRIC CONTRACTING
Hampshire County Council,CHILDRENS SERVICES,KYPE - YOT,OLAs - recharge to partnership,02.08.2011,2207645438,6052.47,R,PORTSMOUTH CITY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Lee-On-Solent Cty Infant,"Alterations under ú10,000",30.08.2011,2207690422,2690.00,C,METAL WINDOW & DOOR SPECIALIST
Hampshire County Council,CHILDRENS SERVICES,Lee-On-Solent Cty Junior,Electrical test & inspections,18.08.2011,3400112157,4413.60,C,SOUTHERN ELECTRIC CONTRACTING
Hampshire County Council,CHILDRENS SERVICES,Leesland Ce(C) Jnr Gosport,Major Mechanical Repairs,01.08.2011,3400111766,4303.90,C,INDUSTRIAL (BOILER & CONTRACT)
Hampshire County Council,CHILDRENS SERVICES,Linden Education Centre,Day Activities,19.08.2011,2207679053,803.70,R,KEY CHANGES MUSIC THERAPY
Hampshire County Council,CHILDRENS SERVICES,Linden Education Centre,Electricity,09.08.2011,1100164987,2082.56,R,BRITISH GAS
Hampshire County Council,CHILDRENS SERVICES,Links Children's Centre - Cap Charges,Major Mechanical Repairs,31.08.2011,3400112480,1340.62,C,KIER BUILDING SERVICES ENGINEERS
Hampshire County Council,CHILDRENS SERVICES,"Links Children's Centre, Havant",Day Activities,02.08.2011,2207645701,661.50,R,FISHERS FARM PARK
Hampshire County Council,CHILDRENS SERVICES,"Links Children's Centre, Havant",Landscape Implementation,02.08.2011,2207645608,5137.00,R,GREENSPAN LANDSCAPE MANAGEMENT
Hampshire County Council,CHILDRENS SERVICES,"Links Children's Centre, Havant",Other Hired & Contracted Servs,18.08.2011,2207678334,2575.78,R,SIMPLY SPEAKING UK LTD
Hampshire County Council,CHILDRENS SERVICES,"Links Children's Centre, Havant",Personal Development Courses,02.08.2011,2207645599,1345.00,R,FGI LIMITED
Hampshire County Council,CHILDRENS SERVICES,Little Saplings Children's Centre-CapChg,Furn. & Equip. costing less than ú6000,10.08.2011,2207665302,1457.66,C,PORTSDOWN OFFICE LTD
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Outdoor Educatn,Consultants Fees,17.08.2011,2207676380,655.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Outdoor Educatn,"Courses - Expenses, Fees etc",25.08.2011,2207687256,575.42,R,HOLIDAY INN WINCHESTER
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Outdoor Educatn,Hire Of Accomodation,01.08.2011,2207641334,540.00,R,HAMPSHIRE & ISLE OF WIGHT WILDLIFE
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Trailblazer,"Courses - Expenses, Fees etc",17.08.2011,2207676394,2186.20,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Trailblazer,Purchase Of Books,17.08.2011,2207676447,525.00,R,FSC PUBLICATIONS
Hampshire County Council,CHILDRENS SERVICES,LLL-Cy-Trailblazer,Purchase Of Books,17.08.2011,2207676447,1500.00,R,FSC PUBLICATIONS
Hampshire County Council,CHILDRENS SERVICES,Local Childrens Partner - NF Rural Fund,Conference expenses,15.08.2011,2207669349,920.00,R,CONFERENCE CARE LIMITED
Hampshire County Council,CHILDRENS SERVICES,Local Childrens Partnership-Bas-Aldworth,Curriculum - Hired & Contracted Services,25.08.2011,2207687417,7500.00,R,BASINGSTOKE VOLUNTARY SERVICES
Hampshire County Council,CHILDRENS SERVICES,Locality Team - Fareham,Car Leasing Business Rentals,10.08.2011,2900013520,850.00,R,ING CAR LEASE UK LTD
Hampshire County Council,CHILDRENS SERVICES,Locality Team - Hart,Car Leasing Business Rentals,04.08.2011,2900013486,2511.57,R,LOMBARD VEHICLE MANAGEMENT LTD
Hampshire County Council,CHILDRENS SERVICES,Locality Team - Rushmoor,Staff Travel  Expenses - General,16.08.2011,2207673013,2550.00,R,RUSHMOOR BOROUGH COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Locks Heath Cty Junior,Payments to main contractor,12.08.2011,3400112090,21201.13,C,LAKEHOUSE CONTRACTS LTD
Hampshire County Council,CHILDRENS SERVICES,Longparish (A) Pry Andover,Alt assoc with SAI (Schools Access Initiative),24.08.2011,3400112364,5800.18,C,SPECIALIST ENGINEERING CONTRACTS LT
Hampshire County Council,CHILDRENS SERVICES,Lydlynch Cty Inf Totton,Payments to main contractor,26.08.2011,3400112409,3102.00,C,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Lydlynch Cty Inf Totton,Payments to main contractor,26.08.2011,3400112406,15200.00,C,FORDINGBRIDGE LTD
Hampshire County Council,CHILDRENS SERVICES,Lydlynch Cty Inf Totton,Payments to main contractor,26.08.2011,3400112407,13400.00,C,FORDINGBRIDGE LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,11.08.2011,3110446846,625.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,12.08.2011,3110446930,750.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,11.08.2011,3110446786,1300.00,R,COLIN MORGAN
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445853,650.00,R,CORINNE ITEN
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447483,960.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445857,855.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445858,855.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447490,742.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447493,945.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445866,1170.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445864,700.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,09.08.2011,3110446648,750.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447353,630.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,31.08.2011,3110448176,2790.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447352,725.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447357,529.87,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447358,829.21,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,31.08.2011,3110448175,1008.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,31.08.2011,3110448173,742.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445870,540.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,22.08.2011,3110447495,850.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,10.08.2011,3110446752,630.00,R,TIMOTHY COMPTON
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal - Counsel/Solicitor Cost,03.08.2011,3110445863,540.00,R,Z KENISTON
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,24.08.2011,3110447830,3078.98,R,ASHWOOD MEDICO LEGAL CONSULTANCY
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,31.08.2011,3110448166,1157.55,R,AUDIO & VERBATIM TRANSCRIPTION SERV
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,09.08.2011,3110446635,1010.86,R,CROSS COUNTRY COURIERS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,26.08.2011,3110448098,1096.56,R,CROSS COUNTRY COURIERS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,22.08.2011,3110447484,1265.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,18.08.2011,3110447299,1315.23,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,18.08.2011,3110447297,2186.44,R,HEALD NICKINSON SOLICITORS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,09.08.2011,3110446631,1232.00,R,LONDON CHILD & FAMILY CONSULTATION
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,09.08.2011,3110446650,1573.30,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,09.08.2011,3110446664,2783.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,03.08.2011,3110445818,3100.00,R,PARSONS DOWD PSYCHOLOGICAL LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,03.08.2011,3110445859,2204.13,R,PARSONS DOWD PSYCHOLOGICAL LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,10.08.2011,3110446754,2008.50,R,PARSONS DOWD PSYCHOLOGICAL LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,25.08.2011,3110447988,1812.86,R,PSYCHOLOGY ASSESSMENT LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,23.08.2011,3110447709,812.50,R,PSYCHOLOGY EXPERTS LTD
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,22.08.2011,3110447543,2682.40,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,10.08.2011,3110446755,1940.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,11.08.2011,3110446788,2267.88,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S C&F Legal fees and other,Legal Expenses,11.08.2011,3110446839,519.07,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S-C&F ServiceManager Teenage Pregnancy,Grant Aid / Donations,17.08.2011,2207675043,5000.00,R,EASTLEIGH BOROUGH COUNCIL
Hampshire County Council,CHILDRENS SERVICES,M&S-C&F-Employee Expenses,Other Employee Expenses - General,11.08.2011,3110446777,3124.00,R,CRIMINAL RECORDS BUREAU
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,09.08.2011,3110446649,1075.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,05.08.2011,3110446191,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,05.08.2011,3110446192,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,09.08.2011,3110446571,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,09.08.2011,3110446572,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677066,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677072,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677080,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677091,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677095,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677096,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677100,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677110,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677114,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677119,2225.00,R,HMCTS
Hampshire County Council,CHILDRENS SERVICES,M&S-PLO Court Fees,Legal Expenses,18.08.2011,2207677123,2225.00,R,HMCTS
