Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775910,23384
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,23385
Department of Health,East of England SHA,04/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),UNIVERSITY OF EAST ANGLIA,7880236,77351
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7889294,105531.67
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NHS NORFOLK,7828185,11039
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NHS NORFOLK,7855834,103895
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908421,262474
Department of Health,East of England SHA,16/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7962607,38782
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775910,8550.15
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,15040
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7793572,27629
Department of Health,East of England SHA,04/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),UNIVERSITY OF EAST ANGLIA,7880236,137309
Department of Health,East of England SHA,16/02/2011,Training Expenses,University Administration Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,7962637,2662
Department of Health,East of England SHA,16/02/2011,Training Expenses,University Administration Facilities (FACS),UNIVERSITY OF CAMBRIDGE,7962637,29311
Department of Health,East of England SHA,01/02/2011,Training Travel & Subs,Public Health Training,NHS SUFFOLK,7837533,1913.32
Department of Health,East of England SHA,09/02/2011,Travel & Subsistence,Public Health Training,NHS SUFFOLK,7880258,1521.1
