Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Supported Bus Services,15/06/2015,1900041204,"98,933.71",ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041205,"54,348.01",ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041206,"7,337.01",ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041216,"5,345.83",ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041217,634.17,ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041178,"8,804.99",ATLANTIC TRAVEL GB
TfGM,Transport,Supported Bus Services,15/06/2015,1900041117,656.70,BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041137,"14,255.00",BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041183,"114,253.83",BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041184,"8,166.67",BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041185,815.82,BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041214,"3,166.67",BULLITT CARS
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041135,"3,300.00",BULLOCKS
TfGM,Transport,Supported Bus Services,15/06/2015,1900041199,"18,162.27",BULLOCKS
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041136,"17,000.00",BURNLEY AND PENDLE
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041138,"21,700.00",CENTREBUS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041161,"8,030.91",CHECKMATE TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041218,"7,772.72",CHESTERS COACHES
TfGM,Transport,Supported Bus Services,15/06/2015,1900041215,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041140,"31,794.00",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041175,"10,376.75",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041176,"42,088.33",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041177,"4,229.33",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041123,"1,522.00",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041143,"80,837.00",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041211,"16,659.65",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041212,"108,144.75",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041213,"6,715.12",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041174,"12,525.33",ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041142,"3,000.00",FE FINCH
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041141,"8,500.00",FIRST CALDERLINE
TfGM,Transport,Supported Bus Services,15/06/2015,1700025487,"(3,380.99)",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041122,"18,502.00",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041196,"340,885.85",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041197,"186,449.68",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041198,"21,324.45",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/06/2015,1900041222,"22,266.00",GB COACHES
TfGM,Transport,Supported Bus Services,15/06/2015,1900041223,543.27,GB COACHES
TfGM,Transport,Supported Bus Services,15/06/2015,1900041173,"2,873.67",GMATL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041168,"37,189.82",GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041169,"96,943.85",GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041170,"9,216.18",GO GOODWINS COACHES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041111,838.50,HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Supported Bus Services,15/06/2015,1900041162,"2,333.33",HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041144,"23,558.00",JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/06/2015,1900041208,"9,957.64",JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/06/2015,1900041209,"10,740.59",JIM STONES COACHES
TfGM,Transport,Financial and Commercial Support Services,15/06/2015,5100080468,"9,000.00",KLF LTD
TfGM,Transport,Financial and Commercial Support Services,15/06/2015,5100080469,"12,000.00",KLF LTD
TfGM,Transport,Financial and Commercial Support Services,15/06/2015,5100080470,"8,250.00",KLF LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041201,"14,726.54",LAINTON COACHES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041202,610.36,LAINTON COACHES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041145,"16,000.00",LANCASHIRE UTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041127,"1,252.00",M TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041146,"5,000.00",M TRAVEL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041187,"20,559.50",M TRAVEL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041188,"1,602.37",M TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041113,915.20,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041124,"3,328.00",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041147,"51,000.00",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041163,"39,293.12",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041164,"224,505.05",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041165,"12,175.25",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041108,"62,000.00",NORTHERN RAIL LIMITED
TfGM,Transport,Supported Bus Services,15/06/2015,1900041171,"47,076.28",OLYMPIA TRAVEL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041228,"51,346.16",R S TYRER LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041229,"1,762.72",R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041114,"1,790.30",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041166,"101,000.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/06/2015,1900041167,"20,682.33",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041159,"4,000.00",ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041149,"95,000.00",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041179,"141,849.05",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041180,"58,491.34",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041181,"13,033.07",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041126,638.00,S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041150,667.00,S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Supported Bus Services,15/06/2015,1900041191,"3,014.26",S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Supported Bus Services,15/06/2015,1900041224,"50,921.27",SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041225,"1,757.82",SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1700025481,"(1,399.20)",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041119,"3,719.80",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041125,"20,213.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041151,"1,331,250.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041152,"18,500.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041153,"262,750.00",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041192,"241,402.13",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041193,"312,562.61",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041194,"37,494.49",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041154,"16,000.00",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/06/2015,1900041226,"27,871.27",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/06/2015,1900041227,"69,035.09",STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041115,"1,845.80",TELECARS
TfGM,Transport,Supported Bus Services,15/06/2015,1900041207,"12,999.99",TELECARS
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041107,"8,750.00",TRANSPENNINE EXPRESS
TfGM,Transport,Supported Bus Services,15/06/2015,1900041189,"5,959.09",UK COACHWAYS LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041195,"6,760.55",VIKING COACHES
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041157,"7,000.00",WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041128,"1,510.00",WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041158,"6,300.00",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041220,"12,192.41",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/06/2015,1900041221,882.33,WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2015,1900041116,"1,063.00",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2015,1900041160,"6,533.17",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041277,698.90,A MACK
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041302,984.60,A WOODWARD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,16/06/2015,5100079638,"25,439.81",AECOM INFRASTRUCTURE & ENVIRONMENT
TfGM,Transport,Capital Costs - Architectural Services,16/06/2015,5100079875,"29,997.00",AHR ARCHITECTS LTD
TfGM,Corporate Services,Project Management Services,16/06/2015,5100080415,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,16/06/2015,5100080416,"1,568.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,16/06/2015,5100080440,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041281,838.68,ALANS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - CCTV Equipment,16/06/2015,5100079769,720.00,ALTRON COMMUNICATIONS EQUIPMENT LTD
TfGM,Transport,Capital Costs - CCTV Equipment,16/06/2015,5100079797,"6,122.00",ALTRON COMMUNICATIONS EQUIPMENT LTD
TfGM,Transport,Heavy Rail Support Services,16/06/2015,5100079860,"3,570.00",AMEY (CONSULTING & RAIL)
TfGM,Corporate Services,IS Software & Maintenance,16/06/2015,5100079775,"11,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Print & Media,16/06/2015,5100079730,"1,780.00",ASTRA SIGNS
TfGM,Transport,Engineering Support Services,16/06/2015,5100079577,"47,500.00",ATKINS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041253,875.20,AVRILS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041235,"1,094.00",B ASKHAM
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041249,"2,487.18",B DAVIES
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041274,888.68,B LONERGAN
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,5100080441,"1,156.25",BEACON LANGUAGES LTD
TfGM,Transport,Print & Media,16/06/2015,5100079995,"2,400.00",BECKY ROBERTS
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,16/06/2015,5100079447,"37,459.10",BETHELL CONSTRUCTION LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041245,"1,859.80",BRECK SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041266,656.40,C HIRST
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041275,875.20,C MACCORMACK
TfGM,Transport,Capital Costs - Engineering Support Services,16/06/2015,5100079199,595.00,CAPITA SYMONDS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041303,765.80,CENTURION DRIVER TRAINING
TfGM,Corporate Services,IS Consumables,16/06/2015,5100079592,"4,150.00",CORPORATE DIRECT (EUROPE) LTD
TfGM,Transport,Print & Media,16/06/2015,5100079740,"1,960.00",CREATIVE CONCERN
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041248,"1,750.40",CRUISE DRIVER TRAINING
TfGM,Transport,Traffic and Transportation Surveys,16/06/2015,5100080337,"1,650.00",CTS TRAFFIC & TRANSPORTATION
TfGM,Transport,Traffic and Transportation Surveys,16/06/2015,5100080396,"2,125.00",CTS TRAFFIC & TRANSPORTATION
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Services,16/06/2015,5100079804,"72,316.00",CUBIC TRANSPORTATION SYSTEMS (ITMS)
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041256,"1,312.80",D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041262,"2,108.98",D HEATHCOTE
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041294,984.60,D ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041301,"2,011.70",D WALSH
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,5100079783,893.33,DESK TOP DRIVING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041291,"2,504.02",DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041247,"1,641.00",DRIVERSKILLS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041283,"1,215.52",DRIVETIME SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041299,559.12,E TURTON
TfGM,Corporate Services,IS Software & Maintenance,16/06/2015,5100079890,"5,745.00",ESP SYSTEX LTD
TfGM,Transport,Capital Costs - IS Support Services,16/06/2015,5100079774,"2,117.64",EXPERIS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079749,"13,178.98",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079751,"4,776.27",FES FM LTD
TfGM,Transport,Print & Media,16/06/2015,5100079595,"4,925.00",FIRST CAR LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041246,"1,957.02",G CLIFFE
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041295,875.20,G ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041251,765.80,H DICKINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041265,"2,905.15",HOGHTON DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041254,"2,625.60",I DUFF
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041263,547.00,INSIGHT 2 DRIVE
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041237,838.68,J BOGGIANO
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041239,"1,300.62",J BOOTHROYD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041280,765.80,J MCGREAL
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041286,875.20,J MURPHY
TfGM,Transport,Capital Costs - Rail Construction Works,16/06/2015,5100079746,"35,578.82",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,16/06/2015,5100079976,"128,801.06",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Project Support Services,16/06/2015,5100079653,"2,280.00",JMP LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041250,656.40,JOHN DEWHURST DRIVING SERVICES
TfGM,Corporate Services,Procurement Services,16/06/2015,5100080482,"5,500.00",JON MAYOR LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041270,"1,452.58",K JONES
TfGM,Transport,Print & Media,16/06/2015,5100079400,900.00,KREATIVE BOMB LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041242,"1,574.10",L CHAPMAN
TfGM,Transport,Sustainable Transport Support Services,16/06/2015,5100080437,"5,750.00",MANCHESTER COMMUNITY GIANTS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041240,"1,422.20",MARK BRENNAN DRIVER TRAINING LIMITE
TfGM,Transport,Replacement Bus Services,16/06/2015,5100079713,"94,495.00",METROLINK RATP DEV LTD
TfGM,Transport,Replacement Bus Services,16/06/2015,5100079716,"14,850.00",METROLINK RATP DEV LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041238,"1,750.40",MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041298,"1,452.58",MILES AHEADDRIVER TRAINING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041282,"3,105.70",MORRIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079894,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079895,"1,095.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,16/06/2015,5100079896,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079898,"1,600.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100080004,"1,690.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Rail Support Services,16/06/2015,5100079729,"12,834.36",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,16/06/2015,5100079750,"2,855.63",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,16/06/2015,5100079752,471.27,MOTT MACDONALD LTD
TfGM,Transport,Metrolink Operating Costs,16/06/2015,5100080457,"91,312.03",MPACT THALES
TfGM,Transport,Capital Costs - Rail Support Services,16/06/2015,5100076124,"64,303.05",NETWORK RAIL
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041279,765.80,O MAYSON
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100080204,"2,900.00",OCCUPATIONAL MANAGEMENT CONSULTANTS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041241,"2,625.60",P BROMLEY
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041244,"3,007.20",P CLARKE
TfGM,Transport,Print & Stationery ,16/06/2015,5100079785,"1,583.24",PARAGON GROUP UK LTD (A/CS REC)
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079789,"5,460.00",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - QBC Support Services,16/06/2015,5100079794,"1,900.00",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041297,"2,894.40",PAS DRIVING
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079744,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Traffic and Transportation Surveys,16/06/2015,5100079792,487.12,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,16/06/2015,5100079807,"3,276.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,16/06/2015,5100079808,"4,918.89",PLUSWORK LTD
TfGM,Corporate Services,Smart Ticketing,16/06/2015,5100079731,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100080463,"1,400.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Street Furniture Equipment,16/06/2015,5100079652,"3,842.45",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041261,"1,531.60",R GREENOUGH
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041264,"2,394.62",R HILL
TfGM,Corporate Services,Smart Ticketing,16/06/2015,5100079624,"2,340.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,16/06/2015,5100079625,"2,201.10",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,16/06/2015,5100079626,701.63,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,16/06/2015,5100079627,"1,380.60",Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,16/06/2015,5100079818,"1,414.05",Robert Walters Plc
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079591,"1,235.00",ROSGAL LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041268,838.68,S HORSMAN
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041243,"1,969.20",S M CHARLSON
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041276,984.60,S MACDONALD-AMES
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041285,"1,312.80",S MUIRHEAD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041290,"2,680.27",S RATHORE
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041296,984.60,S SHAH
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041287,656.40,SHELLIS SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041260,"1,094.00",SHIRLEYS DRIVING SCHOOL
TfGM,Transport,Traffic Signal Works,16/06/2015,5100079771,"3,358.53",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100079781,"14,855.79",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100080254,"6,958.58",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100080256,"33,249.23",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100080257,"22,979.90",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100080258,"26,648.98",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2015,5100080259,"21,066.38",SIEMENS PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041257,"2,546.56",SMJ SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041273,"2,279.13",STEVEN LLOYD APPROVED SCHOOL OF MOT
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041278,748.90,T MADDEN
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041293,"1,312.80",T RIMMER
TfGM,Transport,Print & Media,16/06/2015,5100079725,"9,700.00",THE PUBLICITY CENTRE
TfGM,Transport,Cleaning,16/06/2015,5100079664,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079665,599.55,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079666,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079669,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079680,458.68,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079683,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079689,"1,968.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079690,"2,190.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079691,"1,898.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079692,"10,607.76",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079693,679.85,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079694,709.43,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079696,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2015,5100079722,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2015,5100079805,"4,250.00",TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Energy Management Services,16/06/2015,5100079738,"2,746.25",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,16/06/2015,5100079739,"2,746.25",TXM RECRUIT LIMITED
TfGM,Transport,Capital Costs - Rail Construction Works,16/06/2015,5100079773,"4,548.18",UTILITIES DESIGN AND PLANNING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041255,875.20,V EDWARDS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041258,"2,400.71",VINCENT'S DRIVING SCHOOL
TfGM,Transport,Telecommunications,16/06/2015,5100080217,988.23,VODAFONE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041272,"1,238.68",W KRASKO
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2015,1900041269,"2,297.40",WIRRAL DRIVING LTD
TfGM,Transport,Transport Planning & Monitoring Services,16/06/2015,5100079909,"32,055.00",WSP UK LTD
TfGM,Transport,Design Support Services,16/06/2015,5100079642,"5,000.00",WYG ENV PLANNING TRANSPORT LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2015,5100079758,"4,000.00",XL OFFICE SOLUTIONS
TfGM,Transport,Vehicle Costs,17/06/2015,1200034261,874.69,ALLSTAR
TfGM,Transport,Vehicle Costs,19/06/2015,5100080140,425.00,ACTIA UK LTD
