Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number,Net Amount
BEIS,UKAEA,15/12/2016,Facilities,Property,Elior UK Plc,5003825,£632.43
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Reece Safety Products Ltd,5003826,£564.98
BEIS,UKAEA,15/12/2016,Facilities,Fusion,Elior UK Plc,5003827,£633.28
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Faro Technologies UK Ltd,5003828,"£2,577.17"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,City Engineering Systems (Bristol),5003830,"£1,056.60"
BEIS,UKAEA,15/12/2016,Engineering Goods,Other,High Technology Products Ltd,5003831,£250.00
BEIS,UKAEA,15/12/2016,Facilities,Support Services,Disclosure Scotland,5003832,£375.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Ind-Tech Ltd,5003833,£133.10
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Screwfix Direct Ltd,5003834,£20.83
BEIS,UKAEA,15/12/2016,Facilities,Fusion,Boxer Machine Tools Services,5003835,£325.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Cromwell Ltd,5003836,£104.32
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Cromwell Ltd,5003837,£137.40
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Screwfix Direct Ltd,5003838,£70.76
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Screwfix Direct Ltd,5003839,£55.45
BEIS,UKAEA,15/12/2016,Professional Services,Fusion,Cavendish Nuclear Ltd,5003840,"£29,199.23"
BEIS,UKAEA,22/12/2016,Office Solutions,Fusion,IOP Publishing Ltd - EUR,5003842,"£1,300.00"
BEIS,UKAEA,15/12/2016,Office Solutions,Fusion,RS Components Ltd,5003843,£27.06
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003843,"£1,225.12"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003843,£121.38
BEIS,UKAEA,15/12/2016,Facilities,Fusion,RS Components Ltd,5003843,£18.36
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Nightsearcher Ltd,5003844,£359.88
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Nightsearcher Ltd,5003844,£12.50
BEIS,UKAEA,15/12/2016,ICT,Support Services,British Telecommunications Public,5003845,"£1,781.88"
BEIS,UKAEA,15/12/2016,Facilities,Fusion,RS Components Ltd,5003846,£702.90
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,King Lifting Limited,5003847,"£3,355.00"
BEIS,UKAEA,15/12/2016,Operational Goods,Support Services,Specsavers Corporate Eye Care,5003848,£170.00
BEIS,UKAEA,15/12/2016,Professional Services,Support Services,Pelican Software Ltd,5003849,"£7,961.00"
BEIS,UKAEA,15/12/2016,ICT,Property,Verteda Limited,5003850,"£2,910.00"
BEIS,UKAEA,15/12/2016,Personnel Related,Fusion,Imass Ltd,5003851,"£4,562.50"
BEIS,UKAEA,15/12/2016,ICT,Fusion,Beckhoff Automation Ltd,5003852,£188.10
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Beckhoff Automation Ltd,5003852,£15.00
BEIS,UKAEA,15/12/2016,ICT,Support Services,TeleCentric Ltd,5003853,£337.50
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Air Products Plc,5003854,£22.80
BEIS,UKAEA,15/12/2016,Waste Management,Fusion,New Pig Ltd,5003855,"£2,235.15"
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,New Pig Ltd,5003855,£49.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,BOC Ltd,5003857,"£24,492.69"
BEIS,UKAEA,15/12/2016,Energy and Fuels,Fusion,Oxford Bolts & Bearings,5003858,£332.40
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003860,£72.10
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003861,£84.18
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Arco Ltd,5003862,£104.95
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003863,£148.23
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003863,£552.74
BEIS,UKAEA,15/12/2016,Learning and Development,Fusion,Southampton Solent University,5003864,"£4,500.00"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003865,£9.55
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003866,£380.23
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003866,£104.63
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003867,£84.37
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,BOC Ltd,5003868,"£13,587.25"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,BOC Ltd,5003869,"£21,132.63"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,BOC Ltd,5003870,£759.60
BEIS,UKAEA,15/12/2016,Waste Management,Fusion,Inutec Ltd T/A Tradebe Inutec,5003871,"£1,065.00"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Hytec Electronics Ltd,5003872,£735.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5003873,"£7,325.89"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5003873,"£1,874.45"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5003874,"£1,458.21"
BEIS,UKAEA,15/12/2016,Office Solutions,Fusion,Rochling Engineering Plastics UK,5003874,£93.12
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5003874,"£4,080.51"
BEIS,UKAEA,15/12/2016,Operational Goods,Fusion,Arco Ltd,5003875,£55.32
BEIS,UKAEA,15/12/2016,Operational Goods,Fusion,Arco Ltd,5003876,£126.00
BEIS,UKAEA,15/12/2016,Operational Goods,Fusion,Arco Ltd,5003877,£340.65
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Swagelok London,5003878,"£6,389.46"
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Swagelok London,5003878,£9.80
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Swagelok London,5003879,£530.24
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Swagelok London,5003879,£32.50
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003880,£148.54
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Swagelok London,5003881,"£2,553.45"
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Swagelok London,5003881,£9.80
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Swagelok London,5003882,£901.58
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Swagelok London,5003882,£32.50
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5003883,£59.64
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,BSA Technologies Ltd,5003884,£720.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Property,Didcot Plant Ltd,5003885,£660.00
BEIS,UKAEA,15/12/2016,Learning and Development,Fusion,Venusworks Ltd,5003886,"£3,000.00"
BEIS,UKAEA,15/12/2016,Facilities,Property,Securitas Security Services,5003887,£180.72
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5003888,£119.30
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Fusion,Swagelok London,5003889,£9.80
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Swagelok London,5003889,£129.70
BEIS,UKAEA,15/12/2016,Facilities,Property,Elior UK Plc,5003890,£255.55
BEIS,UKAEA,15/12/2016,Energy and Fuels,Fusion,Alrad Instruments Ltd,5003891,"£2,200.00"
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Alrad Instruments Ltd,5003891,£16.50
BEIS,UKAEA,15/12/2016,Engineering Goods,Support Services,Woodstock Industrial Supplies Ltd.,5003893,£47.79
BEIS,UKAEA,15/12/2016,Logistics and Shipping,Support Services,Woodstock Industrial Supplies Ltd.,5003893,£8.00
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003894,£55.66
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003895,£18.00
BEIS,UKAEA,15/12/2016,Waste Management,Fusion,Arco Ltd,5003896,£38.60
BEIS,UKAEA,15/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003897,£67.40
BEIS,UKAEA,15/12/2016,Facilities,Property,Elior UK Plc,5003898,£341.05
BEIS,UKAEA,15/12/2016,Engineering Goods,Other,Central Metal and Alloys Ltd,5003899,£729.00
BEIS,UKAEA,15/12/2016,ICT,Fusion,Aveva Solutions Limited,5003900,"£4,860.00"
BEIS,UKAEA,15/12/2016,Facilities,Property,Elior UK Plc,5003901,£411.60
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003902,£78.29
BEIS,UKAEA,21/12/2016,Travel,Support Services,Leasedrive Rental Management Ltd,5003904,£83.97
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Cleeve Technology Ltd UK,5003905,"£15,905.67"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Cleeve Technology Ltd UK,5003905,£551.94
BEIS,UKAEA,21/12/2016,Facilities,Property,Hillmoore Fire Protection Limited,5003906,"£7,290.05"
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Sundry Supplier,5003907,£397.38
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Other,Sundry Supplier,5003907,£25.00
BEIS,UKAEA,21/12/2016,Waste Management,Fusion,CSS Worksafe,5003908,"£1,810.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003911,£143.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Edmundson Electricals Ltd,5003912,£63.51
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003913,£150.81
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Tensator Limited,5003914,£198.53
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Tensator Limited,5003914,£7.50
BEIS,UKAEA,21/12/2016,Travel,Support Services,Leasedrive Rental Management Ltd,5003915,£49.44
BEIS,UKAEA,21/12/2016,ICT,Fusion,Millgate Computer Systems Ltd,5003916,£274.31
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Innolas UK Ltd,5003917,"£5,913.04"
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Hydrock Nmc Limited,5003918,"£1,985.75"
BEIS,UKAEA,21/12/2016,ICT,Fusion,Beckhoff Automation Ltd,5003919,£347.60
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Beckhoff Automation Ltd,5003919,£15.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003920,£106.48
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003921,£158.72
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5003922,£115.77
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003923,£82.77
BEIS,UKAEA,21/12/2016,Professional Services,Property,Blake Morgan LLP,5003924,"£3,419.50"
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5003926,"£1,155.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,VWR International Ltd,5003927,£292.00
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,VWR International Ltd,5003927,£21.35
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003928,£161.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Edmundson Electricals Ltd,5003929,"£1,144.97"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Edmundson Electricals Ltd,5003930,£18.57
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Edmundson Electricals Ltd,5003931,"£4,407.11"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003932,£293.42
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5003933,£82.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,FISHERSCIENTIFIC,5003934,£421.60
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003935,£106.53
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003936,£43.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Artisan Litho Print & Design,5003937,£125.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003938,£8.45
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003939,£43.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003940,£38.50
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Onefix Recruitment Ltd,5003941,£750.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Machowie Transport Ltd,5003942,£750.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Machowie Transport Ltd,5003943,£650.00
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Onefix Recruitment Ltd,5003944,"£1,095.00"
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Trinity Protection Systems,5003945,"£1,170.33"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Fortress Interlocks Ltd,5003946,"£6,328.58"
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Nuvia Limited,5003947,"£30,331.88"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5003948,£686.45
BEIS,UKAEA,21/12/2016,ICT,Fusion,Bluefort Security Ltd,5003949,"£2,217.60"
BEIS,UKAEA,21/12/2016,ICT,Fusion,Bluefort Security Ltd,5003949,"£1,478.40"
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Pelican Software Ltd,5003950,"£7,501.08"
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Pelican Software Ltd,5003951,"£7,018.20"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Edmundson Electricals Ltd,5003952,£194.07
BEIS,UKAEA,21/12/2016,Travel,Support Services,Leasedrive Rental Management Ltd,5003953,£9.47
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5003954,£112.88
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Thorlabs Ltd,5003955,£72.25
BEIS,UKAEA,21/12/2016,ICT,Support Services,Sundry Supplier,5003956,"£4,211.50"
BEIS,UKAEA,21/12/2016,ICT,Support Services,Sundry Supplier,5003957,£732.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Thorlabs Ltd,5003958,"£1,631.20"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5003959,£50.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Aalco Limited,5003961,£194.00
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Aalco Limited,5003961,£29.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Global Robots Ltd,5003962,"£9,500.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Leybold GmbH,5003963,£526.30
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Leybold GmbH,5003963,£281.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003964,£732.08
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Lot-Quantumdesign Limited,5003965,"£4,060.00"
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Lot-Quantumdesign Limited,5003965,£100.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Aalco Limited,5003966,£235.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Aalco Limited,5003967,£36.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Aalco Limited,5003968,£250.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Sure Safe Ltd,5003969,£459.00
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Sure Safe Ltd,5003969,£20.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5003970,£171.15
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5003971,£85.52
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Aalco Limited,5003972,£194.75
BEIS,UKAEA,21/12/2016,ICT,Fusion,Design Rule Ltd,5003973,£125.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Cutwel Ltd,5003974,£119.10
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,PMD UK Ltd,5003975,£134.90
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Rajapack Ltd,5003976,£83.79
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Cromwell Ltd,5003977,£101.20
BEIS,UKAEA,21/12/2016,Professional Services,Property,Blake Morgan LLP,5003978,£203.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Thorlabs Ltd,5003979,£209.86
BEIS,UKAEA,21/12/2016,Professional Services,Property,Blake Morgan LLP,5003980,£333.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Belleville Springs Ltd,5003981,£82.39
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5003982,£496.46
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5003983,£35.85
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5003984,£40.70
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Arco Ltd,5003985,£387.80
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5003986,£313.95
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Wika Instruments Ltd,5003987,£449.78
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Wika Instruments Ltd,5003987,£18.75
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5003988,£8.39
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Hutton Engineering (Precision) Ltd,5003989,£890.21
BEIS,UKAEA,21/12/2016,Travel,Other,Leasedrive Rental Management Ltd,5003990,£32.67
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Hutton Engineering (Precision) Ltd,5003991,£356.90
BEIS,UKAEA,21/12/2016,Facilities,Property,Mears Estates,5003992,"£1,003.16"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Screwfix Direct Ltd,5003993,£17.81
BEIS,UKAEA,21/12/2016,Facilities,Property,Mears Estates,5003994,£680.00
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5003995,£480.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003996,£261.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003997,£261.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003998,£261.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5003999,£261.75
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Swagelok London,5004000,£441.71
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Swagelok London,5004000,£9.80
BEIS,UKAEA,21/12/2016,Communications,Other,Onefix Recruitment Ltd,5004001,"£1,085.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5004002,£813.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5004003,£96.00
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Oxford Bolts & Bearings,5004003,£6.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Oxford Bolts & Bearings,5004004,£70.25
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Oxford Bolts & Bearings,5004004,£15.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Astles Control Systems,5004005,£249.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Environmental Scientifics Group,5004006,£297.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Environmental Scientifics Group,5004007,£297.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Environmental Scientifics Group,5004008,£297.00
BEIS,UKAEA,22/12/2016,Engineering Goods,Fusion,PVA Industrial Vacuum Systems GmbH,5004009,"£37,810.69"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Southern Calibration Laboratories L,5004010,£111.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Southern Calibration Laboratories L,5004011,£243.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,FISHERSCIENTIFIC,5004012,£180.29
BEIS,UKAEA,21/12/2016,Facilities,Fusion,UKAS Laboratory Accreditation Service,5004013,"£2,945.00"
BEIS,UKAEA,21/12/2016,Professional Services,Other,Sundry Supplier,5004014,£650.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5004015,£144.22
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5004016,£28.23
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,BOC Ltd,5004016,£9.41
BEIS,UKAEA,21/12/2016,Engineering Goods,Property,BOC Ltd,5004016,£18.82
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004017,"£8,773.85"
BEIS,UKAEA,21/12/2016,Facilities,Other,Lorne Stewart Plc,5004018,£139.45
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004019,"£24,268.63"
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004020,£950.64
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004021,"£2,813.20"
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004022,£266.85
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004023,£302.40
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004024,£486.68
BEIS,UKAEA,21/12/2016,Facilities,Other,Lorne Stewart Plc,5004025,£55.78
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004026,"£14,443.97"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004027,"£3,459.61"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004028,"£10,979.84"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004029,£83.67
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Lorne Stewart Plc,5004030,"£12,644.76"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004031,"£1,309.92"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Sundry Supplier,5004032,"£2,200.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004033,£562.50
BEIS,UKAEA,21/12/2016,Personnel Related,Support Services,Reed Business Information Ltd,5004035,"£6,753.10"
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Ashdale Engineering UK Ltd,5004036,£300.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004038,£14.34
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004039,£264.52
BEIS,UKAEA,21/12/2016,Office Solutions,Property,Securitas Security Services,5004040,"£5,088.35"
BEIS,UKAEA,21/12/2016,ICT,Fusion,Newbury Electronics,5004041,"£4,218.98"
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Newbury Electronics,5004041,£10.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,CSE Cables Ltd,5004042,£940.00
BEIS,UKAEA,21/12/2016,ICT,Support Services,SM Systems UK Ltd,5004044,"£1,582.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004045,£32.99
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004046,£57.04
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004046,£22.80
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Reece Safety Products Ltd,5004048,£711.59
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Amec Foster Wheeler Nuclear UK Limited,5004049,"£21,000.00"
BEIS,UKAEA,21/12/2016,ICT,Fusion,SM Systems UK Ltd,5004050,"£1,599.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004051,£26.97
BEIS,UKAEA,21/12/2016,Engineering Goods,Other,Arco Ltd,5004053,-£68.15
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Aon Hewitt Ltd,5004054,"£182,074.59"
BEIS,UKAEA,21/12/2016,Personnel Related,Support Services,Rullion Engineering Ltd,5004055,"£7,875.00"
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004056,£16.58
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004057,£16.58
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004058,£29.89
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004059,£15.84
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Rembe Ltd,5004060,"£8,183.00"
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004061,£79.98
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Hotchkiss Air Supply,5004062,£314.84
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Hotchkiss Air Supply,5004062,£50.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004063,£365.51
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004063,£282.64
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004063,£114.79
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004063,£31.43
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004063,£31.43
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Co-Channel Electronics Ltd,5004064,£270.00
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Elior UK Plc,5004065,£712.63
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004066,£16.62
BEIS,UKAEA,21/12/2016,ICT,Fusion,SM Systems UK Ltd,5004068,£39.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Alpha Laboratories Ltd,5004069,£70.50
BEIS,UKAEA,21/12/2016,Logistics and Shipping,Fusion,Alpha Laboratories Ltd,5004069,£15.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Environmental Scientifics Group,5004070,£297.00
BEIS,UKAEA,21/12/2016,Research,Fusion,The University Of Sheffield,5004071,"£10,423.30"
