Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,196996.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Staff Costs,Copyright and Enforcement Directorate,Hillscourt t/a NASUWT,INV002564,791.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Accommodation,People Places & Serv Direct,Townscape Products Limited,60071,3336.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10101630,2283.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10101630,2242.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10101630,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10101630,1962.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10101630,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses,ER135598,554.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Computer Contracts,Finance Directorate,HM TREASURY,32978,17426.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,3061.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Telecoms,IT Directorate,LA International Computer Consultants Lt,LA371460,2166.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Staff Costs,IT Directorate,QA Ltd,ISL133030,9500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Staff Costs,IT Directorate,British Computer Society,1384303,1224.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2028.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2193.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,1836.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2042.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2027.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2421.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Telecoms,IT Directorate,LA International Computer Consultants Lt,LA371459,1864.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Telecoms,IT Directorate,Softcat Ltd,INV01336984,33120.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,11458.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2983.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,11711.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10101630,2884.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30651387,438.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30651387,425.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,2752.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Staff Costs,People Places & Serv Direct,Training Bytesize Ltd,3531,3200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30651387,485.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30651387,883.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30651387,489.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30651387,433.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Office Supplies,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167075,28.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167075,591.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91167075,176.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Legal & Hearings,Copyright and Enforcement Directorate,Government Legal Department,426541,973.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Accommodation,People Places & Serv Direct,HFX Ltd,25822,4272.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91167075,83.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,IT Directorate,Mitie Facilities Services Ltd,100-91167075,291.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,86387,18355.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Office Supplies,Patent Directorate,Mitie Facilities Services Ltd,100-91167075,18.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Legal & Hearings,Patent Directorate,Government Legal Department,426541,6461.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167075,328.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Staff Costs,People Places & Serv Direct,MyCSP Ltd,6442,3100.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,1025742,9587.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503054,7896.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503056,1244.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,Trade Mark Directorate,Mitie Facilities Services Ltd,100-91167075,1510.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,Trade Mark Directorate,Mitie Facilities Services Ltd,100-91167075,20.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2016,Miscellaneous Expenses General,Projects,Mitie Facilities Services Ltd,100-91167075,28.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Accommodation,People Places & Serv Direct,BNPPRE Client Common Receipts,T210036,58131.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Staff Costs,People Places & Serv Direct,ASSOCIATION OF CHIEF EXECUTIVES,ACE0598,625.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Accommodation,People Places & Serv Direct,Sterk Systems,6053,2771.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Staff Costs,People Places & Serv Direct,Institute of Internal Communication,CON16-045,1100.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,Venner Shipley  LLP,277967,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107576,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107620,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,Murgitroyd & Company Ltd,05198I-16,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,K. W. Peter & Co,101444,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,K. W. Peter & Co,101446,1870.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Miscellaneous Expenses General,Innovation Directorate,University of Hertfordshire,95740,19532.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,Energy Development Group (EDG) Ltd,14,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,Energy Development Group (EDG) Ltd,15,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Supporting UK Business,Innovation Directorate,WP Thompson,456942,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Telecoms,IT Directorate,Talk Talk Business,14842775,451.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,92118337,630.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2005,591.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA371992,4533.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA371993,2351.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Swindell & Pearson Ltd,SIN091579,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Swindell & Pearson Ltd,SIN091620,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,55304,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Innovate Now Ltd,2061,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Innovate Now Ltd,2062,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Appleyard Lees,120984,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,MPC3 LIMITED,398,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,MPC3 LIMITED,399,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,MPC3 LIMITED,400,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Supporting UK Business,Innovation Directorate,Everedge IP UK Limited,IPO001,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Telecoms,IT Directorate,British  Telecom,VP02239170M17101,7103.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1528470,2351.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Information Technology,IT Directorate,Snowbound Software Corporation,2016-134,1464.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Legal & Hearings,Patent Directorate,Government Legal Department,426645,1809.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Legal & Hearings,Patent Directorate,Government Legal Department,426645,50.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Information Technology,Patent Directorate,STN,9340292813,11621.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2006,523.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Travel & Subsistence,People Places & Serv Direct,Personal expenses,ER135670,729.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,426645,8112.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1528473,1977.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1528488,4846.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2016,Marketing & Publicity,Innovation Directorate,Sterling Integrity,INV-0909,945.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2016,Information Technology,International Policy Directorate,Specialist Computer Centres Plc,OP-M138002,2245.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91170868,1915.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10102533,2242.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10102533,2283.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10102533,2361.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10102533,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10102533,1989.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,3061.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Nintex UK Ltd,UKI03783,6000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2172.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2027.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2056.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2166.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2916.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Telecoms,IT Directorate,EE Ltd,1229956172,6746.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,8826.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,11348.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10102533,2525.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2016,Marketing & Publicity,Innovation Directorate,UK Business Shows Ltd,TWBS-2016-04,645.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Marketing & Publicity,Innovation Directorate,Ruggerbug,03-0009,543.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,65333.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses,ER135717,538.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Office Supplies,Finance Directorate,Antalis,5684846,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135785,557.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Travel & Subsistence,Patent Directorate,Personal expenses,ER135543,555.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Staff Costs,People Places & Serv Direct,J Alty,53328,518.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Celtech Consultancy Ltd,AI/0378/15/01,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Legal & Hearings,Projects,Marten Walsh Cherer Ltd,91446A,2611.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Information Technology,International Policy Directorate,Specialist Computer Centres Plc,OP/M138534,15271.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2016,Miscellaneous Expenses General,International Policy Directorate,Robin Jacob,53331,1617.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),144,173.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2016,1198.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),144,11.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2014,471.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),144,23.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91183181,1180.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,109.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30662693,470.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30662693,458.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,86.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,46.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Staff Costs,People Places & Serv Direct,Capita Business Services  Ltd,X93564,5093.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Information Technology,People Places & Serv Direct,Insight Direct (UK) Ltd,2778346,23977.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),144,28.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,94.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,DJ Grigg,IP AUDIT,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Miscellaneous Expenses General,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,167.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7068627,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107573,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,INNGOT LTD,M1603-4,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,146,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,Wynne-Jones Laine and James LLP,85600,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,Culverstons IP,16-03-0005,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Innovation Directorate,Hutchinson IP Ltd,2441,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Staff Costs,Innovation Directorate,NC Creative Group Ltd,INV-160093,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,355.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Telecoms,IT Directorate,Vodafone Corporate Ltd,79586570,4748.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Information Technology,IT Directorate,"Idera, Inc.",0172296-R,5977.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Information Technology,IT Directorate,Verisign,520002993,3764.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Information Technology,IT Directorate,Verisign,520003255,3764.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,66050,521.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,39.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,171.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Information Technology,Patent Directorate,European Patent Office,40255188,108500.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Miscellaneous Expenses General,Patent Directorate,Scipat Benelux BV,2016016,7088.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2015,423.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30662693,438.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30662693,340.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Staff Costs,People Places & Serv Direct,Capita Business Services  Ltd,X100157,4102.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Staff Costs,People Places & Serv Direct,Worth Consulting Ltd,1285,5207.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Finance Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30662693,489.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30662693,485.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30662693,630.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91477527,430.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Supporting UK Business,Trade Mark Directorate,Financial Services Commission,53185CR,-780.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,81.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30662693,442.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,24.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),144,55.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Staff Costs,People Places & Serv Direct,ACAS,01-6469.09REFUND,-1995.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Supporting UK Business,International Policy Directorate,HRG UK,689162358C,-2422.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Marketing & Publicity,Innovation Directorate,Job Done Marketing Ltd,04308REFUND,-699.00,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
