Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046684,"2,300.00",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046786,"12,306.82",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046685,"13,000.00",BURNLEY AND PENDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/04/2016,5100094189,"12,158.55",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046687,"24,700.00",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046804,"12,332.83",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,15/04/2016,5100093323,665.00,CHARGE YOUR CAR LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046750,"8,570.00",CHECKMATE TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046802,"7,772.72",CHESTERS COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Public Art,15/04/2016,5100094039,"4,425.00",CHRYSALIS ARTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046800,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Procurement Services,15/04/2016,5100094256,"13,680.00",CNC PERFORMANCE CONSULTANTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Software & Maintenance,15/04/2016,5100093362,"32,825.52",CORVIA LIMITED (T/AS TICKETER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,15/04/2016,5100093363,"106,220.00",CORVIA LIMITED (T/AS TICKETER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,15/04/2016,5100093365,"58,933.20",CORVIA LIMITED (T/AS TICKETER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046689,"33,719.00",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046764,"10,376.75",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046765,"42,088.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046766,"4,229.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,15/04/2016,5100093195,"24,498.00",DRAKEWELL LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046763,"12,352.83",ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/04/2016,5100093443,"3,271.00",EXOVA WARRINGTONFIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046691,"3,000.00",FE FINCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046690,"8,500.00",FIRST CALDERLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1700029898,"(2,029.42)",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046783,"333,473.33",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046784,"130,808.17",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046785,"8,686.84",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046807,"28,252.36",GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046808,738.09,GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046762,"2,873.67",GMATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046693,"50,000.00",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046757,"56,820.01",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046758,"89,050.00",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046759,"4,095.01",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046692,"80,693.00",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046796,"14,034.37",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046797,"138,030.01",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046798,"6,465.43",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/04/2016,5100093200,"10,139.68",GUTTERIDGE HASKINS AND DAVEY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046723,691.85,HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046751,"2,333.33",HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046694,"3,600.00",HUDDERSFIELD BUS COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Commercial Managment Services,15/04/2016,5100093151,"15,178.00",IAN ALLAN ASSOCIATES (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Software & Maintenance,15/04/2016,5100091779,"7,255.00",ITSO LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/04/2016,5100093292,"7,402.50",JACOBS UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,15/04/2016,5100093221,"1,419.68",JAMIESON CONTRACTING (NORTH WEST) L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,15/04/2016,5100093845,"4,202.00",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,15/04/2016,5100093872,"3,211.00",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,15/04/2016,5100093873,"3,211.00",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,15/04/2016,5100093874,"3,211.00",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",15/04/2016,1900046233,"1,125.00",JEAN HUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046695,"21,110.00",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046793,"9,180.09",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046794,"18,566.34",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/04/2016,5100093366,473.26,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,15/04/2016,5100093532,477.18,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycling Equipment,15/04/2016,5100094021,"1,094.75",KEN FOSTERS CYCLE LOGIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,15/04/2016,5100094020,"18,497.32",KONICA MINOLTA (UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046696,"21,000.00",LANCASHIRE UTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046697,"5,000.00",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046773,"79,883.00",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046774,"6,181.82",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046775,"1,368.73",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/04/2016,5100093259,"1,300.00",MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Sustainable Transport Support Services,15/04/2016,5100092962,"6,000.00",MANCHESTER COMMUNITY GIANTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046698,"51,000.00",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046725,513.60,MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046752,"22,607.93",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046753,"167,878.69",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046754,"9,017.50",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,15/04/2016,5100094255,"(2,760.00)",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,15/04/2016,5100093204,"10,500.00",MARBLE CONSULTING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Support Services,15/04/2016,5100092889,"3,230.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Highway Safety Support Services,15/04/2016,5100094198,567.33,MIKE ABRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,15/04/2016,5100093812,"1,976.65",MITREFINCH LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Licences,15/04/2016,5100094168,"2,640.00",MOBILE SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Licences,15/04/2016,5100094169,"2,640.00",MOBILE SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,15/04/2016,5100093923,800.00,MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,15/04/2016,5100093924,"2,150.00",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Cycling Support Services,15/04/2016,5100093182,"6,087.50",MOUCHEL LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,15/04/2016,5100093262,"159,800.00",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Heavy Rail Support Services,15/04/2016,5100093310,"98,328.54",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,15/04/2016,5100093741,"7,849.00",NORTH WEST EMPLOYERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Staff Rail Passes,15/04/2016,5100093888,"1,785.80",NORTHERN RAIL LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,15/04/2016,5100094146,"14,108.50",NOVUS PROPERTY SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycling Equipment,15/04/2016,5100093921,"1,000.00",OASIS ACADEMY OLDHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046760,"40,649.30",OLYMPIA TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/04/2016,5100093972,"8,529.36",OMEGA PRINT AND DESIGN LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Sustainable Transport Support Services,15/04/2016,5100093974,"2,040.00",PAULINE LLOYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,15/04/2016,5100094058,"8,337.00",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,15/04/2016,5100094241,"11,732.50",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,15/04/2016,5100094243,"11,732.50",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,15/04/2016,5100093844,"6,285.41",PINNACLE TECHNOLOGY GROUP PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,15/04/2016,5100093299,590.25,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,15/04/2016,5100093300,720.00,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,15/04/2016,5100093338,"4,158.14",PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Highway Safety Support Services,15/04/2016,5100093348,"19,412.21",POLICE & CRIME COMMISSIONER GTR MCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,15/04/2016,5100093919,"5,632.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,15/04/2016,5100093996,"3,024.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046813,"98,782.34",R S TYRER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046814,"1,762.72",R S TYRER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046726,"1,678.35",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046755,"101,618.84",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046756,"41,163.25",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,15/04/2016,5100093442,"7,670.00",RIDGE AND PARTNERS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,15/04/2016,5100094052,"11,226.10",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,15/04/2016,5100094053,522.00,RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046711,"4,000.00",ROJAY SERVICES LTD T/A WIGAN COACHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,15/04/2016,5100094045,"6,305.30",ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046700,"95,000.00",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046729,"6,960.00",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046768,"133,121.60",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046769,"76,637.59",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046770,"12,492.16",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046809,"69,496.08",SELWYNS TRAVEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046810,940.73,SELWYNS TRAVEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/04/2016,5100093286,"14,976.22",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/04/2016,5100093287,879.99,SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/04/2016,5100093289,"1,847.95",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/04/2016,5100093290,"12,158.40",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1700029893,(633.61),STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046702,"1,364,500.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046703,"18,500.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046704,"269,250.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Pass Withdrawal Scheme,15/04/2016,1900046716,525.00,STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Pass Withdrawal Scheme,15/04/2016,1900046720,615.00,STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046779,"237,638.88",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046780,"314,750.83",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046781,"28,454.47",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,15/04/2016,5100093264,"8,634.35",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046705,"21,000.00",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046811,"27,691.18",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046812,"54,085.09",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,15/04/2016,5100093202,"4,900.00",STRATAGEEB LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046727,"1,185.60",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/04/2016,1900046792,"11,474.17",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/04/2016,5100093979,"60,275.00",THALES TRANSPORT & SECURITY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,15/04/2016,5100094140,525.00,THE MAILING ROOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,15/04/2016,5100094035,"2,660.00",TOLEDO TRANSPORT CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Printer Consumables,15/04/2016,5100093155,620.00,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Printing Hardware,15/04/2016,5100093199,"1,170.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,15/04/2016,5100093201,"8,621.00",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,15/04/2016,5100093395,"2,878.25",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/04/2016,1900046706,"1,016.00",TRAVEL ASSIST SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093668,458.68,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093674,723.45,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093675,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093677,513.00,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093681,770.16,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093684,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093685,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093686,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093690,540.00,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093691,"7,751.50",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093695,770.85,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093699,550.33,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100093700,"8,199.16",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,15/04/2016,5100094210,725.17,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
