Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Law Reporting,Trade Marks Directorate,Mendip Media Group Ltd,49272,236.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,75677,2206.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,109065,4137.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Treasury Solicitors,Patents Directorate,Treasury Solicitors,109047,817.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2011,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,109047,2993.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2011,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10032078,55416.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,R Field,RF25MAY11,811.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,E Lewis,ELEWIS25/05/11,1727.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90281805,84.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90281805,30.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,SABIP,Personal expenses name witheld,49937,3.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,SABIP,Mitie Facilities Services Ltd,100/90281805,194.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Personal expenses name witheld,49826,12.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Earls Caterers Ltd,25396,44.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Earls Caterers Ltd,25371,65.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Mitie Facilities Services Ltd,100/90281805,291.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100/90281805,154.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Finance Directorate,Mitie Facilities Services Ltd,100/90281805,34.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90281805,24.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Insolvency Service,LJ083,312.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90281805,19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,International Policy Directorate,Personal expenses name witheld,49986,26.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Patents Directorate,Mitie Facilities Services Ltd,100/90281805,22.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Trade Marks Directorate,Earls Caterers Ltd,25186,95.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Copyright and IP Enforcement Directorate,Experian Ltd,IEX30000927611,63.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,OutSec Ltd,1104115,256.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,I Hargreaves,CT/CONS/086(PH)02-05-2011,7971,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2011,Non - IT Consultants,Business Support Directorate,G Austin,49923,403.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2011,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6026423,108.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2011,Innovation support,Copyright and IP Enforcement Directorate,Companies House,183130626,7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2011,Innovation support,International Policy Directorate,Potter Clarkson IP Ltd,49859,1192.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2011,Research Projects,Innovation Directorate,HA Joon Chang,49870,40.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2011,Research Projects,Innovation Directorate,Office for National Statistics,1021257,350,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2011,Research Projects,Business Support Directorate,TNS UK Ltd,132434,4100,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2011,Healthcare,Business Support Directorate,Santia Consulting Ltd,OP/I304304,150,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2011,Healthcare,Business Support Directorate,Santia Consulting Ltd,OP/I305428,390,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49882,20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49938,20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2011,Other,Business Support Directorate,TV Licensing,3026635293-30/04/2011,145.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2011,Other,Business Support Directorate,On Your Bike,30717,998.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2011,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1383912,376.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Books  Newspapers & Publications,Innovation Directorate,Times,NI5,8.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Books  Newspapers & Publications,Patents Directorate,Amazon,50,35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Patents Directorate,TSP Holiday City,GPC MAY 1,116.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Seminars and Conferences,Innovation Directorate,Melville,ERICH26,115.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Seminars and Conferences,Innovation Directorate,Melville,ERICH27,388.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Books  Newspapers & Publications,Patents Directorate,AMAZON,HHART02,5.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Finance Directorate,NATIONAL EXPRESS,MHUMP46,14.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Finance Directorate,Computacenter,GPC MAY 2,3325.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 591,636.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,Hi Reach,Maurice 592,558,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 593,565.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 594,196.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,Kalamazoo,Maurice 595,519.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Climate Centre,Maurice  274,-42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,TRAVIS PERKINS,YJOHNSON414,43.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,TRAVIS PERKINS,YJOHNSON415,46.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SCREWFIX,YJOHNSON416,70.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,ALEXANDRA WORKWEAR,YJOHNSON417,396.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,LISCOMBE,YJOHNSON418,16.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SCREWFIX,YJOHNSON419,77.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,TIMPSON,YJHONSON420,15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,OFFICE EQUIP,YJOHNSON421,0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,EURIKA,YJOHNSON422,23.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,ALEXANDRA WORKWEAR,GPC MAY 3,-25.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,ALEXANDRA WORKWEAR,GPC MAY 4,-371.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,International Policy Directorate,Heathrow Express,RGRE019,16.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,International Policy Directorate,Eurostar,RGRE020,313,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Virgin Atlantic,NIILE68,474.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Easyjet,NIILE69,81.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE70,32.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Ryanair,NIILE71,50.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE72,37.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE73,190.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE74,190.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE75,100.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Edreams,NIILE76,100.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence UK,Innovation Directorate,Easyjet,NIILE77,140.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,OFFICE2ME-CANASTA,ETHIB42,34.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,CLIMATE CENTRE,ETHIB43,461.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,TESCO,ETHIB44,6.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,ASDA,ETHIB45,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,AMAZON,ETHIB46,153.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,ALLCAM.BIZ,ETHIB48,74.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,HI-REACH ACCESS,ETHIB50,330,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,TOOLSTATION LTD,ETHIB51,21.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,ETHIB52,311.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Office Supplies,Business Support Directorate,SCREWFIX,ETHIB53,36.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SCREWFIX,ETHIB54,45.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,OFFICE2ME-CANASTA,ETHIB55,195.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Overseas Patent Specifications,Patents Directorate,Springerlink.com,ECALL24,37.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Overseas Patent Specifications,Patents Directorate,OnePetro,ECALL24,15.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Overseas Patent Specifications,Patents Directorate,Scitation,ECALL25,18.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Patents Directorate,Easyjet,GPC MAY 5,313.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Patents Directorate,"Grand Hotel Cravat, Luxembourge",GPC MAY 6,243.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Patents Directorate,Easyjet,GPC MAY 7,349.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,WEBSITEPULSE.COM,ONECARD068,23.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,TENABLE NETWORK SECURI,ONECARD070,762.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,WWW.FONESHOP.COM,ONECARD069,93.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,GOOGLE  PINNACLE DATA,ONECARD071,285,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Finance Directorate,WWW.CARTRIDGESAVE.CO.U,ONECARD072,700.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,ONECARD073,11.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,ONECARD074,9.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,ONECARD075,104.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,PLURALSIGHT LLC,ONECARD076,194.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,Amazon EU,ONECARD079,23.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,DRI WWW ELEMENT5 INFO,ONECARD077,23.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,MEETINGZONE LTD,ONECARD078,92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Computer hardware and software,Business Support Directorate,Amazon EU,ONECARD080,27.29,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Business Support Directorate,HI-REACH ACCESS,ANBECOC045,378,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Business Support Directorate,HI-REACH ACCESS,ANBECOC045,378,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Business Support Directorate,WWW.CABOODLE.CO.UK,ANBECOC046,7.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Business Support Directorate,WWW.CABOODLE.CO.UK,ANBECOC046,3.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Other Stationery & General Supplies,Finance Directorate,ROMSEY ASSOCIATES,ANBECOC047,82.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0934,252.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0935,200.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0936,253.4,Not applicable
