Entity,GL Date,Merchant name,Amount,Description
EA,03/12/2013,WP-PRINCIPAL MEDIA,"£1,035.30",Attendance fees for two people at Learning Technologies Conference
EA,03/12/2013,WURTH UK LTD,"£1,118.40","Assorted hand tools and cleaning products for Field Teams at Scots Float Depot, Rye"
EA,02/12/2013,WWUTILITIES.CO.UK,£746.40,Installation of gas main into Ablake House
EA,23/12/2013,WWW.BBOFFICESUPPLIES.C,£886.20,"One specialist ergonomic chair and mouse for staff member for Health, Safety and Wellbeing"
EA,19/12/2013,WWW.BBOFFICESUPPLIES.C,£710.40,"Specialist Display Screen Equipment for one staff member for Health, Safety and Wellbeing"
EA,09/12/2013,WWW.BRADFORDCHAMBER.CO,"£1,056.00","Provision of stall, exhibition space and organisation at Ecofair 2014"
EA,13/12/2013,WWW.BRUNELMICROSCOPES.,"£1,251.60",Replacement microscope light boxes for previous hazardous models
EA,05/12/2013,WWW.CARTRIDGESAVE.CO.U,£654.32,"Printing ink for Orchard House, West Malling"
EA,29/11/2013,WWW.CIRIA.ORG,£564.30,Training for one person attending Designing Sustainable Urban Drainage Systems training course
EA,20/12/2013,WWW.CLARK-ENGINEERING.,£632.22,Ten sappies (industrial tools) and holders for tree work
EA,24/12/2013,WWW.EXTRANET.APLANT.CO,£562.50,Portable Appliance Testing of equipment at Mablethorpe Depot
EA,23/12/2013,WWW.FPMAILING.CO.UK,"£2,096.00","Franking machine credit for external mailing from Sentinel House, Lichfield"
EA,13/12/2013,WWW.GRUNDON.COM,£964.51,"Collection and disposal of waste electronic and electrical equipment from Fobney Mead, Reading"
EA,13/12/2013,WWW.GRUNDON.COM,£944.93,"Collection and disposal of waste electronic and electrical equipment from Fobney Mead, Reading"
EA,04/12/2013,WWW.HILTI.CO.UK,£981.61,"Two cordless angle grinders and fifty cutting discs and associated battery packs for general use by Field Teams at Bradney Depot, Somerset"
EA,06/12/2013,WWW.HPA.ORG.UK,"£1,054.80",Annual calibration of radiation monitoring equipment for Midlands Radioactive Substances Regulation Team - batch 2 of 2 - November 2013
EA,04/12/2013,WWW.HPA.ORG.UK,£750.00,Annual calibration of radiation monitoring equipment for Midlands Radioactive Substances Regulation Team - batch 1 of 2 - November 2013
EA,11/12/2013,WWW.HPA.ORG.UK,£728.40,Service and calibration of three personal dose meters for Radioactive Substance Regulation teams
EA,20/12/2013,WWW.ICO.GOV.UK,£500.00,Annual renewal fee for Environment Agency statutory entry on Data Protection Register
EA,11/12/2013,WWW.ILXGROUP.COM,"£1,136.25",Fifteen PRINCE 2 Practitioner manuals and five Managing Successful Programmes (MSP) manuals to support staff e-learning
EA,28/11/2013,WWW.IMPREZAIT.COM,"£2,496.00",Annual fees for hosting of European Pathway to Zero Waste SharePoint website 
EA,12/12/2013,WWW.NEOPOST.CO.UK,£515.00,"Franking machine credit for external mailing from Goldcrest House, Surrey"
EA,17/12/2013,WWW.NEOPOST.CO.UK,£505.90,Franking machine credit for external mailing from Sale Depot
EA,04/12/2013,WWW.PARKERSTEEL.CO.UK,£555.31,Key klamps for the construction of hand railing in the South East Region
EA,09/12/2013,WWW.PAYOCS.CO.UK,£514.26,One-month mobile guarding duties at Ely Depot
EA,19/12/2013,WWW.PMGLTD.CO.UK,£984.00,Fees for two people attending Public Speaking training course
EA,16/12/2013,WWW.REACTEC.COM,"£2,712.00",Six hand-arm vibration meters for Field Team members
EA,16/12/2013,WWW.REEDLEARNING.C,£513.00,Fee for one person attending The Art of Minute Taking training course
EA,11/12/2013,WWW.SRP-UK.ORG,£602.00,Fee for one person attending Radioactive Substances Conference
EA,02/12/2013,WWW.STANTONHOPE.CO.UK,"£1,739.40","Assorted Personal Protective Equipment for chainsaws for use by Field Teams at Osney Yard, Oxford"
EA,09/12/2013,WWW.STARTTRAFFICMANAGE,£819.00,Ballasted road barriers to restrict vehicle access at Riccall Depot
EA,04/12/2013,WWW.STOPSLIP.CO.UK,"£1,098.83",Anti-slip grating for steps at Burnham Overy
EA,20/12/2013,WWW.TEMPCON.CO.UK,£947.40,Data loggers and associated kits for monitoring eel passage
EA,06/12/2013,WWW.THEWATERFRONT.CO.U,£773.16,Fees for two people attending Nationally Significant Infrastructure Project Applications Masterclass 2014
EA,29/11/2013,WWW.TORRYHILL.CO.U,"£1,276.18",25 fencing rolls and fifty stakes for field works in Kettering
EA,16/12/2013,WWW.VEOLIA.CO.UK,£535.14,"Collection of recyclable waste from Trentside Office, Nottingham"
EA,10/12/2013,WWW.VIRIDOR.CO.UK,"£1,813.15","Collection and disposal of green waste from Alverdiscott Depot, Bideford"
EA,09/12/2013,ZA ZA BAZAAR,£716.56,Evening meal whilst staying overnight for 44 people attending a Fisheries and Biodiversity Team Meeting
EA,20/12/2013,ZYMAX INTERNATIONAL LI,"£1,722.71",Surge protection equipment for telemetry outstations in the Midlands area
