Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
,,27/02/2018,Service charge,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC046,1059770.61,Revenue 17/18 GPSOC - System support charges (Jan - Mar 18),LS18 5TN,SME,,,
,,27/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC046,8000,Capital 17/18 GPSOC - National functionality deployment charges (Jan - Mar 18),LS18 5TN,SME,,,
,,27/02/2018,Service charge,DG: COMMUNITY CARE,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV028396,1647056.58,Revenue 17/18 GPSOC - System support charges (Jan - Mar 18),LS19 7BY,LARGE,,,
,,27/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,CSC COMPUTER SCIENCES LTD,5201525508,214475.75,Capital NME LSP Lorenzo Contract- Committed Spend For FY 17/18,GU11 1PZ,LARGE,,,
,,27/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,IN PRACTICE SYSTEMS LTD,438540,456577.42,Capital 16/17 GPSOC INPS - Capital charges for the Period Commencing 01/01/20/17 -31/03/2017 Migration Charges National Functionality Deployment Development Charges ,SW8 3QJ,LARGE,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,OXFORD UNIVERSITY OF,ERS-587305-151611,112685.06,HTA commissioned workstream,OX1 2XN,PUBLIC,,,
,,27/02/2018,Legal Fees,DG: ACUTE CARE AND WORKFORCE,SLAUGHTER AND MAY,216687,4792.2,Specialist legal advice to support GP indemnity project: extension,EC1Y 8YY,LARGE,,,
,,27/02/2018,Consultancy/Professional Advice,DG: ACUTE CARE AND WORKFORCE,SLAUGHTER AND MAY,216687,51562.02, Slaughter and May (S&M),EC1Y 8YY,LARGE,,,
,,27/02/2018,Professional fees,DG: FINANCE AND GROUP OPERATIONS,PRICEWATERHOUSECOOPERS LLP,1354889247,48149.51,DH ALB MHRA Internal Audit review work,SE1 2RD,LARGE,,,
,,26/02/2018,Professional fees,DG: FINANCE AND GROUP OPERATIONS,PINSENT MASONS LLP,6366840,34585.68,CP1: Legal advice (call-off from GLD Panel Framework Agreement) – Year 1,LS1 5AB,LARGE,,,
,,26/02/2018,Service charge,DG: COMMUNITY CARE,PCTI SOLUTIONS LTD,60404,104000,Revenue charges for the period commencing 01/07/17 - 31/12/17 - system support charges,WF10 5QU,SME,,,
,,21/02/2018,Outsourcing Contract,DG: COMMUNITY CARE,ERNST AND YOUNG LLP,GB10300030675,83160,PSBC 8122 - Assessment of the risks EU Exit places on the continuity of supply for medicines and medical isotopes to the NHS.,SE1 2AF,LARGE,,,
,,21/02/2018,IT minor costs non capital,DG: FINANCE AND GROUP OPERATIONS,NQC LTD,221153,28500,"Project costs and licence fees with NQC (includes additional specialist support to facilitate development of the SRA tool, support to new users and access to location risk analysis services  ",M4 6DL,SME,,,
,,21/02/2018,Professional fees,DG: GROUP OPERATIONS,Medley Business Solutions Ltd,18001,60748.8,Funding for Medley Business Solutions Ltd - Variation - Nov 17 to Mar 18,GU4 8PR,SME,,,
,,20/02/2018,IT minor costs non capital,DG: FINANCE AND GROUP OPERATIONS,NQC LTD,221148,30000,"Project costs and licence fees with NQC (includes additional specialist support to facilitate development of the SRA tool, support to new users and access to location risk analysis services  ",M4 6DL,SME,,,
,,20/02/2018,Professional fees,DG: FINANCE AND GROUP OPERATIONS,PRICEWATERHOUSECOOPERS LLP,1354888184,24852.72,DH ALB CQC Internal Audit review work,SE1 2RD,LARGE,,,
,,20/02/2018,Security: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481410RI,32848.34,Security Fixed Costs Apr 2017 - Mar 2018 - WEL,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481410RI,18810.17,FM - Fixed Costs from Apr 2017 - Mar 2018 - WEL,SO53 3YE,LARGE,,,
,,20/02/2018,Cleaning: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481410RI,23960.19,Cleaning Fixed Costs Apr 2017 - Mar 2018 - WEL,SO53 3YE,LARGE,,,
,,20/02/2018,Building repairs & maintenance,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481410RI,46339.16,Wellington House - Building Maint./Repairs Fixed Costs Apr 2017 - Mar 2018,SO53 3YE,LARGE,,,
,,20/02/2018,Security: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481409RI,54044.05,Security Fixed Costs Apr 2017 - Mar 2018 - RH,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481409RI,33194.82,FM - Fixed Costs from Apr 2017 - Mar 2018 - RH,SO53 3YE,LARGE,,,
,,20/02/2018,Cleaning: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481409RI,32929.1,Cleaning Fixed Costs Apr 2017 - Mar 2018 - RH,SO53 3YE,LARGE,,,
,,20/02/2018,Building repairs & maintenance,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481409RI,54280.55,Building Maint./Repairs Fixed Costs Apr 2017 - Mar 2018 - RH,SO53 3YE,LARGE,,,
,,20/02/2018,Security: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481408RI,33836.56,Security Fixed Costs Apr 2017 - Mar 2018 - SKH,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481408RI,26403.42,FM - Fixed Costs from Apr 2017 - Mar 2018 - SKH,SO53 3YE,LARGE,,,
,,20/02/2018,Cleaning: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481408RI,26189.68,Cleaning Fixed Costs Apr 2017 - Mar 2018 - SKH,SO53 3YE,LARGE,,,
,,20/02/2018,Building repairs & maintenance,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481408RI,52148.65,Skipton House - Building Maint./Repairs Fixed Costs Apr 2017 - Mar 2018,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481406RI,3497.5,FM - Fixed Costs from Apr 2017 - Mar 2018 - CQC,SO53 3YE,LARGE,,,
,,20/02/2018,Cleaning: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481406RI,3300,Cleaning Fixed Costs Apr 2017 - Mar 2018 - CQC,SO53 3YE,LARGE,,,
,,20/02/2018,Building repairs & maintenance,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481406RI,18835.5,Building Maint./Repairs Fixed Costs Apr 2017 - Mar 2018 - CQC,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481405RI,27665.28,Skipton House - Central FM Costs Apr 2017 - Mar 2018,SO53 3YE,LARGE,,,
,,20/02/2018,Security: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481401RI,2549.24,Security Fixed Costs Apr 2017 - Mar 2018 - PRH,SO53 3YE,LARGE,,,
,,20/02/2018,Facilities management: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481401RI,7983.28,FM - Fixed Costs from Apr 2017 - Mar 2018 - PRH,SO53 3YE,LARGE,,,
,,20/02/2018,Cleaning: contract,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481401RI,4742.1,Cleaning Fixed Costs Apr 2017 - Mar 2018 - PRH,SO53 3YE,LARGE,,,
,,20/02/2018,Building repairs & maintenance,DG: FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00481401RI,7595.78,Building Maint./Repairs Fixed Costs Apr 2017 - Mar 2018 - PRH,SO53 3YE,LARGE,,,
,,19/02/2018,Professional fees,DG: ACUTE CARE AND WORKFORCE,PRICEWATERHOUSECOOPERS LLP,1354885626,77229,GP indemnity: Corporate Finance and Non-Life Actuarial Advice,SE1 2RD,LARGE,,,
,,19/02/2018,Radio communications,DG: FINANCE AND GROUP OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-572,1701142.36,April 17 - March 18 Core Service Charges ,SL1 2EJ,LARGE,,,
,,16/02/2018,Outsourcing Contract,DG: GLOBAL AND PUBLIC HEALTH,WIDER PLAN LTD,WP3001720,31064.4,Nursery Milk Scheme - Administration costs,B96 6EW,SME,,,
,,16/02/2018,Service charge,DG: COMMUNITY CARE,Informatica Systems Ltd,INV-0234,19547.41,Revenue 17/18 - GPSOC Replacement  - Informatica (BMJ) - Revenue charges for the Period Commencing 01/04/17 - 30/06/17 System support charges ,RH4 9JD,SME,,,
,,16/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,Informatica Systems Ltd,INV-0234,57976.03,Capital 17/18 - GPSOC Replacement - Informatica (BMJ) - Capital Charges  for licences for the Period Commencing April 2017,RH4 9JD,SME,,,
,,16/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,Informatica Systems Ltd,INV-0233,95652.23,Capital 17/18 - GPSOC Replacement - Informatica (BMJ) - Capital Charges  for licences for the Period Commencing April 2017,RH4 9JD,SME,,,
,,16/02/2018,Service charge,DG: COMMUNITY CARE,Informatica Systems Ltd,INV-0232,58480.16,Revenue 17/18 - GPSOC Replacement  - Informatica (BMJ) - Revenue charges for the Period Commencing 01/04/17 - 30/06/17 System support charges ,RH4 9JD,SME,,,
,,16/02/2018,Outsourcing Contract,DG: GLOBAL AND PUBLIC HEALTH,SERCO LTD,91448055,229516.08,Healthy Start Issuing Unit - admin costs,RG27 9UY,LARGE,,,
,,16/02/2018,Service charge,DG: COMMUNITY CARE,IN PRACTICE SYSTEMS LTD,438402,65598,Revenue 17/18 GPSOC revenue charges for the period commencing 01/07/2017 - 31/12/2017,SW8 3QJ,LARGE,,,
,,16/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,ANSWER DIGITAL LTD,3974,41400,Capital 17/18 GP Capital 17/18 GP systems of choice supplies,LS11 5DD,SME,,,
,,16/02/2018,Outsourcing Contract,DG: FINANCE AND GROUP OPERATIONS,IPSOS MORI UK LTD,18000009,44940,Third wave of the 2017/2018 Winter Tracker/Public Perceptions of the NHS survey,HA1 1PT,LARGE,,,
,,16/02/2018,Outsourcing Contract,DG: GLOBAL AND PUBLIC HEALTH,RESPIREX INTERNATIONAL LTD,162963,46675.15,1 hour Powered Respirator Protective Suits (PRPS) - Various sizes (Framework reference number: HO/CPPP/12),RH1 4DP,SME,,,
,,16/02/2018,Outsourcing Contract,DG: GLOBAL AND PUBLIC HEALTH,MULTI RESOURCE MARKETING LTD,135943,56231.03,Healthy Start Reimbursement Unit - admin costs,LE16 9NR,SME,,,
,,16/02/2018,Radio communications,DG: FINANCE AND GROUP OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-573,310735.84,April 17 - March 18 CCN Charges ,SL1 2EJ,LARGE,,,
,,16/02/2018,Consultancy/Professional Advice,DG: FINANCE AND GROUP OPERATIONS,WILLMOTT DIXON INTERIORS LTD,8000383,341120.4,Quarry House - Pre Construction Costs for Second Floor Refurb,EC4A 4HJ,LARGE,,,
,,15/02/2018,Service charge,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC045B,113005.25,Revenue 17/18 GPSOC - revenue charges for the period commencing 01/07/17 - 31/12/17 system support charges; training charges; interface mechanism charges; pairing assurance service charges; development charges; hosting service charges,LS18 5TN,SME,,,
,,15/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC045B,1181559.01,Capital 17/18 - GPSOC Replacement  - THE PHOENIX PARTNERSHIP (LEEDS) LIMITED - Capital Licence  charges for TPP Principal Licences,LS18 5TN,SME,,,
,,15/02/2018,Service charge,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC045A,1308872.74,Revenue 17/18 GPSOC - System support charges (Jan - Mar 18),LS18 5TN,SME,,,
,,15/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC045A,32206.67,Capital 17/18 GPSOC - capital charges for the period commencing 01/07/17 - 31/12/17 Migration charges; national functionality deployment development charges,LS18 5TN,SME,,,
,,15/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOC045A,2773786.16,Capital 17/18 - GPSOC Replacement  - THE PHOENIX PARTNERSHIP (LEEDS) LIMITED - Capital Licence  charges for TPP Principal Licences,LS18 5TN,SME,,,
,,15/02/2018,Service charge,DG: COMMUNITY CARE,WIGGLY AMPS LTD,21970,22725,Revenue 17/18 - GPSOC R - Wiggly-Amps LTD - Revenue charges for the Period Commencing 01/07/17 - 31/12/17 patient Facing Services,NR28 9BT,SME,,,
,,15/02/2018,Service charge,DG: COMMUNITY CARE,WIGGLY AMPS LTD,21239,22725,Revenue 17/18 - GPSOC R - Wiggly-Amps LTD - Revenue charges for the Period Commencing 01/07/17 - 31/12/17 patient Facing Services,NR28 9BT,SME,,,
,,15/02/2018,Service charge,DG: COMMUNITY CARE,WIGGLY AMPS LTD,20709,22725,Revenue 17/18 - GPSOC R - Wiggly-Amps LTD - Revenue charges for the Period Commencing 01/07/17 - 31/12/17 patient Facing Services,NR28 9BT,SME,,,
,,15/02/2018,Utilities,DG: FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,3832299,38699.34,Skipton House - Electricity Charges from July 2017 - March 2018 Replaces PO532314,PL3 5XQ,LARGE,,,
,,14/02/2018,Legal Settlements and Claimants Costs,DG: FINANCE AND GROUP OPERATIONS,S THREE PARTNERSHIP LLP,STH0017,50715.28,,EC2V 5DX,LARGE,,,
,,14/02/2018,Service charge,DG: COMMUNITY CARE,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV027940,324729.33,"Revenue 17/18 GPSOC - revenue charges for the period commencing 01/07/17 - 31/12/17 - system support charges, training charges, interface mechanism charges, pairing assurance charges, development charges, hosting service charges",LS19 7BY,LARGE,,,
,,14/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV027940,85393.94,Capital 17/18 GPSOC - capital charges for the period commencing 01/07/17 - 31/12/17 - migration charges; national functionality deployment and development charges,LS19 7BY,LARGE,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON UCL,ERS-587303-151608,150000,UNITS,WC1E 6BT,PUBLIC,,,
,,12/02/2018,Addition Clearing - SW LIC,DG: ACUTE CARE AND WORKFORCE,IBM UK LTD,5801181979,471770.72,ESR Oracle 12.2 Upgrade,PO6 3AU,LARGE,,,
,,12/02/2018,Outsourcing Contract,DG: ACUTE CARE AND WORKFORCE,IBM UK LTD,5801181978,130390.42,ESR FY17/18 Services Charges,PO6 3AU,LARGE,,,
,,12/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,CSC COMPUTER SCIENCES LTD,5201524463,6927385.78,Capital NME LSP Lorenzo Contract- Committed Spend For FY 17/18,GU11 1PZ,LARGE,,,
,,12/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,CSC COMPUTER SCIENCES LTD,5201524463,1607599,Capital 2016/17 CSC LSP NME: Committed deployment and service charges for 2016/17,GU11 1PZ,LARGE,,,
,,12/02/2018,Service charge,DG: COMMUNITY CARE,DXS UK LTD,23278,126000.05,Revenue 17/18 - GPSOC Replacement Module support charges (Jan - Mar 18),GU10 4PS,SME,,,
,,12/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,DXS UK LTD,23278,4382.7,"Capital 17/18 - GPSOC Replacement - DXS International UK Ltd - GP Systems of Choice (Replacement contract) supplies, Licence fee",GU10 4PS,SME,,,
,,12/02/2018,Addition Clearing - OLB,DG: FINANCE AND GROUP OPERATIONS,KIER FACILITIES SERVICES LTD,17040793,33998.4,Wellington House - Roof -  Chillers Units,RG21 4HG,LARGE,,,
,,12/02/2018,Service charge,DG: COMMUNITY CARE,MICROTEST LTD,92818,179137.55,Revenue 17/18 - GPSOC Replacement - Microtest - Revenue charges for the Period Commencing 01/04/2017 -30/06/17 System support charges Training Charges Interface Mechanism charges Pairing Assurance service charges Development charges Patient,PL31 1EX,SME,,,
,,12/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,MICROTEST LTD,92818,820.86,Capital 17/18 - GPSOC Replacement - Microtest - Capital charges for the Period Commencing 01/04/2017 -30/06/17 Migration Charges National Functionality Deployment Development Charges,PL31 1EX,SME,,,
,,09/02/2018,Outsourcing Contract,DG: ACUTE CARE AND WORKFORCE,IBM UK LTD,5801181541,1779147.78,ESR FY17/18 Services Charges,PO6 3AU,LARGE,,,
,,08/02/2018,Professional fees,DG: FINANCE AND GROUP OPERATIONS,PETERS AND PETERS SOLICITORS LLP,JXT/JJW/ELR/NH2870.61.,60600,Operation MONET - Legal & Professional Services,EC4A 1BW,LARGE,,,
,,07/02/2018,Addition Clearing - SW LIC,DG: COMMUNITY CARE,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV027207,1037418.78,Capital 17/18 - CCN087 Infrastructure Storage refresh,Yeadon,LARGE,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON UCL,ERS-587302-151607,150000,UNITS,WC1E 6BT,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON UCL,ERS-587301-151606,167474,UNITS,WC1E 6BT,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON UCL,ERS-587300-151605,167474,UNITS,WC1E 6BT,PUBLIC,,,
,,06/02/2018,Consultancy/Professional Advice,DG: FINANCE AND GROUP OPERATIONS,ERNST AND YOUNG LLP,GB10300030404,61416,ICC Transformation Services - SGT WP,SE1 2AF,LARGE,,,
,,06/02/2018,Consultancy/Professional Advice,DG: FINANCE AND GROUP OPERATIONS,ERNST AND YOUNG LLP,GB10300030402,35352,ICC Transformation Services - ICT WP,SE1 2AF,LARGE,,,
,,06/02/2018,Consultancy/Professional Advice,DG: FINANCE AND GROUP OPERATIONS,ERNST AND YOUNG LLP,GB10300030401,27727.2,ICC Transformation Services - HR WP,SE1 2AF,LARGE,,,
,,06/02/2018,Consultancy/Professional Advice,DG: FINANCE AND GROUP OPERATIONS,ERNST AND YOUNG LLP,GB10300030396,290256,ICC Transformation Services - Core Team 17/18,SE1 2AF,LARGE,,,
,,02/02/2018,Outsourcing Contract,DG: COMMUNITY CARE,OPINION RESEARCH SERVICES LTD,190.17.18,53055.6,Project To Directly Engage With And Gather Evidence From People With Dementia,SA1 1AF,SME,,,
,,01/02/2018,Professional fees,DG: FINANCE AND GROUP OPERATIONS,PINSENT MASONS LLP,6362315,53871.84,CP1: Legal advice (call-off from GLD Panel Framework Agreement) – Year 1,LS1 5AB,LARGE,,,
,,01/02/2018,Service charge,DG: COMMUNITY CARE,PCTI SOLUTIONS LTD,60338,133000,Revenue charges for the period commencing 01/07/17 - 31/12/17 - system support charges,WF10 5QU,SME,,,
,,01/02/2018,Service charge,DG: COMMUNITY CARE,PCTI SOLUTIONS LTD,60325,104000,Revenue charges for the period commencing 01/07/17 - 31/12/17 - system support charges,WF10 5QU,SME,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,YORK UNIVERSITY OF,ERS-587244-151613,66818.62,TARs,YO10 5DD,PUBLIC,,,
,,01/02/2018,Addition Clearing - IT,DG: FINANCE AND GROUP OPERATIONS,INSIGHT DIRECT UK LTD,3720050,118413.12,CP3 Hardware requirements,UB8 1PH,LARGE,,,
,,01/02/2018,Outsourcing Contract,DG: ACUTE CARE AND WORKFORCE,IPSOS MORI UK LTD,18000166,95733.33,Eligibility Checking Pilot Evaluation,HA1 1PT,LARGE,,,
,,01/02/2018,Outsourcing Contract,DG: FINANCE AND GROUP OPERATIONS,IRG ADVISORS LLP TA ODGERS BERNDTSON,17003773KP64749,31800,Recruitment support for ICC ,EC4M 6XD,LARGE,,,
,,01/02/2018,Contractor/Staff Substitution,DG: FINANCE AND GROUP OPERATIONS,IMG CONSULTANTS LTD,100250,25146,CP1: Drive optimisation of the ARP PMO - 3 month contract,SO15 2DG,SME,,,
,,12/02/2018,BSA,,H M REVENUE & CUSTOM ,40002174,38654.87,PAYE & NI JAN 18 HOSTED  M9,NE98 1ZZ,PUBLIC,,,
,,12/02/2018,BSA,,H M REVENUE & CUSTOM ,40002174,33167.33,PAYE & NI JAN 18 HOSTED  M9,NE98 1ZZ,PUBLIC,,,
,,28/02/2018,Professional fees,DG: ACUTE CARE AND WORKFORCE,NURSING AND MIDWIFERY COUNCIL,RINV/00000572,17454,Nursing Associate project - External Legal drafting: Field & Fisher,W1B 1PZ,VCS,,,
,,28/02/2018,Outsourcing Contract,DG: ACUTE CARE AND WORKFORCE,NURSING AND MIDWIFERY COUNCIL,RINV/00000572,245940,Nursing Associate project - NMC Work,W1B 1PZ,VCS,,,
,,28/02/2018,Consultancy/Professional Advice,DG: ACUTE CARE AND WORKFORCE,NURSING AND MIDWIFERY COUNCIL,RINV/00000572,633916.8,Nursing Associate project - KPMG Work,W1B 1PZ,VCS,,,
,,28/02/2018,Provisions cash payment,DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,FT/18057/00583,6174338.59,,RH10 1UH,PUBLIC,,,
,,28/02/2018,EEA medical costs (ST),DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,FT/18057/00578,6230959.08,,RH10 1UH,PUBLIC,,,
,,27/02/2018,Legal Fees,DG: FINANCE AND GROUP OPERATIONS,Government Legal Department,444131,27011.34,Monthly: DH Legal Advisers -  Disbursements (DOH.1003),WC2B 4TS,PUBLIC,,,
,,27/02/2018,Legal Fees,DG: FINANCE AND GROUP OPERATIONS,Government Legal Department,440208,46530.26,Monthly: DH Legal Advisers -  Disbursements (DOH.1003),WC2B 4TS,PUBLIC,,,
,,27/02/2018,Policy Payments,DG: GLOBAL AND PUBLIC HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),3927094,64304.5,EESSI/service redesign - Contribution to costs of essential DWP charges,FY5 3TA,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LONDON SCHOOL OF ECONOMICS,ERS-587224-151609,281991,National School for Social Care Research,WC2A 2AE,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,KENT UNIVERSITY OF,ERS-587192-151603,261901.75,Rus Regional Design Service,CT2 7NZ,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-587191-151610,196939,Rus Regional Design Service,NE1 7RU,PUBLIC,,,
,,12/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,ESSEX UNIVERSITY OF,ERS-587190-151601,270234.25,Rus Regional Design Service,CO4 3SQ,PUBLIC,,,
,,12/02/2018,Outsourcing Contract,DG: CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,90247275,5278361.45,UKCRC Management,LS2 9JT,PUBLIC,,,
,,13/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,SQW LTD,18417,105340,Other PRP Research,CB4 9ZR,SME,,,
,,14/02/2018,Outsourcing Contract,DG: CHIEF SCIENTIFIC ADVISOR,NHS BLOOD AND TRANSPLANT (NHSBT),956283,122083,NA,LS15 7TW,PUBLIC,,,
,,16/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LEEDS TEACHING HOSPITAL NHS TRUST,1410087831,157225.86,NCCRCD Management,LS9 7TF,PUBLIC,,,
,,19/02/2018,Secondees in invoiced costs,DG: CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY OF,7741622,30564.93,NA,NG7 2RD,PUBLIC,,,
,,21/02/2018,Revenue Grants to Other Bodies,DG: CHIEF SCIENTIFIC ADVISOR,WEST SUFFOLK NHS FOUNDATION TRUST,ERS-587637-151684,42652,NA,IP33 2QZ,PUBLIC,,,
,,21/02/2018,Revenue Grants to Other Bodies,DG: CHIEF SCIENTIFIC ADVISOR,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ERS-587636-151681,117850,NA,TQ2 7AN,PUBLIC,,,
,,21/02/2018,Revenue Grants to Other Bodies,DG: CHIEF SCIENTIFIC ADVISOR,OXLEAS NHS FOUNDATION TRUST,ERS-587634-151686,67094,NA,DA2 7WG,PUBLIC,,,
,,21/02/2018,Revenue Grants to Other Bodies,DG: CHIEF SCIENTIFIC ADVISOR,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST RY3,ERS-587632-151688,40408,NA,NR2 3TU,PUBLIC,,,
,,21/02/2018,Revenue Grants to Other Bodies,DG: CHIEF SCIENTIFIC ADVISOR,THE CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,ERS-587629-151687,80553,NA,PE27 4LG,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-587804-151726,100904,Applied Research Programme,NW1 2BX,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-587803-151725,164953,Applied Research Programme,NW1 2BX,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-587800-151727,39864.71,Invention for Innovation,NG7 2UK,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-587788-151702,28090,Research for patients benefit programme,W12 0HS,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-587787-151701,59619,Research for patients benefit programme,SE1 9TN,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-587831-151744,30000,Invention for Innovation,L69 3BX,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,KINGS COLLEGE LONDON,ERS-587828-151740,25292,APPLIED CLINICAL DRF's,SE1 8WA,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,KINGS COLLEGE LONDON,ERS-587826-151738,29304,Post Doctoral Fellowship PDF,SE1 8WA,PUBLIC,,,
