Three,94.1,95.2,91.9,87,81,,99.9,95.2,90.1,93.7,95.7,92,94.8,96.4,97.7,,,
Total,99.6,99.8,99.3,98.8,98.5,,100,99.9,99.2,99.9,99.8,99.8,99.7,99.7,99.8,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom based on operator data.,,,,,,,,,,,,,,,,,,
Note: Coverage is based on 200m square pixels covering the UK using an enhanced methodology ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.6,,,,,,,,,,,,,,,,,,
"3G premises mobile coverage, by number of operators (per cent)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,,
One,1.2,0.8,2.4,2.8,4.6,,0,0.5,2.2,0.9,0.8,1.6,0.9,0.7,0.5,,,
Two,7.6,6,15,19.8,10.3,,0,4.6,14.5,7.9,5.8,10.2,6.1,7.4,2.4,,,
Three,11.1,10.6,9.6,17.6,20.5,,0.2,12.1,15.6,21,10.3,16.6,12.3,11.6,3.1,,,
Four,79.1,82.1,69.6,57.4,61.9,,99.8,82.7,66.1,69.9,82.8,71,80.1,79.7,93.5,,,
Total,99.1,99.5,96.6,97.7,97.4,,100,99.8,98.4,99.7,99.6,99.4,99.3,99.3,99.6,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom based on operator data.,,,,,,,,,,,,,,,,,,
Note: Coverage is based on 200m square pixels covering the UK using an enhanced methodology ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.8 ,,,,,,,,,,,,,,,,,,
"Consumer broadband take-up in Scotland, by connection type (per cent)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Nations 2013,,,,,Urbanity,,,Scotland,,,,,,,,
,UK,Scotland,England,Wales,N Ireland,,"Scot 
Urban","Scot
Rural",,2008,2009,2010,2011,2012,2013,,,
Fixed broadband only,70,63,71,59,69,,62,66,,53,53,48,52,56,63,,,
Fixed and mobile broadband,2,4,2,3,2,,3,5,,,4,6,5,8,4,,,
Mobile broadband only,3,3,3,4,3,,4,2,,,3,6,4,4,3,,,
Total,75,70,76,66,74,,69,73,,53,60,60,61,68,70,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
Base: All adults aged 16+,,,,,,,,,,,,,,,,,,
"Notes: Survey did not cover mobile broadband in 2008, and the 2008 figure therefore shows any broadband. ",,,,,,,,,,,,,,,,,,
QE9. Which of these methods does your household use to connect to the internet at home? ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.9 ,,,,,,,,,,,,,,,,,,
"Consumer broadband take-up in Scotland, by demographic (per cent)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,Age group,,,,,Social group,,,Household income,,,Children in household?,,,,
,Nation,,16-34,35-54,55+,65+,,ABC1,C2DE,,<£17.5k,£17.5k+,,Yes,No,,,
Scotland,70,,73,87,50,34,,78,62,,41,88,,88,61,,,
UK,75,,80,87,58,42,,86,63,,54,90,,88,67,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
Base: All adults aged 16+ ,,,,,,,,,,,,,,,,,,
QE9. Which of these methods does your household use to connect to the internet at home? ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.10 ,,,,,,,,,,,,,,,,,,
Broadband take-up across the UK’s nations (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,England,N Ireland,Scotland,Wales,,,,,,,,,,,,,,
2005,36,25,31,24,,,,,,,,,,,,,,
2006,45,42,42,42,,,,,,,,,,,,,,
2008,58,45,53,52,,,,,,,,,,,,,,
2009,70,64,60,58,,,,,,,,,,,,,,
2010,73,70,61,64,,,,,,,,,,,,,,
2011,76,75,61,71,,,,,,,,,,,,,,
2012,78,69,68,68,,,,,,,,,,,,,,
2013,76,74,70,66,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
Base: All adults aged 16+,,,,,,,,,,,,,,,,,,
QE9. Which of these methods does your household use to connect to the internet at home? ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.11 ,,,,,,,,,,,,,,,,,,
Household penetration of fixed and mobile telephony (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Fixed and mobile,79,76,80,71,78,,75,82,,78,76,70,72,72,76,,,
Fixed only,5,7,5,5,4,,8,4,,8,8,9,8,10,7,,,
Mobile only,15,16,15,23,18,,17,13,,12,15,19,17,15,16,,,
Neither fixed or mobile,,,,1,,,1,,,1,1,2,3,3,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
Base: All adults aged 16+,,,,,,,,,,,,,,,,,,
QC1. Is there a landline phone in your home that can be used to make and receive calls?/ QD1. How many mobile phones in total do you and members of your household use? ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.12 ,,,,,,,,,,,,,,,,,,
Take-up of smartphones among mobile phone users (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scotland urban 2013,Scotland rural 2013,,Scotland 2011,Scotland 2012,Scotland 2013,,,,,,
Smartphone take-up,56,49,57,54,48,,49,48,,21,38,49,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+,,,,,,,,,,,,,,,,,,
"QD24B. Do you personally use a Smartphone? A Smartphone is a phone on which you can easily access emails, download files and applications, as well as view websites and generally surf the internet. Popular brands of Smartphone include BlackBerry, iPhone and Android phones such as the Samsung Galaxy. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.13 ,,,,,,,,,,,,,,,,,,
Type of mobile subscription (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Prepay / Pay as you go,39,41,38,49,49,,39,50,,65,63,62,59,44,41,,,
Contract with handset,52,53,53,45,40,,55,42,,35,34,34,36,48,53,,,
Contract SIM only,8,5,8,4,11,,5,7,,,2,2,4,5,5,,,
Contract unsure type,,,,,,,,,,,1,1,,1,,,,
Other,,,,,,,,,,,,,,,,,,
Unsure,,1,,,,,1,,,,,,,1,1,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ who personally use a mobile phone,,,,,,,,,,,,,,,,,,
QD11. Which of these best describes the mobile package you personally use most often? (NB 2008 survey did not cover type of contract) ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.14 ,,,,,,,,,,,,,,,,,,
Satisfaction with ability to connect to the internet via 3G or 4G network (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scotland urban 2013,Scotland rural 2013,,,,,,,,,,
Very satisfied,52,65,50,47,55,,66,60,,,,,,,,,,
Fairly satisfied,36,28,37,34,29,,28,28,,,,,,,,,,
Total satisfaction,88,93,88,81,84,,94,87,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ who personally use a smartphone ,,,,,,,,,,,,,,,,,,
"QD21k. Thinking about your mobile phone service only, how satisfied are you with (main supplier) for ability to connect to the internet using the mobile network (3G or 4G)?  ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.15 ,,,,,,,,,,,,,,,,,,
Overall satisfaction with fixed broadband service (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Very satisfied,48,46,49,41,46,,48,37,,61,64,56,43,44,46,,,
Fairly satisfied,40,45,39,44,41,,43,50,,31,30,36,43,47,45,,,
Total satisfaction,88,91,88,85,87,,92,87,,92,94,92,86,92,91,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ with a fixed broadband connection at home,,,,,,,,,,,,,,,,,,
"QE8a. Thinking about your fixed broadband internet service, how satisfied are you with (main supplier) for the overall service provided by (main supplier)? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.16 ,,,,,,,,,,,,,,,,,,
Satisfaction with speed of fixed broadband service (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Very satisfied,41,32,43,36,35,,32,33,,58,57,51,35,40,32,,,
Fairly satisfied,39,50,38,39,43,,51,44,,30,28,31,38,45,50,,,
Total satisfaction,81,82,81,75,78,,83,77,,88,85,83,73,85,82,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ with a fixed broadband connection at home,,,,,,,,,,,,,,,,,,
"QE8b. Thinking about your fixed broadband internet service, how satisfied are you with (main supplier) for the speed of your service while online (not just the connection)? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
SCOTLAND cmr-6 all,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.1,,,,,,,,,,,,,,,,,,
Approximate number of items of post sent each month ,,,,,,,,,,,,,,,,,,
Items of post sent per month (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents (n = 4844 UK, 2789 England, 811 Scotland, 547 Wales, 697 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QC1. Approximately how many items of post - including letters, cards and parcels - have you personally sent in the last month?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
None/ don't send mail,18,17,30,12,25,,,,,,,,,,,,,
1 or 2 items,22,21,26,23,18,,,,,,,,,,,,,
3 or 4 items,18,18,16,23,15,,,,,,,,,,,,,
5-10 items,25,26,13,27,27,,,,,,,,,,,,,
11-20 items,11,10,6,10,7,,,,,,,,,,,,,
21+ items,9,5,3,4,6,,,,,,,,,,,,,
Don't know,1,1,4,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.2,,,,,,,,,,,,,,,,,,
Attitudes to sending / receiving post,,,,,,,,,,,,,,,,,,
Proportion of respondents agreeing with each statement(%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents (n = 4844 UK, 811 Scotland)",,,,,,,,,,,,,,,,,,
QH2A-H. SHOWCARD - AGREEMENT WITH STATEMENTS ABOUT SENDING/ RECEIVING POST,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,I send fewer letters due to cost,I only use post if there is no alternative,I would feel cut off from society if I can't send/receive post,I only send mail first class if it needs to get there next day,I prefer to send emails rather than letters whenever possible,I love to send and receive letters and cards,I trust second class post to get there in reasonable timeframe,I prefer to send letters or emails to companies rather than make a phone call,,,,,,,,,,
UK,29%,44%,51%,50%,53%,58%,59%,61%,,,,,,,,,,
Scotland,24%,56%,35%,41%,61%,46%,79%,74%,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.3,,,,,,,,,,,,,,,,,,
Approximate spend on postage for items sent in past month ,,,,,,,,,,,,,,,,,,
Amount spent on postage (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All who have personally sent any items of post in the last week (n = 3889 UK, 2267 England, 595 Scotland, 503 Wales, 524 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QC4. Approximately how much did you spend on the postage used for the items that you sent in the last month – including letters, cards and parcels?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
Up to £1.00,13%,13,19,15,10,,,,,,,,,,,,,
£1.01-£4.00,31%,31,26,31,26,,,,,,,,,,,,,
£4.01-£10.00,24%,25,19,21,23,,,,,,,,,,,,,
Over £10.00,22%,22,18,21,20,,,,,,,,,,,,,
Don't know,10%,9,17,12,22,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.4,,,,,,,,,,,,,,,,,,
Services used to send letters and cards ,,,,,,,,,,,,,,,,,,
Proportion of respondents (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents  (n = 4844 UK, 2789 England, 811 Scotland, 547 Wales, 697 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QF6. When sending letters or cards, which service do you use? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
First class all the time,42,42,49,34,40,,,,,,,,,,,,,
First class most of the time,17,18,9,16,21,,,,,,,,,,,,,
First and second equally,16,16,16,30,19,,,,,,,,,,,,,
Second class most of the time,13,14,9,12,12,,,,,,,,,,,,,
Second class all of the time,5,5,3,4,3,,,,,,,,,,,,,
Never send letters or cards,4,4,6,2,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.5,,,,,,,,,,,,,,,,,,
Impact of price increase on purchase of First and Second Class stamps,,,,,,,,,,,,,,,,,,
Proportion of respondents (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents (n = 4844UK, 2789 England, 811 Scotland, 547 Wales, 697 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QF8. As you may know, the price of first and second class postage increased on 30th April 2012. Which of these statements best describes the impact, if any, of the price rise on the stamps you have bought since then? MULTICODE",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
I buy the same amount of each,60,59,77,45,71,,,,,,,,,,,,,
I buy more second class stamps,12,13,7,19,9,,,,,,,,,,,,,
I bought more stamps than usual before the price increase,11,11,4,17,6,,,,,,,,,,,,,
I buy fewer stamps and use other methods,11,11,6,15,12,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.6,,,,,,,,,,,,,,,,,,
Approximate number of items received in the past week ,,,,,,,,,,,,,,,,,,
Items of post received per month (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 4844 UK, 2789 England, 811 Scotland, 547 Wales, 697 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QD1. Approximately how many items of post - including letters, cards and parcels - have you personally received in the last week?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
None,8,7,16,5,10,,,,,,,,,,,,,
1 or 2 items,16,15,22,12,18,,,,,,,,,,,,,
3 or 4 items,17,18,15,14,18,,,,,,,,,,,,,
5-10 items,34,35,30,37,35,,,,,,,,,,,,,
11-20 items,15,18,11,22,12,,,,,,,,,,,,,
21+ items,5,5,1,8,7,,,,,,,,,,,,,
Don't know,1,1,5,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.07,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.7,,,,,,,,,,,,,,,,,,
Type of items people are receiving more often now ,,,,,,,,,,,,,,,,,,
Proportion of respondents (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All who say the number of items received by post has increased compared to two years ago (n = 1181 UK, 202 Scotland)",,,,,,,,,,,,,,,,,,
QD6. Which of these types of addressed items are you personally receiving more often through the post now?,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,Other,Invitations / cards ,Subscription magazines,Personal letters,Letters from organisations you have relationship with,Catalogues / brochures,Larger parcels,Smaller parcels,Standard circulars from organisations you have relationship with,Bills / statements,Direct mail from organisations you don't have a relationship with,,,,,,,
UK,4%,5%,6%,7%,18%,20%,22%,24%,26%,28%,36%,,,,,,,
Scotland,0%,2%,0%,3%,21%,13%,63%,14%,19%,10%,11%,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.08,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.8,,,,,,,,,,,,,,,,,,
Overall satisfaction with Royal Mail ,,,,,,,,,,,,,,,,,,
Satisfaction with Royal Mail (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents from Q1 2013 (n = 2397 UK, 1380 England, 402 Scotland, 286 Wales, 329 Northern Ireland)",,,,,,,,,,,,,,,,,,
QE5. How would you rate your overall satisfaction with Royal Mail?,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
Very satisfied,40,37,67,52,40,,,,,,,,,,,,,
Fairly satisfied,46,48,26,38,51,,,,,,,,,,,,,
Neither satisfied nor dissatisfied,9,9,5,7,5,,,,,,,,,,,,,
Fairly dissatisfied,4,4,2,4,2,,,,,,,,,,,,,
Very dissatisfied,1,1,0,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.09,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.9,,,,,,,,,,,,,,,,,,
Satisfaction with specific aspects of Royal Mail’s service ,,,,,,,,,,,,,,,,,,
Proportion of respondents (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents (n = 4844 UK, 811 Scotland)",,,,,,,,,,,,,,,,,,
QE3A-K. SHOWCARD - SATISFACTION WITH ASPECTS OF ROYAL MAIL'S SERVICE,,,,,,,,,,,,,,,,,,
"*Base: All respondents (from Q1 2013) (n = 2397 UK, 402 Scotland)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,Cost of postage,Time of day post is delivered,Number of post boxes and Post offices,Location of post boxes and Post Offices,Length of time to reach its destination,Reliability / consistency of delivery time*,Last collection time of the post box you tend to use*,Number of days a week your post box is emptied*,Security of the service,Closeness of post box to home/work*,Number of days post is delivered each week*,,,,,,,
,,,,,,,,,,,,,,,,,,
UK,51%,71%,79%,81%,83%,79%,82%,82%,85%,88%,93%,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland,68%,86%,93%,92%,94%,97%,92%,93%,96%,95%,97%,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.10,,,,,,,,,,,,,,,,,,
Monthly spend on sending postal items ,,,,,,,,,,,,,,,,,,
Monthly spend (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base : All respondents (n = 1604 UK, 1023 England, 214 Scotland, 193 Wales, 174 N Ireland)",,,,,,,,,,,,,,,,,,
"QV1. On average, how much money does your organisation spend per month on sending mail items? Please think about all the letters, packets and parcels you may send as an organisation.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
<£83 (less than £1k per annum),69,69,71,77,69,,,,,,,,,,,,,
£83-£208 (£1k-£2.5k pa),18,18,19,13,17,,,,,,,,,,,,,
£209-£420 (£2.5k-£5k pa),7,7,6,5,6,,,,,,,,,,,,,
£420< (more than £5k pa),5,5,4,4,8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.11,,,,,,,,,,,,,,,,,,
Royal Mail services used to send letters,,,,,,,,,,,,,,,,,,
Proportion of consumers (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base : All respondents using RM standard delivery services (n = 1460 UK, 934 England, 197 Scotland, 168 Wales, 161 N Ireland)",,,,,,,,,,,,,,,,,,
"QV6d. Which, if any, of the following Royal Mail services does your organisation use to send your standard mail?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
Standard First Class stamp,65,65,61,74,58,,,,,,,,,,,,,
Standard Second Class stamp,60,60,68,60,63,,,,,,,,,,,,,
Large letter First Class,48,49,47,44,35,,,,,,,,,,,,,
Large letter Second Class,33,34,35,29,35,,,,,,,,,,,,,
Franked First Class,15,16,12,8,19,,,,,,,,,,,,,
Franked Second Class,16,16,10,6,21,,,,,,,,,,,,,
Standard parcels,33,33,32,32,27,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.12,,,,,,,,,,,,,,,,,,
Overall satisfaction with Royal Mail ,,,,,,,,,,,,,,,,,,
Satisfaction with Royal Mail (% of respondents) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents who use Royal Mail (n = 1566 UK, 988 England, 209 Scotland, 188 Wales, 171 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QRM2. Thinking generally about the service your organisation receives as a whole, on a scale of 1 to 5 where 1 is very dissatisfied and 5 is very satisfied, how satisfied are you with the overall quality of the services you receive from Royal Mail as a recipient and sender? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
Very satisfied,26,25,29,35,35,,,,,,,,,,,,,
Fairly satisfied,40,40,43,38,39,,,,,,,,,,,,,
Neither satisfied nor dissatisfied,26,27,21,21,20,,,,,,,,,,,,,
Fairly dissatisfied,6,7,6,4,5,,,,,,,,,,,,,
Very dissatisfied,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-6.13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 6.13,,,,,,,,,,,,,,,,,,
Satisfaction with specific aspects of Royal Mail’s service ,,,,,,,,,,,,,,,,,,
Proportion of respondents (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q3 2012-Q2 2013",,,,,,,,,,,,,,,,,,
"Base: All respondents who use Royal Mail (n = 1566 UK, 988 England, 209 Scotland, 188 Wales, 171 Northern Ireland)",,,,,,,,,,,,,,,,,,
"QRM3: How would you rate the performance of Royal Mail, as a recipient and sender, in the following areas on a 5 point scale where 1 is very dissatisfied and 5 is very satisfied? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,Price of postage,Delivery time,Delivery consistency / reliability,Latest collection time,Time of collection,Amount of lost mail,Collection reliability,Availability of a daily collection,Daily delivery,Trustworthiness,,,,,,,,
UK,25%,53%,64%,64%,65%,70%,71%,74%,78%,81%,,,,,,,,
Scotland,23%,64%,70%,63%,70%,75%,75%,73%,90%,86%,,,,,,,,
