Newcastle City Council Invoices over £250 paid in May 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,Fleet Management System                ,Supplies & Services,07/05/2014,S JENNINGS LTD,6213314,Revenue,3KES1,Fleetmaster Stores Account,348.34 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,07/05/2014,S JENNINGS LTD,6218170,Revenue,3KES1,Fleetmaster Stores Account,256.91 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,13/05/2014,S JENNINGS LTD,6222128,Revenue,1KESH,Light Workshop Routine Repair,694.67 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,15/05/2014,S JENNINGS LTD,6225331,Revenue,3KES1,Fleetmaster Stores Account,378.07 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,29/05/2014,S JENNINGS LTD,6240418,Revenue,3KES1,Fleetmaster Stores Account,591.18 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,30/05/2014,S JENNINGS LTD,6237162,Revenue,1KESH,Light Workshop Routine Repair,291.92 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,22/05/2014,S JENNINGS LTD,6234610,Revenue,3KES1,Fleetmaster Stores Account,295.60 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/05/2014,S JENNINGS LTD,6225330,Revenue,3KES1,Fleetmaster Stores Account,281.60 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,09/05/2014,S JENNINGS LTD,6225327,Revenue,3KES1,Fleetmaster Stores Account,363.36 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,S JENNINGS LTD,6234611,Revenue,3KES1,Fleetmaster Stores Account,279.25 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,S JENNINGS LTD,6240411,Revenue,3KES1,Fleetmaster Stores Account,327.46 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/05/2014,S JENNINGS LTD,6240417,Revenue,3KES1,Fleetmaster Stores Account,260.35 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/05/2014,S JENNINGS LTD,6234606,Revenue,3KES1,Fleetmaster Stores Account,534.85 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,01/05/2014,S JENNINGS LTD,6213305,Revenue,3KES1,Fleetmaster Stores Account,367.36 
Environment & Regeneration,NS: City Transport         ,Capital Expenditure,02/05/2014,S JENNINGS LTD,6215308,Capital,2KF01,Facility Services,"18,583.13 "
Environment & Regeneration,NS: City Transport         ,Transport,02/05/2014,S JENNINGS LTD,6215308,Revenue,1KESW,Fleet SLA Costs & Income,180.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,S.E.L.F. LTD 14/15 PARK VIEW,6230931,Revenue,1MK50,Ind Supported Living LD,-279.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,S.E.L.F. LTD 14/15 PARK VIEW,6230931,Revenue,1MK20,Ind Res Care LD,"14,147.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,S.E.L.F. LTD 14/15 PARK VIEW,6230931,Revenue,1MK50,Ind Supported Living LD,"4,640.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,S.E.L.F. LTD 14/15 PARK VIEW,6230931,Revenue,1MK20,Ind Res Care LD,"4,640.00 "
Environment & Regeneration,Cityworks  Eldon           ,Supplies & Services,13/05/2014,SAFE & SURE FIRE PROTECTION LTD,6238566,Revenue,1KL2B,Eldon Leisure,372.00 
HRA,HRA Property Maint         ,Premises,19/05/2014,SAFE & SURE FIRE PROTECTION LTD,6244259,Revenue,1HR01,HRA Comm Areas-Citywide,270.40 
HRA,HRA Property Maint         ,Premises,19/05/2014,SAFE & SURE FIRE PROTECTION LTD,6244325,Revenue,1HR01,HRA Comm Areas-Citywide,351.75 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,16/05/2014,SAFE HANDS HOMECARE LTD,6241432,Revenue,1MG50,Ind Home Spot Pur Elderly,326.83 
Children's Services,Educ Perf Mon              ,Supplies & Services,14/05/2014,SAFER FUTURES,6237623,Revenue,1MB15,Newcastle Safeguarding Board,544.10 
Children's Services,Educ Perf Mon              ,Supplies & Services,01/05/2014,SAFER FUTURES,6225913,Revenue,1MB15,Newcastle Safeguarding Board,"1,092.90 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,02/05/2014,SAFETY-KLEEN UK LTD,6226899,Revenue,1KB40,Citybuild Stores O/H,415.00 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,08/05/2014,SAFETY-KLEEN UK LTD,6233718,Revenue,1KENB,Fleet Workshops OH,332.71 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,09/05/2014,SAFETY-KLEEN UK LTD,6234942,Revenue,1KENB,Fleet Workshops OH,333.66 
Environment & Regeneration,Highways                               ,Premises,16/05/2014,SAINT-GOBAIN PIPELINES,6243213,Revenue,1KEMC,Highways,508.70 
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,13/05/2014,SALLY MORGAN ENTERPRISES,6236869,Revenue,3KLCH,City Hall Holding Account,"17,000.00 "
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,19/05/2014,SALLY MORGAN ENTERPRISES,6244044,Revenue,3KLCH,City Hall Holding Account,"3,117.47 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,SALVATION ARMY CARE UNIT,6241718,Revenue,1MX50,SP Block Gross,"30,818.10 "
Chief Executive's,CD - Regional & European Prog    ,Third Party Payments,02/05/2014,SAY CONSULTANCY LTD,6221109,Revenue,1DD9F,Ncle Enteprs Packg Deliv Actv,"1,500.00 "
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,23/05/2014,SCAN COIN LTD,6248636,Revenue,1CA01,Coin Room,"2,129.76 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,SCARBOROUGH COURT NURSING HOME,6230918,Revenue,1MG20,Ind Res Care Elderly,-880.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,SCARBOROUGH COURT NURSING HOME,6230918,Revenue,1MG10,Ind Nursing Care Elderly,"2,279.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,SCARBOROUGH COURT NURSING HOME,6230918,Revenue,1MG20,Ind Res Care Elderly,269.96 
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,23/05/2014,SCC (COMPQ),6249927,Revenue,1CM00,IT Management & Admin,"5,001.81 "
Chief Executive's,CD - IT Mgmt & Networks          ,Capital Expenditure,20/05/2014,SCC (COMPQ),6244766,Capital,2CITC,IT Services,"1,364.13 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,20/05/2014,SCC (COMPQ),6244766,Revenue,1KL60,Parks,454.71 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/05/2014,SCHIEDEL CHIMNEY SYSTEMS,6232789,Revenue,1KVEM,Mechanical Stand Alone Works,"1,180.00 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,09/05/2014,SCHIEDEL CHIMNEY SYSTEMS,6232790,Revenue,1KVEM,Mechanical Stand Alone Works,"3,150.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,07/05/2014,SCHNEIDER ELECTRIC,6223142,Revenue,1KL3A,City Hall,829.00 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,27/05/2014,SCHNEIDER ELECTRIC,6238806,Revenue,1KVEM,Mechanical Stand Alone Works,"4,654.00 "
Environment & Regeneration,NS: District Heating       ,Premises,13/05/2014,SCHNEIDER ELECTRIC,6228397,Revenue,1KR8L,Wide District Heating,"1,754.25 "
Environment & Regeneration,NS: District Heating       ,Premises,09/05/2014,SCHNEIDER ELECTRIC,6235212,Revenue,1KR8L,Wide District Heating,"1,754.25 "
Environment & Regeneration,NS: Energy                 ,Supplies & Services,16/05/2014,SCHNEIDER ELECTRIC,6219395,Revenue,1KEYV,Carbon Management Programme,710.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/05/2014,SCHOOLHOUSE ALLOTMENTS ASSOCIATION,6248908,Revenue,1KN61,Ouseburn Ward,"1,722.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/05/2014,SCHOOLHOUSE ALLOTMENTS ASSOCIATION,6248909,Revenue,1KN62,South Heaton Ward,517.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,09/05/2014,SCHOOLHOUSE ALLOTMENTS ASSOCIATION,6235582,Revenue,1KN62,South Heaton Ward,517.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,09/05/2014,SCHOOLHOUSE ALLOTMENTS ASSOCIATION,6235583,Revenue,1KN61,Ouseburn Ward,"1,722.00 "
Children's Services,Schools Payment Agency                 ,Employees,02/05/2014,SCHOOLS ADVISORY SERVICE,6228275,Revenue,1E459,Cruddas PK Early Years Centre,"2,455.25 "
Children's Services,Bridges School                         ,Employees,07/05/2014,SCHOOLS ADVISORY SERVICE,6232684,Revenue,1E+97,Bridgewater Centre,"12,569.26 "
Environment & Regeneration,NS: Waste Management    ,Supplies & Services,30/05/2014,SCOPE,6255326,Revenue,1KE14,Waste Disposal General O/H,275.36 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,SCOT JCB LTD,6229532,Revenue,1KESJ,Hort Workshops Routine Repair,575.96 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,SCOT JCB LTD,6234583,Revenue,1KESJ,Hort Workshops Routine Repair,583.15 
Children's Services,Int Childhood Services     ,Supplies & Services,23/05/2014,SCOTSWOOD VILLAGE NURSERY,6242315,Revenue,1E20C,Sen Early Years Funding Panel,912.00 
Children's Services,Educ School Planning    ,Supplies & Services,01/05/2014,SCOTSWOOD VILLAGE NURSERY,6227928,Revenue,1EEP5,2Yr Old Learning & Childcare,"2,619.00 "
Adult and Culture,Social Services                        ,Premises,29/05/2014,SCOTTISH HYDRO ELECTRIC,6255339,Revenue,1MN30,Asylum Seekers Adults,477.92 
Adult and Culture,AS - Learning City         ,Supplies & Services,21/05/2014,SERVICE BIRMINGHAM ITD,6239963,Revenue,1EA15,Newcastle City Learning,"26,292.13 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,30/05/2014,SERVICE DIRECT,6255812,Revenue,1MG70,Equipt & Adaptations Elderly,"4,480.00 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,30/05/2014,SERVICE DIRECT,6255813,Revenue,1MG70,Equipt & Adaptations Elderly,"3,210.19 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,30/05/2014,SERVICE DIRECT,6255814,Revenue,1MG70,Equipt & Adaptations Elderly,"1,344.00 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,12/05/2014,SERVICE DIRECT,6236604,Revenue,1MG70,Equipt & Adaptations Elderly,"5,110.00 "
HRA,HRA Property Maint         ,Supplies & Services,13/05/2014,SERVICE DIRECT,6238786,Revenue,1HBSP,Planned Service&Plant Maint,"5,347.18 "
HRA,HRA Property Maint         ,Supplies & Services,12/05/2014,SERVICE DIRECT,6237042,Revenue,1HBSP,Planned Service&Plant Maint,"11,022.79 "
Chief Executive's,CD - Regional & European Prog    ,Third Party Payments,06/05/2014,SES CIC,6219123,Revenue,1DD9F,Ncle Enteprs Packg Deliv Actv,"3,947.81 "
Chief Executive's,CD - Regional & European Prog    ,Third Party Payments,28/05/2014,SES CIC,6245986,Revenue,1DD9F,Ncle Enteprs Packg Deliv Actv,"4,940.89 "
Adult and Culture,Social Services                        ,Supplies & Services,21/05/2014,SEVEN STORIES,6247272,Revenue,1DF03,Arts Contribution,"18,375.00 "
Children's Services,Childrens Services Support       ,Third Party Payments,28/05/2014,SEXUAL BEHAVIOUR UNIT,6253416,Revenue,1MB09,Assessment (Children),"2,400.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,23/05/2014,SGS MIS ENVIROMENTAL LTD,6236302,Revenue,1DE49,i4- Quayside NEC,350.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,12/05/2014,SGS MIS ENVIROMENTAL LTD,6220895,Revenue,1KR7E,Electrical East,"1,680.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,12/05/2014,SGS MIS ENVIROMENTAL LTD,6236750,Revenue,1KBRM,Sub Contractors R & M,"9,559.97 "
HRA,HRA Planning QS            ,Premises,29/05/2014,SGS MIS ENVIROMENTAL LTD,6255395,Revenue,1HASP,Responsive Service&Plant Main,390.00 
HRA,HRA Planning QS            ,Premises,29/05/2014,SGS MIS ENVIROMENTAL LTD,6255412,Revenue,1HASP,Responsive Service&Plant Main,"1,155.00 "
HRA,HRA Planning QS            ,Premises,30/05/2014,SGS MIS ENVIROMENTAL LTD,6256275,Revenue,1HASP,Responsive Service&Plant Main,300.00 
HRA,HRA Planning QS            ,Premises,20/05/2014,SGS MIS ENVIROMENTAL LTD,6245921,Revenue,1HASP,Responsive Service&Plant Main,"2,400.00 "
HRA,HRA Planning QS            ,Premises,22/05/2014,SGS MIS ENVIROMENTAL LTD,6249032,Revenue,1HASP,Responsive Service&Plant Main,350.00 
HRA,HRA Planning QS            ,Premises,23/05/2014,SGS MIS ENVIROMENTAL LTD,6249967,Revenue,1HASP,Responsive Service&Plant Main,"7,215.00 "
HRA,HRA Planning QS            ,Premises,23/05/2014,SGS MIS ENVIROMENTAL LTD,6249968,Revenue,1HASP,Responsive Service&Plant Main,"2,190.00 "
HRA,HRA Planning QS            ,Premises,27/05/2014,SGS MIS ENVIROMENTAL LTD,6251857,Revenue,1HASP,Responsive Service&Plant Main,"2,910.00 "
HRA,HRA Planning QS            ,Premises,20/05/2014,SGS MIS ENVIROMENTAL LTD,6245913,Revenue,1HASP,Responsive Service&Plant Main,"5,220.00 "
HRA,HRA Planning QS            ,Premises,20/05/2014,SGS MIS ENVIROMENTAL LTD,6245915,Revenue,1HASP,Responsive Service&Plant Main,"1,600.00 "
HRA,HRA Planning QS            ,Premises,20/05/2014,SGS MIS ENVIROMENTAL LTD,6245917,Revenue,1HASP,Responsive Service&Plant Main,"8,300.00 "
HRA,HRA Planning QS            ,Premises,20/05/2014,SGS MIS ENVIROMENTAL LTD,6245919,Revenue,1HASP,Responsive Service&Plant Main,"1,050.00 "
HRA,HRA Planning QS            ,Premises,22/05/2014,SGS MIS ENVIROMENTAL LTD,6249033,Revenue,1HASP,Responsive Service&Plant Main,"9,380.00 "
HRA,HRA Planning QS            ,Premises,22/05/2014,SGS MIS ENVIROMENTAL LTD,6249038,Revenue,1HASP,Responsive Service&Plant Main,"2,150.00 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,19/05/2014,SHARDALE (ST ANNES) LTD,6242230,Revenue,1MP27,DAT Residential Rehab,"1,495.00 "
Chief Executive's,CD - Electoral Reg               ,Supplies & Services,16/05/2014,SHAW & SONS LIMITED,6239599,Revenue,1FK03,Municipal Elections,425.25 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,06/05/2014,SHEFFIELD INSULATIONS LTD,6227482,Revenue,1KVWC,Minor Works Contracts,312.60 
Chief Executive's,CD - SPAM Trading Account        ,Premises,30/05/2014,SHEPHERD OFFSHORE SERVICES LTD,6255873,Revenue,1DW21,Shepherd Walker Agreement,"80,000.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,21/05/2014,SHI INTERNATIONAL CORP,6232251,Revenue,1CM00,IT Management & Admin,"1,922.00 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,30/05/2014,SHINE ONCARE LTD,6256105,Revenue,1MK50,Ind Supported Living LD,"10,280.00 "
Children's Services,Educ School Planning    ,Supplies & Services,23/05/2014,SHINING STARS PRE-SCHOOL (STOCKSFIELD),6229388,Revenue,1EEP5,2Yr Old Learning & Childcare,"2,146.13 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,SHRED-IT LTD,6255840,Revenue,1KKX1,Civic Centre Direct Costs,804.09 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,SHRED-IT LTD,6256262,Revenue,1MR06,Adult Services Insurances,"1,430.94 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,SHRED-IT LTD,6256260,Revenue,1KKX1,Civic Centre Direct Costs,"1,392.30 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,SHRED-IT LTD,6256264,Revenue,1MR06,Adult Services Insurances,719.28 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,SHRED-IT LTD,6256266,Revenue,1KSCA,Corporate Charges,679.60 
Environment & Regeneration,Highways                               ,Supplies & Services,08/05/2014,SIAS LTD,6202999,Revenue,1KEMC,Highways,"1,500.00 "
Children's Services,Invoice,Supplies & Services,23/05/2014,SIEMENS  PLC,6239875,Revenue,1KEMC,Highways,"2,766.83 "
Environment & Regeneration,Highways                               ,Supplies & Services,19/05/2014,SIEMENS  PLC,6243946,Revenue,1KELA,Traffic Sig General O/H,"1,200.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239814,Revenue,3KIMF,Highways Stock Account,"33,076.06 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239818,Revenue,1KEMC,Highways,"4,068.15 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239869,Revenue,1KEMC,Highways,"2,766.83 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239878,Revenue,1KEMC,Highways,"8,360.99 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239883,Revenue,1KELJ,Traffic Sig Newcastle Recharge,"5,291.60 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239885,Revenue,1KEMC,Highways,"8,750.11 "
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,SIEMENS  PLC,6239887,Revenue,1KEMC,Highways,"2,033.16 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/05/2014,SIEMENS  PLC,6216067,Revenue,1KEMC,Highways,"8,176.33 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/05/2014,SIEMENS  PLC,6233269,Revenue,1KEMC,Highways,"8,341.81 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/05/2014,SIEMENS  PLC,6233279,Revenue,1KEMC,Highways,"8,549.17 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/05/2014,SIEMENS  PLC,6233280,Revenue,1KEMC,Highways,"2,033.16 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/05/2014,SIEMENS  PLC,6233281,Revenue,1KEMC,Highways,"3,350.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232196,Revenue,1KEMC,Highways,"5,397.36 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232198,Revenue,1KEMC,Highways,"13,243.52 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232202,Revenue,1KEMC,Highways,"6,412.23 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232203,Revenue,1KEMC,Highways,"4,068.15 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232204,Revenue,1KEMC,Highways,"5,397.36 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6232208,Revenue,1KEMC,Highways,"8,341.81 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/05/2014,SIEMENS  PLC,6241641,Revenue,1KELA,Traffic Sig General O/H,"1,200.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,28/05/2014,SIEMENS  PLC,6253529,Revenue,1KEMC,Highways,"5,397.36 "
Environment & Regeneration,Highways                               ,Supplies & Services,16/05/2014,SIEMENS  PLC,6241326,Revenue,1KELA,Traffic Sig General O/H,"1,200.00 "
Adult and Culture,AS - Learning City         ,Supplies & Services,23/05/2014,SIEMENS FINANCIAL SERVICES LTD,6249934,Revenue,1EA06,Curriculum West FE,519.16 
Children's Services,Benfield Secon/High School             ,Supplies & Services,14/05/2014,SIEMENS FINANCIAL SERVICES LTD,6229471,Revenue,1E371,Benfield Sports Partner Contrb,"3,198.48 "
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,12/05/2014,SIEMENS FINANCIAL SERVICES LTD,6236305,Revenue,1KEWD,Rothbury Terrace Depot,747.05 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,12/05/2014,SIEMENS FINANCIAL SERVICES LTD,6236396,Revenue,1KEWB,Newington Road West Depot,473.79 
Environment & Regeneration,Highways                               ,Supplies & Services,01/05/2014,SIEMENS TRAFFIC CONTROLS,6223102,Revenue,1KELA,Traffic Sig General O/H,"2,062.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,27/05/2014,SIGNPOST SOLUTIONS,6232106,Revenue,3KIMF,Highways Stock Account,"6,057.60 "
Adult and Culture,Library Admin              ,Premises,02/05/2014,SIMONSIDE COMMUNITY ASSOCIATION,6228912,Revenue,1EJ74,Newbiggin Hall Branch Library,"4,000.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/05/2014,SIMONSIDE COMMUNITY ASSOCIATION,6248910,Revenue,1KN54,Woolsington Ward,"2,500.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,09/05/2014,SIMONSIDE COMMUNITY CENTRE,6235580,Revenue,1KN54,Woolsington Ward,"2,500.00 "
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,01/05/2014,SIR ROBERT MCALPINE & SONS  LTD,6229051,Capital,2N401,Capital General,"68,419.51 "
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,01/05/2014,SIR ROBERT MCALPINE & SONS  LTD,6229027,Capital,2N401,Capital General,"1,175,233.13 "
Chief Executive's,CD - Regional & European Prog    ,Supplies & Services,01/05/2014,SIR ROBERT MCALPINE & SONS  LTD,6229045,Revenue,3XQ09,Science City-Predevelop Costs,"35,937.54 "
Chief Executive's,CD - Regional & European Prog    ,Supplies & Services,01/05/2014,SIR ROBERT MCALPINE & SONS  LTD,6229031,Revenue,3XQ09,Science City-Predevelop Costs,"165,983.45 "
Environment & Regeneration,NS: Waste Management       ,Supplies & Services,19/05/2014,SITA,6235220,Revenue,1KE14,Waste Disposal General O/H,368.55 
Environment & Regeneration,NS: Waste Management       ,Third Party Payments,09/05/2014,SITA,6232525,Revenue,1KE14,Waste Disposal General O/H,"833,277.28 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,02/05/2014,SITEX ORBIS LIMITED,6228380,Revenue,1KM1C,Voids 2.5 Central,269.99 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,01/05/2014,SITEX ORBIS LIMITED,6227975,Revenue,1KM1C,Voids 2.5 Central,269.99 
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,29/05/2014,SJM LTD,6255333,Revenue,3KLCH,City Hall Holding Account,"10,845.72 "
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,16/05/2014,SJM LTD,6242861,Revenue,3KLCH,City Hall Holding Account,"34,168.12 "
Adult and Culture,Social Services                        ,Supplies & Services,15/05/2014,SLATYFORD LANE FAMILY GROUP HOME,6241228,Revenue,1MC05,Slatyford Lane Childrens Unit,682.99 
Adult and Culture,Social Services                        ,Transfer Payments,15/05/2014,SLATYFORD LANE FAMILY GROUP HOME,6241228,Revenue,1MC05,Slatyford Lane Childrens Unit,69.50 
Adult and Culture,Social Services                        ,Transport,15/05/2014,SLATYFORD LANE FAMILY GROUP HOME,6241228,Revenue,1MC05,Slatyford Lane Childrens Unit,179.50 
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,23/05/2014,SLDATA LTD,6236345,Revenue,1EEG1,W River CC Central Costs,"1,634.00 "
Children's Services,Schools Payment Agency                 ,Supplies & Services,23/05/2014,SMAILES & HANNANT,6250045,Revenue,1E459,Cruddas PK Early Years Centre,875.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,SMITH ELECTRIC VEHICLES EUROPE LTD,6213299,Revenue,1KESH,Light Workshop Routine Repair,280.00 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,29/05/2014,SNAP-ON DIAGNOSTICS,6204436,Revenue,1KENB,Fleet Workshops OH,500.00 
Environment & Regeneration,E&R Raising Participation        ,Supplies & Services,27/05/2014,SOCCERWORLD,6251203,Revenue,1KLFA,Getting Ncle Active - Staff,650.00 
Environment & Regeneration,Cityworks Westgate Centre  ,Supplies & Services,13/05/2014,SOCCERWORLD,6238590,Revenue,1KL2A,Centre For Sport,390.00 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,SOCIETY OF ST VINCENT DE PAUL,6241727,Revenue,1MX51,SP Block Subsidy,"1,506.34 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,SOCIETY OF ST VINCENT DE PAUL,6241727,Revenue,1MX50,SP Block Gross,"5,010.50 "
Adult and Culture,Library Admin              ,Supplies & Services,22/05/2014,SODEXO PRESTIGE,6248893,Revenue,1EJ20,City Library Premises,316.00 
Adult and Culture,Library Admin              ,Supplies & Services,23/05/2014,SODEXO PRESTIGE,6248889,Revenue,1EJ20,City Library Premises,458.40 
Children's Services,Raising Stnds              ,Premises,13/05/2014,SODEXO PRESTIGE,6238436,Revenue,1E317,Management Secretariat,"1,014.50 "
Environment & Regeneration,E&R Trans P&D              ,Premises,28/05/2014,SODEXO PRESTIGE,6248857,Revenue,1V066,Cycling Promotion,594.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,22/05/2014,SOFT-EX UK LTD,6230451,Revenue,1CC24,Telecoms,750.00 
Children's Services,Educ EWO's                 ,Third Party Payments,16/05/2014,SOLAR LEARNING SERVICES,6241351,Revenue,1E25A,Alternative Provision,"2,995.60 "
Environment & Regeneration,NS: City Transport         ,Transport,30/05/2014,SOMERSTOTALKARE LTD,6255899,Revenue,1KENB,Fleet Workshops OH,"50,050.65 "
Chief Executive's,CD - Treasury Mgmt Payments NOR        ,Employees,20/05/2014,SOUTH TYNESIDE COUNCIL,6247567,Revenue,1RB10,Backdated Superannuation,"118,789.84 "
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP LTD,6244919,Revenue,4WX13,Ind Sector Client Loan Fund,360.82 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP LTD,6244919,Revenue,1MG10,Ind Nursing Care Elderly,"-1,664.29 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP LTD,6244919,Revenue,1MG10,Ind Nursing Care Elderly,"6,258.36 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP PLC,6244928,Revenue,1MG20,Ind Res Care Elderly,"-1,354.08 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP PLC,6244928,Revenue,1MG20,Ind Res Care Elderly,"5,532.48 "
