Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC161100566,11/14/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",CAN,Personal Services,669,AINGER CABLING & SECUR
FCOGPC161100567,11/14/2016,"GROCERY STORES, SUPERMARKETS",RUS,General Retail and Wholesale,679.45,METRO STORE 1013
FCOGPC161100568,11/14/2016,ELECTRONIC SALES,EGY,General Retail and Wholesale,716.57,TRADCO EL SAYAD
FCOGPC161100569,11/14/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,URY,Telecommunication Services,738.43,MOVISTAR
FCOGPC161100570,11/14/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ITA,Catering and Catering Supplies,744.77,DI BIAGIO
FCOGPC161100571,11/14/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,745.66,ACCOMMODATION PROVIDER
FCOGPC161100572,11/14/2016,HOME SUPPLY WAREHOUSE STORES,ESP,General Retail and Wholesale,746.36,IKEA JEREZ
FCOGPC161100573,11/14/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",LBN,Clubs/Associations/Organisations,760.53,SYRIA-REPORT.COM
FCOGPC161100574,11/14/2016,HOTELS/MOTELS/RESORTS ,CHL,Hotels,774.81,ACCOMMODATION PROVIDER
FCOGPC161100575,11/14/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ITA,General Retail and Wholesale,777.03,URKA KE FRUTTA S.N.C
FCOGPC161100576,11/14/2016,"ARCHITECTURAL, ENGINEERING, AND SURVEYING SERVICES",BRA,Professional Services,810.22,RENNOVE ENGENHARIA
FCOGPC161100577,11/14/2016,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,827.15,PAYPAL  CHINESEPOD
FCOGPC161100578,11/14/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ITA,Catering and Catering Supplies,827.46,DI BIAGIO
FCOGPC161100579,11/14/2016,ELECTRICAL PARTS AND EQUIPMENT,KEN,Building Materials,828.7,FARNEL AGENCIES
FCOGPC161100580,11/14/2016,"SANITATION, POLISHING & SPECIALITY CLEANING PREP",NGA,Cleaning Services and Supplies,879.84,GIMS MASTERS CONCEPT &
FCOGPC161100581,11/14/2016,HOTELS/MOTELS/RESORTS ,GEO,Hotels,888.11,ACCOMMODATION PROVIDER
FCOGPC161100582,11/14/2016,HOTELS/MOTELS/RESORTS ,GEO,Hotels,888.12,ACCOMMODATION PROVIDER
FCOGPC161100583,11/14/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",RUS,General Retail and Wholesale,899.34,OOO SVK MEBEL
FCOGPC161100584,11/14/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,900,AMAZON UK RETAIL AMAZO
FCOGPC161100585,11/14/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,900,GENT BY HONEYWELL
FCOGPC161100586,11/14/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,900,GENT BY HONEYWELL
FCOGPC161100587,11/14/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,934.2,ACCOMMODATION PROVIDER
FCOGPC161100588,11/14/2016,"SANITATION, POLISHING & SPECIALITY CLEANING PREP",NGA,Cleaning Services and Supplies,936.82,GIMS MASTERS CONCEPT &
FCOGPC161100589,11/14/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,938.27,ACCOMMODATION PROVIDER
FCOGPC161100590,11/14/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,NGA,General Retail and Wholesale,938.77,ONESEPT NIG. ENT
FCOGPC161100591,11/14/2016,TRAVEL AGENCIES,MLT,Travel Agencies,947.94,PLANIT TRAVEL
FCOGPC161100592,11/14/2016,HARDWARE STORES,TUR,General Retail and Wholesale,949.5,HAT YAPI
FCOGPC161100593,11/14/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161100594,11/14/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161100595,11/14/2016,NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED),ISR,Miscellaneous Industrial/Commercial Supplies,986.48,MAROM F G P LTD
FCOGPC161100596,11/14/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,990.72,PNP FRAN WAVERLY
FCOGPC161100597,11/14/2016,ELECTRONIC SALES,GEO,General Retail and Wholesale,1007,MAGTICOM N3 OFFICE
FCOGPC161100598,11/14/2016,"ARCHITECTURAL, ENGINEERING, AND SURVEYING SERVICES",JOR,Professional Services,1022.11,ENGINEERING DIMENSION
FCOGPC161100599,11/14/2016,MEN'S AND BOY'S CLOTHING AND ACCESSORIES STORES,LBN,General Retail and Wholesale,1024.19,EST. GARO VAHRADIAN
FCOGPC161100600,11/14/2016,SECURITIES-BROKERS/DEALERS,ZAF,Financial Services,1032.63,THE LOCK SHOP
FCOGPC161100601,11/14/2016,MOTION PICTURE/VIDEO TAPE PRODUCTION/DISTRIBUTION,USA,"Office Stationery, equipment and supplies",1092.29,IN  BREASIA PRODUCTION
FCOGPC161100602,11/14/2016,ELECTRONIC SALES,DEU,General Retail and Wholesale,1097.4,SATURN ELECTRO
FCOGPC161100603,11/14/2016,HOTELS/MOTELS/RESORTS ,PAK,Hotels,1102.42,ACCOMMODATION PROVIDER
FCOGPC161100604,11/14/2016,TRAVEL,BRA,Airline,1123.49,AIRLINE
FCOGPC161100605,11/14/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",CAN,Personal Services,1132.51,AINGER CABLING & SECUR
FCOGPC161100606,11/14/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BHR,Utilities and Non Automotive Fuel,1134.44,OCEAN WATER & ICE FACT
FCOGPC161100607,11/14/2016,ELECTRICAL PARTS AND EQUIPMENT,KEN,Building Materials,1140.68,FARNEL AGENCIES
FCOGPC161100608,11/14/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",PAK,"Vehicles, servicing and spares",1182.64,MODERN BATTERY CENTR
FCOGPC161100609,11/14/2016,"BANDS, ORCHESTRAS, & MISC ENTRTNRS-NOT ELSWHR CLAS",ISR,Leisure Activities,1207.78,POWER ON LTD
FCOGPC161100610,11/14/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ITA,Catering and Catering Supplies,1223.38,DI BIAGIO
FCOGPC161100611,11/14/2016,HARDWARE STORES,GBR,General Retail and Wholesale,1240.8,BES LTD
FCOGPC161100612,11/14/2016,ADVERTISING SERVICES,GBR,Print and advertising,1248.13,PAYPAL  LCAMILLERIL
FCOGPC161100613,11/14/2016,HOTELS/MOTELS/RESORTS ,MNG,Hotels,1268.88,ACCOMMODATION PROVIDER
FCOGPC161100614,11/14/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,1319.47,PNP FRAN WAVERLY
FCOGPC161100615,11/14/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,1327.79,PNP FRAN WAVERLY
FCOGPC161100616,11/14/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",FIN,General Retail and Wholesale,1329.64,ASKO LOMMILA
FCOGPC161100617,11/14/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",FIN,General Retail and Wholesale,1329.64,ASKO LOMMILA
FCOGPC161100618,11/14/2016,BOOK STORES,KEN,Books and Periodicals,1339.35,TBC THIKA RD MALL TILL
FCOGPC161100619,11/14/2016,DEPARTMENT STORES,NPL,General Retail and Wholesale,1353.58,SALEWAYS DEPARTMENT ST
FCOGPC161100620,11/14/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",USA,General Retail and Wholesale,1370.79,67 WINE & SPIRITS
FCOGPC161100621,11/14/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,GBR,Building Services,1408.8,PP WELCHSERVIC
FCOGPC161100622,11/14/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,1410,DIPLOMATIC MISSION SUP
FCOGPC161100623,11/14/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,1476.95,WWW.JOHNLEWIS.COM
FCOGPC161100624,11/14/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,1500,OPP LTD STERLING VT
FCOGPC161100625,11/14/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,ISR,Training and Educational,1507.79,LEAD OUT OF THE BOX
FCOGPC161100626,11/14/2016,HOTELS/MOTELS/RESORTS ,BRB,Hotels,1628.58,ACCOMMODATION PROVIDER
FCOGPC161100627,11/14/2016,HOTELS/MOTELS/RESORTS ,BRB,Hotels,1628.58,ACCOMMODATION PROVIDER
FCOGPC161100628,11/14/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,1634.78,TSHWANE METRO BKS
FCOGPC161100629,11/14/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,2004,WWW.UBIQUS.CO.UK
FCOGPC161100630,11/14/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,2138.53,GETSMARTER ONLINE LTD
FCOGPC161100631,11/14/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,6156,RTS COMMUNICATIONS LTD
FCOGPC161100632,11/14/2016,"COMMERCIAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",USA,Miscellaneous Industrial/Commercial Supplies,6413,SALSBURY INDUSTRIES
FCOGPC161100633,11/15/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,LCA,Telecommunication Services,501.04,PORTAL- LIME( ST. LUCI
FCOGPC161100634,11/15/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",IND,"Office Stationery, equipment and supplies",505.63,R TECH CREATIONS
FCOGPC161100635,11/15/2016,"BUILDING MATERIALS, LUMBER STORES",CMR,Building Materials,507.78,PAFECKK
FCOGPC161100636,11/15/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",NGA,Catering and Catering Supplies,508.51,MEGA TERA AND TERA SER
FCOGPC161100637,11/15/2016,HOUSEHOLD APPLIANCE STORES,LBN,General Retail and Wholesale,519.98,KHOURY HOME APPLIAN
FCOGPC161100638,11/15/2016,BOOK STORES,IND,Books and Periodicals,527.33,SUPER ENTERPRISES
FCOGPC161100639,11/15/2016,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,TUN,Auto rental,529.52,AMRI RENT A CAR
FCOGPC161100640,11/15/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,538.84,NEBEUWA BEST AIR CONDI
FCOGPC161100641,11/15/2016,"GROCERY STORES, SUPERMARKETS",DEU,General Retail and Wholesale,540.89,METRO C+C MARKT - 079
FCOGPC161100642,11/15/2016,"GROCERY STORES, SUPERMARKETS",URY,General Retail and Wholesale,541.46,AUTOSERVICE EAT ME NOW
FCOGPC161100643,11/15/2016,"GROCERY STORES, SUPERMARKETS",URY,General Retail and Wholesale,541.46,AUTOSERVICE EAT ME NOW
FCOGPC161100644,11/15/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",KEN,"Vehicles, servicing and spares",542.42,RMA MOTORS (KEN
FCOGPC161100645,11/15/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,547,THE HEIGHTEC GROUP
FCOGPC161100646,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",JOR,General Retail and Wholesale,553.64,IKEA
FCOGPC161100647,11/15/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,LUX,Mail Order / Direct Selling,559,AMAZON EU
FCOGPC161100648,11/15/2016,ELECTRICAL CONTRACTORS,CAN,Building Services,573.85,REVTECH ELECTRICAL SER
FCOGPC161100649,11/15/2016,HOTELS/MOTELS/RESORTS ,FJI,Hotels,575.42,ACCOMMODATION PROVIDER
FCOGPC161100650,11/15/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",MEX,Professional Services,578.01,AERORED
FCOGPC161100651,11/15/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",MEX,Professional Services,578.01,AERORED
FCOGPC161100652,11/15/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",MEX,Professional Services,578.01,AERORED
FCOGPC161100653,11/15/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",MEX,Professional Services,578.01,AERORED
FCOGPC161100654,11/15/2016,MEN'S AND WOMEN'S CLOTHING STORES,LTU,General Retail and Wholesale,578.11,MARKS & SPENCER
FCOGPC161100655,11/15/2016,MISCELLANEOUS GENERAL MERCHANDISE,SEN,General Retail and Wholesale,579.32,EUROTEX
FCOGPC161100656,11/15/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,599,AMAZON UK RETAIL AMAZO
FCOGPC161100657,11/15/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,603,ACCOMMODATION PROVIDER
FCOGPC161100658,11/15/2016,HOTELS/MOTELS/RESORTS ,PAK,Hotels,607.57,ACCOMMODATION PROVIDER
FCOGPC161100659,11/15/2016,MEN'S/WOMEN'S/CHILDREN'S UNIFORMS/COMMERCIAL CLOTH,CAN,Business Clothing and Footwear,607.94,G&K SERVICES CANADA
FCOGPC161100660,11/15/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,608.78,CLIP
FCOGPC161100661,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IND,General Retail and Wholesale,615.29,DEEPAK ENTERPRISES
FCOGPC161100662,11/15/2016,MISCELLANEOUS PUBLISHING AND PRINTING,ZWE,Print and advertising,627.29,BRANDING CONCEPTS
FCOGPC161100663,11/15/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,630,WWW.JOHNLEWIS.COM
FCOGPC161100664,11/15/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,631.69,HAJI MOHAMMAD FAIZI CO
FCOGPC161100665,11/15/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,633.96,ACCOMMODATION PROVIDER
FCOGPC161100666,11/15/2016,COMPUTER SOFTWARE STORES,AUS,Computer Equipment & Services,637.29,OJIRE  PT. PIC
FCOGPC161100667,11/15/2016,TRAVEL AGENCIES,IND,Travel Agencies,641.99,DNATA
FCOGPC161100668,11/15/2016,MOTORCYCLE SHOPS AND DEALERS,IND,"Vehicles, servicing and spares",668.91,DADA MOTORS PVT LTD
FCOGPC161100669,11/15/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,671.43,NEBEUWA BEST AIR CONDI
FCOGPC161100670,11/15/2016,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,696.5,OU FINANCE MOTO
FCOGPC161100671,11/15/2016,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,696.5,OU FINANCE MOTO
FCOGPC161100672,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",RUS,General Retail and Wholesale,711.87,OOO SVK MEBEL
FCOGPC161100673,11/15/2016,ELECTRICAL CONTRACTORS,CAN,Building Services,719.04,REVTECH ELECTRICAL SER
FCOGPC161100674,11/15/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,731.71,TUNISIE TELECOM
FCOGPC161100675,11/15/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",JOR,"Office Stationery, equipment and supplies",738.77,AMMAR ALZUQILI LIBRARY
FCOGPC161100676,11/15/2016,TRAVEL,FJI,Airline,739.72,AIRLINE
FCOGPC161100677,11/15/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ZAF,"Office Stationery, equipment and supplies",748.91,VUMA OFFICE SUPPLIES
FCOGPC161100678,11/15/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,764.46,ACCOMMODATION PROVIDER
FCOGPC161100679,11/15/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,768.76,NEBEUWA BEST AIR CONDI
FCOGPC161100680,11/15/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,IND,Miscellaneous Industrial/Commercial Supplies,777.12,M.K.PEACOCK MINERAL WA
FCOGPC161100681,11/15/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,795.46,SR PAGO
FCOGPC161100682,11/15/2016,VARIETY STORES,MSR,General Retail and Wholesale,799.55,KARISHMA STORE
FCOGPC161100683,11/15/2016,BOOK STORES,GBR,Books and Periodicals,818.72,STATIONERY OFFICE BOOK
FCOGPC161100684,11/15/2016,DEPARTMENT STORES,USA,General Retail and Wholesale,830.71,MACY S .COM #0129
FCOGPC161100685,11/15/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",MEX,Computer Equipment & Services,837.02,TONER & DRUM
FCOGPC161100686,11/15/2016,MISCELLANEOUS PUBLISHING AND PRINTING,NGA,Print and advertising,859.99,AROWOLO NIGERIA ENT
FCOGPC161100687,11/15/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,DEU,Professional Services,871.32,SUMUP   GARTENPFLEGE U
FCOGPC161100688,11/15/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",JOR,"Office Stationery, equipment and supplies",893.67,AMMAR ALZUQILI LIBRARY
FCOGPC161100689,11/15/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,909.02,DEEPAK ELECTRICALS
FCOGPC161100690,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,942,KINGSNORTH INTERIORS
FCOGPC161100691,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ARE,General Retail and Wholesale,944.05,IKEA
FCOGPC161100692,11/15/2016,TRAVEL,ESP,Airline,946.07,AIRLINE
FCOGPC161100693,11/15/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161100694,11/15/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161100695,11/15/2016,TRAVEL AGENCIES,IND,Travel Agencies,986.14,DNATA
FCOGPC161100696,11/15/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,1006,KINGSNORTH INTERIORS
FCOGPC161100697,11/15/2016,TRAVEL,GBR,Airline,1006.95,AIRLINE
FCOGPC161100698,11/15/2016,CARPET AND UPHOLSTERY CLEANING,USA,Cleaning Services and Supplies,1007.38,CARPET&UPHOLSTERY CLNI
FCOGPC161100699,11/15/2016,HOTELS/MOTELS/RESORTS ,POL,Hotels,1010.19,ACCOMMODATION PROVIDER
FCOGPC161100700,11/15/2016,"EATING PLACES, RESTAURANTS",NGA,Restuarants and Bars,1013.84,CRESCENT ENGINEERING
FCOGPC161100701,11/15/2016,BOOK STORES,TUR,Books and Periodicals,1059.23,SANAT KIRTASIYE REKLAM
FCOGPC161100702,11/15/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,1110,ACCOMMODATION PROVIDER
FCOGPC161100703,11/15/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,CHN,Training and Educational,1134.13,SHANGHAI JIA YU LIN CU
FCOGPC161100704,11/15/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,BRB,Telecommunication Services,1138.77,TELE BARBADOS INC INT
FCOGPC161100705,11/15/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",JOR,"Office Stationery, equipment and supplies",1165.72,AMMAR ALZUQILI LIBRARY
FCOGPC161100706,11/15/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,BRB,Telecommunication Services,1183.73,TELE BARBADOS INC INT
FCOGPC161100707,11/15/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,1212.71,TUNISIE TELECOM
FCOGPC161100708,11/15/2016,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",USA,Leisure Activities,1213.52,IL STATE CHAMBER OF CO
FCOGPC161100709,11/15/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,1249.36,ACCOMMODATION PROVIDER
FCOGPC161100710,11/15/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,1262.48,PNP CRAIGHALL PAR
FCOGPC161100711,11/15/2016,ADVERTISING SERVICES,PAK,Print and advertising,1267.21,PANGRAPHICS PVT LTD
FCOGPC161100712,11/15/2016,LIMOUSINES AND TAXICABS,RUS,Travel - Air/Rail/Road,1272.86,OOO RASTABAN
FCOGPC161100713,11/15/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,1291.64,TSHWANE METRO BKS
FCOGPC161100714,11/15/2016,HARDWARE EQUIPMENT AND SUPPLIES,KEN,Miscellaneous Industrial/Commercial Supplies,1299.92,CRYSTALINE FOWARD SERV
FCOGPC161100715,11/15/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,ZMB,Telecommunication Services,1316.59,ZAMTEL LIMITED
FCOGPC161100716,11/15/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",GRC,"Vehicles, servicing and spares",1328.1,BMW SFAKIANAKIS
FCOGPC161100717,11/15/2016,MOTOR VEHICLE SUPPLIES AND NEW PARTS,NGA,"Vehicles, servicing and spares",1329.73,THONNIE CHUKWU MOTORS
FCOGPC161100718,11/15/2016,ELECTRONIC SALES,IRL,General Retail and Wholesale,1380,APPLE ONLINE STORE GBP
FCOGPC161100719,11/15/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,1385.83,NDUMAK NIGERIA LIMITED
FCOGPC161100720,11/15/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,1386,SKYLON
FCOGPC161100721,11/15/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,1453.19,ALPHA INT TUNISIE ____
FCOGPC161100722,11/15/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,1470,WWW.JOHNLEWIS.COM
FCOGPC161100723,11/15/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",GRC,"Vehicles, servicing and spares",1537.66,BMW SFAKIANAKIS
FCOGPC161100724,11/15/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,1709.46,PNP CRAIGHALL PAR
FCOGPC161100725,11/15/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,2735.04,DISPLAYIT
FCOGPC161100726,11/15/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GBR,General Retail and Wholesale,2835,CARBON BLACK SYSTEM
FCOGPC161100727,11/15/2016,TRAVEL AGENCIES,BOL,Travel Agencies,3754.42,ROYAL TOURS GPRS
FCOGPC161100728,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,515,MILLENNIUM ASSOCIATE
FCOGPC161100729,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,515.01,MILLENNIUM ASSOCIATE
FCOGPC161100730,11/16/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,IRL,Mail Order / Direct Selling,515.93,LINKEDIN
FCOGPC161100731,11/16/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,ARG,General Retail and Wholesale,519.32,WWW.AEROLINEAS.COM.AR
FCOGPC161100732,11/16/2016,TRAVEL,GBR,Airline,535.06,AIRLINE
FCOGPC161100733,11/16/2016,CUSTOMER FINANCIAL INST - MERCHANDISE & SERVICES,ISL,Cash,535.12,CASH-SKOTSILFUR      L
FCOGPC161100734,11/16/2016,HOTELS/MOTELS/RESORTS ,TWN,Hotels,548.19,ACCOMMODATION PROVIDER
FCOGPC161100735,11/16/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,549.5,TRIPPLE M MAXWELL MARI
FCOGPC161100736,11/16/2016,BOOK STORES,AUT,Books and Periodicals,559.55,MOHR MORAWA
FCOGPC161100737,11/16/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",USA,Building Services,577.78,FREEMAN  ORLANDO
FCOGPC161100738,11/16/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,578.58,ACCOMMODATION PROVIDER
FCOGPC161100739,11/16/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",MEX,Professional Services,581.13,AERORED
FCOGPC161100740,11/16/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,600,CAPITA BUS SVS-MOTO
FCOGPC161100741,11/16/2016,"DEBT, MARRIAGE, PERSONAL-COUNSELING SERVICE",GBR,General Retail and Wholesale,600,CIC
FCOGPC161100742,11/16/2016,"FREIGHT CARRIER,TRUCKING-LCL/LNG DIST, MVG/STORAGE",BRA,Freight and Storage,604.17,JF MUDANCAS
FCOGPC161100743,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,605.09,GREEN HOUSE ENTERPRISE
FCOGPC161100744,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,605.09,GREEN HOUSE ENTERPRISE
FCOGPC161100745,11/16/2016,LIMOUSINES AND TAXICABS,UKR,Travel - Air/Rail/Road,647.17,TAXI ELIT 106
FCOGPC161100746,11/16/2016,HARDWARE EQUIPMENT AND SUPPLIES,KEN,Miscellaneous Industrial/Commercial Supplies,649.54,CRYSTALINE FOWARD SERV
FCOGPC161100747,11/16/2016,BOOK STORES,COL,Books and Periodicals,650.1,LA IMPRENTA EDITORES
FCOGPC161100748,11/16/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IND,General Retail and Wholesale,658.42,FINISHING TOUCH
FCOGPC161100749,11/16/2016,"GROCERY STORES, SUPERMARKETS",ISR,General Retail and Wholesale,663.27,AMAD FRIGI
FCOGPC161100750,11/16/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",NGA,Building Services,669.92,FRANCINO ENT NIG LTD
FCOGPC161100751,11/16/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",ISR,"Office Stationery, equipment and supplies",677.63,FEDERBUSCH
FCOGPC161100752,11/16/2016,COMPUTER SOFTWARE STORES,AUS,Computer Equipment & Services,699.85,OJIRE  PT. PIC
FCOGPC161100753,11/16/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",MDA,Catering and Catering Supplies,702.51,METRO CASH&CARRY
FCOGPC161100754,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,738.09,MILLENNIUM ASSOCIATE
