Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Taxi Services Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101468,35,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Chief Operating Officer - Marketing,"Personal Expense, Name Witheld",101469,9.99,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Air Travel Overseas -UKTI (BIS) Devolved Admin,Trade Group - Consumer and Retail,"Personal Expense, Name Witheld",101470,202.96,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101471,50,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101471,83.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,17/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101471,88.4,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101742,16.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101742,17.21,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101742,20,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101742,22,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",101743,4.1,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",101743,8.9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",101743,316.35,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,8.93,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,14.63,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,21.31,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,22.94,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Taxi Services Overseas -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,42.98,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",101745,70,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Hospitality - UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,10.25,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,14,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,15.65,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,18/06/2015,Hotel & Accommodation UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",101746,186,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",101945,684.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",101946,3,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",101946,10.7,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",101947,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",101947,43.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,"Personal Expense, Name Witheld",101948,2.3,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Hospitality - UK -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",101949,5.24,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",101950,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Rail Travel UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",101950,14.8,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,2.71,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,4.32,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,5.18,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,6.32,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Taxi Services Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,9.14,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,13.99,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,50,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Hotel & Accommodation Overseas -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",101953,682.15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,"Trade Group - Managing Director, Trade Group","Personal Expense, Name Witheld",101954,4.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,"Trade Group - Managing Director, Trade Group","Personal Expense, Name Witheld",101954,34.9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,"Trade Group - Managing Director, Trade Group","Personal Expense, Name Witheld",101954,48,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Chief Operating Officer - Communications,"Personal Expense, Name Witheld",101955,19.87,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Chief Operating Officer - Communications,"Personal Expense, Name Witheld",101955,22.37,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Rail Travel UK -UKTI (BIS) Devolved Admin,Chief Operating Officer - Communications,"Personal Expense, Name Witheld",101955,35,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,19/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Chief Operating Officer - Communications,"Personal Expense, Name Witheld",101955,46,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -Default,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",102114,4.3,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -Default,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",102114,9.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102116,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102116,15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102116,44,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102116,90,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,4.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence UK -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence UK -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,14.72,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Taxi Services UK -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Rail Travel UK -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,56.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Hotel & Accommodation UK -Default,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102117,77.99,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102118,10.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102118,21.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102118,51.68,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102118,70,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Hotel & Accommodation Overseas -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102118,1513.52,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",102119,48.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102120,6.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102120,276.75,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",102121,1.25,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",102121,2.7,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",102121,15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",102123,50,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Hotel & Accommodation UK -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",102124,118.4,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Consumer and Retail,"Personal Expense, Name Witheld",102125,6.9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Rail Travel UK -UKTI (BIS) Devolved Admin,Trade Group - Consumer and Retail,"Personal Expense, Name Witheld",102125,20,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,22/06/2015,Taxi Services UK -Default,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",102127,9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",102252,6.9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",102253,6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Rail Travel UK -UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",102253,6.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Rail Travel Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,23.73,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,75.7,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,100,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,105.83,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Taxi Services Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,120.41,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",102256,155.38,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102257,2.67,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102257,4.19,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102257,5.11,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102257,20,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Hotel & Accommodation Overseas -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102257,129.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102258,1.15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102258,3.99,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102258,6.19,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102258,72.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",102258,334.8,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102262,15.21,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102262,20,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Taxi Services Overseas -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102262,51.91,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Subsistence Overseas -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102262,180,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",102264,9,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",102264,88.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",102267,13,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Hotel & Accommodation UK -UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",102267,238,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,23/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",102270,11.6,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",102418,17.28,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",102418,60,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Other Travel -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102419,7.5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",102419,65.38,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -Default,Investment Development - Strategic Relationship Management,"Personal Expense, Name Witheld",102420,30,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Hotel & Accommodation UK -Default,Investment Development - Strategic Relationship Management,"Personal Expense, Name Witheld",102420,267,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102421,20.95,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",102421,25,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",102425,27.45,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Hotel & Accommodation UK -UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",102425,216,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Subsistence UK -UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",102426,2.4,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Taxi Services UK -UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",102426,10,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Other Travel -UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",102426,25.3,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,24/06/2015,Mileage Allowance UK -UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",102426,31.5,,,EMPLOYEE,,,Administration
