Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
BIS,SLC,18/03/2016,TRAINING EDUCATION,Learning and Development,QA LIMITED,ICE388802,2196,Training & Development  - Infrastructure & Service Delivery
BIS,SLC,18/03/2016,TRAINING EDUCATION,Finance,CIPFA,5185065,2681.77,Training & Development - Finance
BIS,SLC,18/03/2016,SOFTWARE LICENSES,ICT Service Delivery,GB GROUP PLC,181852,23210,Fasttrac Licenses
BIS,SLC,18/03/2016,TEMPORARY STAFF,Human Resources,SEARCH RECRUITMENT & SELECTION,I1500609,619.13,Agency Temps
BIS,SLC,18/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M133801,10170,Supplier Partner - Base
BIS,SLC,18/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M133802,7875,Supplier Partner - Base
BIS,SLC,18/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M133803,11865,Supplier Partner Resource
BIS,SLC,18/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M133805,8800,Supplier Partner - Base
BIS,SLC,18/03/2016,PROFESSIONAL SERVICES,990-Projects,HARLEY HADDOW CONSULTING ENGINEERS,500111,2500,Professional Services
BIS,SLC,21/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,199,9872.26,Travel
BIS,SLC,21/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,199,609.83,Travel Booking Management Fee
BIS,SLC,21/03/2016,VOICE VIDEO & DATA,Telecoms,BT TELECOMMUNICATIONS PLC,VP 54399170 M16601 KC,281.1,Voice Charges
BIS,SLC,21/03/2016,VOICE VIDEO & DATA,Telecoms,BT TELECOMMUNICATIONS PLC,VP 54399170 M16601 KC,429.05,Voice Line Rental
BIS,SLC,21/03/2016,VOICE VIDEO & DATA,Networks,BT TELECOMMUNICATIONS PLC,VP 54399170 M16601 KC,769.34,Internet Access
BIS,SLC,22/03/2016,HARDWARE MAINTENANCE,Networks,MAINDEC COMPUTER SOLUTIONS LTD,101431,552.5,Computer Systems Maintenance
BIS,SLC,22/03/2016,TEMPORARY STAFF,Human Resources,SEARCH RECRUITMENT & SELECTION,I1475634,561.75,Agency Temps
BIS,SLC,22/03/2016,HARDWARE MAINTENANCE,Networks,COMPUTER SALES AGENCY (WAVERLEY) LTD,S-INV+100036,624.53,Computer Systems Maintenance
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,MITIE CLEANING & ENVIRONMENTAL LTD,8301/91147165,2965.86,Cerium - Cleaning Contract
BIS,SLC,22/03/2016,TEMPORARY STAFF,Human Resources,SEARCH RECRUITMENT & SELECTION,I1484151,561.75,Agency Temps
BIS,SLC,22/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,P3 CONSULTING SOLUTIONS LTD,15/11/565/01/907/JD/SLC,7500,Supplier Partner - Base
BIS,SLC,22/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,P3 CONSULTING SOLUTIONS LTD,15/11/565/02/912/JD/SLC,6100,Supplier Partner - Base
BIS,SLC,22/03/2016,RECRUITMENT COSTS,Human Resources,TOTAL JOBS GROUP,80661071,1450,Recruitment Advertising
BIS,SLC,22/03/2016,VOICE VIDEO & DATA,Networks,VERIZON UK LIMITED,W010569375,3883,Internet Access
BIS,SLC,22/03/2016,VOICE VIDEO & DATA,Networks,VERIZON UK LIMITED,W010569375,3454,Internet Access
BIS,SLC,22/03/2016,OUTSOURCED OPERATIONS,Information Security,VERIZON UK LIMITED,W010569375,3350,Message Lab
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,MITIE CLEANING & ENVIRONMENTAL LTD,8301/91168894,2965.86,Cerium - Cleaning Contract
BIS,SLC,22/03/2016,SERVICE DELIVERY RESOURCE,990-Projects,CAPITA BUSINESS SERVICES (CL1),LO10099719,4900.3,Supplier Partner - Base
BIS,SLC,22/03/2016,CONTRACTOR ,Customer Services Directorate,CAPITA BUSINESS SERVICES (CL1),LO10099719,6136.2,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Commercial,CAPITA BUSINESS SERVICES (CL1),LO10099719,31984.74,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10099719,1801.4,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10099719,1801.4,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Head of Loans and Asset Sales,CAPITA BUSINESS SERVICES (CL1),LO10099719,2171.79,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Head of Loans and Asset Sales,CAPITA BUSINESS SERVICES (CL1),LO10099719,1611.95,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Design Authority,CAPITA BUSINESS SERVICES (CL1),LO10099719,1693.15,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,ICT Development Resource Pool,CAPITA BUSINESS SERVICES (CL1),LO10099719,1884.2,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,ICT Development Resource Pool,CAPITA BUSINESS SERVICES (CL1),LO10099719,2897.85,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,990-Projects,CAPITA BUSINESS SERVICES (CL1),LO10099719,5891.25,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Corporate Communications,CAPITA BUSINESS SERVICES (CL1),LO10099719,3115.6,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Head of Loans and Asset Sales,CAPITA BUSINESS SERVICES (CL1),LO10099719,1674.4,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10099719,3386.3,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Information Security,CAPITA BUSINESS SERVICES (CL1),LO10099719,6898.8,Contractors
BIS,SLC,22/03/2016,SERVICE DELIVERY RESOURCE,990-Projects,CAPITA BUSINESS SERVICES (CL1),LO10099719,4418.8,Supplier Partner - Base
BIS,SLC,22/03/2016,CONTRACTOR ,ICT Development Resource Pool,CAPITA BUSINESS SERVICES (CL1),LO10099719,1963.75,Contractors
BIS,SLC,22/03/2016,CONTRACTOR ,Head of Loans and Asset Sales,CAPITA BUSINESS SERVICES (CL1),LO10099719,3047.68,Contractors
BIS,SLC,22/03/2016,COMPUTER EQUIPMENT,990-Projects,COMPUTACENTRE UK LTD,3880786917,266822.62,Computer Equipment - Clearing
BIS,SLC,22/03/2016,PROFESSIONAL SERVICES,990-Projects,MAINDEC COMPUTER SOLUTIONS LTD,102352,4950,Professional Services
BIS,SLC,22/03/2016,IT LICENCES,990-Projects,OUTPOST 24,INUK100513,915,IT Licenses - Clearing
BIS,SLC,22/03/2016,ACCOMMODATION,Human Resources,DMP ARENA TRADING LTD,1504,937.91,Room Hire
BIS,SLC,22/03/2016,SERVICE DELIVERY RESOURCE,ICT Service Delivery,SPECIALIST COMPUTER CENTRES PLC,OP/M133808,7040,Supplier Partner - Base
BIS,SLC,22/03/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70295836,2794.1,Contractors
BIS,SLC,22/03/2016,IT LICENCES,990-Projects,XMA LIMITED,AG29338,1163.98,IT Licenses - Clearing
BIS,SLC,22/03/2016,IT LICENCES,990-Projects,XMA LIMITED,AG29338,54.44,IT Licenses - Clearing
BIS,SLC,22/03/2016,IT LICENCES,990-Projects,XMA LIMITED,AG29338,54.44,IT Licenses - Clearing
BIS,SLC,22/03/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70295837,3529.4,Contractors
BIS,SLC,22/03/2016,PUBLIC RELATIONS,Corporate Communications,PRESS DATA LTD,5037709,424.75,Press Monitoring
BIS,SLC,22/03/2016,PUBLIC RELATIONS,Corporate Communications,PRESS DATA LTD,5038195,594.25,Press Monitoring
BIS,SLC,22/03/2016,PROFESSIONAL SERVICES,Financial Analysis,SAP UK LIMITED,6604037495,3999.6,Software Development and Support
BIS,SLC,22/03/2016,PUBLIC RELATIONS,990-Projects,VOICEOVERS LIMITED,14137,475,Advertising
BIS,SLC,22/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4159,9540,Training & Development  - Infrastructure & Service Delivery
BIS,SLC,22/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051785022,3094.43,Postage
BIS,SLC,22/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051785022,1087.73,Postage
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,PHS,63391568,165.9,Contract Cleaning - Lingfield Point
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,PHS,63391568,1650.6,Cleaning Contract - Glasgow
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,PHS,63391568,117.6,Cerium - Cleaning Contract
BIS,SLC,22/03/2016,PREMISES COSTS,Facilities,PHS,63391568,1948.8,Contract Cleaning - Lingfield Point
BIS,SLC,22/03/2016,PROFESSIONAL SERVICES,Corporate Communications,SFW LIMITED,14150,16760,Software Development and Support
BIS,SLC,22/03/2016,PROFESSIONAL SERVICES,Human Resources,MERCER HUMAN RESOURCE CONSULTING,44697156,595.5,Pension Scheme Admin
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,990-Projects,EMC COMPUTER SYSTEMS (UK) LTD,5100045355,1149.92,Professional Services
BIS,SLC,23/03/2016,RECRUITMENT COSTS,Human Resources,ESCAPE RECRUITMENT SERVICES LTD,43531,-2229,Agency Placement Fees
BIS,SLC,23/03/2016,SOFTWARE MAINTENANCE,ICT Service Delivery,EDUSERV,OP/I040559,3000,Software Misc Support
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,990-Projects,SQW LIMITED,17731,1325,Professional Services
BIS,SLC,23/03/2016,TELEPHONE,Darlington - Contact Centre,MM TELEPERFORMANCE LTD,540715,341447.58,3rd Party Telephone Services
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,9900,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,9717.83,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,8505,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,8982,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,7762.5,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,11362,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,11491.8,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,9120,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,7984,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,8250,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,10449.81,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,9324,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,7813.75,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,14292,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,7513.83,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,7513.83,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,6762.78,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,11495,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,10131.75,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,11931.3,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,LOCKHEED MARTIN BUSINESS TECHNOLOGY SOLUTIONS LIMITED,90015444,19475.17,Supplier Partner - Base
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,990-Projects,COMPUTER SALES AGENCY (WAVERLEY) LTD,S-INV+100110,68487.36,Professional Services
BIS,SLC,23/03/2016,COMPUTER EQUIPMENT,990-Projects,EYECADEMY LTD,0742,7150,Computer Equipment - Clearing
BIS,SLC,23/03/2016,RECRUITMENT COSTS,Human Resources,HUDSON GLOBAL RESOURCES,60140433,2841.1,Agency Placement Fees
BIS,SLC,23/03/2016,ACCOMMODATION,Service Development and Support,CROWNE PLAZA BIRMINGHAM CITY CENTRE,702666,250,Room Hire
BIS,SLC,23/03/2016,CATERING,Service Development and Support,CROWNE PLAZA BIRMINGHAM CITY CENTRE,702666,179.5,External Party Catering
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,360,Consumables
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,360,Consumables
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,510,Consumables
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,530.6,Consumables
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,360,Consumables
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG18348,530.6,Consumables
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Commercial,SYNYEGA LIMITED,SLC0022016,136.2,Professional Services
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Commercial,SYNYEGA LIMITED,SLC0022016,1500,Professional Services
BIS,SLC,23/03/2016,RECRUITMENT COSTS,Human Resources,HARVEY NASH PLC,61425,6253.95,Agency Placement Fees
BIS,SLC,23/03/2016,PUBLIC RELATIONS,Campaign & Customer Communications,PROLOG,SIN16011173,4954.18,Distribution SFE
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20PS16000658,1347.31,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20PS16001484,1755.82,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20AS16000937,730.14,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20AS16001180,727.5,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20PS16001392,2097.07,Postage
BIS,SLC,23/03/2016,PUBLIC RELATIONS,Corporate Communications,DEHAVILLAND INFO SERVICES PLC,FC-SIN007664,16185,PMP Monitoring Service
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,NEOPOST LTD,80660045,1200,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,NEOPOST LTD,82711143,7000,Postage
BIS,SLC,23/03/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN022042,650,Contractors
BIS,SLC,23/03/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN022043,11050,Contractors
BIS,SLC,23/03/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN022044,10075,Contractors
BIS,SLC,23/03/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN022045,6175,Contractors
BIS,SLC,23/03/2016,PUBLIC RELATIONS,Event Management,FLUID PRODUCTIONS,FP 16060,80796.09,Student Support Seminar
BIS,SLC,23/03/2016,TRAINING EDUCATION,HR Analysis,CAPITA BUSINESS SERVICES LTD,WX849,878.05,Training & Development  - HR & Learning
BIS,SLC,23/03/2016,TRAINING EDUCATION,HR Analysis,CAPITA BUSINESS SERVICES LTD,WX849,4000,Training & Development  - HR & Learning
BIS,SLC,23/03/2016,TRAINING EDUCATION,HR Analysis,CAPITA BUSINESS SERVICES LTD,WX849,1317.07,Training & Development  - HR & Learning
BIS,SLC,23/03/2016,TRAINING EDUCATION,HR Analysis,CAPITA BUSINESS SERVICES LTD,WX849,6000,Training & Development  - HR & Learning
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54968,13000,Supplier Partner Resource
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54966,12075,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54965,15965,Supplier Partner Resource
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54964,10500,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54963,10080,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54960,10000,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54959,11550,Supplier Partner - Base
BIS,SLC,23/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54956,16150,Supplier Partner - Base
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG34792,810,Consumables
BIS,SLC,23/03/2016,COMPUTER EQUIPMENT,990-Projects,XMA LIMITED,AG34558,6152.76,Computer Equipment - Clearing
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Customer Insight,HAVAS PEOPLE LTD,123769,4000,Secondary Research
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Contact Repayments,FATHOM MANAGEMENT SOLUTIONS LTD,SLC20140013,5650,Software Development and Support
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Telecoms,SABIO LIMITED,025126,1440,Professional Services
BIS,SLC,23/03/2016,SOFTWARE MAINTENANCE,990-Projects,FORGEROCK LIMITED,UKINV00184,18200,Software Misc Support
BIS,SLC,23/03/2016,COMPUTER CONSUMABLES,Facilities,OFFICE TEAM LIMITED,IO177186,502.52,Office Stationery
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051766005,2.27,Postage
BIS,SLC,23/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051766005,8773.72,Postage
BIS,SLC,23/03/2016,PREMISES COSTS,Facilities,CORONA ENERGY,10919250,3613.44,Utilities - Glasgow
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Legal & Governance,DEBORAH GIBSON,DMG/FEB/2016,1775,Independent Complaints Assessors
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Legal & Governance,NASEEM MALIK,SLC-010-2016,1600,Independent Complaints Assessors
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Legal & Governance,JUNE BROWN,071/SLC,1000,Independent Complaints Assessors
BIS,SLC,23/03/2016,HARDWARE MAINTENANCE,990-Projects,ACI INTEGRATED SOLUTIONS LTD,INV14929,34400,Computer Systems Maintenance
BIS,SLC,23/03/2016,RECRUITMENT COSTS,Human Resources,DP CONNECT LIMITED,000002122,2205.12,Agency Placement Fees
BIS,SLC,23/03/2016,COMPUTER EQUIPMENT,990-Projects,MAINDEC COMPUTER SOLUTIONS LTD,102428,20,Computer Equipment - Clearing
BIS,SLC,23/03/2016,COMPUTER EQUIPMENT,990-Projects,MAINDEC COMPUTER SOLUTIONS LTD,102428,20119.98,Computer Equipment - Clearing
BIS,SLC,23/03/2016,COMPUTER EQUIPMENT,990-Projects,MAINDEC COMPUTER SOLUTIONS LTD,102428,1438.89,Computer Equipment - Clearing
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,990-Projects,ACI INTEGRATED SOLUTIONS LTD,INV15061,1966,Professional Services
BIS,SLC,23/03/2016,SOFTWARE LICENSES,990-Projects,ACI INTEGRATED SOLUTIONS LTD,INV15060,3414.99,Devicelock and PGP
BIS,SLC,23/03/2016,EXPENSES MISC,Facilities,BILFINGER EUROPA FACILITY MANAGEMENT LTD,SI1608825,550,Miscellaneous
BIS,SLC,23/03/2016,PROFESSIONAL SERVICES,Contact Centre Central Management,ASPIRE COACHING & TRAINING LTD,5766,5400,Professional Services
BIS,SLC,24/03/2016,CHARGES,Financial Accounting,MOOREPAY LTD,E63754,2212.18,Payroll Charges
BIS,SLC,24/03/2016,CHARGES,Financial Accounting,MOOREPAY LTD,E63754,110.25,Payroll Charges
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M106146,9500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54902,10500,Supplier Partner - Base
BIS,SLC,29/03/2016,TELEPHONE,Contact Centre Central Management,HINDUJA GLOBAL SOLUTIONS LIMITED,6125000402,218401.35,3rd Party Telephone Services
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Head of Loans and Asset Sales,PINSENTS MASONS LLP,6234264,7087.5,Pension Scheme Admin
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54972,8000,Supplier Partner Resource
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54971,12075,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54970,3712.5,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54969,11235,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54962,11550,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Critical Business Systems,EXCEPTION LIMITED,54961,9900,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Critical Business Systems,EXCEPTION LIMITED,54961,10290,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54958,12500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54958,11500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,8550,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,10687.5,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,7875,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,10450,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,10500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,8800,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,13125,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,7875,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,12075,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,11500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,9500,Supplier Partner - Base
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,54957,10500,Supplier Partner - Base
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Programme Management,PRICE WATERHOUSE COOPERS LLP,1354498422,245075,Professional Services
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Programme Management,PRICE WATERHOUSE COOPERS LLP,1354498423,112500,Professional Services
BIS,SLC,29/03/2016,#N/A,990-Projects,EYECADEMY LTD,0765,10200,Training & Development - Repayment
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,990-Projects,EYECADEMY LTD,0764,1300,IT/IS Consultancy
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,SOPRA STERIA LTD,100088246,4100,Training & Development - Digital Delivery
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,50,Training & Development - Communications
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,695,Training & Development - Communications
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,50,Training & Development - Communications
