Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Staunton Country Park - Catering,Catering Provisions,20.09.2013,2209662378,527.20,R,COCA-COLA ENTERPRISES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Staunton Country Park - Catering,Catering Provisions,06.09.2013,2209624150,542.89,R,HUNT'S FOODSERVICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Staunton Country Park - Catering,Catering Provisions,12.09.2013,2209638084,748.67,R,NEW FOREST ICE CREAM LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Staunton Country Park - Catering,Maintenance Contracts,23.09.2013,2209666219,1346.50,R,MOZZO COFFEE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Staunton Country Park - Catering,Vending Machine Hire,05.09.2013,2209618471,1197.69,R,BETTAVEND VENDING SERVICES
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Supplies - asset charges only,Major roof repairs,19.09.2013,3400130851,2692.32,C,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Three Minsters House Winchester,Day To Day Maint - General,11.09.2013,3400130689,1575.00,R,R B S SCAFFOLDING CO
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Three Minsters House Winchester,Electricity,16.09.2013,1100207664,1720.08,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Three Minsters House Winchester,Sewerage - metered,16.09.2013,1100207665,1462.09,R,SOUTHERN WATER SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Three Minsters House Winchester,Water - metered,16.09.2013,1100207665,818.53,R,SOUTHERN WATER SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Trafalgar House Winchester,Payments to main contractor,06.09.2013,2209624405,23322.23,C,SCOTTISH & SOUTHERN ENERGY POWER
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Troubled Families Programme,Payments To Independent and Voluntary Bodies,09.09.2013,2209625135,242120.50,R,BARNARDOS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Troubled Families Programme,Payments To Independent and Voluntary Bodies,09.09.2013,2209625301,242120.50,R,BARNARDOS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Building Reg.Fees,09.09.2013,3400130645,1750.50,C,FAREHAM BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,16.09.2013,2209646577,1626.00,C,CLARES OFFICE SUPPLIES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,06.09.2013,2209622280,846.72,C,COEXISTENCE
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,16.09.2013,2209644397,3013.50,C,COMMUNITY PLAYTHINGS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,16.09.2013,2209644759,32154.17,C,KINNARPS (UK) LIMITED
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,06.09.2013,2209622194,975.00,C,KNIGHTSBRIDGE FURNITURE
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,05.09.2013,2209617193,5180.25,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,06.09.2013,2209621851,2383.50,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,16.09.2013,2209644859,1620.35,C,SOLENT PLASTICS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing £6000 or more,16.09.2013,2209644914,4632.55,C,WYBONE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,16.09.2013,2209646579,2900.57,C,CLARES OFFICE SUPPLIES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,06.09.2013,2209622242,45319.64,C,COEXISTENCE
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,25.09.2013,2209670343,2429.00,C,LINK 51 LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,05.09.2013,2209617296,39084.18,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,05.09.2013,2209617322,10705.85,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,05.09.2013,2209619270,67117.85,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,06.09.2013,2209621883,40527.61,C,PORTSDOWN OFFICE LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,16.09.2013,2209644900,3560.00,C,STEWARTS INTERIOR LANDSCAPING
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,05.09.2013,2209616926,630.00,C,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Furn. & Equip. costing less than £6000,05.09.2013,2209617131,2275.00,C,WAVERLEY CONTRACT & SUPPLY LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Major Mechanical Works,30.09.2013,3400131038,11858.44,C,MORGAN SINDALL (CONSTRUCTION) PLC
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,"Vertex , Basingstoke",Other expenses,18.09.2013,3400130828,5565.00,C,ISS FACILITY SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Winchester Discovery Centre - Marketing,"Publicity, Promotions & Advertisement",18.09.2013,2209653601,722.15,R,ALLSORTS
HAMPSHIRE COUNTY COUNCIL,COUNTY TREASURERS,Winton School Academy - GM Holding Acc,External Works,09.09.2013,3400130635,2048.43,R,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Aldershot Library,Electricity,12.09.2013,1100207618,1435.70,R,SOUTHERN ELECTRIC
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Aldershot Library,Uniform Business Rates,01.09.2013,9901564010,2473.00,R,RUSHMOOR BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Aldershot Military Museum,Major roof repairs,16.09.2013,3400130783,3177.13,C,KIER BUILDING SERVICES ENGINEERS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Alton Library,Uniform Business Rates,01.09.2013,9901563710,3297.00,R,EAST HAMPSHIRE DISTRICT COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Library,Electricity,25.09.2013,1100208125,2444.97,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Library,Lift Replacement,23.09.2013,3400130902,4749.00,C,KONE PLC
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Library,Rent - General,10.09.2013,2209632398,8887.37,R,FRIENDS LIFE COMPANY LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Library,Uniform Business Rates,01.09.2013,9901564068,1566.00,R,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Museum,Electricity,03.09.2013,1100207237,1631.18,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Andover Museum,Uniform Business Rates,01.09.2013,9901564070,1860.00,R,TEST VALLEY BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts,Community Recreation,25.09.2013,2209672399,2250.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts,Dance Bursaries,25.09.2013,2209672285,3000.00,R,HAMPSHIRE DANCE TRUST
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Community Recreation,09.09.2013,2209626866,1250.00,R,LIGHTSGOINGON
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Hired & Contracted Services,16.09.2013,2209645826,9252.50,R,ARKAY ENGINEERING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Hired & Contracted Services,25.09.2013,2209672353,840.00,R,BIGSTUFF LIMITED
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Hired & Contracted Services,25.09.2013,2209672431,720.00,R,BIGSTUFF LIMITED
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Hired & Contracted Services,10.09.2013,2209632111,4105.00,R,MILWYN CASTING
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Hired & Contracted Services,09.09.2013,2209628618,500.00,R,STUDIO GUY MORETON
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Local Arts Development,11.09.2013,2209634092,2000.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Local Arts Development,09.09.2013,2209626845,1500.00,R,LIGHTSGOINGON
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Local Arts Development,11.09.2013,3110494483,2000.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Arts - SOUTH Project Holding a/c,Management Consultants Fees,12.09.2013,2209637216,2000.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Contract Cleaning,18.09.2013,2209653816,654.63,R,SHIELD CLEANING SERVICES
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Electrical Engineering Support,20.09.2013,3400130874,666.75,C,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Electricity,05.09.2013,1100207443,1369.60,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Major roof repairs,11.09.2013,3400130694,5127.20,C,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Professional Theatre Companies,20.09.2013,2209660519,851.53,R,ALAN BEARMAN MUSIC
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Ashcroft ArtFareham & Gosport,Uniform Business Rates,01.09.2013,9901563800,1064.00,R,FAREHAM BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basing House,Electrical T&I remedials,30.09.2013,3400131018,1285.00,C,FARADAYS LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Building Reg.Fees,04.09.2013,3400130473,25917.70,C,VALE BUILDERS SOUTHERN LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Electricity,24.09.2013,1100207973,1885.72,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Major Electrical Works,24.09.2013,3400130946,2258.64,C,KIER BUILDING SERVICES ENGINEERS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Rent - General,02.09.2013,3110494026,32300.00,R,FESTIVAL PLACE UNIT TRUST
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Rent - General,16.09.2013,3110494637,32300.00,R,FESTIVAL PLACE UNIT TRUST
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke  Library,Uniform Business Rates,01.09.2013,9901563617,5322.00,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Basingstoke Library Retail Trading Acc,Stock For Sale,26.09.2013,2209675949,571.72,R,REX INTERNATIONAL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Bordon New Library,Electricity,03.09.2013,1100207245,546.38,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Bordon New Library,Uniform Business Rates,01.09.2013,9901563711,1331.00,R,EAST HAMPSHIRE DISTRICT COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Bridgemary Library Gosport,External decorations,10.09.2013,3400130672,2912.78,C,ATKINS PAINTING & DECORACTING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Bridgemary Library Gosport,Uniform Business Rates,01.09.2013,9901563831,1378.00,R,GOSPORT BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Activities Centre - Shop,Stock For Sale,04.09.2013,2209614903,547.20,R,EMBLEM PRINT PRODUCTS LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Activities Centre - Shop,Stock For Sale,04.09.2013,2209614968,2499.84,R,EMBLEM PRINT PRODUCTS LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Admin Equipment,05.09.2013,2209617535,1250.00,R,G A WEDDERBURN & CO LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Consultants' Fees-Repair & Main,09.09.2013,3400130612,1330.00,R,OPUS INTERNATIONAL CONSULTANTS (UK)
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Consultants' Fees-Repair & Main,09.09.2013,3400130618,695.60,R,OPUS INTERNATIONAL CONSULTANTS (UK)
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Day To Day Maint - General,03.09.2013,3400130461,1228.54,R,SSE CONTRACTING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Day To Day Maint - General,03.09.2013,3400130461,626.45,R,SSE CONTRACTING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Electricity,24.09.2013,1100208055,1492.50,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Gas Oil,10.09.2013,1100207560,8303.75,R,WESSEX PETROLEUM
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,General Refuse Collection,24.09.2013,2209668562,568.08,R,SITA UK LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Mechanical Engineering Support,30.09.2013,3400131032,900.59,C,SSE CONTRACTING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Postage & Delivery,26.09.2013,2209674561,2140.84,R,ROYAL MAIL LETTERS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Security Contractors,05.09.2013,2209617513,4209.11,R,ALLIED FACILITIES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Uniform Business Rates,01.09.2013,9901563973,8855.00,R,NEW FOREST DISTRICT COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot HCC Other,Water - metered,26.09.2013,1100208233,758.49,R,SOUTHERN WATER SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Land Sports,Equipment,24.09.2013,2209668555,700.00,R,DMM INTERNATIONAL LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Land Sports,Equipment,24.09.2013,2209668555,700.00,R,DMM INTERNATIONAL LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Land Sports,Equipment,04.09.2013,2209614852,501.05,R,GSF SANDYLIGHT LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Residential/Catering Expenditure,Catering Provisions,24.09.2013,2209668585,1418.14,R,3663
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Residential/Catering Expenditure,Catering Provisions,25.09.2013,2209670471,1800.51,R,3663
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Residential/Catering Expenditure,Catering Provisions,27.09.2013,2209679133,1847.61,R,3663
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Residential/Catering Expenditure,Contract Cleaning,04.09.2013,2209614963,5340.75,R,GSF SANDYLIGHT LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Calshot Water Sports,Equipment,04.09.2013,2209614846,2880.00,R,BOURNEMOUTH CANOES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chandlers Ford Library,Contract Cleaning,11.09.2013,2209634202,634.75,R,HAYWARD SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chandlers Ford Library,Electricity,02.09.2013,1100207055,1424.29,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chandlers Ford Library,Uniform Business Rates,01.09.2013,9901563755,2379.00,R,EASTLEIGH BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chineham Library Basingstoke,Electricity,02.09.2013,1100207139,594.29,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chineham Library Basingstoke,External decorations,10.09.2013,3400130672,3885.61,C,ATKINS PAINTING & DECORACTING LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Chineham Library Basingstoke,Uniform Business Rates,01.09.2013,9901563619,1448.00,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Coastal Sites,Site Maintenance,24.09.2013,2209669688,1289.86,R,H S JACKSON & SON (FENCING) LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Corporate Storage Solution,Hired & Contracted Services,12.09.2013,2209637616,3795.42,R,RESTORE (WANSDYKE) LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Corporate Storage Solution,Hired & Contracted Services,25.09.2013,2209670724,3159.36,R,RESTORE (WANSDYKE) LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside,Day To Day Maint - General,11.09.2013,3400130694,809.57,R,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside,Day To Day Maint - General,19.09.2013,3400130851,655.70,R,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside,Day To Day Maint - General,19.09.2013,3400130851,974.62,R,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside,Payments to main contractor,16.09.2013,3400130780,69246.56,C,G FARWELL LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside Projects,Site Maintenance,05.09.2013,2209620113,1969.58,R,CATERING EQUIPMENT SUPPORT LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Countryside Support,Health & Safety,11.09.2013,2209634497,660.00,R,DALE VALLEY TRAINING
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Day To Day Maint - General,19.09.2013,3400130851,1189.30,R,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Day To Day Maint - General,19.09.2013,3400130851,1300.40,R,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Electricity,13.09.2013,1100207644,963.81,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Electricity,13.09.2013,1100207644,3290.43,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Equipment,03.09.2013,2209612724,775.20,R,G RYDER & CO LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Furniture & Fittings (Repair/Maintenance),02.09.2013,2209603992,875.00,R,BRITANNIA STORAGE MANAGEMENT LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Furniture & Fittings (Repair/Maintenance),25.09.2013,2209670657,665.00,R,NOVATRON SCIENTIFIC LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Major Electrical Repairs,09.09.2013,3400130632,9504.00,C,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Archives,Uniform Business Rates,01.09.2013,9901563658,14130.00,R,WINCHESTER CITY COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Library Hq Winchester,Contract Cleaning,11.09.2013,2209636263,848.25,R,HAYWARD SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,County Library Hq Winchester,Postage & Delivery,05.09.2013,2209617029,1000.00,R,POSTAGE BY PHONE-PITNEY BOWES PLC
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Creative Hampshire,Community Recreation,24.09.2013,2209669083,1000.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Creative Hampshire,Community Recreation,16.09.2013,2209643623,2000.00,R,LYMINGTON MUSEUM TRUST
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Curtis Museum Alton,Electricity,02.09.2013,1100207023,619.50,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Danebury Hill Fort project (HLF funding),Hired & Contracted Services,02.09.2013,3400130447,2884.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,DECC Grant Project,Hired & Contracted Services,05.09.2013,2209620236,14644.96,R,YORKSHIRE ENERGY SERVICES
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Eastleigh Library,Contract Cleaning,11.09.2013,2209634261,755.07,R,HAYWARD SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Eastleigh Library,Electricity,23.09.2013,1100207923,1163.09,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Eastleigh Museum,Electrical T&I remedials,30.09.2013,3400131018,883.00,C,FARADAYS LTD
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Elson Library Gosport,Electricity,12.09.2013,1100207622,721.73,R,SOUTHERN ELECTRIC
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Elson Library Gosport,Uniform Business Rates,01.09.2013,9901563832,1272.00,R,GOSPORT BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Emsworth Library,Uniform Business Rates,01.09.2013,9901563909,930.00,R,HAVANT BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Fareham Library,Building Reg.Fees,09.09.2013,3400130646,589.50,C,FAREHAM BOROUGH COUNCIL
HAMPSHIRE COUNTY COUNCIL,CULTURE COMMUNITIES AND RURAL AFFAIRS,Fareham Library,Contract Cleaning,11.09.2013,2209634343,2322.44,R,HAYWARD SERVICES LTD
