Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - REACTIVE ELEMENT OF CORE IFM FEE,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003017968,99354.74,REACTIVE MAINTAINES FUND,BS32 4NH,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,21/04/2017,IA - POA & AUC - COST - ADDITIONS,CROSS GOVT INTEGRATION,IBM UNITED KINGDOM LTD,1003017977,87817.31,16G-005 -Part A DDTS Upgrade TLS for Government Gateway support - billed on FP - project implementation cost RFS 108229,GU1 2LD,SUPPLIER,10040,DEA15093,Asset,
DEFRA,DEFRA,21/04/2017,IA - POA & AUC - COST - ADDITIONS,GROUP ICT - ENABLING TECHNOLOGY PROJECT,IBM UNITED KINGDOM LTD,1003017977,142728.28,"16F-003 - Sampson House Exit Project (SHEP) – WPO for Design, Build, Migrate & decommission - RFS 108374 - Hardware - Other (3rd Party Services) - 16/17",GU1 2LD,SUPPLIER,10040,DESHEPJT,Asset,
DEFRA,DEFRA,21/04/2017,IA - POA & AUC - COST - ADDITIONS,GROUP ICT - ENABLING TECHNOLOGY PROJECT,IBM UNITED KINGDOM LTD,1003017977,99267.95,"16F-003 - Sampson House Exit Project (SHEP) – WPO for Design, Build, Migrate & decommission - RFS 108374 - Hardware - Professional Services (16/17)",GU1 2LD,SUPPLIER,10040,DESHEPJT,Asset,
DEFRA,DEFRA,21/04/2017,EXP - PURCH OF G&S - ICT OUTSOURCE & MAINT/SUPP - APP HOST 3 BUS APPS INFRA SERV,CROSS GOVT INTEGRATION,IBM UNITED KINGDOM LTD,1003017977,65877.96,14F-007 PCN003 Unified Communications -: Charged on time and Material Charges- Project implementation - RFS 108163,GU1 2LD,SUPPLIER,10040,DEA12049,Expense,
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - IBM BASE SERVS CONTROL,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003017977,-255034.42,March 17 IT Baseline Services ref CMM Jan 17 - March 17,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - IBM BASE SERVS CONTROL,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003017977,-293009.65,March 17 IT Baseline Services ref CMM Jan 17 - March 17,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,RSK ADAS LTD,1003018013,49329,SCF0115 - Up-dating the Intergovernmental Panel on Climate Emissions Factor Database with UK Specific Information  ,WA6 0AR,SUPPLIER,115,0,Expense,256435886
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,TB,ANIMAL AND PLANT HEALTH AGENCY,2003000690,128413,SE3247 : Development of an oral BCG vaccine for badgers - regulatory component. Additional payment for 2017/18,KT15 3NB,SUPPLIER,ecm_15521,0,Expense,8888000181
DEFRA,DEFRA,21/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,ANIMAL HEALTH: PUBLIC HEALTH,FOOD STANDARDS AGENCY,2003000691,25596.98,FSA MoU (SLA) (By-Product Staining Work (GBPS) FYR 16-17,YO1 2YX,SUPPLIER,,0,Expense,888847046
DEFRA,DEFRA,24/04/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000185,74880.9,SOP6 - FUNDING REQUEST MEFR0006 BEND-NM-00152-1904,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,24/04/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000185,1623585.99,SOP6- RENT,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,24/04/2017,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,NETWORK PROPERTY HOLDING COSTS,E D F ENERGY,1003018032,340838.13,SITE MULTIPLE ELECTRICITY 07/03/2017 TO 04/04/2017 A/C 7777510000,EX1 3UT,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,24/04/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,AIR QUALITY & INDUSTRIAL EMISSIONS,LONDON BOROUGH OF ISLINGTON,1003018046,50000,FY16-17-Funding awarded through the Air Quality Grant-S31,N1 1XR,SUPPLIER,,0,Expense,
DEFRA,DEFRA,24/04/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,AIR QUALITY & INDUSTRIAL EMISSIONS,DERBY CITY COUNCIL,1003018103,674972,"FY16/17- ecm_49096-Support for the Clean Air Zones Feasibility Studies- (£199,015 and £475,917 from 31/2928 and 31/3033, respectively)",DE1 2FS,SUPPLIER,ecm_49096,0,Expense,"127221991	"
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003018140,81484.4,FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING: 08.04.2017,SL6 1DP,SUPPLIER,,0,Expense, GB618184140
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,ANIMAL DISEASE CONTROL,THE PIRBRIGHT INSTITUTE,1003018143,25313,"SE2621: Genetic analyses, molecular epidemiology and diagnostic systems for bluetongue and related orbiviruses",GU24 0NF,OGD,ecm_43235,0,Expense,
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,ANIMAL DISEASE CONTROL,THE PIRBRIGHT INSTITUTE,1003018143,42376,SE2816 Reducing the impact of foot-and-mouth disease outbreaks through early detection and vaccination 2017/2018,GU24 0NF,OGD,ecm_47908,0,Expense,
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM CORE MAINTENANCE,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003018145,192379.79,CORE CONTRACT,BS32 4NH,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM CORE MAINTENANCE,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003018145,961898.97,Interserve Core FM and Reactive contract PO’s for 2016/17 - Std 12 mthly invoices throughout 2016/17 (Core FM),BS32 4NH,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,25/04/2017,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM CORE MAINTENANCE,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003018145,1012090.04,UPLIFT to PO 383457: Interserve Core FM contract PO’s for 2016/17 - Std 12 mthly invoices throughout 2016/17 (Core FM only),BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,CARIBBEAN NATURAL RESOURCES INSTITUTE (CANARI),20000249,25871,SOP 5  - DPLUS066 Q1 17-18,TOBAGO,SUPPLIER,,DEA10153,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CAPITAL GRANTS TO OVERSEAS BODIES,FARMING SECTORS,BIODIVERSITY INTERNATIONAL,20000250,33683.84,SOP 5 - UK ECPGR PHASE IX,ITALY,SUPPLIER,,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,DEFRA LEARNING AND DEVELOPMENT,CSL KPMG LLP,1003018199,34555,Positive Action Pathway. ,E14 5GL,SUPPLIER,L&DCentral,0,Expense,GB791788859
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,IUCN INTERNATIONAL UNION FOR CONSERVATION OF NATURE,1003018204,26976,23-007 – IUCN: Safeguarding Mesoamerican crop wild relatives (2016-2019) Darwin Initiative Main Award BRAVO 23176,CB2 3QZ,SUPPLIER,23176,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,BIRDLIFE INTERNATIONAL,1003018205,31962.25,23-017 – Birdlife International:  Building resilient landscapes and livelihoods in Burkina Faso’s shea parklands. (2016-2019) Darwin Initiative Main Award BRAVO 23187.,CB2 3QZ,CUSTOMER,23187,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003018217,49530.9,FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING:15.04.2017,SL6 1DP,SUPPLIER,,0,Expense, GB618184140
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",CHAGOS CONSERVATION TRUST,1003018220,38285,DPLUS041 – Chagos Conservation Trust: Creating a Terrestrial Action Plan for the Chagos Archipelago (2016-2018) Darwin Initiative Grant Scheme – Darwin Plus Award. BRAVO 23060,SG19 1ER,CUSTOMER,,DEA10153,Expense,
DEFRA,DEFRA,26/04/2017,Exp - Purchase Of Goods/Services - Consultancy,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003018223,50427.64,2016/17 Portion of LP contract. Bravo ref 22131,SW1P 3HZ,SUPPLIER,,DEA10139,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003018223,60500,LP Contract 2016-17 grant portion.,SW1P 3HZ,SUPPLIER,Bravo ref 23097. other ref. ec,0,Expense,
DEFRA,DEFRA,26/04/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003018226,47139.7,Supply and Install new cold water storage tanks to Basement.  196 Nobel House.  BCP 7902,BS32 4NH,SUPPLIER(1),FWK10195L,DE019606,Asset,
DEFRA,DEFRA,26/04/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003018226,33178.03,FMR02505  BCP7911.  Supply new pipework & lagging to AHU's,BS32 4NH,SUPPLIER(1),FWK10195L,DE0196FM,Asset,
DEFRA,DEFRA,26/04/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - OFFICE CLEANING,NETWORK ESTATES - DELIVERY TEAM  (SAND HUTTON – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003018226,30163.59,BCP7877_281_Sand_Hutton_Cladding Clean. The cladding along the front side of the site is to be cleaned using a high temperature low pressure steam system. (as per plan provided),BS32 4NH,SUPPLIER(1),fwk10195L,DE028100,Expense,
DEFRA,DEFRA,26/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,NETWORK ESTATES - DELIVERY TEAM  (SAND HUTTON – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003018226,35421.35,"PO for Interserve (FM) Ltd for MAR 2017 Pass Through Costs (FMD sites only) under Framework FRW10226C-00 for £35,421.35 + STD-R VAT.",BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CAPITAL GRANTS TO LOCAL GOVERNMENT,AIR QUALITY & INDUSTRIAL EMISSIONS,CORNWALL COUNCIL,1003018232,236650,FY16-17-Funding awarded through the Air Quality Grant-S31{ecm_48627 - Air Quality Grant 2016-2017: No. 31/2940 (23494 – COR2)},TR1 3AY,SUPPLIER,ecm_48627,0,Expense,"132746770222					"
DEFRA,DEFRA,26/04/2017,IA - POA & AUC - COST - ADDITIONS,GROUP ICT - ENABLING TECHNOLOGY PROJECT,IBM UNITED KINGDOM LTD,1003018239,695500,16F- PCN002 - Sampson House Exit Project (SHEP) -Additional Storage Hardware - RFS 108602,GU1 2LD,SUPPLIER,10040,DESHEPJT,Asset,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ZOOLOGICAL SOCIETY OF LONDON,1003018241,43983.75,IWT031 – ZSL: Combatting IWT in Cameroon through improved law enforcement and community empowerment (2016-2018) Illegal Wildlife Trade Challenge Fund BRAVO 23116,NW1 4RY,SUPPLIER,,DEA10161,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF KENT,1003018244,31557.5,23-006 – University of Kent – DICE: Translocating conservation success and skills-exchange across four Indian Ocean countries (2016-2019) Darwin Initiative Main Award BRAVO 23175.,CT2 7NZ,Public Body,23175,0,Expense,
DEFRA,DEFRA,26/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF KENT,1003018244,35834.5,23-033 – University of Kent – DICE:  Marrying community land rights with stakeholder aspirations in Indonesian Borneo (2016-2019) Darwin Initiative Main Award BRAVO 23203.,CT2 7NZ,Public Body,23203,0,Expense,
DEFRA,DEFRA,26/04/2017,Exp - Purchase Of Goods/Services - Other Professional Services,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF MANCHESTER,1003018252,96622.4,"FY16/17-Ref: 23396- Contract for the Provision of Baseline
Measurements of Stratospheric Ozone and Ultraviolet (UV)",M13 9PL,SUPPLIER,Ref: 23396,0,Expense,849 7389 56
DEFRA,DEFRA,26/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - TRANSLATIONS,EU STRATEGY & COORDINATION,FOREIGN & COMMONWEALTH OFFICE,2003000696,27984.78,"EU Interpreting costs July - September 2016.  Invoice No. 1094262
EU Interpreting costs Oct. - Dec. 2016. Invoice No: 10022204
PO 362254",MK10 1PX,SUPPLIER,FDP,0,Expense,GB888813560
DEFRA,DEFRA,27/04/2017,EXP - PURCHASE OF GOODS/SERVICES - GAS,NETWORK PROPERTY HOLDING COSTS,CORONA ENERGY,1003018317,110053.1,SITE MULTIPLE GAS 01/03/2017 TO 01/04/2017 A/C VARIOUS,WD17 1JW,SUPPLIER,,0,Expense,
DEFRA,DEFRA,27/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,PUS ENVIRONMENT,FOREIGN & COMMONWEALTH OFFICE,2003000702,35713.95,FCO recharges for Ministerial travel abroad. PUS Enviro: 54112,SW1P 3JG,SUPPLIER,,0,Expense,GB888813560
DEFRA,DEFRA,28/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INTERNATIONAL SUBSCRIPTIONS,EU ENVIRONMENT,OECD,20000252,107205.05,SOP 5 - 2017 CHEMICALS,75775,CUSTOMER,,0,Expense,
DEFRA,DEFRA,28/04/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,IPGRI BIOVERSITY INTERNATIONAL,20000255,36604.75,SOP 5  - 23-008 Q1 17-18,ITALY,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,28/04/2017,Exp - Purchase Of Goods/Services - Other Professional Services,AIR QUALITY & INDUSTRIAL EMISSIONS,RICARDO-A E A LTD,1003018340,46101.08,FY 2017/18- 23675 or  ecm_48042 - National Atmospheric Emissions Inventory NAEI (2016-2020),OX11 0QR,SUPPLIER(1),23675,0,Expense,144024765
DEFRA,DEFRA,28/04/2017,EXP - PURCH OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM PASS- THROUGH MAINTENANCE,SUSTAINABLE WORKPLACE MANAGEMENT - SBEWS,INTERSERVE (FACILITIES MNGMNT) LTD,1003018341,98311.12,"PO for Interserve (FM) Ltd for MAR 2017 Pass Through Costs (all other sites) under Framework FRW10226C-00 for £101,757.62 + STD-R & STD VAT. - STD-R LINE",BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,28/04/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003018347,5440378.12,April 17 IT Baseline Services ref CMM,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,28/04/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003018352,267228,AMSSSI BAU - Genesis,WV10 6UH,SUPPLIER,,0,Expense,232327983
DEFRA,DEFRA,28/04/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003018352,64766.1,Application Development BAU - Genesis,WV10 6UH,SUPPLIER,,0,Expense,232327983
DEFRA,DEFRA,28/04/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,FARMING SECTORS,UNIVERSITY OF READING,1003018355,32844.49,"The Long Term Housing, Maintenance and Scientific Curation of the National Fruit Collections FY 17/18. April 2017",RG6 6AH,Public Body,,DEA10105,Expense,
DEFRA,DEFRA,28/04/2017,EXP - CURRENT GRANTS TO CENTRAL GOVERNMENT,WATER PROGRAMME - WATER QUALITY,H M C T S,2003000707,117520,Payment of Costs of NVZ Appeals,SW1H 9AJ,OGD,IGS,0,Expense,
Defra,Seafish,15/09/2016,Contract,Overhead,Scotwood Interiors Ltd,19297,94287,Edinburgh Office Refurbishment,G74 5BU,,,,,
Defra,Seafish,15/09/2016,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA AUGUST 16 PAYROLL,31160.45,MONTH 05 PENSION CONTRIBUTIONS,BD1 1UP,,,,,180 8082 62
Defra,Seafish,15/09/2016,Contract,Overhead,INLAND REVENUE,SFIA AUGUST 16 PAYROLL,93008.18,MTH 05 STATUTORY DEDUCTIONS,,,,,,
Defra,Seafish,23/09/2016,Contract,Project,Carat,291906,28889.19,Superfishoil Summer Health Campaign,EH1 3HU,,,,,466 4305 42
Defra,Seafish,10/10/2016,Contract,Overhead,INLAND REVENUE,SFIA SEPT 16 PAYROLL,90802.47,MONTH  06 STATUTORY DEDUCTIONS,,,,,,
Defra,Seafish,10/10/2016,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA SEPT 16 PAYROLL,31160.45,WYPF PENSION CONT MTH 06,BD1 1UP,,,,,180 8082 62
Defra,Seafish,19/10/2016,Contract,Project,COMMON DATA ACCESS LTD,2945,31260,CDA FishSAFE Support Apr-Sept 2016,SW1E 5BH,,,,,657 3252 27
Defra,Seafish,28/10/2016,Contract,Overhead,N E LINCOLNSHIRE COUNCIL,S0799744,30335.5,Origin Way 1/4/16-30/6/16 (Revised),DN35 8LN,,,,,657 8467 78
Defra,Seafish,28/10/2016,Contract,Overhead,N E LINCOLNSHIRE COUNCIL,S0844492,30335.5,Origin Way 1/10-31/12/2016,DN35 8LN,,,,,657 8467 78
Defra,Seafish,08/11/2016,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA MTHLY PAYROLL OCT 16,31160.45,PENSION CONT MTH 07,BD1 1UP,,,,,180 8082 62
Defra,Seafish,08/11/2016,Contract,Overhead,INLAND REVENUE,SFIA MTHLY PAYROLL OCT 16,90444.92,STATUTORY DEDUCTIONS MTH 07,,,,,,
Defra,Seafish,22/11/2016,Contract,Project,E2 PARTNERSHIP LTD,407,32300,China Fisheries Expo,G73 98Q,,,,,929 8003 08
Defra,Seafish,22/11/2016,Contract,Project,Carat,303851,25300.29,Digital Advertising,EH1 3HU,,,,,466 4305 42
Defra,Seafish,08/12/2016,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA NOV 16 PAYROLL,34448.76,MONTH 08 PENSION CONTRIBUTIONS,BD1 1UP,,,,,180 8082 62
Defra,Seafish,08/12/2016,Contract,Overhead,INLAND REVENUE,SFIA NOV 2016 PAYROLL,109687.32,MONTH 08 STATUORY DEDUCTIONS,,,,,,
Defra,Seafish,20/12/2016,Contract,Overhead,Softcat PLC,INV01512979,46736.98,Arcserve backup solution & 3yr gold maintenance,SL7 1LW,,,,,491 8485 03
Defra,Seafish,11/01/2017,Contract,Project,Kilkeel Seafoods Ltd,17482,26935.92,SIF - Irish Sea ageing crustacean P2 15/11/16,BT34 4AX,,,,,375 8071 28
Defra,Seafish,11/01/2017,Contract,Overhead,INLAND REVENUE,SFIA DEC 2016 PAYROLL,100413.57,STATUORY DEDUCTIONS MTH 09,,,,,,
Defra,Seafish,11/01/2017,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA DECEMBER 2016 PAYROLL,33159.56,PENSION CONTRIBUTIONS MTH 09,BD1 1UP,,,,,180 8082 62
Defra,Seafish,11/01/2017,Contract,Overhead,National Audit Office,SIN000354,34000,NAO Audit 2015/16,SW1W 9SP,,,,,417 6324 57
Defra,Seafish,31/01/2017,Contract,Overhead,H M CUSTOMS & EXCISE,Dec-16,36542,oct -  dec return,,,,,,
Defra,Seafish,09/02/2017,Contract,Project,E2 PARTNERSHIP LTD,414,25250,Seafood Expo Global 25-27 April,G73 98Q,,,,,929 8003 08
Defra,Seafish,09/02/2017,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA JANUARY 17 PAYROLL,32691.36,PENSION CONT MTH 10,BD1 1UP,,,,,180 8082 62
Defra,Seafish,09/02/2017,Contract,Overhead,INLAND REVENUE,SFIA PAYROLL JAN 2017,98164.96,STATUTORY DEDUCTIONS MTH 10,,,,,,
Defra,Seafish,03/03/2017,Contract,Overhead,N E LINCOLNSHIRE COUNCIL,S0894001,30335.5,Origin Way 1/1/17-31/3/17,DN35 8LN,,,,,657 8467 78
Defra,Seafish,10/03/2017,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA FEB 17 PAYROLL,33025.28,PENSION CONT MTH 11,BD1 1UP,,,,,180 8082 62
Defra,Seafish,10/03/2017,Contract,Overhead,INLAND REVENUE,SFIA FEB 17 PAYROLL,100840.92,STATUTORY DEDUCTIONS MTH 11,,,,,,
