OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,121.53,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,182.29,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,9722.17,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,24.31,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,46119.57,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,364.58,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,2309.02,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,External Trading Accounts,,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,106.34,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,19-12-2016,0000063979,16000,0,For disposal of waste to Kendal Fell,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,19-12-2016,0000063980,3647.15,0,Gravedigging  for April 2016 -March 2017,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA COUNTY COUNCIL,,19-12-2016,0000063981,4860,0,Design & Installation of Kendal Brown &,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA COUNTY COUNCIL,,19-12-2016,0000063981,11418.64,0,Design & Installation of Kendal Brown &,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Planning and Development,,CUMBRIA COUNTY COUNCIL,,19-12-2016,0000063981,1500,0,Design & Installation of Kendal Brown &,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,THOMSON REUTERS (PROFESSIONAL) UK LTD,01679046,19-12-2016,0000063982,1065,0,Cost of 2017 Enc. of LL Local Govt Law,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,19-12-2016,0000063983,1160.92,0,2016 - 17  Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,G4S SECURE SOLUTIONS (UK) LTD,01046019,19-12-2016,0000063984,874.84,0,Patrol Services for South Lakeland House,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,WiFi Spark Ltd,,19-12-2016,0000063986,402.18,0,Kendal Town Centre Wifi - 12 months,271800,ICT Telecommunications Mobile
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HFX LIMITED,08137794,19-12-2016,0000063988,988.9,0,Flexi access swipe cards,261200,HR Professional & Advisory Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NEWSQUEST MEDIA GROUP LTD,03102566,19-12-2016,0000063989,504,0,Advert re:  Local Auth. (Members,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Customer Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,03102566,19-12-2016,0000063991,750,0,2  half pages of ads for The battling,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Management,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CRUDEN PROPERTY SERVICES LTD,03851237,19-12-2016,0000063992,724.5,0,supply of harris fencing to Allhallows,391111,Construction Buildings Repair & Mtce
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Customer Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,STEVEN BARBER PHOTOGRAPHY LTD,06058535,19-12-2016,0000063993,300,0,photography for south lakeland news,191100,Facilities Design & Photography
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WEIGHTMANS LLP,OC326117,19-12-2016,0000063994,613.5,0,Recovery from ,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,NOWMEDICAL,04338252,19-12-2016,0000063995,85,0,Medical advice,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CIPP,04227998,19-12-2016,0000063996,135,0,Membership fee M02061746,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,FORBES SOLICITORS,,19-12-2016,0000063997,132,0,Forbes invoice 27/9 - 25/11,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,DAISY COMMUNICATIONS LTD,04145329,19-12-2016,0000063998,831.32,0,Daisy Line Rental Charges,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CHARTERED INSTITUTE OF HOUSING,,19-12-2016,0000063999,296,0,Membership fee CIH,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CHARTERED INSTITUTE OF HOUSING,,19-12-2016,0000064000,296,0,Membership fee CIH,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14-12-2016,0000064001,890,0,Monthly rent for Flats ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,08672920,14-12-2016,0000064002,400,0,Monthly rent,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14-12-2016,0000064003,520,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NPS NORTH WEST LTD,06614601,14-12-2016,0000064004,7064.55,0,Brodgen St Toilet UTC Office,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NPS NORTH WEST LTD,06614601,14-12-2016,0000064005,-664.5,0,Brodgen St Toilet UTC Office,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA COUNTY COUNCIL,,19-12-2016,0000064009,854.9,0,CACI License renewal 2016-17,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,JEWSON LIMITED,00348407,19-12-2016,0000064010,8.54,0,Fixtures & fittings 2016/17,101400,Building General Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CHARTERED INST OF ENVIRONMNTL HLTH,,19-12-2016,0000064011,750,0,Environmental Health Officer vacancy,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,Housing Benefit Payments,,GRANT THORNTON UK LLP,OC307742,19-12-2016,0000064012,5082,0,Grant Certification re HB 'CT Benefits,201000,Financial Services Accountancy
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,INTELLIGENT DATA SYSTEMS (UK) LTD,05148878,19-12-2016,0000064013,57.5,0,IDS checks for Taxi Drivers,271510,ICT Application Service Provision
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,,,Ulverston BID Company Ltd,09761005,19-12-2016,0000064014,35340.44,0,Collection figures for November 2016,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HYGIENE CLEANING SUPPLIES LTD,04753934,19-12-2016,0000064015,29.52,0,Additional Cleaning Supplies for SL,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Agency,,19-12-2016,0000064016,203.05,0,Reception Duties ,191010,Facilities Advertising Promo & Recruit
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14-12-2016,0000064019,1190,0,Monthly rent,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,SLDC as Agent,,KIRKLAND TRUST (KENDAL),,14-12-2016,0000064030,4774.55,0,2016/17 Income,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Kendal Building Company,0348755,14-12-2016,0000064031,21761.46,0,"Moorside, Flookburgh,",101400,Building General Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,14-12-2016,0000064032,3036,0,Disabled Adaptations at Greenbanks,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,14-12-2016,0000064033,828,0,"Greenbank Gardens, Little Urswick,",201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,19-12-2016,0000064034,61.27,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,02190944,19-12-2016,0000064035,2500,0,Part,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,19-12-2016,0000064036,53.29,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,EXAPRINT,08032272,19-12-2016,0000064037,1334.7,0,LaserServe training on-site ,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,19-12-2016,0000064038,112.55,0,Switch,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,19-12-2016,0000064038,65.96,0,Switch,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,04989359,19-12-2016,0000064040,706.95,0,Seals,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ALAN MYERSCOUGH LTD,02027076,19-12-2016,0000064041,250,0,Repair SL078,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,METCALFE BROS LTD,05899629,19-12-2016,0000064042,5407.5,0,Sweeper hire - 01/09/16 - 31/03/17,381200,Vehicle Mgt Heavy Constr Equip Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,BRIAN ARMISTEAD LTD T/A SINKFALL RECYCLI,04133280,19-12-2016,0000064043,760.55,0,Green waste tipping - 2016/17,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,IOSH SERVICES LTD,01816826,19-12-2016,0000064044,150,0,IOSH Managing Safely 1st November,221100,Health & Safety  Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Ashberry Recruitment,07202591,19-12-2016,0000064045,101.25,0,Agency temp at Town View Fields Hostel,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,00593232,19-12-2016,0000064046,114.8,0,Cleaner for SLDC -,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,North Country Leisure,03683103,19-12-2016,0000064047,62986.5,0,Leisure Contract 2016/17,291400,Arts & Leisure Services Sport & Fitness
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIVERBANK HOSPITALITY CATERING,,19-12-2016,0000064048,67.15,0,17 x Simple Selection Lunch Packages on,111000,Catering Banquet & Catering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064054,59.77,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064055,71.77,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064056,63.6,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064058,103.8,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064059,266.82,0,SLH Wheelie bin and skip emptying,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,21-12-2016,0000064060,175.9,0,Weekly collection of bins for KTH,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064061,53.18,0,1100 wheelie bin for Town Hall Queen,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064064,27.6,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064065,51.65,0,Westmorland Multi-storey 660Ltr bin,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064067,31.8,0,SLDC Cemetery waste bin emptying from,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,03162439,19-12-2016,0000064069,125.41,0,"Waste Collection @ 124 Highgate, Kendal",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,00133804,19-12-2016,0000064073,3.96,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,19-12-2016,0000064073,12.58,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,19-12-2016,0000064074,24.28,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,19-12-2016,0000064075,6.07,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,S J Bargh,00532272,19-12-2016,0000064076,121,0,MOTs 2016/17,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Nepro Ltd,,21-12-2016,0000064079,19808.68,0,Kendal Town Master Plan,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,19-12-2016,0000064081,195,0,Recover LK12 FDX,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,00754590,19-12-2016,0000064082,2046.28,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,00754590,21-12-2016,0000064083,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,00754590,21-12-2016,0000064084,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NORTHGATE VEHICLE HIRE LTD,01434157,19-12-2016,0000064085,15.14,0,Car Hire for L.C for meetings 8-12-16,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LOCAL GOVERNMENT ASSOCIATION,,19-12-2016,0000064087,249,0,LC to attend DCN Annual Conference -,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,19-12-2016,0000064089,255,0,Recover SL211,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,19-12-2016,0000064095,310.99,0,Blades,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,The Oyster Partnership,05020374,19-12-2016,0000064097,390,0,Agency staff,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ROYAL YACHTING ASSOCIATION,00878357,19-12-2016,0000064098,263.33,0,Annual Recognition Fee - Renewable,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PROBRAND LTD,02653446,19-12-2016,0000064099,1113.56,0,LBC173/20FD002UUK    LenovoYoga 260,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,UK Container Maintenance Ltd,3617405,19-12-2016,0000064100,2840,0,Refurbished steel containers in grey,182000,Environment Waste Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,02777593,19-12-2016,0000064106,2756.38,0,Agency staff - December 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,CUMBRIA TRUCK CENTRE LTD,04298488,19-12-2016,0000064109,118.7,0,TPS,381300,Vehicle Mgt Industrial
