Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,840754,145.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,827497,146.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,831556,146.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,826978,147.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,826971,147.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49219,149.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49206,161.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49228,162.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,833726,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49147,172.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,844251,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,842656,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49212,181.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,842658,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,842655,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,843374,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,836661,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,830614,192.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49195,194.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,840749,196.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,826977,196.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,840747,198.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,832657,199.53,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49198,220.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49229,245.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49192,270.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00457409,297.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49162,379.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49253,412.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49181,473.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00488191,495.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49145,573.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49156,689.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49175,719.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7536,787.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49217,1103.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence UK,Business Support Directorate,I Hargreaves,CT/CONS/086(PH),5445.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20015173,294,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Treasury Solicitors,Patents Directorate,Treasury Solicitors,105908,317.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,105928,1136.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20015280,1993.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,105908,2879.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1015601932,60,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1015442152,60.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Van Delivery Service,Business Support Directorate,Days Rental,1289420,238,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Van Delivery Service,Business Support Directorate,Days Rental,1285931A,238,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Van Delivery Service,Business Support Directorate,DX Network Services Ltd,90804693,1848.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Van Delivery Service,Business Support Directorate,DX Network Services Ltd,90804694,1848.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Van Delivery Service,Business Support Directorate,DX Network Services Ltd,90804694,1848.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,WIPO International Subscription,International Policy Directorate,World Intellectual Property Organization,3177,767324.23,Not known
