  , 2%DO, 2%D, 5%aBD,1%, -, 3%D, 10%aBDEFH, 3%D,1%, 2%O, 2%O, 3%aKO, -, 2%O, *, 5%O, 2%O, 5%aKO, 2%O, 2%O, 3%O,2%
 , , , , , , , I, , , , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 255
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,4706,2632,710,1922,958,726,232,476,36,440,640,13,627,472,2096,81,850,43,421,31,599,4706
 Weighted Total,6028,3482,828,2654,1342,960,381,565, 49**,516,640, 13**,627,521,2879, 121*,1189, 54**,497, 31*,599,4706
 Effective Base,3978,2388,606,1785,706,531,179,367,28,339,640,13,627,415,1924,57,628,30,328,31,599,4706
 Agree,4887,2875,767,2108,1295,945,351,430,46,384,286,10,276,480,2322,119,1145,49,368,25,256,3724
   , 81%dhj, 83%adh, 93%abd, 79%jkm, 97%abc, 98%abc, 92%abd, 76%jkm,94%, 75%km, 45%m,77%,44%, 92%aostu, 81%su, 99%aostu, 96%anost,92%, 74%u, 81%u,43%,79%
 , kmsu, jkm, hjkm, , dghjkm, deghjk, hjkm, , , , , , , , , , u, , , , , 
 , , , , , , m, , , , , , , , , , , , , , , , 
 Disagree,954,512,52,460,45,16,29,116,3,113,281,3,278,38,469,2,43,4,111,6,272,812
  , 16%bce, 15%cefg, 6%ef, 17%abce, 3%f,2%, 8%ef, 20%abce,5%, 22%abc, 44%abc,23%, 44%abcdef, 7%q, 16%npq,1%,4%,8%, 22%anopq, 19%npq, 45%ano,17%
 , fgnpq, , , fg, , , , fg, , defgh, defghj, , ghj, , , , , , , , pqst, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,94,9,86,1, -,1,19,1,18,73, -,73,3,89, -,1, -,18, -,71,170
  , 3%cefg, 3%cefg, 1%ef, 3%bcef, *, -, *, 3%cefg,1%, 4%cef, 11%abcd, -, 12%abcdef, *, 3%nq, -, *, -, 4%nq, -, 12%anop,4%
 , nq, , , g, , , , , , g, efghj, , ghj, , , , , , , , qst, 
 NET AGREE,3932,2363,715,1648,1250,929,321,315,43,271,5,7,-2,443,1853,117,1101,45,257,19,-16,2912
   , 65%dhj, 68%adh, 86%abd, 62%hjk, 93%abc, 97%abc, 84%abd, 56%jkm,89%, 53%km, 1%m,54%, *, 85%aostu, 64%su, 97%anost, 93%anost,84%, 52%u, 61%u,-3%,62%
 , kmsu, jkm, hjkm, m, dghjkm, deghjk, hjkm, , , , , , , , , u, u, , , , , 
 , , , , , , m, , , , , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 256
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,4706,1262,1353,281,194,483,153,95,164,2185,39,39,810,9,36,396,12,29,566,4706
 Weighted Total,6028,1643,1817,335,229,483,153, 127*,203,2916, 52**, 55**,1137, 9**, 40*,472, 12**, 29**,566,4706
 Effective Base,3978,1149,1224,209,158,483,153,86,146,1985,30,28,593,8,31,306,12,29,566,4706
 Agree,4887,1234,1624,234,195,167,118,116,176,2388,50,55,1095,7,36,349,5,18,247,3724
  , 81%BDFPS, 75%F, 89%aBDFG, 70%F, 85%BDF,35%, 77%F, 91%aJPS, 87%PS, 82%PS,96%,100%, 96%aHIJOP,76%, 89%S, 74%S,42%,62%,44%,79%
 , , , , , , , , , , , , , S, , , , , , , 
 Disagree,954,344,164,88,28,247,31,8,23,445,2, -,41,1,4,107,5,11,253,812
  , 16%CHM, 21%aCE,9%, 26%aCE,12%, 51%aBCDEG, 20%C,7%, 12%M, 15%HM,4%, -,4%,11%,9%, 23%aHIJM,42%,38%, 45%aHI,17%
 , , , , , , , , , , , , , , , , , , , JMOP, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,65,28,13,6,69,4,3,3,83, -, -,1,1,1,17,2, -,66,170
  , 3%CM, 4%aC,2%, 4%C,2%, 14%aBCDEG,3%, 2%M, 2%M, 3%M, -, -, *,13%, 2%M, 4%M,17%, -, 12%aHIJ,4%
 , , , , , , , , , , , , , , , , , , , MP, 
 NET AGREE,3932,890,1461,146,167,-80,87,108,153,1942,49,55,1054,6,32,242,0,7,-6,2912
  , 65%BDFGPS, 54%DF, 80%aBDEFG, 44%F, 73%aBDFG,-17%, 57%DF, 85%aJPS, 75%aJPS, 67%PS,93%,100%, 93%aHIJOP,64%, 80%PS, 51%S,0%,24%,-1%,62%
 , , , , , , , , , , , , , S, , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 257
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,4706,985,1647,561,397,118,358,145,495,2155,468,893,65,393,82,604,27,4706
 Weighted Total,6028,1449,2033,724,618, 136*,429,145,495,2919,553,1215, 127*,459, 105*,604, 27**,4706
 Effective Base,3978,894,1514,435,284,91,277,145,495,1961,424,682,42,305,62,604,27,4706
 Agree,4887,1237,1638,709,586,96,334,57,229,2374,497,1172,123,340,90,262,19,3724
  , 81%fhi, 85%acfghi, 81%fhi, 98%abcefgh, 95%abc, 71%hi, 78%hi,39%,46%, 81%np, 90%ajnp, 96%ajknop, 97%ajnop, 74%p, 85%p,43%,70%,79%
 , np, , , i, fghi, , , , , , , , , , , , , 
 Disagree,954,182,330,15,31,35,80,66,215,458,50,42,3,104,12,271,6,812
  , 16%bde, 13%de, 16%bde,2%, 5%d, 26%abcde, 19%bde, 46%abcdefg, 43%abcdefg, 16%klm, 9%l,3%,3%, 23%ajklmo, 11%l, 45%ajklmno,22%,17%
 , klm, , , , , , , , , , , , , , , , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,30,65, -,1,4,14,22,51,88,6,1, -,15,4,71,2,170
  , 3%bdek, 2%de, 3%de, -, *, 3%de, 3%de, 15%abcdefg, 10%abcdefg, 3%kl, 1%l, *, -, 3%kl, 3%l, 12%ajklmno,7%,4%
 , l, , , , , , , , , , , , , , , , , 
 NET AGREE,3932,1055,1307,695,555,61,253,-9,14,1916,447,1130,120,236,78,-9,13,2912
  , 65%fgh, 73%acfghi, 64%fhi, 96%abcefgh, 90%abc, 45%hi, 59%fhi,-6%, 3%h, 66%np, 81%ajnp, 93%ajknop, 95%ajknop, 51%p, 74%np,-1%,48%,62%
 , inp, , , i, fghi, , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,, Table 258,,,,
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,4706,681,765,1069,5,410,542,257,145,54,241,64,74,4706
 Weighted Total,6028,903,1045,1375, 6**,602,733,301,174, 64*,241, 64*, 74*,4706
 Effective Base,3978,626,704,948,5,294,411,195,114,42,241,64,74,4706
 Agree,4887,670,890,1239,6,584,705,215,145,56,109,41,52,3724
 , 81%BHKLM, 74%K, 85%aBHKLM, 90%aBCHIKLM,100%, 97%aBCDHIJKLM, 96%aBCDHIJKLM, 72%K, 83%BHKLM, 87%HKLM,45%, 64%K, 70%K,79%
 Disagree,954,192,129,117, -,18,27,71,27,7,104,18,15,812
  , 16%CDFG, 21%aCDFG, 12%DFG, 9%FG, -,3%,4%, 24%aCDFG, 16%DFG, 10%FG, 43%aBCDFGHIJL, 28%aCDFGIJ, 20%DFG,17%
 , , , , , , , , , , , M, , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,41,26,19, -, -,1,14,2,2,28,5,7,170
  , 3%DFG, 4%aCDFG, 2%FG, 1%FG, -, -, *, 5%DFG, 1%F, 3%FG, 12%aBCDFGHI, 8%aCDFGI, 9%aCDF,4%
 , , , , , , , , , , , , , GI, ,,,,
 NET AGREE,3932,478,760,1122,6,566,678,144,117,49,5,23,37,2912,,,,
 , 65%BHKLM, 53%KL, 73%aBHKLM, 82%aBCHIKLM,100%, 94%aBCDHIJKLM, 92%aBCDHIJKLM, 48%K, 68%BHKLM, 76%BHKLM,2%, 36%K, 50%K,62%,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 259
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
  , Wtd Total (a), No qualification (b), Below level 2 (c), Level 2 (d), Level 3 or higher (e), No qualification (f), Below level 2 (g), Level 2 (h), Level 3 or higher (i), No qualification (j), Below level 2 (k), Level 2 (l), Level 3 or higher (m), No qualification (n), Below level 2 (o), Level 2 (p), Level 3 or higher (q), Unwtd Total 
 Unweighted Total,4706,367,497,615,1008,62,328,471,92,131,91,73,144,78,55,64,343,4706
 Weighted Total,6028,483,624,797,1381, 100*,469,634, 132*,157, 106*, 85*, 177*, 78*, 55*, 64*,343,4706
 Effective Base,3978,338,440,546,931,48,229,356,73,111,69,61,99,78,55,64,343,4706
 Agree,4887,397,526,708,1090,98,461,605,125,112,88,68,130,37,31,43,139,3724
  , 81%jnopq, 82%jnopq, 84%ejmnopq, 89%abcejlm, 79%nopq, 99%abcdejk, 98%abcdejk, 95%abcdejk, 95%abcejkl, 71%nq, 83%nopq, 80%noq, 74%noq,47%, 56%q, 67%nq,41%,79%
 , , , , nopq, , lmnopq, lmnopq, lmnopq, mnopq, , , , , , , , , 
 Disagree,954,74,88,77,246,1,8,29,7,38,17,15,41,36,20,17,155,812
   , 16%dfghi, 15%dfghi, 14%dfghi, 10%gh, 18%dfghi,1%,2%,5%,5%, 25%abcdfgh, 16%fghi, 17%fghi, 23%acdfghi, 46%abcdefg, 36%abcdefg, 27%abcdfgh, 45%abc,17%
 , , , , , , , , , , i, , , , hijklmp, hikl, i, defghi, 
 , , , , , , , , , , , , , , , , , jklmp, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,13,11,11,45, -,1, -, -,7,1,2,6,5,4,4,49,170
   , 3%dgh, 3%gh, 2%h, 1%h, 3%dgh, -, *, -, -, 4%dgh, 1%h, 3%gh, 3%gh, 6%cdfghi, 7%cdfghi, 6%cdfghi, 14%abcd,4%
 , , , , , , , , , , , , , , , , , efghijk, 
 , , , , , , , , , , , , , , , , , lm, 
 NET AGREE,3932,323,438,631,844,97,453,576,118,74,72,53,90,1,11,26,-16,2912
  , 65%ejmnopq, 67%jmnopq, 70%aejmnop, 79%abcejkl, 61%jmnopq, 97%abcdejk, 96%abcdehi, 91%abcdejk, 89%abcdejk, 47%noq, 68%jmnopq, 63%jnopq, 51%noq,1%, 20%n, 41%noq,-5%,62%
 , , , q, mnopq, , lmnopq, jklmnopq, lmnopq, lmnopq, , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 260
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 It has given me skills I can use for a job,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,4706,2256,376,856,102,402,73,543,96,197,898,1497,37,307,588,36,169,263,44,282,302,4706
 Weighted Total,6028,3018,464,1196, 145*,478, 84*,543, 96*,263,1266,1896, 46*,429,825, 41*,188,326, 44*,282,302,4706
 Effective Base,3978,2053,335,640,68,308,59,543,96,180,832,1341,33,225,436,32,137,196,44,282,302,4706
 Agree,4887,2517,358,1155,140,365,63,234,51,158,1032,1640,33,414,811,24,135,268,13,151,119,3724
   , 81%FHIJP, 83%aCFHI, 77%HI, 97%aBCFG, 96%aBCFG, 76%HI, 75%HI,43%,53%, 60%SU, 82%JPQ, 87%aJK, 73%STU, 96%aJK, 98%aJK, 58%SU, 72%JST, 82%JPQ,30%, 54%SU,39%,79%
 , QSTU, , , HI, HI, , , , , , STU, MPQSTU, , LMPQRS, LMPQRS, , U, STU, , , , 
 , , , , , , , , , , , , , , TU, TU, , , , , , , 
 Disagree,954,427,86,40,5,101,15,244,37,94,193,213,12,16,14,17,47,46,26,114,133,812
   , 16%BDELN, 14%DE, 18%BDE,3%,4%, 21%aBDE, 17%DE, 45%aBCDE, 39%aBC, 36%aKL, 15%LNO, 11%NO, 27%LNO,4%,2%, 42%aKL, 25%aKL, 14%NO, 59%aJK, 40%aKL, 44%aKL,17%
 , O, , , , , , , FG, DEFG, NOQR, , , , , , NOR, NOR, , LMNOQR, NOQR, NOQR, 
 , , , , , , , , , , , , , , , , , , , T, , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,187,74,20,1, -,12,7,65,8,11,40,43, -, -, -, -,6,13,5,17,50,170
  , 3%BDLNO, 2%D, 4%BD, *, -, 3%D, 8%aBDEF, 12%aBCDEF, 8%aBDE, 4%NO, 3%NO, 2%NO, -, -, -, -, 3%NO, 4%NO, 11%aKLM, 6%aKL, 17%aJKL,4%
 , , , , , , , , , F, , , , , , , , , , NOPQR, NO, MNOPQRT, 
 NET AGREE,3932,2090,272,1116,134,264,48,-10,14,64,838,1427,21,398,797,7,88,222,-13,37,-14,2912
   , 65%CFHIJ, 69%aCFHI, 59%HI, 93%aBCFG, 93%aBCFG, 55%HI, 57%HI,-2%, 15%H, 24%STU, 66%JMP, 75%aJK, 46%JPS, 93%aJK, 97%aJK,17%, 47%JPS, 68%JM,-30%, 13%SU,-5%,62%
 , MPQSTU, , , HI, HI, , , , , , QSTU, MPQRST, TU, LMPQRS, LMNPQR, , TU, PQSTU, , , , 
 , , , , , , , , , , , , U, , TU, STU, , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 261
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,4706,2632,710,1922,958,726,232,476,36,440,640,13,627,472,2096,81,850,43,421,31,599,4706
 Weighted Total,6028,3482,828,2654,1342,960,381,565, 49**,516,640, 13**,627,521,2879, 121*,1189, 54**,497, 31*,599,4706
 Effective Base,3978,2388,606,1785,706,531,179,367,28,339,640,13,627,415,1924,57,628,30,328,31,599,4706
 Agree,4025,2289,635,1654,979,748,231,384,40,344,373,8,365,410,1831,96,859,46,327,23,344,3179
  , 67%dkm, 66%dkm, 77%abd,62%, 73%abd, 78%abd,61%, 68%dkm,82%, 67%km,58%,62%,58%, 79%aoqsu, 64%u, 79%aosu, 72%aosu,85%, 66%u,74%,57%,68%
 , ou, , ghjkm, , gjkm, eghjkm, , , , , , , , , , , , , , , , 
 Disagree,1812,1079,177,902,345,201,144,165,9,156,224,5,219,106,945,24,315,8,156,7,213,1368
  , 30%cef, 31%cef,21%, 34%abc, 26%f,21%, 38%ace, 29%cf,18%, 30%cf, 35%ace,38%, 35%acef,20%, 33%anpq,20%, 27%n,15%, 31%n,23%, 36%anp,29%
 , nq, , , ef, , , fh, , , , f, , , , , , , , , , q, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,114,15,99,17,12,6,16, -,16,43, -,43,4,103,1,15, -,15,1,42,159
  , 3%cefn, 3%cef,2%, 4%bcef,1%,1%,1%,3%, -, 3%e, 7%abcd, -, 7%abcdef,1%, 4%nq,1%,1%, -, 3%n,3%, 7%anoq,3%
 , q, , , , , , , , , , efghj, , ghj, , , , , , , , s, 
 NET AGREE,2213,1210,458,752,634,547,87,220,31,188,149,3,146,304,886,72,544,37,171,16,131,1811
  , 37%bdg, 35%dgk, 55%abd, 28%km, 47%abd, 57%abd,23%, 39%dgj,64%, 37%dgk,23%,23%,23%, 58%aoqsu, 31%u, 60%aoqsu, 46%aosu,69%, 34%u, 52%ou,22%,38%
 , kmou, m, eghjkm, , ghjkm, eghjkm, , km, , m, , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 262,,
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,4706,1262,1353,281,194,483,153,95,164,2185,39,39,810,9,36,396,12,29,566,4706
 Weighted Total,6028,1643,1817,335,229,483,153, 127*,203,2916, 52**, 55**,1137, 9**, 40*,472, 12**, 29**,566,4706
 Effective Base,3978,1149,1224,209,158,483,153,86,146,1985,30,28,593,8,31,306,12,29,566,4706
 Agree,4025,1041,1235,216,167,270,101,102,152,1879,39,42,820,7,36,308,8,21,324,3179
 , 67%BFJS, 63%F, 68%BF, 65%F, 73%BF,56%, 66%F, 80%aJPS, 75%aJPS, 64%S,75%,76%, 72%aJPS,77%, 88%aJPS, 65%S,67%,72%,57%,68%
 Disagree,1812,544,527,106,58,177,45,25,46,945,11,13,305,1,3,153,4,8,204,1368
