Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Office Stationery,People Places & Serv Direct,Screwfix Direct,H57720160727qiucgpcuo,90.19,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Office Stationery,People Places & Serv Direct,Nukey,H57720160726cdqmixnlk,9.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Office Stationery,People Places & Serv Direct,Boardsdirect.Co.Uk,H57720160726oinnkjpcj,106.12,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Office Stationery,People Places & Serv Direct,Tvlicensing.Co.Uk,H57720160721fwmlistqw,145.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160720qanruzdwa,26.52,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Office Stationery,People Places & Serv Direct,Healthy Workstations Ltd,H57720160719ckckhbkea,220.74,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160719jrbudxmjr,51.27,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Office Stationery,People Places & Serv Direct,Alpha Electronics(Wales),H57720160716qscufudnn,44.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Office Stationery,People Places & Serv Direct,Screwfix Direct,H57720160713qitvwstpg,182.56,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Office Stationery,People Places & Serv Direct,Nukey,H57720160713dxcfdpfls,9.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160709isybmqbfl,12.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Retail,H57720160709kzzogyxtf,31.49,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Stationery,People Places & Serv Direct,The Colour Centre,H57720160709npndikfxr,14.53,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160709pgkxnakwn,27.35,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Stationery,People Places & Serv Direct,The Colour Centre,H57720160709rhtqmtnil,133.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Office Stationery,People Places & Serv Direct,Sainsburys Superma,H57720160721dsznqthgi,10.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Perpetual Licences,IT Directorate,Trello,H57720160730pcwuyfalx,23.62,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,People Places & Serv Direct,Tesco Store 2931,H57720160707wxvsgacyh,17.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Seminars and Confereces,People Places & Serv Direct,Coveritlive Scribbl,H57720160705tghdefylq,38.13,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Entertainment,People Places & Serv Direct,Sainsburys Superma,H57720160728abwxebxok,139.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Entertainment,International Policy Directorate,Www.Intecoffice.Co.Uk,H57720160726jubnpyfeq,230.09,Not Applicable,
