Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1017276545,60.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Van Delivery Service,Business Support Directorate,Cedric John & Son,1020348,75.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Van Delivery Service,Business Support Directorate,Cedric John & Son,1020411,151.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Van Delivery Service,Business Support Directorate,Days Rental,1329482,238.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,332949,6556.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,CN/UK10/092011/15408,-1976.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,28594127,-7.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,10609156,0.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-03/10/11,36.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701-17.10.11,36.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439982401001-03/10/11,37.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701-07.10.11,46.77,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-07/10/11,105.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801-05.10.11,106.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439999301001-03/10/11,190.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601-05.10.11,234.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201-05.10.11,461.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,34127878,543.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-017,561.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,7283544,1115.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,60610767,5383.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,60978436,6839.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M11701,10581.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,UK10/102011/4499,12442.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,IPLC/1110/0165,8924.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2011,Printing ,Patents Directorate,Xerox Business Services,900082343,8155.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700234256,-135.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,14511657,30.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90352285,46.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700237135,229.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Books  Newspapers & Publications,Patents Directorate,Elsevier BV,5659922X,3099.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90352285,28.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,134621,209.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Books  Newspapers & Publications,Trade Marks Directorate,Thomson Reuters (Professional) Ltd,4100542518,1088.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Books  Newspapers & Publications,Trade Marks Directorate,Sweet & Maxwell,6800077382,24249.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,R1013183-689979,81.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,R1018108-693867,86.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Overseas Patent Specifications,Patents Directorate,British Library,139663157,431.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Overseas Patent Specifications,Patents Directorate,British Library,139663158,6446.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS07490201,-200.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1458976,73.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1476116,1276.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1448773,1588.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1500823,1928.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/48,2558.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,33267,83.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA308790,96.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,33210,149.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,33257,292.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,33143,370.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,483326,408.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,75203,660.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,23390632,791.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,20773,26.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,INV20814,45.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Office Supplies,Business Support Directorate,Sims Group UK Ltd,SWI0086858,85.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,20854,748.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,20843,1047.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF357564,332.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Machinery hire and maintenance,Business Support Directorate,Danwood Group Ltd,2897327,2102.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,32790,2450.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,33235,2450.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Machinery hire and maintenance,Business Support Directorate,Danwood Group Ltd,2893490,2830.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,91246386,-1646.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF359635,24.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2011,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,91242403,459.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96546321,690.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,91242433,1646.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Maintenance of computers,Business Support Directorate,Impact Marcom Ltd,SIN952462,716.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Maintenance of computers,Business Support Directorate,Avepoint UK Ltd,1.11011E+11,908.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Maintenance of computers,Trade Marks Directorate,Fujitsu Services Ltd,10919093,1055.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Maintenance of computers,Business Support Directorate,NU Network Products Ltd,NUNP/023660,1720.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP/L393403,3695.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Maintenance of computers,Business Support Directorate,Gresham Computer Services Ltd,SIN049379,8890.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Maintenance of computers,Business Support Directorate,Gresham Computer Services Ltd,SIN049377,19281.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Maintenance of computers,Business Support Directorate,Satisnet,3933,22387.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Online Bureau Charges,Innovation Directorate,STN International,9340216868,30.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,R1006089,2572.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Online Bureau Charges,Patents Directorate,STN International,9340216401,11159.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Online Bureau Charges,Patents Directorate,STN International,9340214195,13172.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Online Bureau Charges,Patents Directorate,Sweet & Maxwell,6800077382,24249.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40201188/21.09.2011,80026.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS123887,1460.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS123750,2659.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001735BCN,-3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Computer hardware and software,Business Support Directorate,DSG Retail Ltd,5240088,-2837.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,CDI Group plc,34889,290.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN672005,316.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,HFX Ltd,22337,426.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN670065,475.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Computer hardware and software,Business Support Directorate,Softcat Ltd,INV00583271,573.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Computer hardware and software,Business Support Directorate,DSG Retail Ltd,11103950,671.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Computer hardware and software,Business Support Directorate,Softcat Ltd,INV00583235,915.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,HFX Ltd,22383,943.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2011,Computer hardware and software,Finance Directorate,IB Apps Ltd,IPO-SEP-11-005,1131.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L384520,1184.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,Barron McCann Technology Ltd,TV107846,1320.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN667487,1798.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L394198,2187.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Computer hardware and software,Business Support Directorate,DSG Retail Ltd,11009703,2837.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,10919093,3008.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001824,3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Computer hardware and software,Trade Marks Directorate,Kelway (UK) Ltd,psin679121,3168.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001841,3474.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Computer hardware and software,Business Support Directorate,Barron McCann Technology Ltd,TV107807,4920.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN689101,7860.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Computer hardware and software,Business Support Directorate,QinetiQ Ltd,117024407,9455.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Computer hardware and software,Finance Directorate,IB Apps Ltd,IPO-SEP-11-004,14160.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Computer hardware and software,Business Support Directorate,Gartner UK Ltd,20067447,17280.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Computer hardware and software,Business Support Directorate,Automated Intelligence Ltd,AIL-11-0210,36036.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,8054301,49213.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11361097,70744.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Project contractor costs,Chief Executive's Office,Healthy Workstations Ltd,20844,2188.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177271,1297.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178799,1622.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176705,1729.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176710,1973.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178805,1999.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178403,2016.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177714,2028.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178800,2043.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178804,2053.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176707,2067.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177270,2067.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178407,2067.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178409,2086.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178402,2096.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176708,2121.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178807,2122.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177934,2124.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177936,2140.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177269,2161.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178408,2161.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177932,2163.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178801,2209.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176700,2231.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176704,2297.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177268,2298.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176703,2512.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176709,2537.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177272,2577.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177941,2648.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176706,2891.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178802,3169.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178803,3242.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178404,3572.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176701,3884.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177942,3958.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177939,4161.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178406,4161.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177938,4215.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177935,4485.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176702,4516.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA178405,4932.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177267,4944.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177933,5527.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177937,6242.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177716,7143.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA177715,8902.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178806,9271.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA177940,9757.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA178559,14512.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,15030.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,15240.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,17735.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,100279.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Marketing and Publicity ,Innovation Directorate,Coventry University Enterprises Ltd,CRN104115,-5100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Marketing and Publicity ,Innovation Directorate,International Centre for Life (Property) Ltd,PPCM_0513,-2510.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Marketing and Publicity ,Innovation Directorate,Girl Geeks Ltd,40816,150.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Marketing and Publicity ,Innovation Directorate,J Clarke,JANE CLARKE,162.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Marketing and Publicity ,Innovation Directorate,ICHF Ltd,XINV0106300,185.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,163001,228.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Marketing and Publicity ,Innovation Directorate,Jobserve Events Ltd,20937,375.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Marketing and Publicity ,Innovation Directorate,Welsh Assembly Government,1800035817,415.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Marketing and Publicity ,Innovation Directorate,Archant KOS Media,81729885,440.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Marketing and Publicity ,Innovation Directorate,EasyFairs UK Ltd,UK-INV11-0304/2,540.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Marketing and Publicity ,Innovation Directorate,EasyFairs UK Ltd,UK-INV11-0304/1,900.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Marketing and Publicity ,Innovation Directorate,City Hotel Derry,11928,930.00,Not applicable
