Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2013,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000202060,245.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2013,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000202060,3796.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/07/2013,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PSPES NOT APPLICABLE,JEREMY BENN ASSOCIATES LT,0000202067,935.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,705.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,589.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,264.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,591.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/05/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202417,-125.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/06/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202418,-124.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,SUB PUMP STTN MAINTENANCE-PWER,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202419,180.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000201376,1545.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/06/2013,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-LEASE,LEX AUTOLEASE LTD,0000201460,7564.76
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/06/2013,CURR YR ADD-INTNGBLE INFO TECH,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201462,5250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/06/2013,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201463,11005.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201641,2134.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201642,811.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,JIM DAVIES CIVIL ENGINEER,0000201643,1000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201644,294.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201645,169.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000201646,3830.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201661,316.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201662,272.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201696,104.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201697,74.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201698,74.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201699,77.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201700,77.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201701,144.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201702,138.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201705,235.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/06/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000201706,1144.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/04/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201728,34.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201729,3142.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/04/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201730,49.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/04/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201732,13.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/05/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201733,290.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/04/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201734,225.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000201735,225.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201744,26.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201752,88.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201753,69.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201754,72.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201755,90.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-PROP/CNSTRCN,JMC ENGINEERING (UK) LTD,0000201791,2022.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000201817,406.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",WINTER WHEAT CROP LOSS 20,0000201820,1691.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,ENERGY&UTILITIES-WATER,WATER USED DURING INVESTI,0000201826,7.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,LEGAL COSTS,SURFACE HAZARDS,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000201827,48.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CONSULTANCY - PS&S,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,COASTWAY LIMITED,0000201836,9840.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,R&D-EXTERNAL COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,COASTWAY LIMITED,0000201838,2900.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000201847,767.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000201848,1098.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,OUTSOURCED MANAGEMENT-PS&S,SURFACE HAZARDS,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000201860,24500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,OUTSOURCED MANAGEMENT-PS&S,SURFACE HAZARDS,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000201860,6150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000201862,4900.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000201863,26730.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000201864,26730.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000201865,26730.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,BALFOUR BEATTY CIVIL ENG,0000201866,14210.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,HOTEL ACCOMMODATION,SURFACE HAZARDS,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000201871,989.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - AIR,SURFACE HAZARDS,TRAVEL&EVENTS-AIR,REDFERN TRAVEL LTD,0000201873,192.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD LTD,0000201883,4300.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201887,84.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201888,74.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201889,86.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201890,63.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201891,71.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201892,159.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000201893,323.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,NIC CLASS 1B (PSA SCHEMES),SURFACE HAZARDS,PSPES NOT APPLICABLE,CLASS 1B NIC ON BENEFITS,0000201901,763.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),SURFACE HAZARDS,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,1557.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201905,1723.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201906,6429.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201907,355.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201908,1250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000201910,2308.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,ICAB,0000201913,383.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,423.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,124.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-PROP/CNSTRCN,PLANNING ENQUIRY,0000201974,36.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201981,89.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201982,77.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201983,111.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201985,99.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201986,111.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201987,99.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-ELEC MNTRING,ENVIRONMENTAL SCIENTIFICS,0000201989,1508.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000201996,1608.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000201998,68.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000202004,125.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",PAYMENT IN LIEU OF CONTRA,0000202009,250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202020,1178.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202021,1215.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202022,1379.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202023,1365.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202025,1389.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202026,1365.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202028,1300.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202029,1379.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202030,1365.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202031,1594.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202032,1428.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CONSULTANCY - CLOSURE,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000202033,1215.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,CAR HIRE,SURFACE HAZARDS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000202087,80.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-MAINTENANCE & SUPPORT,MICRO DRAINAGE LTD,0000202100,4256.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,ASPIN CONSULTING LTD,0000202102,1636.00
