Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Healthcare,"People, Property and Services Directorate",Dyslexia Action,181214,475.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Eyecare,"People, Property and Services Directorate",Personal expenses name witheld,52738,15.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Eyecare,"People, Property and Services Directorate",Personal expenses name witheld,52731,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Eyecare,"People, Property and Services Directorate",Personal expenses name witheld,52713,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Other,"People, Property and Services Directorate",Office of Communications,77777149,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Other,"People, Property and Services Directorate",On Your Bike,32815,722.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Other,"People, Property and Services Directorate",On Your Bike,32822,1105.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Other,"People, Property and Services Directorate",Craftfolk,cf573-14,2250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Software License,Business Support Directorate,J2,H57720150113fbkpoklpv,24.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Training,Innovation Directorate,Futurelearn.Com,H57720150113qbxwtjyrj,30.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Training,Innovation Directorate,Futurelearn.Com,H57720150113gxnccjxuk,30.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Training,Finance Directorate,Www.Cips.Org,H57720150122xfgzmddfq,95.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Training,Finance Directorate,Ugcs,H57720150111zvfnzrnmb,434.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Training,"People, Property and Services Directorate",Reflex Wales Ltd,H57720150131bgwiktkrk,135.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Training,"People, Property and Services Directorate",Paypal,H57720150131illlfvvkc,546.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Training,"People, Property and Services Directorate",Paypal,H57720150131xowtsujxc,546.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Training,"People, Property and Services Directorate",Paypal,H57720150127irkbwsxms,1.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Training,International Policy Directorate,Training Byte Size Ltd,H57720150120fmjjyguxe,146.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Training,"People, Property and Services Directorate",Training Byte Size Ltd,H57720150113fazjfhoky,156.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Training,Innovation Directorate,Arrow Enterprise Computin,H57720150130epsgvxyfy,-509.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Training,Finance Directorate,Www.Cips.Org,H57720150127zuzoyjhfe,95.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Training,Business Support Directorate,Forest Technologies Ll,H57720150127jbfxzhjoe,1908.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Training,Business Support Directorate,Vue Itcertificationvue,H57720150123mxwatgtil,118.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Training,Business Support Directorate,Vue Itcertificationvue,H57720150123nntivlviq,118.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/01/2015,Training,"People, Property and Services Directorate",Amazon Eu,H57720150120iakphmhxq,12.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Training,"People, Property and Services Directorate",Www.Apm.Org.Uk,H57720150120uxmmviekz,-1125.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Training,IMPROVE Project,B S R I A,H57720150117zmtnjdvdi,1770.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Training,Patents Directorate,Ugcs,H57720150117mbxmcyqqc,1805.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Training,Finance Directorate,Ugcs,H57720150111tbyhqicpn,434.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Training,"People, Property and Services Directorate",Hie Newport,H57720150124fnblcsgwx,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Training,Patents Directorate,Paypal,H57720150107jrbbfyyqy,55.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Training,Patents Directorate,Paypal,H57720150107eixveiahp,55.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Training,Patents Directorate,Paypal,H57720150107hzqfqyzzw,55.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Training,Innovation Directorate,Birkbeck College,H57720150120hefucjnyw,750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Training,Innovation Directorate,Lobsterdm,H57720150113bepyeluov,228.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Training,Business Support Directorate,General Assembly,H57720150107ysyauhkfw,33.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Training,"People, Property and Services Directorate",Top Table Catering,H57720150129idannzjtw,102.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Training,"People, Property and Services Directorate",Marksandspencer.Co,H57720150123joshktegn,40.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Training,"People, Property and Services Directorate",Marksandspencer.Co,H57720150121dvyworomp,40.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Recruitment Advertising,Patents Directorate,"Amazon Svcs Europe,sar",H57720150130nelpijqsk,30.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Patents Directorate,Hrg UK Inm165668565,H57720150127refvpslvm,5.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Patents Directorate,Hrg UK Inm165668556,H57720150127pttikbnmv,5.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Patents Directorate,Easyjet,H57720150123vjysuywpv,83.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Patents Directorate,Paypal,H57720150123omznuxisb,204.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Patents Directorate,Easyjet,H57720150123igfoghigd,84.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Travel and subsistence UK,Innovation Directorate,Gotocitrix.Com,H57720150109yzyxrhbtt,70.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,Central Support,Heathrow Express,H57720150128rvegqmtij,35.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence UK,Trade Marks Directorate,Newport Transport Ltd,H57720150124cvqckeaek,255.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165665928,H57720150123okexqtres,9.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165665843,H57720150123yejfcgxwl,5.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165665201,H57720150122ybbcaqein,9.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Easyjet,H57720150121jylufyhxv,27.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Www.Flybe.Cofjxcs2,H57720150121tagyizjsx,115.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Flybe Call C,H57720150117hxsdndmho,57.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Easyjet,H57720150117fnlvhxqwl,45.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165659789,H57720150116ggdhtdoeo,5.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165659788,H57720150116ubpqrlvie,5.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Www.Flybe.Cof29h94,H57720150114kscglotui,49.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Easyjet,H57720150114giydfzprh,42.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,H57720150120onrorpuvs,159.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Trade Marks Directorate,Hrg UK Inm165661026,H57720150117pwzqdcdeu,30.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,H57720150115kqsfdiyrk,132.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence Overseas,Patents Directorate,Bristol Airport Limite,H57720150129pogsljwqd,29.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence Overseas,Patents Directorate,Easyjet,H57720150124guahxisqp,142.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Hrg UK Inm165660674,H57720150117ubiwrvwmg,15.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Hrg UK Inm165660684,H57720150117yznrkoxwl,15.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Hrg UK Inm165660670,H57720150117dmkabfivb,15.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Hrg UK Inm165660671,H57720150117egtgtmfmp,15.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Easyjet,H57720150115rjgkxkmtx,220.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Easyjet,H57720150115tuiackxly,228.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Easyjet,H57720150115gwryanxer,224.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Easyjet,H57720150115jefomvxno,220.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence Overseas,Innovation Directorate,Easyjet,H57720150131vqpjhlxwm,66.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Innovation Directorate,Easyjet,H57720150130uohbmtrko,211.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence Overseas,International Policy Directorate,Hrg UK Inm165665069,H57720150122lyelaylwj,5.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Hrg UK Inm165664791,H57720150122skyxxpmpc,5.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,International Policy Directorate,Hrg UK Inm165663461,H57720150121isegyklxw,5.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,Innovation Directorate,Hrg UK Inm165663772,H57720150121msrwvwpgd,9.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Hrg UK Inm165663480,H57720150121swxinjppj,5.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,Innovation Directorate,Hrg UK Inm165663771,H57720150121fequvnymw,9.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,International Policy Directorate,Easyjet,H57720150117brcguyerv,15.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,International Policy Directorate,Easyjet,H57720150117krrcyjrsj,56.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,Innovation Directorate,Easyjet,H57720150117gledocsrq,103.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Travel and subsistence Overseas,Innovation Directorate,Easyjet,H57720150117plqrkpaph,108.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Easyjet,H57720150116wgveirdch,66.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Hrg UK Inm165657086,H57720150114phugjesms,5.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Ryanair,H57720150113nssvcivbv,39.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence Overseas,Business Support Directorate,Hrg UK Inm165666808,H57720150124mzrtrbzhs,15.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence Overseas,Business Support Directorate,Easyjet,H57720150122uvwkwdxpo,180.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Eastern Storage Eq,H57720150113qcjjygorw,587.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Amazon UK Retail,H57720150130irokfcccy,10.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",City Plumbing Supp,H57720150107synhzkexm,900.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,Courier service,Business Support Directorate,Www.Zen.Co.Uk,H57720150108jnvlndqjf,3751.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone,H57720150127iayyludsl,3458.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Orange (A/pm/01),H57720150123etejobstp,2123.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Meetingzone Ltd,H57720150120xshfnsipo,211.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Meetingzone Ltd,H57720150108pbsjunfir,235.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Www.Zen.Co.Uk,H57720150117gtcwkvsce,4373.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Www.Zen.Co.Uk,H57720150114ltumdumrd,848.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Books  Newspapers & Publications,Patents Directorate,Amazon *mktplce Eu-Uk,H57720150123ubulcqbmv,46.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/01/2015,Books  Newspapers & Publications,Patents Directorate,"John Wiley & Sons, Inc",H57720150120cddokmlli,28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Books  Newspapers & Publications,Patents Directorate,"John Wiley & Sons, Inc",H57720150116fxllttzqu,28.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Books  Newspapers & Publications,Patents Directorate,Society Of Petroleum Engi,H57720150114peebrfmhu,17.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2015,Books  Newspapers & Publications,Patents Directorate,Amazon *mktplce Eu-Uk,H57720150113wpbdqzkpt,37.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2014,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720150102iuspaxxlc,12.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Books  Newspapers & Publications,Patents Directorate,Amazon Eu,H57720150109novkhxspb,17.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720150108qeilwvmce,52.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Other Stationery & General Supplies,Finance Directorate,West Manufacturing Ltd,H57720150109hnxkpfnth,80.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150131ojfhxjmqz,242.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150131peqyfdtjh,279.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150131yggjxajyx,257.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150127lvwifvsbr,437.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150123sjhjbsvev,161.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150120dvccmzmiy,25.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Other Stationery & General Supplies,Finance Directorate,Www.Firstcallink.Co.Uk,H57720150115fzldassvh,236.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150114ppshknfty,266.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150109dcegjxkme,227.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150109wohiapdlu,146.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720150106usungfokv,131.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Office Supplies,"People, Property and Services Directorate",Argos Retail Group,H57720150117kucmdxbrj,39.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2014,Office Supplies,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150102mmqxygssw,7.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2014,Office Supplies,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150102ylumjrylw,19.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Office Supplies,"People, Property and Services Directorate",Www.Nisbets.Com,H57720150129lfqsanhgn,455.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Office Supplies,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720150127dnlzyjjom,94.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124gfysqrgfz,3.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124ejfbtdxdo,27.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124kkqrcrtgp,1.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Office Supplies,"People, Property and Services Directorate",Timpson Ltd,H57720150122qtcizxyov,24.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Newport Locksmiths Ltd,H57720150120jrkrncwft,27.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Office Supplies,"People, Property and Services Directorate",Hse Books (Internet),H57720150111xvkxfqfrx,26.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Griffiths Signs & Eqip,H57720150129vqkbwchwv,178.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Office Supplies,"People, Property and Services Directorate",Invopak,H57720150129kpkmuctbd,19.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Office Supplies,"People, Property and Services Directorate",Www.Nisbets.Com,H57720150122iqcofxtdl,911.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Office Supplies,"People, Property and Services Directorate",Value Products Ltd,H57720150114mfmzmulww,68.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,Office Supplies,"People, Property and Services Directorate",Ring O Roses,H57720150108iekrluxxh,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Office Supplies,"People, Property and Services Directorate",Www.Greenwarehouse.Co.,H57720150122ypnjjdgku,3132.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Office Supplies,"People, Property and Services Directorate",Newey & Eyre,H57720150122mwidymkuj,929.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Office Supplies,"People, Property and Services Directorate",Nukey,H57720150123dcqrnjisy,8.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150123wrvngpfwv,479.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Office Supplies,"People, Property and Services Directorate",H.C.Slingsby Plc,H57720150131ssffnrjvd,368.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Office Supplies,"People, Property and Services Directorate","Amazon Svcs Europe,sar",H57720150129pwcwccgzq,29.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150128czdahdxcn,94.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Office Supplies,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720150127jfqqwwjdm,68.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Office Supplies,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720150127pxwtucsyp,70.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Office Supplies,"People, Property and Services Directorate",Machine Mart Web,H57720150127yclgxbqyy,917.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124pjkjtsiqi,907.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124prvinobnc,103.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150124xfeassvkh,136.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720150123jvmfyyash,676.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150123dngniemah,42.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",South Wales Suppliers Lt,H57720150120cdhflrinl,105.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150120cekccgnwa,11.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150120tvpuzrrfi,11.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150120ukwrjqvzb,11.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150120vqyqvqlir,11.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Newey & Eyre,H57720150120jsjoqkvbe,268.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150120hisjqyqht,11.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720150116ngnbtzpxq,43.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150115tzyteuqvd,153.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Office Supplies,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150115jmvxvnpuv,2.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Office Supplies,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720150113uspwwcyjx,51.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Office Supplies,"People, Property and Services Directorate",Screwfix Direct,H57720150113myauthhtm,159.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Office Supplies,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720150113yntmbsleq,224.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Office Supplies,"People, Property and Services Directorate",Screwfix Direct,H57720150111bmmvphcdw,85.69,Not applicable,
