HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006812,"-£12,746.15",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006812,"-£22,947.28",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006816,"-£8,269.32",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006816,"-£20,393.83",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006819,-£125.36,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006819,"-£28,366.48",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006828,"-£137,971.85",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006830,-£697.30,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006830,"-£26,647.51",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006834,"-£59,978.65",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006863,"-£2,574.83",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006863,"-£90,189.83",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006864,"-£1,764.01",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006864,"-£61,581.54",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006866,"-£1,759.85",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006866,"-£70,398.28",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030681,"£141,939.72",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030681,"£55,198.77",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030682,"£504,177.77",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030682,"£196,069.14",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030684,"£144,627.44",Costs relate to alterations at Custom House Pembroke Dock.  The work was carried out on behalf of the Home Office Property Group and the costs subsequently recharged.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030689,"£144,454.02",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030689,"£56,176.56",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,26/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030779,"£32,882.81",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,26/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100030780,"£72,171.26",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,26/07/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100031882,"£46,201.49",Costs relating to essential building works carried out at Waterside House Sunderland,SE1 0TA
HMRC,HMRC,26/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100031889,"£68,477.21",Costs relating to essential building works at Crown House Wolverhampton to facilitate to relocation of Deansgate staff.,SE1 0TA
HMRC,HMRC,26/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100031900,"£30,306.43",Costs realting to essential building works at Deansgate Wolverhampton to facilitate vacation,SE1 0TA
HMRC,HMRC,26/07/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100033257,"£570,000.00",Payment for costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,26/07/2013,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100033313,"£222,250.00",Court Fees,B4 6FD
HMRC,HMRC,26/07/2013,Debt collection serv,Debt Management & Banking,TDX GROUP LTD,5100033350,"£475,107.10",Debt Collection Services,NG1 5FS
HMRC,HMRC,26/07/2013,Nat Pst Del Ser(VAT),Commercial Directorate,DWP,5100033363,"£120,055.93",Payment for joint mailing with DWP,CF14 3UW
HMRC,HMRC,26/07/2013,Nat Pst Del Ser(VAT),Commercial Directorate,DWP,5100033418,"£122,647.55",Payment for joint mailing with DWP,CF14 3UW
HMRC,HMRC,26/07/2013,Min AW non-struc VAT,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100033605,"£38,244.32",Costs for improvement works carried out across the Newcastle Estates,BA2 3RH
HMRC,HMRC,26/07/2013,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100033702,"£32,329.44",Business rates payable for 2013/14,G1 1JE
HMRC,HMRC,26/07/2013,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100033702,"£4,408.56",Business rates payable for 2013/14,G1 1JE
HMRC,HMRC,29/07/2013,Furniture Accessorie,Estates & Support Services,SWALLOW EVACUATION AND,5100024700,"£24,427.20",New evacuation chair  at City Centre House Birmingham,B14 7QQ
HMRC,HMRC,29/07/2013,Furniture Accessorie,Estates & Support Services,SWALLOW EVACUATION AND,5100024700,"£1,080.00",Training of Staff on using evacuation chair at City Centre House Birmingham,B14 7QQ
HMRC,HMRC,29/07/2013,Furniture Accessorie,Estates & Support Services,SWALLOW EVACUATION AND,5100024700,"£1,080.00",Upskilling of staff to deliver Training on using evacuation chair,B14 7QQ
HMRC,HMRC,29/07/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100033936,"£88,830.81",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,29/07/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100033936,£175.82,Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,30/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008110,"-£153,707.00",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,30/07/2013,Recruitment services,HR,SPECIALIST COMPUTER CTR,5100034037,"£76,074.00",Specialist Computer Centre (SCC) is the main contractor for IT of the 2013 Civil Service Fast Stream intake managed by Civil Service Resourcing for the CS as a whole not just HMRC. The invoice covers monthly support maintenance June in accordance with the terms and conditions of the contract.,B11 2LE
HMRC,HMRC,30/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100034224,"£36,621.53","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,30/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100034428,"£249,466.33",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,30/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100034428,"£97,014.69",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,31/07/2013,STEPS VAT Indemnity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100034636,"£3,278,909.56",Payments made to HMRC’s primary estate PFI service provider in line with facility price requirements.,SE1 0TA
