Extending Agency,Donor Project Number,Project Title,Project Description,Nature of Submission,Benefitting Country Code,Benefitting Country Name,Input Sector code,Channel of Delivery Code,Type of Flow,Type of Finance,Type of Aid,Climate Change - Adaptation,Climate Change - Mitigation,FTC,Posting Date,Calendar Year,Amount (£),Budget (£),Amount untied (£)
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",1,UA,Ukraine,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,72383,72383,72383
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,UA,Ukraine,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,26431,26431,26431
3,A/02049,UA Society Projects,"Supporting the development of civil society, in particular in relation to child protection and democratic participation.",3,UA,Ukraine,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,267488,267488,267488
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,UA,Ukraine,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,33003,33003,33003
3,A/02264,SEE Social Enterpreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",1,UA,Ukraine,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,25210,25210,25210
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,1,UA,Ukraine,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,134018,134018,134018
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,UA,Ukraine,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,218581,218581,218581
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,1,UA,Ukraine,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,75577,75577,75577
3,A/01285,Wider Europe LOC English,Capacity building through training and development programmes for English language teachers. ,1,UZ,Uzbekistan,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,146193,146193,146193
3,A/01286,Wider Europe LOC Education,"Strengthening educational outcomes, and the development of an international outlook, through school links",3,UZ,Uzbekistan,11110,51000,10,100,CO1,0,0,0,31/12/2011,2011,26584,26584,26584
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,UZ,Uzbekistan,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,28872,28872,28872
3,A/02238,CSA English for Teaching ETTE (Summary),Capacity building through training and development programmes for state sector English language teachers and Government trainers. ,1,UZ,Uzbekistan,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,39739,39739,39739
3,A/02241,SA Inspire - research & education (Sum),"Partnerships, collaboration, leadership development and policy dialogue to address global challenges in International Higher Education.",3,UZ,Uzbekistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,333390,333390,333390
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,UZ,Uzbekistan,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,52231,52231,52231
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,UZ,Uzbekistan,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,26883,26883,26883
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,UZ,Uzbekistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,11659,11659,11659
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,VE,Venezuela,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,58618,58618,58618
3,A/02133,Global Climate Generation,Increasing understanding of climate change and encouraging action on mitigation and adaptation,3,VE,Venezuela,41081,51000,10,100,CO1,0,0,0,31/12/2011,2011,113811,113811,113811
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,VE,Venezuela,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,429087,429087,429087
3,A/01431,East Asia Leadersh GOVERNANCE & Ent Dev,Capacity building to support leadership in civil society,3,VN,Vietnam,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,161726,161726,161726
3,A/01434,East Asia Skills Capacity Bldg EDUCATION,Capacity building in Higher Education and school leadership,3,VN,Vietnam,11430,51000,10,100,CO1,0,0,0,31/12/2011,2011,18178,18178,18178
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",1,VN,Vietnam,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,457987,457987,457987
3,A/01851,Global Premier Skills,Capacity building to strengthen physical education and making use of sport teaching materials to improve ELT,3,VN,Vietnam,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,50790,50790,50790
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,VN,Vietnam,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,17496,17496,17496
3,A/01887,EAA Skills for Social Entrepreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",3,VN,Vietnam,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,295831,295831,295831
3,A/02133,Global Climate Generation,Increasing understanding of climate change and encouraging action on mitigation and adaptation,3,VN,Vietnam,41081,51000,10,100,CO1,2,2,0,31/12/2011,2011,196807,196807,196807
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,VN,Vietnam,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,252542,252542,252542
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,VN,Vietnam,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,83541,83541,83541
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,VN,Vietnam,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,12441,12441,12441
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,VN,Vietnam,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,267979,267979,267979
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships,collaboration and policy dialogue to address global challenges in International Higher Education ",3,VN,Vietnam,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,191592,191592,191592
3,A/02926,Arts Development Skills & Partnership,Capacity Building and supporting the sector through the provision of a grant scheme for Palestinian emerging artists ,1,WB,West Bank and Gaza,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,286574,286574,286574
3,A/01924,NENA LOC Governance (Summary),Vocational skills for young people to improve employability.,3,WB,West Bank and Gaza,16020,51000,10,100,CO1,0,0,0,31/12/2011,2011,248969,248969,248969
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,WB,West Bank and Gaza,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,19164,19164,19164
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,WB,West Bank and Gaza,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,94541,94541,94541
3,A/01969,MED Regional Springboard,"Skills training for women, particularly those working in communities",3,WB,West Bank and Gaza,15164,20000,10,100,CO1,0,0,0,31/12/2011,2011,4927,4927,4927
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,WB,West Bank and Gaza,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,521214,521214,521214
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,WB,West Bank and Gaza,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,23628,23628,23628
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,WB,West Bank and Gaza,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,469248,469248,469248
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,WB,West Bank and Gaza,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,174674,174674,174674
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,WB,West Bank and Gaza,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,33984,33984,33984
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,WB,West Bank and Gaza,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,236211,236211,236211
3,A/01127,MED LOC ELT,"Capacity building in skills development for ministries, agencies, employers and individuals",3,YE,Yemen,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,33353,33353,33353
3,A/01129,MED LOC Education,"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education",3,YE,Yemen,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,52024,52024,52024
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,YE,Yemen,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,150467,150467,150467
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,YE,Yemen,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,175170,175170,175170
3,A/01969,MED Regional Springboard,"Skills training for women, particularly those working in communities",3,YE,Yemen,15164,20000,10,100,CO1,0,0,0,31/12/2011,2011,157805,157805,157805
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,YE,Yemen,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,45508,45508,45508
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,YE,Yemen,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,93898,93898,93898
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,YE,Yemen,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,3247,3247,3247
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,1,ZM,Zambia,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,133662,133662,133662
3,A/02904,"SSA LCR EAS Leadership, Mgt, Enterprise","Capacity building in leadership and management skills development for ministries, agencies, employers and individuals",1,ZM,Zambia,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,124012,124012,124012
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,ZM,Zambia,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,70900,70900,70900
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,ZW,Zimbabwe,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,93574,93574,93574
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,ZW,Zimbabwe,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,382707,382707,382707
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,ZW,Zimbabwe,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,45230,45230,45230
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,ZW,Zimbabwe,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,45299,45299,45299
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,ZW,Zimbabwe,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,85628,85628,85628
3,A/02909,SSA LCR ART Creative Industries for Dev,Skills training to support the development of sustainable creative industries and cultural organisations.  ,1,ZW,Zimbabwe,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,574979,574979,574979
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,91848931, ,
