Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,26/03/2018,Hardware maintenance,Information Management Services,GOVERNMENT COMMUNICATIONS BUREAU,5100093890,"102,978.00",Hardware maintenance,SW1P 7XB,,,,
HMRC,HMRC,26/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100093894,"24,223.00",Research (VAT rec),SE1 1PY,,,,
HMRC,HMRC,26/03/2018,Chairs,Change Portfolio,TRIUMPH FURNITURE LTD,5100094126,"-144,910.79",Chairs,CF48  1YH,,,,
HMRC,HMRC,26/03/2018,Chairs,Change Portfolio,TRIUMPH FURNITURE LTD,5100094126,"176,830.50",Chairs,CF48  1YH,,,,
HMRC,HMRC,26/03/2018,STEPS FUP,Estates,MAPELEY STEPS CONTRACTOR LTD,5100094240,"3,136,742.18",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract (March 2018),WD17 1HN,,,,
HMRC,HMRC,26/03/2018,STEPS FUP,Estates,MAPELEY STEPS CONTRACTOR LTD,5100094240,"9,933,016.91",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract (March 2018),WD17 1HN,,,,
HMRC,HMRC,26/03/2018,Court Fees,Debt Management,THE INSOLVENCY SERVICE,5100094268,"238,330.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,26/03/2018,STEPS FUP,Estates,MAPELEY STEPS CONTRACTOR LTD,5100094271,"14,098.93",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract (March 2018),WD17 1HN,,,,
HMRC,HMRC,26/03/2018,STEPS FUP,Estates,MAPELEY STEPS CONTRACTOR LTD,5100094271,"44,646.61",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract (March 2018),WD17 1HN,,,,
HMRC,HMRC,26/03/2018,Oth PFI unitary chrg,Estates,NEWCASTLE ESTATE PARTNERSHIP,5100094276,"1,709,652.32",Charges for accommodation provided under the Newcastle Private Finance Initiative contract (March 2018),BS1 4DJ,,,,
HMRC,HMRC,26/03/2018,Oth PFI unitary chrg,Estates,NEWCASTLE ESTATE PARTNERSHIP,5100094276,"1,709,652.32",Charges for accommodation provided under the Newcastle Private Finance Initiative contract (March 2018),BS1 4DJ,,,,
HMRC,HMRC,27/03/2018,Desktop Managed Serv,Change Portfolio,FUJITSU SERVICES LTD,5100088932,"405,017.44",Desktop Managed Serv,W1U 3BW,,,,
HMRC,HMRC,27/03/2018,Min AW non-struc VAT,Change Portfolio,NEWCASTLE ESTATE PARTNERSHIP,5100094281,"75,000.00",Min AW non-struc VAT,BS1 4DJ,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094290,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094290,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,IT Delivery Charges,Information Management Services,EOL IT SERVICES LTD,5100094291,73701.28,IT Delivery Charges,CM9 4LQ,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094292,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094292,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,IT Delivery Charges,Information Management Services,EOL IT SERVICES LTD,5100094293,"49,859.34",IT Delivery Charges,CM9 4LQ,,,,
HMRC,HMRC,27/03/2018,IT Delivery Charges,Information Management Services,EOL IT SERVICES LTD,5100094294,"77,091.85",IT Delivery Charges,CM9 4LQ,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094295,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094295,31059.6,Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,IT Delivery Charges,Information Management Services,EOL IT SERVICES LTD,5100094296,"40,777.88",IT Delivery Charges,CM9 4LQ,,,,
HMRC,HMRC,27/03/2018,IT Delivery Charges,Information Management Services,EOL IT SERVICES LTD,5100094297,"32,694.85",IT Delivery Charges,CM9 4LQ,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094299,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094299,"31,059.60",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Data Purchases,Risk & Intelligence,HOME OFFICE,5100094304,"82,767.60",Data Purchases - renewal of annual contracts for National Co-ordination Unit.,NP20 9BB,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094306,295,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094306,"31,059.60",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094309,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094309,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094310,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094310,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094311,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094311,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094312,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094312,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094315,295,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094315,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,License or Reg fee,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094318,295.00,License or Reg fee,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Automobiles or cars,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100094318,"28,933.68",Automobiles or cars,P06 4RP,,,,
HMRC,HMRC,27/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,IFF RESEARCH LTD,5100094364,"30,481.00",Research (VAT rec),N1 6DD,,,,
HMRC,HMRC,27/03/2018,Contingnt Labr IT,Information Management Services,EQUAL EXPERTS UK LTD,5100094375,"687,631.25",Contractor chagres,WC1H 9BB,,,,
HMRC,HMRC,27/03/2018,Oth PFI unitary chrg,Estates,BOOTLE PFI SOLUTIONS 1998 (2) LTD,5100094376,368025.68,Quarterly charge for fully serviced accommodation at Bootle St John's House (1/4/18 - 30/6/18),SE1 9RA,,,,
HMRC,HMRC,27/03/2018,Oth PFI unitary chrg,Estates,BOOTLE PFI SOLUTIONS 1998 (2) LTD,5100094376,"468,396.31",Quarterly charge for fully serviced accommodation at Bootle St John's House (1/4/18 - 30/6/18),SE1 9RA,,,,
HMRC,HMRC,27/03/2018,Legal Service Sol's,Solicitors Office,GOVERNMENT LEGAL DEPARTMENT,5100094377,"149,375.98",Legal Service Sol's,WC2B 4TS,,,,
HMRC,HMRC,27/03/2018,Prof membership,Knowledge Analysis & Intelligence,HM TREASURY,5100094382,-788.40,Prof membership,NR7 0HS,,,,
HMRC,HMRC,27/03/2018,Employee education,Knowledge Analysis & Intelligence,HM TREASURY,5100094382,758.94,Employee education,NR7 0HS,,,,
HMRC,HMRC,27/03/2018,Recruitment services,Knowledge Analysis & Intelligence,HM TREASURY,5100094382,"4,850.00",Recruitment services,NR7 0HS,,,,
HMRC,HMRC,27/03/2018,Project admin/plan,Knowledge Analysis & Intelligence,HM TREASURY,5100094382,"7,000.00",Project admin/plan,NR7 0HS,,,,
HMRC,HMRC,27/03/2018,Prof membership,Knowledge Analysis & Intelligence,HM TREASURY,5100094382,"33,198.06",Prof membership,NR7 0HS,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,946.51,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,"2,280.20",Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,"2,864.00",Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,3048.78,Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900584623,"20,487.80",Employee Training,DL1 9HN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,NEWCASTLE CITY COUNCIL,5100093350,"1,351,438.10",Business Rates for Newcastle Benton Park View (1/4/18 to 31/3/19),NE99 1UP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,NEWCASTLE CITY COUNCIL,5100093350,"1,944,752.38",Business Rates for Newcastle Benton Park View (1/4/18 to 31/3/19),NE99 1UP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CITY OF LONDON,5100093352,"1,077,440.00",Business Rates for London Custom House (1/4/18 to 31/3/19),EC2P 2EJ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BLACKBURN WITH DARWEN BC,5100093362,"2,329.43",Business Rates for Blackburn Chaucers Walk - Ground Floor (1/4/18 to 31/3/19),BB1 1WB,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BLACKBURN WITH DARWEN BC,5100093362,"30,948.07",Business Rates for Blackburn Chaucers Walk - Ground Floor (1/4/18 to 31/3/19),BB1 1WB,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CROYDON COUNCIL,5100093679,"2,421,360.00",Business Rates for Croydon Progress Way (1/4/18 to 31/3/19),CR9 1BQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,NOTTINGHAM CITY COUNCIL,5100094313,"264,642.40",Business Rates for Nottingham Castle Meadow (1/4/18 to 31/3/19),NG1 4XX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,NOTTINGHAM CITY COUNCIL,5100094313,"938,277.60",Business Rates for Nottingham Castle Meadow (1/4/18 to 31/3/19),NG1 4XX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CITY OF WESTMINSTER,5100094314,1482570,Business Rates for London Bush House (1/4/18 to 31/3/19),SW1E 6QP,,,,
HMRC,HMRC,28/03/2018,Telephone Support,Debt Management,KCOM GROUP PLC,5100094485,"37,736.00",Telephone Support,HU1 3RE,,,,
HMRC,HMRC,28/03/2018,Recruitment services,Knowledge Analysis & Intelligence,CABINET OFFICE,5100094492,"39,600.00",Recruitment services,CF14 3UW,,,,
HMRC,HMRC,28/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100094500,"750,580.94",Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,28/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100094503,"-444,756.00",Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,28/03/2018,Forensic Services,Fraud Investigation Service,CCL FORENSICS LTD,5100094512,"30,042.30",Forensic Services,CV37 6NW,,,,
HMRC,HMRC,28/03/2018,Crown Sol's Off NI,Debt Management,CROWN SOLICITORS OFFICE,5100095088,"30,504.60",High Court Costs,BT1 3JY,,,,
HMRC,HMRC,28/03/2018,Crown Sol's Off NI,Debt Management,CROWN SOLICITORS OFFICE,5100095142,"-7,595.40",High Court Costs,BT1 3JY,,,,
HMRC,HMRC,28/03/2018,Crown Sol's Off NI,Debt Management,CROWN SOLICITORS OFFICE,5100095142,"45,572.40",High Court Costs,BT1 3JY,,,,
HMRC,HMRC,28/03/2018,Vehicle leasing,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100095183,"41,039.46",Vehicle leasing,P06 4RP,,,,
HMRC,HMRC,28/03/2018,Fleet mgmt services,PT Operations,INCHCAPE FLEET SOLUTIONS,5100095207,150.34,Fleet mgmt services,P06 4RP,,,,
HMRC,HMRC,28/03/2018,Vehicle repairs,PT Operations,INCHCAPE FLEET SOLUTIONS,5100095207,"3,005.28",Vehicle repairs,P06 4RP,,,,
HMRC,HMRC,28/03/2018,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100095207,"8,738.03",Vehicle servicing ,P06 4RP,,,,
HMRC,HMRC,28/03/2018,Vehicle leasing,PT Operations,INCHCAPE FLEET SOLUTIONS,5100095207,"18,079.82",Vehicle leasing,P06 4RP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SUNDERLAND COUNCIL,5100095223,1738.32,Business Rates for Sunderland Waterside House (1/4/18 to 31/3/19),SR2 7DN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SUNDERLAND COUNCIL,5100095223,"172,093.60",Business Rates for Sunderland Waterside House (1/4/18 to 31/3/19),SR2 7DN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095246,"1,383.91",Business Rates for Livingston Barbara Ritchie House (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095246,"137,007.09",Business Rates for Livingston Barbara Ritchie House (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095248,"12,623.69",Business Rates for Edinburgh Bathgate - Floor 4F (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095248,"32,460.91",Business Rates for Edinburgh Bathgate - Floor 4F (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF BEXLEY,5100095252,"103,165.84",Business Rates for Erith Chaucer House (1/4/18 to 31/3/19),DA8 1TL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,MIDDLESBROUGH BOROUGH COUNCIL,5100095254,30847.66,Business Rates for Middlesborough Russell Street (1/4/18 to 31/3/19),TS1 2YL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,MIDDLESBROUGH BOROUGH COUNCIL,5100095254,"140,528.21",Business Rates for Middlesborough Russell Street (1/4/18 to 31/3/19),TS1 2YL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095256,13601.28,Business Rates for  Edinburgh Bathgate - Car parking spaces (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095256,"34,974.72",Business Rates for  Edinburgh Bathgate - Car parking spaces (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095258,"12,864.54",Business Rates for Edinburgh Bathgate - Ground Floor (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095258,"33,080.26",Business Rates for Edinburgh Bathgate - Ground Floor (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095260,"13,388.76",Business Rates for Edinburgh Bathgate - Floor 4C (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095260,"34,428.24",Business Rates for Edinburgh Bathgate - Floor 4C (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CITY OF WESTMINSTER,5100095266,"81,567.00",Business Rates for London 11 Belgrave Road (1/4/18 to 31/3/19),SW1E 6QP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SUNDERLAND COUNCIL,5100095269,"122,264.00",Business Rates for Sunderland Waterview Park (1/4/18 to 31/3/19),SR2 7DN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SUNDERLAND COUNCIL,5100095269,"641,886.00",Business Rates for Sunderland Waterview Park (1/4/18 to 31/3/19),SR2 7DN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,STOCKTON BOROUGH COUNCIL,5100095270,"4,961.41",Business Rates for Stockton on Tees George Stephenson House (1/4/18 to 31/3/19),TS23 2YS,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,STOCKTON BOROUGH COUNCIL,5100095270,"243,109.23",Business Rates for Stockton on Tees George Stephenson House (1/4/18 to 31/3/19),TS23 2YS,,,,
HMRC,HMRC,28/03/2018,Desktop Managed Serv,Information Management Services,FUJITSU SERVICES LTD,5100095271,"342,431.78",Desktop Managed Serv,W1U 3BW,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,TEIGNBRIDGE DISTRICT COUNCIL,5100095272,"89,097.62",Business Rates for Newton Abbot Sherborne House (1/4/18 to 31/3/19),TQ12 4YR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,PETERBOROUGH CITY COUNCIL,5100095273,"36,728.50",Business Rates for Peterborough Unit 25 Wainman Road (1/4/18 to 31/3/19),PE1 1HQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF HOUNSLOW,5100095274,"28,594.00",Business Rates for Ashford Ashford Industrial Estate (1/4/18 to 31/3/19),TW3 4WD,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WATFORD BOROUGH COUNCIL,5100095276,"21,627.91",Business Rates for Watford Crown Building - Ground Floor (1/4/18 to 31/3/19),WD17 3EX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WATFORD BOROUGH COUNCIL,5100095276,"31,123.09",Business Rates for Watford Crown Building - Ground Floor (1/4/18 to 31/3/19),WD17 3EX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WATFORD BOROUGH COUNCIL,5100095277,"14,314.17",Business Rates for Watford Crown Building - First Floor (1/4/18 to 31/3/19),WD17 3EX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WATFORD BOROUGH COUNCIL,5100095277,20598.45,Business Rates for Watford Crown Building - First Floor (1/4/18 to 31/3/19),WD17 3EX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095279,"12,496.18",Business Rates for Edinburgh Bathgate - Floor 4E (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095279,"32,133.02",Business Rates for Edinburgh Bathgate - Floor 4E (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095280,"12,212.82",Business Rates for Edinburgh Bathgate - Floor 4D (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095280,"31,404.38",Business Rates for Edinburgh Bathgate - Floor 4D (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095281,"13,218.74",Business Rates for Edinburgh Bathgate - Floor 4B (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,WEST LOTHIAN COUNCIL,5100095281,33991.06,Business Rates for Edinburgh Bathgate - Floor 4B (1/4/18 to 31/3/19),EH54 6FF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095288,"16,602.18",Business Rates for Leeds Castle House (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095288,"398,452.22",Business Rates for Leeds Castle House (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095290,"24,935.30",Business Rates for Leeds 1 Munroe Court (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095290,"182,858.88",Business Rates for Leeds 1 Munroe Court (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095291,"95,518.75",Business Rates for Liverpool Regian House (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095291,"212,606.25",Business Rates for Liverpool Regian House (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095292,"228,148.12",Business Rates for Liverpool Imperial Court (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095292,"267,826.06",Business Rates for Liverpool Imperial Court (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095293,20237.3,Business Rates for Leeds Peter Bennett House (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095293,"135,434.22",Business Rates for Leeds Peter Bennett House (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DURHAM COUNTY COUNCIL,5100095299,2351.14,Business Rates for Peterlee Emerald Court (1/4/18 to 31/3/19),DH8 1FP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DURHAM COUNTY COUNCIL,5100095299,"232,763.23",Business Rates for Peterlee Emerald Court (1/4/18 to 31/3/19),DH8 1FP,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DOVER DISTRICT COUNCIL,5100095300,"40,672.50",Business Rates for Dover Priory Court (1/4/18 to 31/3/19),CT16 3PJ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DOVER DISTRICT COUNCIL,5100095300,"144,202.50",Business Rates for Dover Priory Court (1/4/18 to 31/3/19),CT16 3PJ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CITY OF LONDON,5100095301,"53,302.20",Business Rates for London Custom House Annexe (1/4/18 to 31/3/19),EC2P 2EJ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,CITY OF LONDON,5100095301,"708,157.80",Business Rates for London Custom House Annexe (1/4/18 to 31/3/19),EC2P 2EJ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHEND BOROUGH COUNCIL,5100095315,4582.44,Business Rates for Southend Alexander House - Ground Floor (1/4/18 to 31/3/19),SS2 6AN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHEND BOROUGH COUNCIL,5100095315,"30,667.06",Business Rates for Southend Alexander House - Ground Floor (1/4/18 to 31/3/19),SS2 6AN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHEND BOROUGH COUNCIL,5100095316,"63,283.99",Business Rates for Southend Alexander House - 2nd-15th Floors (1/4/18 to 31/3/19),SS2 6AN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHEND BOROUGH COUNCIL,5100095316,"423,515.97",Business Rates for Southend Alexander House - 2nd-15th Floors (1/4/18 to 31/3/19),SS2 6AN,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHAMPTON CITY COUNCIL,5100095317,"42,299.40",Business Rates for Southampton Compass House (1/4/18 to 31/3/19),SO14 7LF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOUTHAMPTON CITY COUNCIL,5100095317,"149,970.60",Business Rates for Southampton Compass House (1/4/18 to 31/3/19),SO14 7LF,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOLIHULL MBC,5100095318,"1,257.77",Business Rates for Solihull Sapphire Plaza (1/4/18 to 31/3/19),B91 3RR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SOLIHULL MBC,5100095318,"124,519.08",Business Rates for Solihull Sapphire Plaza (1/4/18 to 31/3/19),B91 3RR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,PORTSMOUTH CITY COUNCIL,5100095319,"122,461.20",Business Rates for Portsmouth Lynx House (1/4/18 to 31/3/19),PO1 2BE,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,PORTSMOUTH CITY COUNCIL,5100095319,"143,758.80",Business Rates for Portsmouth Lynx House (1/4/18 to 31/3/19),PO1 2BE,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,MANCHESTER CITY COUNCIL,5100095324,"80,063.20",Business Rates for Manchester Albert Bridge House (1/4/18 to 31/3/19),M15 5BA,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,MANCHESTER CITY COUNCIL,5100095324,"491,816.80",Business Rates for Manchester Albert Bridge House (1/4/18 to 31/3/19),M15 5BA,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,MAIDSTONE BOROUGH COUNCIL,5100095325,"41,818.73",Business Rates for Maidstone Medvale House (1/4/18 to 31/3/19),ME15 6JQ,,,,
