Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460874,661299171 0023,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£190.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460873,671298840 0026,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£183.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460872,071298675 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£74.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460871,331314813 0028,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£165.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460870,441299716 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£107.54
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460869,871300080 0021,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£732.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460868,071298679 0023,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£51.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460885,161300823 0022,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£21.73
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460884,161300823 0021,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,-£167.54
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460883,021299035 0023,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£56.19
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460882,851299740 0022,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£51.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460881,551299756 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£190.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460880,461299187 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£190.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460879,991300530 0025,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£52.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460878,481299275 0035,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£183.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460877,201301924 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£44.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460916,741300411 0037,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£84.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460915,801348109 0017,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£84.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460914,211298204 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£129.74
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460913,101299328 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460912,8312999751 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460911,49131685 0028,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460910,111300500 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£87.29
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460909,661299180 0037,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£84.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460908,831299791 0043,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£29.59
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460907,871300093 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£84.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460906,671298820 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£126.22
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460905,711298901 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£155.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460904,411299958 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£155.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460903,571299936 0019,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£62.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460902,871255974 0007,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£551.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460901,861300769 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£185.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460900,561298965 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460899,291299168 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460898,381300349 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460897,801299001 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460893,91299508 0021,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£108.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460892,951299508 0020,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£162.23
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460891,951299508 0019,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,-£286.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460890,591299491 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£67.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460889,591299491 0028,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£59.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460888,591299491 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,-£286.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460887,571300011 0019,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£62.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460886,161300823 0023,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£21.37
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460857,101299327 0025,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,11 November 2011,£135.61
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461441,321345435/0033,SOUTHERN ELECTRIC PLC,C-E61500-1402,CCTV/TC Sfty-Electricity,18 November 2011,£375.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461369,081299432 0035,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461370,271300176 0037,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£130.91
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461368,661299179 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£130.91
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461371,401299624 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£128.47
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461373,841299698 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461375,831299764 0025,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£48.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461377,571458141 0005,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461387,911307302 0028,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£127.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461386,411299948 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461385,041299538 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461384,561298959 0021,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£590.86
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461383,881319015 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£129.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461381,991299486 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£121.72
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461380,201300890 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461379,111300483 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461378,501299866 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£129.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461396,101299342 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£44.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461395,821300180 0025,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£119.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461394,701319557 0019,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£38.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461393,221318370 0019,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£119.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461392,741308448 0026,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£159.47
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461391,231299875 0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£99.03
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461390,161300834 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461389,361299844 0037,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461388,621300122 0035,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461405,291299180 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£124.26
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461404,1121300540 0035,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£99.03
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461403,921299146 0035,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£57.27
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461402,331300200  0031,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£159.91
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461401,521304328 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£124.26
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461400,111300479 0027,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£98.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461399,241300425 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£97.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461398,421457439 0005,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£118.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461397,101307356 0024,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£99.03
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461493,18388 34113,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£29.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461406,081299419 0025,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£62.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461376,161320365 0029,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461374,941298931 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£98.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461372,751300153 0033,SOUTHERN ELECTRIC PLC,C-H33700-1402,Estate Services-Electricity,18 November 2011,£85.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462055,OP/L410436,SPECIALIST COMPUTER CENTRES PLC,C-GCERP-350A,Excluded,25 November 2011,"£3,744.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462055,OP/L410436,SPECIALIST COMPUTER CENTRES PLC,C-GCERP-350A,Excluded,25 November 2011,"£1,872.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462055,OP/L410436,SPECIALIST COMPUTER CENTRES PLC,C-GCERP-350A,Excluded,25 November 2011,"£1,800.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462055,OP/L410436,SPECIALIST COMPUTER CENTRES PLC,C-GCERP-350A,Excluded,25 November 2011,"£13,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462055,OP/L410436,SPECIALIST COMPUTER CENTRES PLC,C-GOCOE-3501,Excluded,25 November 2011,"£6,240.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461002,10290,STAIT ELECTRICAL SERVICES LTD,C-HC4844-C302,Internal Imp-Building Contractor,11 November 2011,"£1,841.32"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461585,1131/04,STANLEY PARTNERSHIP,C-B51120-3504,Devpment Cntrl-Legal exp & court costs,18 November 2011,£880.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462088,CONTRIBUTION,STARART-NATIONAL STAR CENTRE,C-L41100-3256,AG & M-Fine Form Horse Parade exp,25 November 2011,"£4,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461635,20763,STREETMASTER (SOUTH WALES) LTD,C-C22110-3152,Parks & Gardens-Commemorative Seats,18 November 2011,£619.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461635,20763,STREETMASTER (SOUTH WALES) LTD,C-C22110-3152,Parks & Gardens-Commemorative Seats,18 November 2011,£150.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461635,20763,STREETMASTER (SOUTH WALES) LTD,C-C22110-3152,Parks & Gardens-Commemorative Seats,18 November 2011,£71.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460529,2324,SYSTEM 6,C-C22110-1804,Parks & Gardens-RM-External structures,04 November 2011,£780.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460529,2324,SYSTEM 6,C-N11250-9227,Excluded,04 November 2011,-£78.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461753,REDACTED,TANGIBLE UK LIMITED,C-E21100-8594,Car Prks-Off St-North Place c/p permits,18 November 2011,"£1,250.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461683,DEBT100196,TEWKESBURY BOROUGH COUNCIL,C-H35100-3504,Hsg.Direct.Cost-Legal exp & court costs,18 November 2011,"£4,103.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461915,DEBT100110,TEWKESBURY BOROUGH COUNCIL,C-E21100-3920,Car Prks-Off St-Advertising,25 November 2011,£419.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461923,DEBT100087,TEWKESBURY BOROUGH COUNCIL,C-E36200-6630,On-St Car Prkng-Legal Practice,25 November 2011,£80.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461961,DEBT100575,TEWKESBURY BOROUGH COUNCIL,C-E71150-3503,Public Protn Div-Fees,25 November 2011,£54.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461111,25,THE OPEN WEST LIMITED,C-L23500-3156,Arts Grant/Enab-Arts Development,11 November 2011,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461111,25,THE OPEN WEST LIMITED,C-L41100-3131,AG & M-Exhibition & Display,11 November 2011,"£1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461765,REDACTED,THE SURVEYING PRACTICE,C-HC4100-C801,Dis.Adapt.HRA-Grants,18 November 2011,£820.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461484,511,THP LTD,C-1T18G1-3568,Tony Hawks-Artist Fees,18 November 2011,"£1,396.62"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461439,TF3158,TOP FLIGHT BUSINESS SERVICES,C-D12430-3501,Housing & CT Be-Hire of outside services,18 November 2011,£503.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461204,968,TOUCHMEDIA,C-L21100-3920,Town Hall-Advertising,11 November 2011,"£1,150.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461767,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,18 November 2011,"£1,825.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461437,LN/CDB/CHEL-*L,TRADITION (UK) LIMITED,C-D32700-3994,Debt Mgt-Brokerage,18 November 2011,£805.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460728,7772,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,04 November 2011,"£3,280.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460729,7770,TRASH UK LIMITED,C-C24100-2702,Fleet Maint-Additional vehicle hire,04 November 2011,£328.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461687,7822,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,18 November 2011,"£1,640.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461214,3001AW2988,TRAVIS PERKINS WESTERN AREA,C-C22105-3501,Hsg Forecourts-Hire of outside services,11 November 2011,£254.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461225,3001 AW2987,TRAVIS PERKINS WESTERN AREA,C-C22120-1119,Spts/Open Space-Playground Maint,11 November 2011,£263.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460944,3001 AWQ326,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£124.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461136,3001 AWG655,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,-£15.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461135,3001 AWF709,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£17.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460960,301 AWW452,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.29
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460959,3001 AWU337,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460958,3001 AWU059,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£99.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460957,3001 AWV124,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460956,3001 AWU388,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£60.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460955,3001 AWV035,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.59
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460954,3001 AWT939,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£99.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460953,3001 AWV142,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.53
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460952,3001 AWU300,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460966,3001AWR073,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£65.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460965,3001 AWV629,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£99.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460963,3001 AWW073,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460962,3001 AWV451,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£100.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460961,3001 AWW456,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£132.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460947,3001 AWW465,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£32.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460948,3001 AWW246,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£132.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460949,3001 AWW102,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£133.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460951,3001 AWW372,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,11 November 2011,£66.65
