Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,VCA ,26/07/2017,Contractors Fees - TA,VCA ITALY,Alpi,2356,782.00,Contractors Fees - TA,ITALY
Department For Transport,VCA ,26/07/2017,Contractors Fees - TA,VCA ITALY,GCS Test - Type Approval Contractor,2356,"1,742.08",Contractors Fees - TA,ITALY
Department For Transport,VCA ,26/07/2017,Contractors Fees - TA,VCA ITALY,GCS Test - Type Approval Contractor,2356,"1,027.65",Contractors Fees - TA,ITALY
Department For Transport,VCA ,26/07/2017,Contractors Fees - TA,VCA ITALY,GCS Test - Type Approval Contractor,2356,570.14,Contractors Fees - TA,ITALY
Department For Transport,VCA ,26/07/2017,Contractors Fees - TA,VCA ITALY,GCS Test - Type Approval Contractor,2356,"1,759.68",Contractors Fees - TA,ITALY
Department For Transport,VCA ,26/07/2017,Gear Escrow 1/8/17-31/7/2018,VCA UK ,Gear Escrow 1/8/17-31/7/2018,275533,785.00,Computer Technical Services,UK 
Department For Transport,VCA ,26/07/2017,1/1/17 - 30/6/17 - ELECTRICITY CHARGES - MIRA,VCA UK ,1/1/17 - 30/6/17 - ELECTRICITY CHARGES - MIRA,275545,"14,338.36",Electricity,UK 
Department For Transport,VCA ,26/07/2017,1/1/17 - 30/6/17 - ELECTRICITY CHARGES - MIRA,VCA UK ,1/1/17 - 30/6/17 - ELECTRICITY CHARGES - MIRA,275545,"2,867.67",Electricity,UK 
Department For Transport,VCA ,26/07/2017,RECOVERY OF SALARY FOR STAFF TRANSFER ,VCA UK ,RECOVERY OF SALARY FOR STAFF TRANSFER ,275567,713.31,STAFF SALARIES - UK,UK 
Department For Transport,VCA ,27/07/2017,JULY 2017 - DAILY OFFICE CLEANING,VCA UK ,JULY 2017 - DAILY OFFICE CLEANING,275542,934.17,Cleaning / Storage,UK 
Department For Transport,VCA ,28/07/2017,PROFESSIONAL FEES,VCA BRAZIL,Ahead (accounting),560,575.02,PROFESSIONAL FEES,BRAZIL
Department For Transport,VCA ,28/07/2017,Contractors T&S - TA,VCA BRAZIL,Contractor Fee - Ford,560,600.35,Contractors T&S - TA,BRAZIL
Department For Transport,VCA ,28/07/2017,AUGUST 2017 - CONTRACT 1505 HOSTING SERVICES,VCA UK ,AUGUST 2017 - CONTRACT 1505 HOSTING SERVICES,275601,"2,999.18",Computer Infrastructure Services,UK 
Department For Transport,VCA ,31/07/2017,COMPUTER HARDWARE NON CAPITAL,VCA BRAZIL,Laptop,560,850.39,COMPUTER HARDWARE NON CAPITAL,BRAZIL
Department For Transport,VCA ,31/07/2017,KAM Retainer,VCA INDIA ,COS: INDIA STRATEGY PROJECT,598,"38,500.09",KAM Retainer,INDIA 
Department For Transport,VCA ,31/07/2017,KAM Retainer,VCA INDIA ,COS: INDIA STRATEGY PROJECT,598,"8,184.73",KAM Retainer,INDIA 
Department For Transport,VCA ,31/07/2017,KAM Retainer,VCA INDIA ,COS: INDIA STRATEGY PROJECT,598,"8,184.73",KAM Retainer,INDIA 
Department For Transport,VCA ,31/07/2017,KAM Retainer,VCA INDIA ,COS: INDIA STRATEGY PROJECT,598,"8,665.51",KAM Retainer,INDIA 
Department For Transport,VCA ,31/07/2017,Jun Reclaims,VCA INDIA ,COS: TRACK AND LAB,598,"3,798.29",Jun Reclaims,INDIA 
Department For Transport,VCA ,31/07/2017,Jun Reclaims,VCA INDIA ,O/S T&S: OTHER TRAVEL,598,"1,446.83",Jun Reclaims,INDIA 
Department For Transport,VCA ,31/07/2017,Jun Reclaims,VCA INDIA ,O/S T&S: OTHER TRAVEL,598,"1,175.89",Jun Reclaims,INDIA 
Department For Transport,VCA ,31/07/2017,P/E 25/3/17 - PE 24/6/17 - REVISED COSTS,VCA UK ,P/E 25/3/17 - PE 24/6/17 - REVISED COSTS,275613,"3,708.07",Computer Technical Services,UK 
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Ordinary Driving Licence Payments,Operations,GREAT WESTERN HOSPITALS NHSFT ,,600.00,COST OF MEDICAL CHECK,SN3 6BB
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXXXX                 ,,550.00,COST OF MEDICAL CHECK,M33 4RS
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Ordinary Driving Licence Payments,Operations,KIMS HOSPITAL LTD             ,,500.00,COST OF MEDICAL CHECK,ME14 5FT
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXXXX                 ,,500.00,COST OF MEDICAL CHECK,M33 4RS
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Ordinary Driving Licence Payments,Operations,UNIV HOSPITALS OF LEICESTER   ,,660.00,COST OF MEDICAL CHECK,LE1 5WP
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Ordinary Driving Licence Payments,Operations,UNIV HOSPITALS OF LEICESTER   ,,660.00,COST OF MEDICAL CHECK,LE1 5WP
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Ordinary Driving Licence Payments,Operations,PLYMOUTH HOSPITALS NHST       ,,550.00,COST OF MEDICAL CHECK,WF3 1WE
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXX                    ,,500.00,COST OF MEDICAL CHECK,EX31 4JB
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Ordinary Driving Licence Payments,Operations,EAST KENT HOSPITALS UNI NHS FT,,660.00,COST OF MEDICAL CHECK,CT1 3NG
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Ordinary Driving Licence Payments,Operations,POOLE HOSPITAL NHSFT          ,,660.00,COST OF MEDICAL CHECK,BH15 2JB
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,EAST KENT HOSPS UNIV NHS FT   ,,660.00,COST OF MEDICAL CHECK,CT1 3NG
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,ROYAL WOLVERHAMPTON NHST      ,,550.00,COST OF MEDICAL CHECK,WV10 0QP
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,ULH NHS TRUST                 ,,550.00,COST OF MEDICAL CHECK,LN2 5QY
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXXXX                 ,,550.00,COST OF MEDICAL CHECK,M33 4RS
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,THURROCK UNIVERSITY HOSP      ,,600.00,COST OF MEDICAL CHECK,SS16 5NL
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,UNIV HOSPS COVEN & WARW NHST  ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,ROYAL WOLVERHAMPTON NHST      ,,550.00,COST OF MEDICAL CHECK,WV10 0QP
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,UHCW                          ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,TAYSIDE NHS BOARD             ,,550.00,COST OF MEDICAL CHECK,DD4 7AA
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,ROYAL WOLVERHAMPTON NHS TRUST ,,550.00,COST OF MEDICAL CHECK,WV10 0QP
Department For Transport,Driver and Vehicle Licensing Agency,09/07/2017,Ordinary Driving Licence Payments,Operations,UNI HOSPS CVNTRY&W/SHIRE NHST ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UCL HOSPITALS NHS FT          ,,660.00,COST OF MEDICAL CHECK,NW1 2PG
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UHCW                          ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UHCW NHS TRUST                ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UHCW NHST                     ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UHCW NHST                     ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UCL HOSPITALS NHS FT          ,,550.00,COST OF MEDICAL CHECK,NW1 2PG
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,UHCW NHS TRUST                ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,THE ROYAL WOLVERHAMPTON NHS T ,,550.00,COST OF MEDICAL CHECK,WV10 0QP
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,WESSEX CARDIOLOGY LLP         ,,500.00,COST OF MEDICAL CHECK,SO16 6UY
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXX X XXXXXXX            ,,500.00,COST OF MEDICAL CHECK,IG10 4HJ
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXX XXXXX                 ,,500.00,COST OF MEDICAL CHECK,SL2 4HL
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXX                   ,,500.00,COST OF MEDICAL CHECK,HA1 3UJ
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,CARDIOLOGY TRUST FUND         ,,500.00,COST OF MEDICAL CHECK,IP33 2QZ
Department For Transport,Driver and Vehicle Licensing Agency,11/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXX X XXXXXXX            ,,500.00,COST OF MEDICAL CHECK,IG10 4HJ
Department For Transport,Driver and Vehicle Licensing Agency,12/07/2017,Ordinary Driving Licence Payments,Operations,NHS GRAMPIAN                  ,,660.00,COST OF MEDICAL CHECK,AB15 6LS
Department For Transport,Driver and Vehicle Licensing Agency,12/07/2017,Ordinary Driving Licence Payments,Operations,EXPERT HEART CARE LTD         ,,500.00,COST OF MEDICAL CHECK,LE16 9EY
Department For Transport,Driver and Vehicle Licensing Agency,13/07/2017,Ordinary Driving Licence Payments,Operations,A B M UNI LOCAL HEALTH BOARD  ,,600.00,COST OF MEDICAL CHECK,SA12 7BR
Department For Transport,Driver and Vehicle Licensing Agency,13/07/2017,Ordinary Driving Licence Payments,Operations,MEDWAY NHS FOUNDATION TRUST   ,,550.00,COST OF MEDICAL CHECK,ME7 5NY
Department For Transport,Driver and Vehicle Licensing Agency,14/07/2017,Ordinary Driving Licence Payments,Operations,PLYMOUTH HOSPITALS NHS TRUST  ,,600.00,COST OF MEDICAL CHECK,WF3 1WE
Department For Transport,Driver and Vehicle Licensing Agency,14/07/2017,Ordinary Driving Licence Payments,Operations,KINGSTON HOSPITAL             ,,550.00,COST OF MEDICAL CHECK,KT2 7QB
Department For Transport,Driver and Vehicle Licensing Agency,16/07/2017,Ordinary Driving Licence Payments,Operations,GREAT WESTERN HOSP NHSFT      ,,600.00,COST OF MEDICAL CHECK,SN3 6BB
Department For Transport,Driver and Vehicle Licensing Agency,16/07/2017,Ordinary Driving Licence Payments,Operations,XX X X X XXXXXXXXX            ,,550.00,COST OF MEDICAL CHECK,G31 2ER
Department For Transport,Driver and Vehicle Licensing Agency,16/07/2017,Ordinary Driving Licence Payments,Operations,NUFFIELD HEALTH               ,,500.00,COST OF MEDICAL CHECK,OX3 7RP
Department For Transport,Driver and Vehicle Licensing Agency,18/07/2017,Ordinary Driving Licence Payments,Operations,ABERTAWE BMU LHB              ,,600.00,COST OF MEDICAL CHECK,SA12 7BR
Department For Transport,Driver and Vehicle Licensing Agency,18/07/2017,Ordinary Driving Licence Payments,Operations,X X XXXX XXXXXXX              ,,500.00,COST OF MEDICAL CHECK,LE7 7UL
Department For Transport,Driver and Vehicle Licensing Agency,19/07/2017,Ordinary Driving Licence Payments,Operations,DERBY TEACHING HOSPITAL NHSFT ,,660.00,COST OF MEDICAL CHECK,DE22 3NE
Department For Transport,Driver and Vehicle Licensing Agency,19/07/2017,Ordinary Driving Licence Payments,Operations,ANEURIN BEVAN UNI HEALTH BOARD,,550.00,COST OF MEDICAL CHECK,NP4 0XG
Department For Transport,Driver and Vehicle Licensing Agency,19/07/2017,Ordinary Driving Licence Payments,Operations,CARDIO HEALTH INTL LTD        ,,500.00,COST OF MEDICAL CHECK,WD6 5QE
Department For Transport,Driver and Vehicle Licensing Agency,19/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXX X XXXXXXX            ,,500.00,COST OF MEDICAL CHECK,IG10 4HJ
Department For Transport,Driver and Vehicle Licensing Agency,19/07/2017,Ordinary Driving Licence Payments,Operations,MEDSERV                       ,,500.00,COST OF MEDICAL CHECK,RH16 1PG
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,NHS GRAMPIAN                  ,,660.00,COST OF MEDICAL CHECK,AB15 6LS
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXXX XXXXXXX             ,,614.50,COST OF MEDICAL CHECK,TS19 8PE
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,GREAT WESTERN HOSPITAL NHSFT  ,,600.00,COST OF MEDICAL CHECK,SN3 6BB
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,UNIVERSITY HOSPS OF LEICESTER ,,516.00,COST OF MEDICAL CHECK,LE1 5WP
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXXXX XXXXXXX            ,,500.00,COST OF MEDICAL CHECK,GU2 7XX
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXX XXX                   ,,500.00,COST OF MEDICAL CHECK,LE7 7UL
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXX XXX                   ,,500.00,COST OF MEDICAL CHECK,LE7 7UL
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXXX XXXXX               ,,500.00,COST OF MEDICAL CHECK,UB1 3HW
Department For Transport,Driver and Vehicle Licensing Agency,20/07/2017,Ordinary Driving Licence Payments,Operations,CARDIAC TRUST FUND            ,,500.00,COST OF MEDICAL CHECK,GU2 7XX
Department For Transport,Driver and Vehicle Licensing Agency,21/07/2017,Ordinary Driving Licence Payments,Operations,NHS GRAMPIAN                  ,,660.00,COST OF MEDICAL CHECK,AB15 6LS
Department For Transport,Driver and Vehicle Licensing Agency,21/07/2017,Ordinary Driving Licence Payments,Operations,GREAT WESTERN HOSPITAL NHSFT  ,,600.00,COST OF MEDICAL CHECK,SN3 6BB
Department For Transport,Driver and Vehicle Licensing Agency,21/07/2017,Ordinary Driving Licence Payments,Operations,EXPERT HEART CARE LTD         ,,500.00,COST OF MEDICAL CHECK,LE16 9EY
Department For Transport,Driver and Vehicle Licensing Agency,21/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXX X XXXXXX             ,,500.00,COST OF MEDICAL CHECK,NE29 8NH
Department For Transport,Driver and Vehicle Licensing Agency,21/07/2017,Ordinary Driving Licence Payments,Operations,EXPERT HEART CARE LTD         ,,500.00,COST OF MEDICAL CHECK,NN16 8UZ
Department For Transport,Driver and Vehicle Licensing Agency,25/07/2017,Ordinary Driving Licence Payments,Operations,UNI HOSP OF N.MIDLANDS NHST   ,,660.00,COST OF MEDICAL CHECK,ST4 6QG
Department For Transport,Driver and Vehicle Licensing Agency,25/07/2017,Ordinary Driving Licence Payments,Operations,SPIRE ELLAND HOSPITAL         ,,500.00,COST OF MEDICAL CHECK,RG1 9PL
Department For Transport,Driver and Vehicle Licensing Agency,25/07/2017,Ordinary Driving Licence Payments,Operations,CARDIAC TRUST FUND            ,,500.00,COST OF MEDICAL CHECK,GU2 7XX
Department For Transport,Driver and Vehicle Licensing Agency,25/07/2017,Ordinary Driving Licence Payments,Operations,WESSEX CARDIOLOGY             ,,500.00,COST OF MEDICAL CHECK,SO16 6UY
Department For Transport,Driver and Vehicle Licensing Agency,25/07/2017,Ordinary Driving Licence Payments,Operations,PORTSMOUTH HOSPITALS TRUST    ,,500.00,COST OF MEDICAL CHECK,WF3 1WE
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,UNIV HOSPITALS OF N MIDLANDS  ,,660.00,COST OF MEDICAL CHECK,ST4 6QG
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,UHCW                          ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,UHCW NHS TRUST                ,,550.00,COST OF MEDICAL CHECK,CV2 2DX
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXX                    ,,512.00,COST OF MEDICAL CHECK,KT18 7EG
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXX XXXXXXX             ,,500.00,COST OF MEDICAL CHECK,LE7 7UL
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,CARDIO HEALTH INTL LTD        ,,500.00,COST OF MEDICAL CHECK,W1G 7AF
Department For Transport,Driver and Vehicle Licensing Agency,26/07/2017,Ordinary Driving Licence Payments,Operations,NUFFIELD HEALTH               ,,500.00,COST OF MEDICAL CHECK,OX3 7RP
Department For Transport,Driver and Vehicle Licensing Agency,27/07/2017,Ordinary Driving Licence Payments,Operations,HEARTFIX LTD                  ,,614.50,COST OF MEDICAL CHECK,EH54 6PP
Department For Transport,Driver and Vehicle Licensing Agency,27/07/2017,Ordinary Driving Licence Payments,Operations,UNITED LINCOLNSHIRE HOSP NHST ,,500.00,COST OF MEDICAL CHECK,NG23 6BP
Department For Transport,Driver and Vehicle Licensing Agency,27/07/2017,Ordinary Driving Licence Payments,Operations,ROYAL FREE LONDON NHS FT - P P,,500.00,COST OF MEDICAL CHECK,NW3 2QG
Department For Transport,Driver and Vehicle Licensing Agency,27/07/2017,Ordinary Driving Licence Payments,Operations,EXPERT HEART CARE LTD         ,,500.00,COST OF MEDICAL CHECK,LE16 9EY
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,DERBY TEACHING HOSPITALS NHSFT,,660.00,COST OF MEDICAL CHECK,DE22 3NE
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,DERBY TEACHING HOSP NHS FT    ,,660.00,COST OF MEDICAL CHECK,DE22 3NE
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,GREATER GLASGOW NHS E/FUND    ,,550.00,COST OF MEDICAL CHECK,G31 2ER
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,SALFORD ROYAL NHSFT           ,,500.00,COST OF MEDICAL CHECK,M50 1SY
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,XX X XXXXXXXX                 ,,500.00,COST OF MEDICAL CHECK,L35 5DR
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,SALFORD ROYAL HOSPITAL NHSFT  ,,500.00,COST OF MEDICAL CHECK,M50 1SY
Department For Transport,Driver and Vehicle Licensing Agency,30/07/2017,Ordinary Driving Licence Payments,Operations,XX XXXXXX XXXXX               ,,500.00,COST OF MEDICAL CHECK,UB1 3HW
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Estate Legal Advisors,Finance & Commercial,Ashfords LLP,2000007690,"4,049.30",#,EX1 3LH
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Government Broker Costs,Information services,UKCloud Ltd,2000007976,"137,086.80",#,SN13 0RP
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Non Secured stock,Operations,Williams Lea,2000007502,"7,962.24",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Non Secured stock,Operations,Williams Lea,2000007502,"16,838.31",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Secured Stock,Information Services,Williams Lea,2000007502,"25,477.20",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Secured Stock,Information Services,Williams Lea,2000007684,"4,341.12",A4 - 9 Lives Business 90g,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Secured Stock,Operations,Williams Lea,2000007684,"2,461.03","100 x 180mm, 2nd Class Manilla",NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Secured Stock,Operations,Williams Lea,2000007684,"2,022.30",114 x 235mm - 2nd Class Machine (Bx 500),NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Secured Stock,Operations,Williams Lea,2000007684,"3,240.00",RETURN OF ORIGINAL DOCUMENT SLIP,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Info Broker Costs,Operations,The Logic Group Enterprises Ltd,2000008564,"79,929.00",#,GU51 3SB
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,IT Development Support,Information services,DMSG LTD,2000007689,"117,696.00",#,CF11 9LJ
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,IT Development Support,Information services,Method4 Ltd,2000008180,"12,052.80",#,CF10 5DT
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,IT Development Support,Information services,Target Group Ltd,2000007693,"1,547.70",#,NP10 8UH
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Machine Consumables,Information Services,Williams Lea,2000007502,-2.54,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Medical Advisory Service,Operations,Specsavers Optical Superstores Ltd,2000007681,"11,664.00",#,NG2 1EP
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Purchases,Operations,Williams Lea,2000007684,"3,781.10",V62PO,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Information Services,Williams Lea,2000007684,-7.85,A4 - 9 Lives Business 90g,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Operations,Williams Lea,2000007502,-4.51,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Operations,Williams Lea,2000007502,5.93,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Operations,Williams Lea,2000007684,4.37,"100 x 180mm, 2nd Class Manilla",NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Operations,Williams Lea,2000007684,-1.94,114 x 235mm - 2nd Class Machine (Bx 500),NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Printing Stock,Operations,Williams Lea,2000007684,-0.86,RETURN OF ORIGINAL DOCUMENT SLIP,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000007514,"11,312.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000007514,"7,000.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,01/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000007514,"7,515.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Conferences / Seminars,Corporate Affairs,XXXX XXXXX,2000008567,"1,286.00",#,CF83 3GG
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Freight Charges,Finance & Commercial,PARCELFORCE WORLDWIDE,2000007854,"6,036.23",#,BL4 9XX
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,IT Development Support,Information services,Studley Walton Gray Associates LLP,2000007863,"44,307.00",#,BN1 3XE
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,IT Development Support,Operations,Zeefix Consulting Ltd,2000007687,"172,728.00",#,EC1V 2NX
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,IT Development Support,Operations,Zeefix Consulting Ltd,2000007687,"61,275.00",#,EC1V 2NX
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Software Licence Expense,Information services,COMPUTACENTER (UK) LTD,2000007677,960.79,#,AL10 9TW
Department For Transport,Driver and Vehicle Licensing Agency,02/07/2017,Training,Human Resource & Estates,Eliesha Training,2000007851,619.00,#,CF10 2HH
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Agency Staff Costs,Operations,Capita Business Services Ltd,2000007849,"3,553.73",#,B24 9FD
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Agents Fees,Operations,SGS United Kingdom Ltd,2000008678,"41,034.00",#,CH65 3EN
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Secured Stock,Information Services,Welsh Boxes & Eng. Co. Ltd.,2000008299,"2,400.00",FLAT PACK CARDBOARD BOXES.,SA5 4HS
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Secured Stock,Information Services,Welsh Boxes & Eng. Co. Ltd.,2000008299,111.60,#,SA5 4HS
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Secured Stock,Operations,Williams Lea,2000007973,"45,233.35",#,NR3 1PD
