Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Construction / Building Services,TARMAC LTD,Capital Expenditure,Capital Expenditure - Works,28/02/2017,8305.49
Construction / Building Services,TARMAC LTD,Capital Expenditure,Capital Expenditure - Works,28/02/2017,23079.97
Construction / Building Services,TARMAC LTD,Capital Expenditure,Capital Expenditure - Works,28/02/2017,68547.28
Construction / Building Services,Tarmac Trading Ltd,Capital Expenditure,Supplies and services,17/02/2017,43011.19
Construction / Building Services,Tarmac Trading Ltd,Capital Expenditure,Capital Expenditure - Works,06/02/2017,26373.97
Transport and Travel,Taxi Team Limited,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,2760.8
Other Public Sector Organisation,TEACHERS PENSIONS,Childrens & Educational Services,other payments,02/02/2017,1530391.55
Other Public Sector Organisation,TEACHERS PENSIONS,Childrens & Educational Services,other payments,02/02/2017,6859.84
Other Public Sector Organisation,TEACHERS PENSIONS,Childrens & Educational Services,other payments,02/02/2017,75635.65
Other Public Sector Organisation,TEACHERS PENSIONS,Childrens & Educational Services,other payments,02/02/2017,26454.41
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,23/02/2017,720
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,23/02/2017,800
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,13/02/2017,560
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,13/02/2017,800
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,16/02/2017,600
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,20/02/2017,840
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Fees and Charges,28/02/2017,680
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Agency Staff,06/02/2017,505
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Agency Staff,02/02/2017,588
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Agency Staff,15/02/2017,588
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Agency Staff,20/02/2017,588
Recruitment / Staffing,TEACHING PERSONNEL LTD,Childrens & Educational Services,Agency Staff,27/02/2017,588
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,1514.71
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,658.57
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,13595.57
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,2041.57
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,1251.29
Social Care Services,THE BELMONT CARE HOME LTD,Adult Social Care,Care Payments,20/02/2017,3292.86
Retailer,THE BOTTLE STOP,Cultural & Related Services,Publicity and Promotion,03/02/2017,508.8
Social Care Services,THE BROAD GROUP LTD,Adult Social Care,Care Payments,22/02/2017,3060.96
Social Care Services,THE CAMPHILL VILLAGE TRUST,Adult Social Care,Care Payments,22/02/2017,935.36
Social Care Services,THE CAMPHILL VILLAGE TRUST,Adult Social Care,Care Payments,22/02/2017,864.84
Social Care Services,The David Lewis Centre,Adult Social Care,Care Payments,02/02/2017,2899
Social Care Services,The David Lewis Centre,Adult Social Care,Care Payments,02/02/2017,4495
Social Care Services,The David Lewis Centre,Adult Social Care,Care Payments,27/02/2017,3596
Social Care Services,The David Lewis Centre,Adult Social Care,Care Payments,27/02/2017,3596
Construction / Building Services,THE EXCELLENT RAMP SYSTEM LTD,Capital Expenditure,Capital Expenditure - Works,07/02/2017,4250
Construction / Building Services,THE EXCELLENT RAMP SYSTEM LTD,Capital Expenditure,Capital Expenditure - Works,06/02/2017,2780
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,97.44
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,152.99
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,192
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,24/02/2017,176.19
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,134.8
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,96.91
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,141.79
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,288.36
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,128.87
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,107.9
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,142.9
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,06/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,06/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,06/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,06/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,06/02/2017,154.85
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,125.28
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,115.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,104.3
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,58.8
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,13/02/2017,159.66
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,45.47
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,261.11
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,17/02/2017,94.66
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/02/2017,128.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,218.66
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,153.23
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,147.99
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,75.89
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,155.89
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,145.34
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,35.7
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,16.51
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,27/02/2017,129.88
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,151.93
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,58.65
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,120.11
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,63.69
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,9.82
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,14.7
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,16.51
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,109.52
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,142.17
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,20/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,63.69
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,9.82
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,14.7
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,16.51
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,107.9
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,185.82
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,118.8
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,60.19
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,140.64
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,149.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,152.99
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,172.5
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,28/02/2017,107.9
