Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",LIVEWORK STUDIO LTD,157716,10476.00,FCDT Devolved Admin-Hire of Interim Managers,E1 6NF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,Alexander Bryson,157717,250.00,Foresight: Skills-R & D Other Professional Services,OX9 3LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157731,2.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157731,4.80,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157731,15.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157731,19.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",157732,97.98,Other Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157733,150.30,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157733,2.96,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157733,5.00,FCDT Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157733,14.95,FCDT Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157734,180.90,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157734,9.79,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157734,10.60,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157734,5.00,FCDT Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157734,14.50,FCDT Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,6.37,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,50.48,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,3.00,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,5.50,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,7.44,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,24.32,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,30.00,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,130.05,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157735,44.39,FCDT Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,23.24,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,29.46,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,30.00,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,56.13,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,99.90,FCDT Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services Overseas,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157736,69.03,FCDT Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Hotel & Accommodation Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",157737,5.75,B&S Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Rail Travel Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",157737,3.24,B&S Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",157737,7.85,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",157737,10.00,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",157737,16.16,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",157740,24.99,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",157740,60.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",157741,202.50,SDLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",157741,16.90,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157742,41.30,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157742,44.10,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157742,30.93,FCDT Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Withheld",157742,37.00,FCDT Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157743,7.12,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157743,13.72,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157743,20.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157743,30.16,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157744,16.25,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157744,5.54,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157744,12.61,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157744,20.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",157744,41.75,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Science and Research,"Personal Expense, Name Withheld",157745,5.72,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Science and Research,"Personal Expense, Name Withheld",157745,6.08,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",157745,4.05,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",157745,20.33,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",157745,17.70,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Rail Travel UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",157746,60.60,B&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",157746,37.00,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Withheld",157748,18.60,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Office for Life Sciences,"Personal Expense, Name Withheld",157749,17.20,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Rail Travel UK,Business and Science - Office for Life Sciences,"Personal Expense, Name Withheld",157749,56.70,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,Business and Science - Office for Life Sciences,"Personal Expense, Name Withheld",157749,39.90,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157751,27.45,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157751,4.90,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",157751,8.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",157752,4.55,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",157752,25.30,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",157752,13.45,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",157754,2.50,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Subsistence UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",157754,6.62,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Taxi Services UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",157754,21.00,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Hospitality - UK,Business and Science - Small Business,"Personal Expense, Name Withheld",157755,121.54,SDLG Devolved Admin-Hospitality - UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Rail Travel UK,Business and Science - Small Business,"Personal Expense, Name Withheld",157756,25.80,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Withheld",157757,16.70,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,157781,-17640.00,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,157781,8000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Communications Directorate",DWP (DEPARTMENT FOR WORK AND PENSIONS),157782,2610.00,PSHE Devolved Admin-Learning and Dev - CS Skills,FY5 3TA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Telephone Helpline Services,Business and Science - Business Innovation,LANGUAGE LINE LTD T/A LANGUAGE LINE SOLUTIONS,157784,27.36,Growth Accelerator-Telephone Helpline Services,E14 5NR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Learning and Dev - CS Skills,"Skills, Deregulation and Local Growth - Vocational Education Directorate",PARTNERSHIP MEDIA GROUP LTD T/A GOVNET COMMUNICATIONS,157794,395.00,PSHE Devolved Admin-Learning and Dev - CS Skills,M1 6PP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Storage and Distribution,"Finance, Commercial & Digital Transformation - Digital Directorate",TNT UK LTD,157795,11895.62,FCDT Devolved Admin-Storage and Distribution,BL8 9AR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157796,4719.48,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Recruitment Advice and Services,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157798,1770.84,FCDT Devolved Admin-Recruitment Advice and Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157799,3060.91,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Hire of Interim Managers,Economics & Markets - Labour Market,CAPITA BUSINESS SERVICES LTD,157802,3199.74,E&M Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Hire of Interim Managers,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,157804,2420.34,PSHE Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157829,966.88,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157831,916.82,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Consultancy Expenditure,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157832,470.64,FCDT Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Consultancy Expenditure,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157833,721.66,FCDT Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,157834,746.54,BLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Recruitment Advice and Services,"People, Strategy and Higher Education - Human Resources",BROOK STREET (UK) LTD,157835,332.76,PSHE Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157836,-576.22,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157836,864.32,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157836,864.32,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,157839,948.64,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,External Training,"Finance, Commercial & Digital Transformation - Digital Directorate",SIGHT AND SOUND TECHNOLOGY LTD,157842,790.00,FCDT Devolved Admin-External Training,NN3 6WD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Consultancy Expenditure,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157844,721.66,FCDT Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157847,25.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157849,65.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Recoveries Account - Other payables,Corporate Payments,CUSHMAN & WAKEFIELD LLP,157850,1905.39,Default-Recoveries Account - Other payables,B2 2JT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Stationery,Office of Manpower Economics - Office of Manpower Economics,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,157851,347.08,OME Devolved Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Stationery,Office of Manpower Economics - Office of Manpower Economics,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,157852,21.43,OME Devolved Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,9-12 BELL YARD,157860,1495.20,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,WC2A 2JR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157861,90.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157863,35.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,157864,50.16,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,EX2 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157865,22.50,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
