Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1737746,3099.53,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,NE9000335-08JUN,10000.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Publications,People Places & Serv Direct,Oxford University Press,E09839783,26400.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Staff Costs,People Places & Serv Direct,Stonewall Equality Ltd,49891,3000.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,16/06/2016,Staff Costs,People Places & Serv Direct,Quadrilect Ltd,QL16-36,2052.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,1027530,9819.19,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503164,8373.94,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Staff Costs,People Places & Serv Direct,Psysoft Ltd,3246,1699.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Staff Costs,People Places & Serv Direct,Media Training Ltd,38845,745.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/06/2016,Staff Costs,People Places & Serv Direct,Rhys Evans Consulting Ltd,82,2600.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Staff Costs,People Places & Serv Direct,DBL Europe Ltd,62,4794.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Staff Costs,People Places & Serv Direct,DBL Europe Ltd,63,2397.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Staff Costs,People Places & Serv Direct,DBL Europe Ltd,65,1428.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),558,24.84,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91215068,29.04,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30765680,476.64,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30765680,118.16,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30765680,971.46,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30765680,1008.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30775735,959.74,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30775735,652.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30775735,476.64,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30785581,1141.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30785581,587.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30785581,354.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30785581,942.36,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30795464,381.31,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30795464,902.06,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30795464,587.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30795464,354.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30795464,472.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91215068,174.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91225008,101.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30775735,415.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30785581,532.72,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30795464,516.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,21.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,135148,616.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,135209,2368.04,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,424945,6124.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,428618,2695.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,428691,11282.46,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,429656,13736.57,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,429738,27956.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91499805,1191.74,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6056172,2451.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Staff Costs,Trade Mark Directorate,Wales Quality Centre Ltd,10611,2670.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,Trade Mark Directorate,Mitie Facilities Services Ltd,100-91215068,25.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,38.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,102.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Legal & Hearings,Trade Mark Directorate,Marten Walsh Cherer Ltd,91446,3133.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Accommodation,International Policy Directorate,Senator International Ltd,S01313099,65288.16,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Information Technology,International Policy Directorate,Miggle Ltd,MIG/IPO/001/012,2688.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Staff Costs,International Policy Directorate,ChangeQuest Ltd,728,1914.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,7.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,69.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/06/2016,Accommodation,People Places & Serv Direct,Styles & Wood Ltd,CSI0002144,92185.51,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/06/2016,Accommodation,People Places & Serv Direct,Styles & Wood Ltd,CSI0002145,11352.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Austin-Smith:Lord LLP,C16-012.10,1984.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Anthony Collins Solicitors LLP,268801,912.00,Not Applicable,
