Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,22/08/2017,310956,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,22/08/2017,310956,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,08/08/2017,310899,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,08/08/2017,310899,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,08/08/2017,310899,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,08/08/2017,310899,0,"2,144.00",R,Cantref Homes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,230.49",R,"Faithfull House, Lilian Faithfull Homes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,300.00",R,Whitchurch House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,08/08/2017,310899,0,"6,050.00",R,Hallmark Healthcare Caldicot Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,144.00",R,Adriana Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,144.00",R,Adriana Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,18/08/2017,310940,0,995.43,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,18/08/2017,310940,0,"2,144.00",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,144.00",R,Castle Court (WHL) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,144.00",R,Castle Court (WHL) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,25/08/2017,10585055,0,"1,872.32",R,Nas Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,25/08/2017,10585043,0,"6,857.62",R,Nas Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,25/08/2017,10585045,0,"6,855.52",R,Nas Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,25/08/2017,10585060,0,"5,593.20",R,Nas Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,25/08/2017,10585061,0,"5,593.20",R,Nas Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,18/08/2017,310940,0,"5,480.64",R,The National Star College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"5,740.00",R,Eriskay Residential Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,867.16,R,Care Management Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,22/08/2017,310956,0,"1,328.00",R,Gibraltar Care Village Limited t/a PSP Healthcare Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,22/08/2017,310956,0,"2,304.00",R,Gibraltar Care Village Limited t/a PSP Healthcare Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,144.00",R,Whitchurch House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,414.80",R,Glaslyn Retirement Home Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Residential.,,15/08/2017,310925,0,"2,056.00",R,Charnwood Country Residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,22/08/2017,310956,0,"2,312.00",R,Gibraltar Care Village Limited t/a PSP Healthcare Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,412.85,R,Avenue Road Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,08/08/2017,310899,0,"2,174.43",R,Millbrook Lodge ( The Orders of St John Care Trust),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,144.00",R,Adriana Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,312.00",R,Adriana Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,312.00",R,Adriana Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,18/08/2017,310940,0,"2,324.00",R,St Annes Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,155.36",R,The Shaw Foundation Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,312.00",R,Glaslyn Retirement Home Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Nursing.,,15/08/2017,310925,0,"2,312.00",R,Glaslyn Retirement Home Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Domestic Care,,25/08/2017,10585384,0,646.70,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Domestic Care,,18/08/2017,10584261,0,55.10,R,Radis Community Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Domestic Care,,22/08/2017,10584737,0,443.52,R,Reach (Supported Living),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Domestic Care,,22/08/2017,10584737,0,63.36,R,Reach (Supported Living),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Day Care,,22/08/2017,10584743,0,"1,897.04",R,Sally Lynch Community Care Enterprises Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,15/08/2017,10582078,0,"3,263.37",R,Independent Foster Care Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,18/08/2017,10583632,0,"3,013.31",R,Pathway Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,08/08/2017,10582494,10078183,"3,997.50",R,Gloucester County Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,22/08/2017,10582557,10079440,"15,154.33",R,Aurora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,22/08/2017,10582479,10079576,210.00,R,MPCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,25/08/2017,10582904,10080280,"12,854.33",R,Action For Children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,18/08/2017,10582629,10080274,40.00,R,Tylorstown Welfare Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,18/08/2017,10582648,10080355,476.45,R,Hays Specialist Recruitment Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Third Party Payments,Third Party,Placement Fees,,29/08/2017,10585644,10080667,"51,428.76",R,Gloucester County Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Third Party Payments,Third Party,Supply Cover Scheme,,15/08/2017,10583592,80054144,38.06,R,Schools Advisory Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Premises,Water Services,Water Services-Metered.,,11/08/2017,10583240,0,"1,364.76",R,Welsh Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Place,Asset Management,Resources,Premises,Water Services,Water Services-Metered.,,11/08/2017,10583241,0,5.80,R,Welsh Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Premises,Water Services,Water Services-Metered.,,11/08/2017,10583221,0,528.82,R,Welsh Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/08/2017,10581891,90039318,465.00,C,Blackwood Fire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,25/08/2017,10585081,90038564,368.00,C,Santia Asbestos Management Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,25/08/2017,10584610,0,236.00,C,EE Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,04/08/2017,10575949,90037087,885.00,C,Aardvark EM Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,22/08/2017,10584784,0,"5,129.00",C,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,25/08/2017,10582950,10077629,774.45,C,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,11/08/2017,10582816,0,600.00,C,Tpg Disable Aids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,25/08/2017,10578276,90038119,120.00,C,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/08/2017,10581039,90039079,49.50,C,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,04/08/2017,10581779,90038334,"10,890.00",C,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/08/2017,10581039,90038276,"8,613.00",C,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,22/08/2017,10584773,0,"28,215.85",C,Jefflyn Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,01/08/2017,10577542,10079215,"2,317.14",C,WSP UK Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/08/2017,10581831,90039318,465.00,C,Blackwood Fire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,08/08/2017,10581810,90038986,"4,730.00",C,Severn Insulation Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,22/08/2017,10584771,0,"21,436.84",C,Jefflyn Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,01/08/2017,10580427,10079640,"6,070.20",C,Marton Civil Engineering Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,25/08/2017,10575984,90038524,730.00,C,Santia Asbestos Management Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,04/08/2017,10581808,90039096,"14,337.41",C,A.J Quinn Building Contractors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/08/2017,10581784,90036961,"1,390.00",C,Trident Water Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,29/08/2017,10583285,0,-8.73,C,Interserve Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Transport,Direct Transport Costs,Acquisition,,25/08/2017,10583636,0,"24,800.00",C,Newport Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Transport,Direct Transport Costs,Acquisition,,25/08/2017,10583596,0,"25,000.00",C,Newport Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,22/08/2017,10584783,0,"3,180.00",C,Stannah Stairlifts Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,15/08/2017,10582641,90039085,363.46,C,SRS Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,25/08/2017,10575600,90037608,365.45,C,Blackwood Fire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,15/08/2017,10583536,90036643,317.30,C,Dunn & Dyer Electrical Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Supplies & Services,Services,Professional And Specialist Fees,,15/08/2017,10582091,10077458,"71,195.37",C,Encon Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/08/2017,10581385,90039265,"4,978.00",C,Tim O'Brien Heating & Plumbing Engineers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,15/08/2017,10581077,90038887,"2,929.00",C,Direct Access UK Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,04/08/2017,10575949,90037087,"1,000.00",C,Aardvark EM Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,15/08/2017,10583552,90039128,"31,630.79",C,Davlan Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/08/2017,10581387,90038404,"37,812.18",C,Springvale Wproofing Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,04/08/2017,10581808,90039165,981.98,C,A.J Quinn Building Contractors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Transport,Direct Transport Costs,Acquisition,,18/08/2017,10582710,0,"40,317.00",C,Euro Commercials (South Wales) L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,25/08/2017,10585108,10080113,"1,215.50",C,A.L.D Plant Hire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/08/2017,10581086,90038411,118.00,C,Fire Safety Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,25/08/2017,10580999,90039259,"9,674.00",C,Tim O'Brien Heating & Plumbing Engineers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,29/08/2017,10585761,90036944,"741,496.13",C,Interserve Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,29/08/2017,10585768,90036943,"1,879,779.72",C,Interserve Construction Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Division,Capital Dept,Capital,Third Party Payments,Third Party,General Contracts,,11/08/2017,10582862,0,"5,623.00",C,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,310.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,310.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,432.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Foster Carers Travel Costs,,21/08/2017,310948,0,317.25,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,310.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,-27.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,-40.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,-27.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,07/08/2017,310896,0,348.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Foster Carers Travel Costs,,07/08/2017,310896,0,6.75,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,21/08/2017,310948,0,-117.50,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Teams,Social Care and Health,Supplies & Services,Services,Assistance To Clients,,07/08/2017,310896,0,40.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,21/08/2017,310948,0,-41.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
