Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/09/2015,5100083691,"48,816.22",METROLINK RATP DEV LTD
TfGM,Transport,Signage Costs,15/09/2015,5100083697,"2,165.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,15/09/2015,5100084443,"742,554.00",METROLINK RATP DEV LTD
TfGM,Transport,"Capital Costs - Rent, Rates & Service Charges",15/09/2015,5100084574,"1,640.82",NCP LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042769,"62,000.00",NORTHERN RAIL LIMITED
TfGM,Transport,Property & Equipment Maintenance,15/09/2015,5100084149,"7,547.77",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,15/09/2015,5100084150,"5,111.61",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042901,"40,500.20",OLYMPIA TRAVEL
TfGM,Transport,Programme Management Services,15/09/2015,5100084296,"8,800.00",PATTERSON PROJECT MANAGEMENT LTD
TfGM,Corporate Services,Smart Ticketing,15/09/2015,5100084042,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/09/2015,5100084446,"1,120.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/09/2015,5100084602,"1,400.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Supported Bus Services,15/09/2015,1900042956,"96,777.79",R S TYRER LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042957,"1,762.72",R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042780,"1,845.90",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/09/2015,1900042896,"101,000.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/09/2015,1900042897,"20,682.33",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042843,"4,000.00",ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042834,"95,000.00",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/09/2015,1900042909,"133,121.60",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/09/2015,1900042910,"59,458.60",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/09/2015,1900042911,"12,492.16",ROSSENDALE TRANSPORT
TfGM,Transport,Driver Intervention Course Delivery Costs,15/09/2015,5100084600,547.00,S M CHARLSON
TfGM,Transport,Supported Bus Services,15/09/2015,1900042952,"69,496.08",SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042953,940.73,SELWYNS TRAVEL LTD
TfGM,Transport,Print & Media,15/09/2015,5100084372,"4,980.00",SOURCE THAT LIMITED
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042835,"1,331,250.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042836,"18,500.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042837,"262,750.00",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042921,"234,530.25",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042922,"340,894.16",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042923,"31,557.93",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042838,"16,000.00",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/09/2015,1900042954,"27,710.18",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/09/2015,1900042955,"69,035.09",STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042781,"3,374.55",TELECARS
TfGM,Transport,Supported Bus Services,15/09/2015,1900042936,"12,999.99",TELECARS
TfGM,Transport,Capital Costs - Computer and Communications Equipment,15/09/2015,5100084020,599.00,TOTAL COMPUTERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083900,"6,352.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083922,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083923,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083924,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083932,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083933,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083936,513.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083940,763.74,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083941,"1,988.75",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083942,"12,922.35",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083943,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083944,"8,199.16",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083946,"7,751.50",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083947,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083956,440.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083957,725.17,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083958,679.49,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/09/2015,5100083959,"1,709.79",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Project Support Services,15/09/2015,5100084117,"4,488.00",TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Supported Bus Services,15/09/2015,1900042918,"13,152.81",UK COACHWAYS LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042919,"1,841.67",UK COACHWAYS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/09/2015,5100084428,"30,772.36",URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042840,"4,000.00",VALE OF LLANGOLLEN TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042924,"6,104.19",VIKING COACHES
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042841,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Concessionary Reimbursement,15/09/2015,1900042842,"10,000.00",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042948,"16,824.41",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/09/2015,1900042949,882.33,WIGAN BUSES LTD
TfGM,Transport,Vehicle Costs,16/09/2015,1200035449,555.37,ALLSTAR
TfGM,Transport,Concessionary Reimbursement,16/09/2015,1900042824,"31,275.00",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,16/09/2015,1900042906,"42,088.33",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,16/09/2015,1900042907,"4,229.33",CUMFY BUS LTD
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100081706,"94,740.51",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100081707,"46,495.08",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100081708,"17,443.18",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100082687,"94,740.51",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100082689,"46,855.98",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100082690,"17,443.18",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100083009,"46,495.08",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100083816,"189,014.46",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100083817,"74,727.57",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,16/09/2015,5100083818,"341,147.41",MPACT THALES
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,16/09/2015,5100083163,"(19,138.87)",NATIONAL GRID PLC
TfGM,Transport,Capital Costs - Print & Media,16/09/2015,5100083857,"2,000.00",SERVICEPOINT UK
TfGM,Transport,Print & Media,16/09/2015,5100083860,"7,182.00",SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,16/09/2015,5100083862,475.00,SERVICEPOINT UK
TfGM,Transport,Sustainable Transport Support Services,18/09/2015,5100084082,"10,725.00",AECOM LTD
TfGM,Transport,Sustainable Transport Support Services,18/09/2015,5100084162,"7,846.00",AECOM LTD
TfGM,Transport,Sustainable Transport Support Services,18/09/2015,5100084197,"2,704.81",AECOM LTD
TfGM,Corporate Services,Project Management Services,18/09/2015,5100084459,"1,568.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,IS Support Services,18/09/2015,5100084797,"1,625.00",AMORIA BOND LIMITED
TfGM,Transport,Signage Costs,18/09/2015,5100084071,516.80,ASTRA SIGNS
TfGM,Transport,Project Support Services,18/09/2015,5100084340,"11,617.72",ATKINS LTD
TfGM,Corporate Services,IS Support Services,18/09/2015,5100084167,"5,431.00",ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - IS Support Services,18/09/2015,5100084168,"3,468.00",ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,18/09/2015,5100084726,"458,125.29",BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Sustainable Travel Grant,18/09/2015,1900042596,"6,832.50",CBRE COMMON RECEIPTS
TfGM,Transport,Traffic Management and Monitoring Services,18/09/2015,5100084151,620.00,CUBIC TRANSPORTATION SYSTEMS (ITMS)
TfGM,Transport,Traffic Management and Monitoring Services,18/09/2015,5100084157,"6,099.00",CUBIC TRANSPORTATION SYSTEMS (ITMS)
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084700,771.75,CYCLES RECYCLED CIC
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084707,"1,470.00",CYCLES RECYCLED CIC
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084709,"2,037.00",CYCLES RECYCLED CIC
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084710,"2,052.00",CYCLES RECYCLED CIC
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084711,"2,217.00",CYCLES RECYCLED CIC
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084627,"14,246.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084629,"24,592.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084630,"14,113.58",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084633,"8,406.36",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084634,"3,694.36",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084635,"5,751.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084636,"5,510.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084637,"2,741.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084638,"1,394.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084658,"1,940.00",DLA PIPER UK LLP
TfGM,Transport,Planning Support Services,18/09/2015,5100084180,"6,270.00",DURDAR LTD
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100083978,"1,611.28",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100084802,655.00,FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100084804,"3,114.50",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100084806,"5,133.05",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100084808,"3,542.06",FIELDWAY GROUP
TfGM,Transport,Security Services,18/09/2015,5100084827,"1,709.95",G4S FINANCE SHARED SERVICE CENTRE
TfGM,Corporate Services,Human Resource Services,18/09/2015,5100084144,"5,075.00",GATENBY SANDERSON
TfGM,Corporate Services,Human Resource Services,18/09/2015,5100084147,"3,045.00",GATENBY SANDERSON
TfGM,Corporate Services,Research Services,18/09/2015,5100084678,"9,544.00",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Capital Costs - Engineering Support Services,18/09/2015,5100084680,"2,703.76",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Occupational Health,18/09/2015,5100084722,"4,225.00",HEALTHWORK
TfGM,Transport,Capital Costs - Engineering Support Services,18/09/2015,5100083454,"2,850.00",ITS Testing Services (UK) Ltd
TfGM,Transport,Capital Costs - Engineering Support Services,18/09/2015,5100084656,"1,675.00",ITS Testing Services (UK) Ltd
TfGM,Transport,Print & Media,18/09/2015,5100084799,"1,014.00",KIND CREATIVE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084596,"5,780.00",MACE LTD
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042963,"2,214.00",METRO TAXIS LTD
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042964,"1,264.00",METRO TAXIS LTD
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042965,"1,975.00",METRO TAXIS LTD
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042966,"1,236.00",METRO TAXIS LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/09/2015,5100078643,"1,083.99",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,18/09/2015,5100084798,"1,965.00",MIDESIGN
TfGM,Transport,Highway Safety Support Services,18/09/2015,5100084682,627.91,MIKE ABRAM
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100083045,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100083049,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100083645,"1,331.20",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100083844,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Smart Ticketing,18/09/2015,5100084286,"3,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084336,"1,935.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084338,"1,935.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084339,"1,591.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084599,"2,000.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,18/09/2015,5100084661,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084737,"1,037.51",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084738,840.00,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084746,"3,178.75",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084747,"1,762.69",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084749,"2,385.63",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084750,"1,430.56",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084753,"1,317.50",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084754,885.63,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084755,"14,612.08",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084757,"1,160.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/09/2015,5100084758,"18,627.74",MOTT MACDONALD LTD
TfGM,Transport,Metrolink Operating Costs,18/09/2015,5100084761,"331,158.97",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,18/09/2015,5100084762,"189,014.46",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,18/09/2015,5100084765,"74,727.57",MPACT THALES
TfGM,Transport,Capital Costs - Rail Construction Works,18/09/2015,5100084522,"7,997.74",NETWORK RAIL
TfGM,Transport,Capital Costs - Rail Construction Works,18/09/2015,5100084809,"5,306.35",NETWORK RAIL
TfGM,Transport,Rail Franchise,18/09/2015,1200035449,"3,659,029.14",NORTHERN RAIL LTD
TfGM,Transport,Capital Costs - Site Clearance,18/09/2015,5100084233,"9,524.99",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Print & Media,18/09/2015,5100084830,"10,732.75",OMEGA PRINT AND DESIGN LTD
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042960,604.00,ORRELL CARS PRIVATE HIRE
TfGM,Transport,Capital Costs - Legal Services,18/09/2015,5100084384,"11,992.50",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Sustainable Travel Grant,18/09/2015,1900042595,"3,910.16",PENNINE ACUTE HOSPITALS NHS TRUST
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084330,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Sustainable Transport Promotion,18/09/2015,5100084640,"12,269.10",PETER BRETT ASSOCIATES
TfGM,Transport,Traffic and Transportation Surveys,18/09/2015,5100084362,590.25,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,18/09/2015,5100084385,"4,841.47",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,18/09/2015,5100084495,518.50,PLUSWORK LTD
TfGM,Transport,Capital Costs - CCTV Equipment,18/09/2015,5100084358,"2,250.00",POINTER LTD
TfGM,Corporate Services,Smart Ticketing,18/09/2015,5100084724,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/09/2015,5100084742,"198,807.00",PRICEWATERHOUSECOOPERS
TfGM,Transport,Concessionary Reimbursement,18/09/2015,1900042958,"1,050.00",RADIO CABS T/A ECO TRAVEL
TfGM,Corporate Services,Temporary Vacancy Cover,18/09/2015,5100084681,"(1,050.50)",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,18/09/2015,5100084817,701.63,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,18/09/2015,5100084818,841.01,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,18/09/2015,5100084819,841.01,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,18/09/2015,5100084820,701.63,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,18/09/2015,5100084821,"2,201.10",Robert Walters Plc
TfGM,Transport,CCTV Support Services,18/09/2015,5100084159,"7,665.30",ROSGAL LTD
TfGM,Transport,CCTV Support Services,18/09/2015,5100084177,"7,665.30",ROSGAL LTD
TfGM,Transport,CCTV Support Services,18/09/2015,5100084184,"7,665.30",ROSGAL LTD
TfGM,Transport,CCTV Support Services,18/09/2015,5100084187,"7,665.30",ROSGAL LTD
TfGM,Transport,CCTV Support Services,18/09/2015,5100084190,"7,665.30",ROSGAL LTD
TfGM,Transport,Property & Equipment Maintenance,18/09/2015,5100084326,450.00,SUSTAINABLE ENERGY SOLUTIONS LTD
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084769,"1,200.00",THE NATIONWIDE CYCLING ACADEMY
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084772,864.00,THE NATIONWIDE CYCLING ACADEMY
TfGM,Transport,Cycle Training Scheme,18/09/2015,5100084777,"1,210.00",THE NATIONWIDE CYCLING ACADEMY
TfGM,Transport,IS Support Services,18/09/2015,5100084258,"19,008.50",TRAPEZE GROUP (UK) LTD
TfGM,Transport,IS Software & Maintenance,18/09/2015,5100084259,"17,994.47",TRAPEZE GROUP (UK) LTD
TfGM,Transport,Cleaning,18/09/2015,5100084644,540.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,18/09/2015,5100084118,"12,346.53",TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Utilities & Energy,18/09/2015,1900041417,"1,282.74",UNITED UTILITIES WATER PLC
TfGM,Transport,Capital Costs - QBC Support Services,18/09/2015,5100084202,792.00,URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Design Support Services,18/09/2015,5100084457,"9,500.00",WYG ENV PLANNING TRANSPORT LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2015,5100084022,"2,227,694.73",BALFOUR BEATTY CE LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2015,5100084814,"565,095.74",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2015,5100084815,"1,471,528.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2015,5100084816,"64,118.00",MPACT THALES
TfGM,Transport,Capital Costs - Rail Construction Works,21/09/2015,5100084826,"68,285.86",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2015,5100084828,"397,298.00",MPACT THALES
TfGM,Transport,Postage Costs,21/09/2015,5100084855,"1,408.25",ROYAL MAIL GROUP PLC
TfGM,Transport,Capital Costs - Quantity Surveying Services,22/09/2015,5100084212,"1,120.00",AA PROJECTS LTD
TfGM,Transport,Capital Costs - Acoustic & Engineering Support Services,22/09/2015,5100084578,750.00,ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Project Support Services,22/09/2015,5100084429,"6,000.00",AD2 LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,22/09/2015,5100083667,"2,000.00",AECOM LTD
TfGM,Transport,Capital Costs - Architectural Services,22/09/2015,5100084415,"1,475.50",AHR ARCHITECTS LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,22/09/2015,5100084172,758.33,ARCADIS (UK) LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,22/09/2015,5100084173,745.34,ARCADIS (UK) LTD
TfGM,Transport,Capital Costs - Engineering Support Services,22/09/2015,5100082078,"4,550.00",ATKINS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/09/2015,5100084349,"7,480.68",ATKINS LTD
TfGM,Corporate Services,Procurement Services,22/09/2015,5100084515,"5,665.00",ATKINS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/09/2015,5100084551,"3,460.80",ATKINS LTD
TfGM,Corporate Services,Procurement Services,22/09/2015,5100085022,"5,150.00",ATKINS LTD
TfGM,Transport,Capital Costs - Architectural Services,22/09/2015,5100082944,"5,000.00",AUSTINSMITH LORD LLP
TfGM,Transport,Capital Costs - Architectural Services,22/09/2015,5100083271,"3,000.00",AUSTINSMITH LORD LLP
TfGM,Corporate Services,Insurance,22/09/2015,5100084912,540.00,BERRYMANS LACE MAWER LLP
TfGM,Transport,Programme and Project Management Services,22/09/2015,5100084886,"13,650.00",BLACC LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085032,"12,732.79",BLAKE NEWPORT ASSOCIATES LTD
TfGM,Transport,"Rent, Rates & Service Charges",22/09/2015,1900043003,"2,500.00",BNPPRE CLIENT COMMON RECEIPTS
TfGM,Transport,Driver Intervention Course Delivery Costs,22/09/2015,5100084311,"4,500.00",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Capital Costs - Architectural Services,22/09/2015,5100084496,"5,454.88",BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Capital Costs - Architectural Services,22/09/2015,5100084997,482.70,BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Capital Costs - Community Transport Support Services,22/09/2015,5100084998,"1,208.23",BREAKTHROUGH UK LTD
TfGM,Transport,Print & Media,22/09/2015,5100084420,"2,422.17",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,22/09/2015,5100084901,"2,884.70",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,22/09/2015,5100084902,"2,424.42",CARAT MEDIA UK LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",22/09/2015,1900043035,"9,875.00",CARILLION AS AGENT FOR STOCKPORT MB
TfGM,Transport,"Rent, Rates & Service Charges",22/09/2015,1900042783,"10,787.00",CARILLION SERVICES SOLUTIONS (PP SC
TfGM,Transport,"Rent, Rates & Service Charges",22/09/2015,1900042784,"4,125.00",CARILLION SERVICES SOLUTIONS (PP SC
TfGM,Transport,Driver Intervention Course Delivery Costs,22/09/2015,5100084893,"7,220.00",CARRINGTON BUSINESS PARK (CBPK)
TfGM,Transport,"Rent, Rates & Service Charges",22/09/2015,1900042989,"6,538.50",CBRE COMMON RECEIPTS
TfGM,Transport,Print & Media,22/09/2015,5100084503,"1,000.00",COMMUNICORPUK
TfGM,Transport,Print & Media,22/09/2015,5100084516,418.11,COMMUNICORPUK
TfGM,Transport,Print & Media,22/09/2015,5100084517,"1,400.00",COMMUNICORPUK
TfGM,Transport,Print & Media,22/09/2015,5100084832,"2,465.00",CORONATION PROMOTIONS
TfGM,Corporate Services,Telecommunications,22/09/2015,5100084383,"7,133.46",DAISY COMMUNICATIONS
TfGM,Transport,Telecommunications,22/09/2015,5100084624,"6,405.07",DAISY COMMUNICATIONS
TfGM,Corporate Services,Telecommunications,22/09/2015,5100084895,"6,190.05",DAISY COMMUNICATIONS
TfGM,Transport,Capital Costs - Project Support Services,22/09/2015,5100084867,690.62,DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085031,"9,982.20",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085035,"1,439.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085036,"1,222.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085037,"2,865.50",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085039,"10,405.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085040,841.62,DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085041,"1,273.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085042,"1,304.40",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085051,"54,577.70",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,22/09/2015,5100085052,"76,461.70",DLA PIPER UK LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,22/09/2015,5100084307,"1,274.00",DRAGON DRIVING
TfGM,Corporate Services,IS Software & Maintenance,22/09/2015,5100084548,"2,140.00",DUE NORTH LTD
