Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,416860501001-25NOV13,53.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441893301001-02DEC13,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441976801001-13DEC13,60.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885201001-11DEC13,60.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885101001-11DEC13,60.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441938301001-27NOV13,66.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441932801001-09DEC13,71.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,688514801001-10DEC13,72.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Three,ALH38379243,95.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-04DEC13,104.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-09DEC13,106.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Orange,1036242718,506.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-043,642.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-04DEC13,699.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,11177722,923.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Three,AKH37128534,1911.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,FQ65108,2370.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Three,AJH28564361,2629.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M14301WQ,5240.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,FQ65109,5400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M14201SG,6537.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,70221033,7592.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25595860Q007,8448.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,69879335,9373.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25595026Q007,9698.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100-90663257,47.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Books  Newspapers & Publications,Patents Directorate,ESS European Subscription Service,2532623,1450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Books  Newspapers & Publications,Patents Directorate,Euromoney Plc,KA0066941,6000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100-90663257,36.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Books  Newspapers & Publications,Trade Marks Directorate,Thomson Reuters (Professional) Ltd,801746955,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,175101,241.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Books  Newspapers & Publications,Trade Marks Directorate,Thomson Reuters (Professional) Ltd,8017423585,350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Books  Newspapers & Publications,Trade Marks Directorate,Thomson Reuters (Professional) Ltd,9000774582,1298.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Books  Newspapers & Publications,Business Support Directorate,Towers Watson Ltd,2.5014E+11,2323.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,828482240,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2013,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,828482239,185.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Overseas Patent Specifications,Patents Directorate,British Library,139720823,6188.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2013,Paper,Finance Directorate,Antalis,VS0826089,-6.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Paper,Finance Directorate,Antalis,VS3405143,4.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Paper,Finance Directorate,Antalis,VS3233026,162.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2013,Paper,Finance Directorate,Antalis,VS3401062,195.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Paper,Finance Directorate,Antalis,VS3396933,306.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Paper,Finance Directorate,Antalis,VS3372994,663.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Paper,Finance Directorate,Antalis,VS3396934,663.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Paper,Finance Directorate,Antalis,VS3416192,663.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Paper,Finance Directorate,Antalis,15000930_74,5296.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,35912,81.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA322013,176.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,35863,217.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Other Stationery & General Supplies,Finance Directorate,Antalis,VS3377312,428.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Other Stationery & General Supplies,Finance Directorate,Antalis,VS3365466,839.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Other Stationery & General Supplies,Finance Directorate,Print On Solutions Ltd,108456,1008.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Office Supplies,Business Support Directorate,Personal expenses name witheld,52108,4.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Office Supplies,Business Support Directorate,Sunlux Blinds Curtains Interiors Ltd,100103A,264.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Maintenance of computers,Business Support Directorate,CSA Waverley,IN658481,663.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Maintenance of computers,Business Support Directorate,Red Gate Software Ltd,229869,712.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP-L765291,3963.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Maintenance of computers,Business Support Directorate,Techland Group,SIN017793,4007.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Maintenance of computers,Business Support Directorate,IBM UK Ltd,3A12130069,6930.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Maintenance of computers,Business Support Directorate,Westpoint Peripherals Ltd,8988,7860.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Maintenance of computers,Business Support Directorate,Open Text AG,SUK08140684,20126.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Maintenance of computers,Business Support Directorate,Open Text AG,SUK08140191,31582.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Online Bureau Charges,Patents Directorate,STN International,9340256351,345.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Online Bureau Charges,Patents Directorate,Questel Ireland Ltd,131204,862.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Online Bureau Charges,Patents Directorate,STN International,9340255991,11896.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Online Bureau Charges,Patents Directorate,Patsnap Pte Ltd,PU-2013-11-P77-00117,14400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Online Bureau Charges,Patents Directorate,Content Online Ltd,INV-3181,102679.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Payroll Costs,Business Support Directorate,CGI IT UK Limited,GB2460005284,2763.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Computer hardware and software,Business Support Directorate,NTA Monitor,10119A,-2940.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Computer hardware and software,Business Support Directorate,Reisswolf Wales & West Midlands,2614-1,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Computer hardware and software,Business Support Directorate,British Computer Society,1376068,212.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Computer hardware and software,Business Support Directorate,CDI Group plc,39561,241.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP-L761290,245.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Computer hardware and software,Business Support Directorate,Computacenter (UK) ltd,3805243556,757.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,1620019,1331.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Computer hardware and software,Innovation Directorate,Questback AS,5919833,2500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP-L773842,3071.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Computer hardware and software,Business Support Directorate,VeriSign Sarl,5270003912,3310.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Computer hardware and software,Business Support Directorate,VeriSign Sarl,5270004037,3310.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Computer hardware and software,Business Support Directorate,NTA Monitor,15286,3360.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Computer hardware and software,Business Support Directorate,Nitro PDF Pty Ltd,821627,3440.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Computer hardware and software,Business Support Directorate,E-ZU Solutions Ltd,EZU-IN101300,5985.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Computer hardware and software,Business Support Directorate,XMA Ltd,U470690,6108.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Computer hardware and software,Business Support Directorate,E-ZU Solutions Ltd,EZU-IN101299,29548.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,792.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA260235,1396.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA260879,1420.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258902,1531.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260874,1541.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258904,1699.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260870,1738.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258900,1773.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259852,1808.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260869,1952.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260871,2023.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA259853,2111.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260878,2127.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA259854,2135.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258909,2155.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259863,2162.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA259855,2219.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260872,2222.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA258910,2235.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259861,2250.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259858,2304.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA259864,2328.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260880,2334.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259856,2339.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258901,2353.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258905,2485.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260873,2487.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259862,2507.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260876,2514.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260234,2564.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259857,2574.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260233,2771.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260875,2775.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258907,2797.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258912,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259866,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260882,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260877,3161.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259865,3181.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA260881,3309.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258911,3341.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258903,4203.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258906,4493.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259860,4770.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258908,7204.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258899,7232.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA259439,8725.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,16258.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,121119.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Marketing and Publicity ,Innovation Directorate,York Science Park (Innovation Centre) Ltd,37844,125.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Marketing and Publicity ,Innovation Directorate,Lewes Enterprise Ltd,LDEX1408,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Marketing and Publicity ,Innovation Directorate,Smart Business Show,24698,228.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Marketing and Publicity ,Innovation Directorate,Yorkshire Mafia Events LLP,797,400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Marketing and Publicity ,Innovation Directorate,Clarion Events Ltd,60152812,423.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Marketing and Publicity ,Innovation Directorate,Revolution Events Ltd,14390KV14,500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Marketing and Publicity ,Innovation Directorate,Big Bang Education CIC,216,600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Marketing and Publicity ,Innovation Directorate,Liverpool BA,LBA-3210,872.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Marketing and Publicity ,Innovation Directorate,Sterling Integrity,224,897.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Marketing and Publicity ,Innovation Directorate,MFV NSE Ltd,TFS14109,1194.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,189631,1842.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Marketing and Publicity ,Innovation Directorate,New Start Exhibitions Ltd,NSSC14155,2400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Marketing and Publicity ,Innovation Directorate,Business Scene Membership Ltd,INV16121301-IPO,2880.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Marketing and Publicity ,Innovation Directorate,Prysm Group,1141,7000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Aardman project,Innovation Directorate,Aardman Animations Ltd,27264,910.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Aardman project,Innovation Directorate,Aardman Animations Ltd,27299,21600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Law Reporting,Patents Directorate,Marten Walsh Cherer Ltd,85427,1344.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,85427,1763.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Business Support Directorate,Eversheds Solicitors LLP,91233297,132.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,401319,136.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,134570,974.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Treasury Solicitors,Patents Directorate,Chambers of Mark Platts-Mils QC,54862,1030.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,133383,1830.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Treasury Solicitors,Trade Marks Directorate,Eversheds Solicitors LLP,91238760,1917.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Treasury Solicitors,Trade Marks Directorate,Eversheds Solicitors LLP,91238759,2846.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,133383,3167.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,132603,3684.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Treasury Solicitors,Trade Marks Directorate,Eversheds Solicitors LLP,91229679,5129.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Treasury Solicitors,Trade Marks Directorate,Eversheds Solicitors LLP,91229674,5327.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,400674,10222.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,400674,10389.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,133939,11276.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,133939,13967.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,132603,18323.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,6.1511E+11,166250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Entertainment,Business Support Directorate,Personal expenses name witheld,52110,5.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100-90663257,9.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Entertainment,Innovation Directorate,Personal expenses name witheld,52130,11.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Entertainment,Finance Directorate,Personal expenses name witheld,52119,17.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Entertainment,International Policy Directorate,Personal expenses name witheld,52116,35.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100-90663257,44.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Entertainment,Trade Marks Directorate,The Producers,31100,52.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Entertainment,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52118,55.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Entertainment,International Policy Directorate,Personal expenses name witheld,52128,55.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100-90663257,70.10,Not applicable,
