Year,Author,Title,citation,Type,Collaborators,Main subject,Subject,Keywords,URL,Notes
2009,Maddison BC; Baker CA; Rees HC; TERRY LA; THORNE L; BELLWORTHY SJ; Whitelam GC; Gough KC,Prions are secreted in milk from clinically normal scrapie-exposed sheep.,Journal of Virology 83 (16) 8293-8296,Periodical article,"ADAS UK, Department of Biology, University of Leicester, University Road, Leicester LE1 7RH. 
Department of Biology, University of Leicester, University Road, Leicester LE1 7RH. 
School of Veterinary Medicine and Science, The University of Nottingham, Sutton Bonington Campus, College Road, Sutton Bonington, Leicestershire LE12 5RD.",SPONGIFORM ENCEPHALOPATHIES,SHEEP AND GOATS,Scrapie; Prions,http://jvi.asm.org/cgi/reprint/83/16/8293,
2009,Mahajan A; Currie CG; Mackie S; Tree J; McAteer S; McKendrick I; McNeilly TN; Roe A; LA RAGIONE RM; WOODWARD MJ; Gally DL; Smith DGE,An investigation of the expression and adhesin function of H7 flagella in the interaction of Escherichia coli O157:H7 with bovine intestinal epithelium.,Cellular Microbiology 11 (1) 121-137,Periodical article,"Division of Infection and Immunity, The Roslin Institute, Royal (Dick) School of Veterinary Studies, University of Edinburgh, Penicuik EH25 9EZ. 
Microbial-Cellular Interactions Group, Moredun Research Institute, Pentlands Science Park, Mid Lothian, Penicuik EH26 0PZ. 
Biomathematics and Statistics Scotland (BioSS), James Clerk-Maxwell Building, The King's Buildings, Edinburgh EH9 3JZ. 
Division of Infection and Immunity, Institute of Biomedical and Life Sciences, University of Glasgow, Glasgow G12 8QQ. 
Institute for Comparative Medicine, Faculty of Veterinary Medicine, University of Glasgow, Glasgow G61 1QH.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Escherichia coli,http://dx.doi.org/10.1111/j.1462-5822.2008.01244.x,
2009,Mannering SA; MCAULIFFE L; LAWES JR; Erles K; Brownlie J,Strain typing of Mycoplasma cynos isolates from dogs with respiratory disease.,Veterinary Microbiology 135 (3-4) 292-296,Periodical article,"The Royal Veterinary College, Hawkshead Lane, Hatfield AL9 7TA.",BACTERIOLOGY,OTHER ANIMALS,Mycoplasma,http://dx.doi.org/10.1016/j.vetmic.2008.09.058,
2009,MANSFIELD KL; JOHNSON N; PHIPPS LP; Stephenson JR; FOOKS AR; Solomon T,Tick-borne encephalitis virus: a review of an emerging zoonosis.,Journal of General Virology 90 (8) 1781-1794,Periodical article,"Health Protection Agency, London. 
Brain Infections Group, Divisions of Neurological Science and Medical Microbiology, University of Liverpool, Liverpool.",VIROLOGY,GENERAL,VIRUS DISEASES; Tick-borne diseases,http://dx.doi.org/10.1099/vir.0.011437-0,
2009,MANSLEY L,An overview of the 2001 foot-and-mouth disease epidemic: lessons learned.,Proceedings of the Sheep Veterinary Society (32) 33-38,Periodical article,,VIROLOGY,SHEEP AND GOATS,,,
2009,MARSTON DA; MCELHINNEY LM; Ali YH; Intisar KS; HO SM; Freuling C; Muller T; FOOKS AR,Phylogenetic analysis of rabies viruses from Sudan provides evidence of a viral clade with a unique molecular signature.,Virus Research 145 (2) 244-250,Periodical article,"Central Veterinary Research Laboratory (CVRL), Virology Department, P.O. Box 8067, Khartoum, Sudan. 
Institute of Epidemiology, Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, WHO Collaborating Centre for Rabies Surveillance and Research, Seestrasse 55, 16868 Wusterhausen, Germany.",VIROLOGY,GENERAL,Rabies,http://dx.doi.org/10.1016/j.virusres.2009.07.010,
2009,MARTIN S; JEFFREY M; GONZALEZ L; SISO S; Reid HW; Steele P; Dagleish MP; STACK MJ; CHAPLIN MJ; Balachandran A,Immunohistochemical and biochemical characteristics of BSE and CWD in experimentally infected European red deer (Cervus elaphus elaphus).,BMC Veterinary Research 5:26,Periodical article,"Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik, Midlothian, EH26 0PZ. 
Animal Diseases Research Institute, Canadian Food Inspection Agency, Ottawa, Ontario, K2H 8P9, Canada.  ",SPONGIFORM ENCEPHALOPATHIES,DEER,TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY; Bovine spongiform encephalopathy; Chronic wasting disease,http://www.biomedcentral.com/content/pdf/1746-6148-5-26.pdf,
2009,MAWHINNEY I; Trickey S; WOODGER N; PAYNE J,Atypical interstitial pneumonia associated with sweet potato (Ipomea batatas) poisoning in adult beef cows in the UK.,Cattle Practice 17 (1) 96-99,Periodical article,"Chapelfield Vet Partnership Ltd, Wellesley Rd, Long Stratton, Norfolk, NR15 2PD.",ANIMAL HUSBANDRY AND WELFARE,CATTLE AND RUMINANTS IN GENERAL,Cattle,http://www.bcva.eu/bcva/sites/default/files/cpd_documents/17_96.pdf,
2009,MCGIVEN JA; THOMPSON IJ; COMMANDER NJ; STACK JA,Time-resolved fluorescent resonance energy transfer assay for simple and rapid detection of anti-brucella antibodies in ruminant serum samples.,Journal of Clinical Microbiology 47 (10) 3098-3107,Periodical article,,BACTERIOLOGY,DIAGNOSTIC TECHNIQUES,Brucella,http://dx.doi.org/10.1128/JCM.00919-09,
2009,MCGOVERN G; Mabbott N; JEFFERY M,Scrapie affects the maturation cycle and immune complex trapping by follicular dendritic cells in mice.,PloS ONE 4 (12): e8186,Periodical article,"The Roslin Institute and Royal (Dick) School of Veterinary Sciences, University of Edinburgh, Roslin, Midlothian.",SPONGIFORM ENCEPHALOPATHIES,LABORATORY ANIMALS,Scrapie,http://dx.doi.org/10.1371/journal.pone.0008186,
2009,MCGOVERN G; MARTIN S; GONZALEZ L; WITZ J; JEFFREY M,Frequency and distribution of nerves in scrapie-affected and unaffected Peyer's patches and lymph nodes.,Veterinary Pathology 46 (2) 233-240,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Sheep,http://vet.sagepub.com/content/46/2/233.full.pdf+html,
2009,McInnes CJ; Coulter L; Dagleish MP; Fiegna C; Gilray J; Willoughby K; Cole M; Milne E; Meredith A; EVEREST DJ; MacMaster AM,First cases of squirrelpox in red squirrels (Sciurus vulgaris) in Scotland.,Veterinary Record 164 (17) 528-531,Periodical article,"Moredun Research Institute, Pentlands Science Park, Bush Loan, Edinburgh EH26 0PZ. 
Scottish Natural Heritage, Silvan House, 231 Corstorphine Road, Edinburgh EH12 7AT. 
Royal (Dick) School of Veterinary Studies, University of Edinburgh, Easter Bush Veterinary Centre, Roslin, Midlothian EH25 9RG. 
Red Squirrels in South Scotland, Carlow House, Locharbriggs, Dumfries DG1 1QS.",VIROLOGY,WILDLIFE AND PESTS,VIRUS DISEASES; Wild animals,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/17/528,
2009,McLaws M; Ribble C; Martin W; Wilesmith J,Factors associated with the early detection of foot-and-mouth disease during the 2001 epidemic in the United Kingdom.,Canadian Veterinary Journal 50 (1) 53-60,Periodical article,"Department of Population Medicine, University of Guelph, Guelph, Ontario, N1G 2W1, Canada. 
Department of Ecosystem and Public Health, Faculty of Veterinary Medicine, University of Calgary, 3330 Hospital Drive NW, Calgary, Alberta T2N 4N1, Canada.",VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,Foot and mouth disease,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2603653/pdf/cvj-01-53.pdf,
2009,MEARNS R,Ovine necropsy and fetal examination.,UK Vet Livestock 14 (2) 46-50,Periodical article,,MISCELLANEOUS,SHEEP,Sheep,,
2009,MEARNS R,Post mortem examination of lambs aged between 1 and 12 months.,UK Vet Livestock 14 (5) 43-48,Periodical article,,MISCELLANEOUS,SHEEP,Sheep,,
2009,MEARNS R,Post mortem examination of sheep aged over 12 months.,UK Vet Livestock 14 (6) 42-49,Periodical article,,MISCELLANEOUS,SHEEP,Sheep,,
2009,MEARNS R,Post-mortem examination of lambs aged one day to one month.,UK Vet Livestock 14 (4) 41-45,Periodical article,,MISCELLANEOUS,SHEEP,Sheep,,
2009,Mildenberg Z; WESTCOTT D; Bellaiche M; Dastjerdi A; STEINBACH F; DREW T,Equine encephalosis virus in Israel.,Transboundary and Emerging Diseases 56 (8) 291,Periodical article,"Kimron Veterinary Institute, Bet Dagan, Israel.",VIROLOGY,HORSES,Virus diseases,,
2009,MILNES AS; SAYERS AR; STEWART I; CLIFTON-HADLEY FA; DAVIES RH; NEWELL DG; COOK AJC ; EVANS SJ; SMITH RP; Paiba GA,"Factors related to the carriage of verocytotoxigenic E. coli, salmonella, thermophilic campylobacter and Yersinia enterocolitica in cattle, sheep and pigs at slaughter.",Epidemiology and Infection 137 (8) 1135-1148,Periodical article,,BACTERIOLOGY,GENERAL,Food safety,http://dx.doi.org/10.1017/S095026880900199X,
2009,MITCHELL ESE; SCHOLES SFE,Unusual presentation of malignant catarrhal fever involving neurological disease in young calves.,Veterinary Record 164 (8) 240-242,Periodical article,,VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,Cattle; Malignant catarrhal fever,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/8/240,
2009,More SJ; Cameron AR; Greiner M; CLIFTON-HADLEY RS; Rodeia SC; Bakker D; Salman MD; SHARP JM; De Massis F; Aranaz A; Boniotti MB; Gaffuri A; Have P; Verloo D; Woodford M; Wierup M,"Defining output-based standards to achieve and maintain tuberculosis freedom in farmed deer, with reference to member states of the European Union.",Preventive Veterinary Medicine 90 (3-4) 254-267,Periodical article,"Centre for Veterinary Epidemiology and Risk Analysis, Veterinary Sciences Centre, University College Dublin, Belfield, Dublin 4, Ireland. 
AusVet Animal Health Services, 4 place Puvis de Chavannes, 71480 Cuiseaux, France. 
Federal Institute for Risk Assessment (BfR), Scientific Services, Unit 33-Epidemiology, Biostatistics and Mathematical Modelling, Alt-Marienfelde 17-21, D-12277 Berlin, Germany. 
European Food Safety Authority, Largo Natale Palli 5/A I, 43100 Parma, Italy. 
Department of Bacteriology and TSEs, Central Institute for Animal Disease Control, CIDC-Lelystad, P.O. Box 2004, Edelhertweg 15, 8203 AA Lelystad, The Netherlands. 
Animal Population Health Institute, College of Veterinary Medicine and Biomedical Sciences, Colorado State University, Fort Collins, CO 80523-1681, USA. 
Departamento de Sanidad Animal, Facultad de Veterinaria, Universidad Complutense, Avenida Puerta de Hierro s/n, 28040 Madrid, Spain. 
Istituto Zooprofilattico Sperimentale della Lombardia e dell’Emilia Romagna, Dipartimento di Biologia Molecolare,Via Bianchi 9, 25124 Brescia, Italy. 
Istituto Zooprofilattico Sperimentale della Lombardia e dell’Emilia Romagna, Sezione Diagnostica di Bergamo, Via Rovelli 53, 24125 Bergamo, Italy. 
Apdo 1084, 8100 Loule, Algarve, Portugal. 
Department of Biomedical Sciences and Veterinary Public Health, Faculty of Veterinary Medicine and Animal Sciences, Swedish University of Agricultural Sciences, 75007 Uppsala, Sweden.",BACTERIOLOGY,DEER,Tuberculosis; Bovine tuberculosis,http://dx.doi.org/10.1016/j.prevetmed.2009.03.013,
2009,MUELLER-DOBLIES D; SAYERS AR; CARRIQUE-MAS JJ; DAVIES RH,Comparison of sampling methods to detect salmonella infection of turkey flocks.,Journal of Applied Microbiology 107 (2) 635-645,Periodical article,,BACTERIOLOGY,POULTRY AND OTHER BIRDS,Salmonella,http://dx.doi.org/10.1111/j.1365-2672.2009.04230.x,
2009,Muller B; Hilty M; BERG S; GARCIA-PELAYO MC; DALE J; Boschiroli ML; Cadmus S; Ngandolo BNR; Godreuil S; Diguimbaye-Djaibe C; Kazwala R; Bonfoh B; Njanpop-Lafourcade BM; Sahraoui N; Guetarni D; Aseffa A; Mekonnen MH; Razanamparany VR; Ramarokoto H; Djonne B; Oloya J; Machado A; Mucavele C; Skjerve E; Portaels F; Rigouts L; Michel A; Muller A; Kallenius G; Helden PD van; HEWINSON RG; Zinsstag J; Gordon SV; SMITH NH,"African 1, an epidemiologically important clonal complex of Mycobacterium bovis dominant in Mali, Nigeria, Cameroon, and Chad.",Journal of Bacteriology 191 (6) 1951-1960,Periodical article,"Swiss Tropical Institute, Socinstrasse 57, 4002 Basel, Switzerland. 
National Heart and Lung Institute, Imperial College London, Dovehouse Street, London SW3 6LY. 
Unite de Zoonoses Bacteriennes, AFSSA-LERPAZ, 23, Avenue du General de Gaulle, 94706, Maisons-Alfort, France. 
Department of Veterinary Public Health and Preventive Medicine, University of Ibadan, Ibadan, Nigeria. 
Laboratoire de Recherches Veterinaires et Zootechniques de Farcha, BP 433, N'Djamena, Chad. 
CHRU Arnaud de Villeneuve, Laboratoire de Bacteriologie-Virologie, 371, Avenue du Doyen Gaston Giraud, 34294 Montpellier Cedex 5, France. 
Sokoine University of Agriculture, Morogoro, Tanzania. 
Centre Suisse de Recherches Scientifiques en Côte d'Ivoire, 01 BP1303 Abidjan 01, Ivory Coast. 
Unite Epidemiologie et Vaccinologie, Agence de Medecine Préventive, s/c Institut Pasteur, 25 rue du Docteur Roux, 75015 Paris, France. 
Universite Saad Dahlab, Route de Soumaa, BP 270, Blida, Algeria. 
Centre Universitaire d'El-Tarf, El-Tarf, Algeria. 
Armauer Hansen Research Institute, P.O. Box 1005, Addis Ababa, Ethiopia. 
Institut Pasteur de Madagascar, BP 1274, 101 Antananarivo, Madagascar. 
Department of Animal Health, National Veterinary Institute, BP 750 Sentrum, N-0106, Oslo, Norway. 
Department of Veterinary Public Health and Preventive Medicine, Faculty of Veterinary Medicine, Makerere University, P.O. Box 7062, Kampala, Uganda. 
Facudade de Veterinaria, Universidade Eduardo Mondlane, CP 257 Maputo, Mozambique. 
Department of Food Safety and Infection Biology, Norwegian School of Veterinary Science, N-0033, Oslo, Norway. 
Department of Microbiology, Institute of Tropical Medicine, Nationalestraat 155, B-2000 Antwerp, Belgium. 
Tuberculosis Laboratory, ARC-Onderstepoort Veterinary Institute, Private Bag x05, Onderstepoort 0110, South Africa. 
Division of Molecular Biology and Human Genetics, Faculty of Health Sciences, Stellenbosch University, P.O. Box 19063, Tygerberg, South Africa. 
Department of Microbiology, Tumor and Cell Biology, Karolinska Institutet, SE-171 77 Stockholm, Sweden. 
Schools of Agriculture, Food Science, and Veterinary Medicine, Medicine and Medical Science, and Biomolecular and Biomedical Science, College of Life Sciences, University College Dublin, Dublin 4, Ireland. 
Centre for the Study of Evolution, University of Sussex, Brighton, BN1 9QL.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Bovine tuberculosis,http://dx.doi.org/10.1128/JB.01590-08,
2009,Muller T; Batza HJ; Beckert A; Bunzenthal C; Cox JH; Freuling CM; FOOKS AR; Frost J; Geue L; Hoeflechner A; MARSTON D; Neubert A; Neubert L; Revilla-Fernandez S; Vanek E; Vos A; Wodak E; Zimmer K; Mettenleiter TC,Analysis of vaccine-virus-associated rabies cases in red foxes (Vulpes vulpes) after oral rabies vaccination campaigns in Germany and Austria.,Archives of Virology 154 (7) 1081-1091,Periodical article,"Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, WHO Collaborating Centre for Rabies Surveillance and Research, 16868 Wusterhausen, Germany.  
Federal Ministry of Nutrition, Agriculture and Consumer Protection, 53123 Bonn, Germany.  
Staatliches Veterinäruntersuchungsamt Krefeld, 47798 Krefeld, Germany. 
Landesbetrieb Hessisches Landeslabor, 35392 Gießen, Germany.  
Federal Ministry of Health, Family and Youth, Directorate Animal Welfare, Animal Disease and Zoonosis Control, 1031 Vienna, Austria.  
IDT Biologika GmbH, 06861 Dessau-Rosslau, Germany.  
Agency for Food and Health Safety GmbH, Department of Veterinary Medicine, Institute for Veterinary Disease Control, 2340 Modling, Austria.  
Department Veterinary Medicine, Landesuntersuchungsamt Rhineland Palatinate, 56073 Koblenz, Germany.  
Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, 17493 Greifswald, Insel Riems, Germany.",VIROLOGY,WILDLIFE AND PESTS,Rabies,,
2009,Muller T; Dietzschold B; Ertl E; FOOKS AR; Freuling C; Fehlner-Gardiner C; Kliemt J; Meslin FX; Rupprecht CE; Tordo N; Wanderler AI; Kieny MP,Development of a mouse monoclonal antibody cocktail for post-exposure rabies prophylaxis in humans.,PLoS Neglected Tropical Diseases 3 (11): e542,Periodical article,"WHO Collaborating Centre for Rabies Surveillance and Research, Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Wusterhausen, Germany. 
WHO Collaborating Centre for Neurovirology, Department of Microbiology and Immunology, Thomas Jefferson University, Philadelphia, Pennsylvania, United States of America. 
WHO Collaborating Centre for Reference and Research on Rabies, Wistar Institute, Philadelphia, Pennsylvania, United States of America. 
WHO Collaborating Centre for Rabies Control, Pathogenesis and Epidemiology in Carnivores, Canadian Food Inspection Agency (CFIA) Centre of Expertise for Rabies, Ottawa, Ontario, Canada. 
Neglected Zoonotic Diseases (NZD), Department of Neglected Tropical Diseases (NTD), Cluster HIV/AIDS, Malaria, Tuberculosis and Neglected Tropical Diseases (HTM), World Health Organization, Geneva, Switzerland. 
WHO Collaborating Centre for Reference and Research on Rabies, Rabies Section, Division of Viral and Rickettsial Diseases, Viral and Rickettsial Zoonoses Branch, National Center for Infectious Diseases, Centers for Disease Control and Prevention, Atlanta, Georgia, United States of America. 
Unit Antiviral Strategy, CNRS URA-3015, Institut Pasteur, Rabies Unit, Paris, France. 
Initiative for Vaccine Research, Vaccines & Biologicals, Health Technology & Pharmaceuticals, World Health Organization, Geneva, Switzerland.",VIROLOGY,GENERAL,Rabies,http://dx.doi.org/doi:10.1371/journal.pntd.0000542,
2009,Nauta M; HILL A; Rosenquist H; Brynestad S; Fetsch A; Logt P van der; Fazil A; Christensen B; Katsma E; Borck B; Havelaar A,A comparison of risk assessments on campylobacter in broiler meat.,International Journal of Food Microbiology 129 (2) 107-123,Periodical article,"Laboratory for Zoonoses and Environmental Microbiology, Center for Infectious Disease Control Netherlands, National Institute for Public Health and the Environment, (RIVM), Bilthoven, The Netherlands. 
National Food Institute, Technical University of Denmark, Copenhagen, Denmark. 
Federal Institute for Risk Assessment (BfR), Berlin, Germany. 
Det Norsk Veritas (DNV), Research and Innovation, Biorisk Group, Oslo, Norway. 
New Zealand Food Safety Authority (NZFSA), Wellington, New Zealand. 
Public Health Agency of Canada, Guelph, Canada. 
Animal Sciences Group, Lelystad, The Netherlands. 
Institute for Risk Assessment Sciences, Utrecht University, The Netherlands.",BACTERIOLOGY,POULTRY AND OTHER BIRDS,Campylobacter,,
2009,Nelson M; Lever MS; Savage VL; SALGUERO FJ; Pearce PC; Stevens DJ; Simpson AJH,Establishment of lethal inhalational infection with Francisella tularensis (tularaemia) in the common marmoset (Callithrix jacchus).,International Journal of Experimental Pathology 90 (2) 109–118,Periodical article,"Biomedical Sciences, Defence Science and Technology Laboratory (Dstl), Porton Down, Salisbury, Wiltshire.",BACTERIOLOGY,LABORATORY ANIMALS,Miscellaneous; Francisella; Laboratory animals,,
2009,NICHOLAS R,Contagious bovine pleuropneumonia: in search of the origins and virulence of 'lung sickness'.,Microbiologist 10 (4) 41-43,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma mycoides,http://www.sfam.org.uk/pdf/issues/dec09_micro.pdf,
2009,NICHOLAS R; AYLING R; MCAULIFFE L,Contagious bovine pleuropneumonia - a reminder (letter).,Veterinary Record 165 (25) 756-757,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/25/756-b,
2009,NICHOLAS RAJ; AYLING RD; MCAULIFFE L,Vaccines for mycoplasma diseases in animals and man.,Journal of Comparative Pathology 140 (2-3) 85-96,Periodical article,,BACTERIOLOGY,GENERAL,Mycoplasma; Pigs; Poultry; Sheep,http://dx.doi.org/10.1016/j.jcpa.2008.08.004,
2009,Niesalla HS; Dale A; Slater JD; SCHOLES SFE; Archer J; Maskell DJ; Tucker AW,Critical assessment of an in vitro bovine respiratory organ culture system: a model of bovine herpesvirus-1 infection.,Journal of Virological Methods 158 (1-2) 123-129,Periodical article,"Department of Veterinary Medicine, University of Cambridge, Madingley Road, Cambridge CB3 ODL. 
The Royal Veterinary College, Hawkshead Lane, North Mymms, Hertfordshire AL9 7TA",VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,VIRUS DISEASES; Bovine herpesvirus,http://dx.doi.org/10.1016/j.jviromet.2009.02.001,
2009,O'Rourke J,Bluetongue: Defra policy in action.,Government Veterinary Journal 20 (2) 11-15,Periodical article,,VIROLOGY,GENERAL,,http://www.defra.gov.uk/gvs/publications/gvj/pdf/gvj-vol2002.pdf,
2009,ORTIZ-PELAEZ A; Del Rio Vilas VJ,Within-holding prevalence of sheep classical scrapie in Great Britain.,BMC Veterinary Research 5:1,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://www.biomedcentral.com/1746-6148/5/1,
2009,OTTER A; WELCHMAN D DE B; SANDVIK T; CRANWELL MP; HOLLIMAN A; MILLAR MF; SCHOLES SFE,Congenital tremor and hypomyelination associated with bovine viral diarrhoea virus in 23 British cattle herds.,Veterinary Record 164 (25) 771-778,Periodical article,,VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,VIRUS DISEASES; BVD virus,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/25/771,
2009,Oura CAL; Wood JLN; Sanders AJ; Bin-Tarif A; Henstock M; Edwards L; Floyd T; SIMMONS H; Batten CA,"Seroconversion, neutralising antibodies and protection in bluetongue serotype 8 vaccinated sheep.",Vaccine 27 (52) 7326-7330,Periodical article,"Institute for Animal Health, Pirbright Laboratory, Ash Road, Pirbright, Woking, Surrey GU24 0NF. 
Cambridge Infectious Diseases Consortium, Department of Veterinary Medicine, University of Cambridge, Madingley Road, Cambridge CB3 0ES. ",VIROLOGY,SHEEP,Virus diseases,http://dx.doi.org/10.1016/j.vaccine.2009.09.070,
2009,PAN Z; CARTER B; NUNEZ-GARCIA J; ABUOUN M; Fookes M; Ivens A; WOODWARD MJ; ANJUM MF,Identification of genetic and phenotypic differences associated with prevalent and non-prevalent Salmonella enteritidis phage types: analysis of variation in amino acid transport.,Microbiology 155 (10) 3200-3213,Periodical article,"School of Biological Sciences, Royal Holloway, University of London, Egham, Surrey TW20 0EX. 
The Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA.",BACTERIOLOGY,GENERAL,Salmonella,http://dx.doi.org/10.1099/mic.0.029405-0,
2009,PAPADOPOULOU C; CARRIQUE-MAS JJ; DAVIES RH; SAYERS AR,Retrospective analysis of salmonella isolates recovered from animal feed in Great Britain.,Veterinary Record 165 (23) 681-688,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Salmonella,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/23/681,
2009,PAPADOPOULOU C; DAVIES RH; CARRIQUE-MAS JJ; EVANS SJ,Salmonella serovars and their antimicrobial resistance in British turkey flocks in 1995 to 2006.,Avian Pathology 38 (5) 349-357,Periodical article,,BACTERIOLOGY,POULTRY AND OTHER BIRDS,Salmonella,http://dx.doi.org/10.1080/03079450903183678,
2009,Paz Santangelo M de la; Klepp L; NUNEZ-GARCIA J; Blanco FC; Soria M; GARCIA-PELAYO MC; Bianco MV; Cataldi AA; GOLBY P; Jackson M; GORDON SV; Bigi F,"Mce3R, a TetR-type transcriptional repressor, controls the expression of a regulon involved in lipid metabolism in Mycobacterium tuberculosis.",Microbiology 155 (7) 2245-2255,Periodical article,"Instituto de Biotecnologia, CICVyA-INTA, N. Reppetto and De los Reseros, 1686 Hurlingham, Argentina. 
Microbiologia Agricola Facultad de Agronomia, Universidad de Buenos Aires, Av. San Martin 4453, 1417 Buenos Aires, Argentina. 
Mycobacteria Research Laboratories, Department of Microbiology, Immunology and Pathology, Colarado State University, Fort Collins, CO 80523-1682, USA.",BACTERIOLOGY,GENERAL,Tuberculosis; Mycobacterium tuberculosis,http://dx.doi.org/10.1099/mic.0.027086-0,
2009,Pedrera M; Sanchez-Cordon PJ; Romero-Trevejo JL; Risalde MA; Greiser-Wilke I; NUNEZ A; Gomez-Villamandos JC,Morphological changes and virus distribution in the ileum of colostrum-deprived calves inoculated with non-cytopathic bovine viral diarrhoea virus genotype-1.,Journal of Comparative Pathology 141 (1) 52-62,Periodical article,"Department of Comparative Pathology, Veterinary Faculty, University of Cordoba, Edificio Sanidad Animal, Campus de Rabanales, 14041 Cordoba, Spain. 
Institute of Virology, School of Veterinary Medicine, Buenteweg 17, Hannover, Germany.",VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,Virus diseases; BVD virus,http://dx.doi.org/10.1016/j.jcpa.2009.03.004,
2009,Pennycott TW; Dagleish MP; WOOD AM; GARCIA C,Chlamydophila psittaci in wild birds in the UK (letter).,Veterinary Record 164 (5) 157-158,Periodical article,"SAC VS, Ayr Disease Surveillance Centre, Auchincruive, Ayr KA6 5AE. 
Moredun Research Institute, Pentlands Science Park, Penicuik, Midlothian EH26 0PZ. ",BACTERIOLOGY,WILDLIFE AND PESTS,Wild birds,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/5/157-b,
2009,Pires SM; Evers EG; Pelt W van; Ayers T; Scallan E; Angulo FJ; Havelaar A; Hald T; Schroeter A; Brisabois A; Thebault A; Kasbohrer A; Schroeder C; Frank C; Chuanfa Guo; Danilo Lo Fo Wong; Dopfer D; SNARY E; Nichols G; Spitznagel H; Wahlstrom H; David J; Pancer K; Stark K; Forshell LP; NALLY P; Sanders P; Hiller P,Attributing the human disease burden of foodborne infections to specific sources.,Foodborne Pathogens and Disease 6 (4) 417-424,Periodical article,"National Food Insitute, Technical University of Denmark, Lyngby, Denmark. 
Laboratory of Zoonoses and Environmental Microbiology, National Institute for Public Health and the Environment, Bilthoven, The Netherlands. 
Epidemiology and Surveillance Unit, National Institute for Public Health and the Environment, Bilthoven, The Netherlands. 
Enteric Disease Epidemiology Branch, Division of Foodborne, Bacterial and Mycotic Diseases, National Center for Zoonotic, Vectorborne and Enteric Diseases, Centers for Disease Control and Prevention, Atlanta, Georgia, United States. 
Institute for Risk Assessment Sciences, Utrecht University, Utrecht, The Netherlands. 
Federal Institute for Risk Assessment (BfR), Germany. 
French Food Safety Agency (AFSSA), France. 
United States Department of Agriculture (USDA), United States. 
Robert Koch Institut (RKI), Germany. 
USDA-Food Safety and Inspection Service (FSIS), United States. 
National Food Institute (NFI), Technical University of Denmark, Denmark. 
Wageningen University, The Netherlands. 
Health Protection Agency. 
National Veterinary Institute, Sweden. 
National Public Health Institute, Poland. 
National Food Administration, Sweden.",MISCELLANEOUS,GENERAL,FOOD SAFETY; Foodborne diseases; Zoonoses,,
2009,PRITCHARD G,Zoonoses: some recent issues.,Goat Veterinary Society Journal (25) 32-36,Periodical article,,MISCELLANEOUS,DISEASES,Goats; Zoonoses; Escherichia coli; Cryptosporidium; Toxoplasmosis,,
2009,PRITCHARD GC; SMITH R; ELLIS-IVERSEN J; Cheasty T; Willshaw GA,"Verocytotoxigenic Escherichia coli O157 in animals on public amenity premises in England and Wales, 1997 to 2007.",Veterinary Record 164 (18) 545-549,Periodical article,"Laboratory of Enteric Pathogens, Centre for Infections, Health Protection Agency, 61 Colindale Avenue, London NW9 5HT.",BACTERIOLOGY,GENERAL,Escherichia coli,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/18/545,
2009,RANDALL LP; KIRCHNER M; TEALE CJ; COLDHAM NG; Liebana E; CLIFTON-HADLEY F,"Evaluation of CHROMagar CTX, a novel medium for isolating CTX-M-ESBL-positive enterobacteriaceae while inhibiting AmpC-producing strains.",Journal of Antimicrobial Chemotherapy 63 (2) 302-308,Periodical article,"European Food Safety Authority (EFSA), Biological Hazards Unit, Largo N. Palli 5/A, I-43100 Parma, Italy.",BACTERIOLOGY,GENERAL,Escherichia coli,http://jac.oxfordjournals.org/content/63/2/302.full.pdf+html,
