Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453299,002171,SYSTEM 6,C-N11250-9227,EXCLUDED,13-Jul-11,-£16.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453298,002168,SYSTEM 6,C-N11250-9227,EXCLUDED,13-Jul-11,-£5.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453247,002205,SYSTEM 6,C-N11250-9227,EXCLUDED,13-Jul-11,-£21.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453733,002190,SYSTEM 6,C-C22120-1807,Sports & Open S-RM-Vandalism,22-Jul-11,£112.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453716,2224,SYSTEM 6,C-C22190-1809,Allotments-RM-sanitary works,22-Jul-11,£83.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453724,22096,SYSTEM 6,C-C22190-1809,Allotments-RM-sanitary works,22-Jul-11,£995.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453737,2216,SYSTEM 6,C-C22190-1809,Allotments-RM-sanitary works,22-Jul-11,£111.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453723,2215,SYSTEM 6,C-C23140-1803,Public Convnces-RM-Internal structures,22-Jul-11,£458.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453722,2214,SYSTEM 6,C-C23140-1805,Public Convnces-RM-Int. fixtures/fitting,22-Jul-11,£34.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453726,2209,SYSTEM 6,C-C23140-1805,Public Convnces-RM-Int. fixtures/fitting,22-Jul-11,£25.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453725,2208,SYSTEM 6,C-C23140-1806,Public Convnces-RM-Ext. fixtures/fitting,22-Jul-11,£25.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453727,2210,SYSTEM 6,C-C23140-1807,Public Convnces-RM-Vandalism,22-Jul-11,£48.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453731,002188,SYSTEM 6,C-D11300-3501,Accountancy-Hire of outside services,22-Jul-11,£51.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453730,002160/1,SYSTEM 6,C-D13100-1804,Muni Off Blgs-RM-External structures,22-Jul-11,£558.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453735,002160,SYSTEM 6,C-D13100-1804,Muni Off Blgs-RM-External structures,22-Jul-11,£865.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453736,002160,SYSTEM 6,C-D13100-1804,Muni Off Blgs-RM-External structures,22-Jul-11,-£865.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453718,2222,SYSTEM 6,C-D13100-1806,Muni Off Blgs-RM-Ext. fixtures/fittings,22-Jul-11,"£1,346.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453720,2217,SYSTEM 6,C-D30200-1804,Misc Props & Ld-RM-External structures,22-Jul-11,£429.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453717,2223,SYSTEM 6,C-D30300-1807,War Memorials-RM-Vandalism,22-Jul-11,£65.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453732,002189,SYSTEM 6,C-D30300-1807,War Memorials-RM-Vandalism,22-Jul-11,£87.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453721,002213,SYSTEM 6,C-H44500-1104,Prop.Manager-Council House repairs,22-Jul-11,£439.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453728,2211,SYSTEM 6,C-L11500-1803,Rec Facilities-RM-Internal structures,22-Jul-11,£773.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453715,2225,SYSTEM 6,C-L11500-1805,Rec Facilities-RM-Int. fixtures/fittings,22-Jul-11,£79.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453734,002159,SYSTEM 6,C-L11500-1808,Rec Facilities-RM-Routine works,22-Jul-11,"£1,825.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453719,2221,SYSTEM 6,C-L21200-1804,Pump Room-RM-External structures,22-Jul-11,£246.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453715,2225,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£7.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453717,2223,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£6.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453719,2221,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£24.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453721,002213,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£43.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453731,002188,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£5.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453730,002160/1,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£55.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453728,2211,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£77.34
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453727,2210,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£4.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453726,2209,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£2.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453725,2208,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£2.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453724,22096,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£99.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453723,2215,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£43.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453722,2214,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£3.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453737,2216,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£11.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453734,002159,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£182.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453733,002190,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£11.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453732,002189,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£8.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453720,2217,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£42.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453718,2222,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£134.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453716,2224,SYSTEM 6,C-N11250-9227,EXCLUDED,22-Jul-11,-£8.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452895,IN84993,EGBERT H TAYLOR & CO,C-C23100-3501,Refuse Collctn-Hire of outside services,08-Jul-11,"£2,102.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452909,46015,TEWKESBURY PRINTING CO LIMITED,C-L16100-3178,Holiday Rec-Big Lottery Fund Expenditure,08-Jul-11,£10.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452909,46015,TEWKESBURY PRINTING CO LIMITED,C-L16100-3406,Holiday Rec-Printing-Promotion/Mkting,08-Jul-11,£214.31
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452909,46015,TEWKESBURY PRINTING CO LIMITED,C-L17300-3406,Sports Dev-Printing-Promotion/Mktin,08-Jul-11,£315.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452919,46144,TEWKESBURY PRINTING CO LIMITED,C-L17300-3406,Sports Dev-Printing-Promotion/Mktin,08-Jul-11,£155.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452921,46143,TEWKESBURY PRINTING CO LIMITED,C-L17300-3406,Sports Dev-Printing-Promotion/Mktin,08-Jul-11,£83.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454444,TA1426,THEOCUS ARBORICULTURE LIMITED,C-E63100-1305,Cemetery & Crem-Tree surgery,27-Jul-11,£510.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454042,REDACTED,REDACTED,C-HC7440-C801,DFG.96.Act-Grants,22-Jul-11,"£30,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454474,L17412,TIMBERWISE (UK) LTD,C-H4204G-1104,Gen Wks 2204-Council House repairs,29-Jul-11,"£2,848.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454476,L17430,TIMBERWISE (UK) LTD,C-H4207G-1104,Gen Wks 2207-Council House repairs,29-Jul-11,£638.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454599,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,29-Jul-11,£800.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452746,3001 AVS091,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£99.31
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452748,3001 AVS172,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£32.91
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452747,3001 AVR440,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£66.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452749,3001 AVR927,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£20.41
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452758,3001 AVQ795,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£49.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452757,3001 AVR390,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£132.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452756,3001 AVQ836,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£99.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452755,3001 AVR959,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£99.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452754,3001 AVR941,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£66.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452753,3001 AVR070,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£99.06
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452752,3001 AVR764,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£54.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452751,3001 AVR762,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£98.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452750,3001 AVS475,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£34.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452760,3001 AVO871,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£98.63
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452759,3001 AVR399,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,06-Jul-11,£132.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£59.54
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£14.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£25.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£15.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£16.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452960,3001AVU411,TRAVIS PERKINS WESTERN AREA,C-C22110-3110,Parks & Gardens-Materials,08-Jul-11,£8.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452938,3001 AVT593,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,08-Jul-11,£98.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452940,3001 AVT614,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,08-Jul-11,£66.27
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452941,3001 AVT122,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,08-Jul-11,£133.34
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452939,3001 AVT068,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,08-Jul-11,£132.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454477,3001 AVW641,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£133.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454482,3001 AVV937,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£66.15
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454483,3001 AVW589,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£20.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454481,3001 AVV944,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£66.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454478,3001 AVW678,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£87.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454480,3001 AVV970,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£99.61
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454479,3001 AVX052,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,29-Jul-11,£63.54
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452576,7470,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,01-Jul-11,"£3,280.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452577,7476,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,01-Jul-11,£495.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453766,7507,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,22-Jul-11,"£2,460.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452923,3001AVS922,TRAVIS PERKINS,C-E63100-3110,Cemetery & Crem-Materials,08-Jul-11,£634.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452877,INV39664,TRIANGLE LIFT SERVICES  LIMITED,C-HC4864-C302,Lift Refurb-Building Contractor,08-Jul-11,"£24,738.47"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454050,39844,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,22-Jul-11,"£4,032.51"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453706,38545/38825/26 D,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,22-Jul-11,-£85.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453706,38545/38825/26 D,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,22-Jul-11,-£145.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453706,38545/38825/26 D,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,22-Jul-11,-£190.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454225,INV39980,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,27-Jul-11,£555.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454229,INV39796,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,27-Jul-11,£180.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454230,INV39773,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,27-Jul-11,£474.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454228,INV39964,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,27-Jul-11,£366.81
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454226,INV39941,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,27-Jul-11,"£1,465.05"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454227,INV396850,TRIANGLE LIFT SERVICES  LIMITED,C-HC4841-C302,Major Voids-Building Contractor,27-Jul-11,£360.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454081,INV39869,TRIANGLE LIFT SERVICES  LIMITED,C-L21100-1220,Town Hall-Lift maintenance,27-Jul-11,£97.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453404,TUNSTALL-10181,TUNSTALL HEALTHCARE (UK) LTD,C-H22500-3138,Community Alarm-Purch of lifeline units,15-Jul-11,"£1,798.56"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453405,TUNSTALL-10181,TUNSTALL HEALTHCARE (UK) LTD,C-H22500-3138,Community Alarm-Purch of lifeline units,15-Jul-11,£78.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453407,TUNSTALL-10180,TUNSTALL HEALTHCARE (UK) LTD,C-H22500-3138,Community Alarm-Purch of lifeline units,15-Jul-11,£45.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454051,H1495,THE UK DRAINAGE NETWORK,C-H46250-1104,Drain Clearing-Council House repairs,22-Jul-11,"£6,575.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453248,4063705,UNIVERSITY OF GLOUCESTER,C-Z12440-AG91,AGM Exhibitions-Horse in Art,13-Jul-11,£955.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451647,JH260511,UNIT4 BUSINESS SOFTWARE LIMITED,C-GCERP-3501,GO Capital Cost-Hire of outside services,13-Jul-11,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451647,JH260511,UNIT4 BUSINESS SOFTWARE LIMITED,C-GCERP-3501,GO Capital Cost-Hire of outside services,13-Jul-11,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451647,JH260511,UNIT4 BUSINESS SOFTWARE LIMITED,C-GCERP-3501,GO Capital Cost-Hire of outside services,13-Jul-11,£28.29
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452655,PARISH PRECEPT,UP HATHERLEY PARISH  COUNCIL,C-Y11400-P106,Col Fnd Rev A/c-Up Hatherley Parish Cncl,01-Jul-11,"£23,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454067,25000020262011,VALUATION OFFICE AGENCY,C-B51120-3501,Develt Con-Hire of outside services,22-Jul-11,"£4,070.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8571,Car Prks-Off St-Fees-Bath Road c/p,08-Jul-11,£40.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8572,Car Prks-Off St-Fees-Bath Terrace c/p,08-Jul-11,£14.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8573,Car Prks-Off St-Fees-Commercial St c/p,08-Jul-11,£2.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8574,Car Prks-Off St-Fees-Grosvenor Tce c/p,08-Jul-11,£36.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8576,Car Prks-Off St-Fees-High Street Car Par,08-Jul-11,£20.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8578,Car Prks-Off St-Fees-Chelt Walk Car Park,08-Jul-11,£155.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8579,Car Prks-Off St-Fees-Phoenix Passage c/p,08-Jul-11,£2.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8580,Car Prks-Off St-Fees-Portland Street c/p,08-Jul-11,£61.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8582,Car Prks-Off St-Fees-Rodney Road Car Par,08-Jul-11,£115.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8583,Car Prks-Off St-Fees-Sherborne Place c/p,08-Jul-11,£27.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8584,Car Prks-Off St-Fees-St Georges Road c/,08-Jul-11,£325.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8585,Car Prks-Off St-Fees-St James Street c/p,08-Jul-11,£50.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8587,Car Prks-Off St-Fees-North Place Car Par,08-Jul-11,£104.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E21100-8589,Car Prks-Off St-Fees-Staff Car Parks(Sat,08-Jul-11,£14.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8734,On-St Car Prkng-Prom on-st c/p fees,08-Jul-11,£20.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8734,On-St Car Prkng-Prom on-st c/p fees,08-Jul-11,£15.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8735,On-St Car Prkng-Mntpllr St on-st c/p fee,08-Jul-11,£42.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8736,On-St Car Prkng-Imprl Sq on-st c/p fees,08-Jul-11,£21.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8737,On-St Car Prkng-Cmbry Pl on-st c/p fees,08-Jul-11,£5.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8738,On-St Car Prkng-Prom IR On-st c/p fees,08-Jul-11,£41.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8739,On-St Car Prkng-Rodney Road On-street c/,08-Jul-11,£13.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8742,On-St Car Prkng-Bath Road,08-Jul-11,£19.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8744,On-St Car Prkng-Crescent Place/Terrace,08-Jul-11,£14.10
