Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,CHILDRENS SERVICES,Osborne School - Capital Charges,"Alterations under £10,000",07.01.2013,2209005846,7100.00,C,CSS LOCKSMITHS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,Mainstream Contracts (0-8 seats),09.01.2013,2209012823,540.00,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,Season Tickets - Bus & Ferry,02.01.2013,2208992969,960.00,R,ALTON COLLEGE
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,Season Tickets - Bus & Ferry,02.01.2013,2208992984,615.56,R,SOUTHAMPTON CITY COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),11.01.2013,2209017657,672.00,R,A LINE TAXIS/CHOICE CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),11.01.2013,2209019115,980.00,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209027002,612.00,R,ALL DISTRICT RADIO CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209028484,1274.00,R,ALL DISTRICT RADIO CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209028987,1470.00,R,ALL DISTRICT RADIO CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209029077,735.00,R,ALL DISTRICT RADIO CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),28.01.2013,2209056492,1170.00,R,ALL DISTRICT RADIO CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),11.01.2013,2209019469,540.00,R,ANDICARS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),14.01.2013,2209021404,1200.00,R,ANDICARS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),16.01.2013,2209032445,960.00,R,ANDICARS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),16.01.2013,2209031224,589.00,R,APEX CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209003069,908.32,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),10.01.2013,2209015164,762.96,R,CASTLE CARS PRIVATE HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),23.01.2013,2209044987,1438.08,R,CHURCH'S MINI BUS HIRE
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),09.01.2013,2209011236,854.91,R,COWPLAIN CARS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),07.01.2013,2209004842,583.65,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),14.01.2013,2209023191,585.00,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),14.01.2013,2209023259,550.50,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),09.01.2013,2209010822,600.00,R,HAYLING TRAVEL
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209002410,1420.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),02.01.2013,2208993390,1800.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),02.01.2013,2208993652,1360.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),02.01.2013,2208994011,1722.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209000463,1149.60,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001773,1140.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001775,1560.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001780,1050.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001782,846.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001785,708.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209002472,810.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209002508,795.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),17.01.2013,2209035400,1020.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),11.01.2013,2209017759,1106.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),11.01.2013,2209017555,1104.00,R,KALS AIRWAY KARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),09.01.2013,2209011993,705.00,R,L KAZANE T/A 1ST WINCHESTER CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209003194,888.00,R,LYMINGTON TAXIS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),02.01.2013,2208994182,1020.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209029216,959.70,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),28.01.2013,2209055385,1279.60,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),08.01.2013,2209008036,1125.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),10.01.2013,2209014854,2390.40,R,PETE'S AIRLINK LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),15.01.2013,2209027606,715.20,R,PIKE COACHES LIMITED
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),24.01.2013,2209049777,698.60,R,PIKE COACHES LIMITED
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),14.01.2013,2209021711,899.64,R,PNK EXECUTIVE TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),10.01.2013,2209016494,810.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),10.01.2013,2209016835,777.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),09.01.2013,2209011824,684.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),08.01.2013,2209009389,534.00,R,STREAMLINE TAXIS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),04.01.2013,2209003017,1193.60,R,TOWN & COUNTRY CARS SOUTHAMPTON
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),31.01.2013,2209068699,1307.20,R,TOWN & COUNTRY CARS SOUTHAMPTON
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),08.01.2013,2209008891,616.00,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),10.01.2013,2209015883,1815.00,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),16.01.2013,2209031129,936.00,R,VIPCARS BROCKENHURST LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209000526,504.00,R,WESSEX CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),31.01.2013,2209068041,684.00,R,WESSEX CARS
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),07.01.2013,2209004452,1227.00,R,WHEEL DRIVE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),07.01.2013,2209004477,1620.00,R,WHEEL DRIVE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (0-8 seats),03.01.2013,2209001644,885.00,R,WILSON TAXIS LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (9-16 seats),23.01.2013,2209044999,2163.00,R,CHURCH'S MINI BUS HIRE
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (9-16 seats),03.01.2013,2209001721,1146.00,R,K & K HIRE LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (9-16 seats),10.01.2013,2209014781,600.00,R,PETE'S AIRLINK LTD
Hampshire County Council,CHILDRENS SERVICES,Other Cont -  Home/College Trans,SEN Contracts (9-16 seats),10.01.2013,2209014879,1980.00,R,PETE'S AIRLINK LTD
Hampshire County Council,CHILDRENS SERVICES,Otterbourne Ce(C) Primary,Payments to main contractor,15.01.2013,3400125591,27687.75,C,BENTLEY PROJECTS LTD
Hampshire County Council,CHILDRENS SERVICES,Padnell Middle Cowplain,Furn. & Equip. costing less than £6000,08.01.2013,2209009289,689.00,C,CDEC LIMITED
Hampshire County Council,CHILDRENS SERVICES,Padnell Middle Cowplain,Furn. & Equip. costing less than £6000,08.01.2013,2209009289,849.00,C,CDEC LIMITED
Hampshire County Council,CHILDRENS SERVICES,Padnell Middle Cowplain,Major Building Repairs,25.01.2013,3400125811,2019.26,C,TEW BROS LTD
Hampshire County Council,CHILDRENS SERVICES,"Park Children's Centre, Aldershot",Agency Staff - Basic Pay,23.01.2013,2209045776,636.30,R,ITN MARK EDUCATION
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,"Alterations under £10,000",16.01.2013,2209032184,723.00,C,DAYS WINDOW & DOOR SERVICES LTD
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,"Alterations under £10,000",14.01.2013,2209023047,1119.80,C,RICHARDSON DECORATING CONTRACTORS
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,Appointed by Cty Architects,03.01.2013,3400125357,1000.00,C,SWEETT (UK) LIMITED
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,Appointed by Cty Architects,24.01.2013,3400125778,8808.13,C,WSP BUILDINGS
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,Appointed by Cty Architects,24.01.2013,3400125779,1422.99,C,WSP BUILDINGS
Hampshire County Council,CHILDRENS SERVICES,Park Secondary Havant,Building Reg.Fees,07.01.2013,3400125465,3891.00,C,FAREHAM BOROUGH COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Park View Inf Basingstoke,External decorations,11.01.2013,3400125551,3240.90,C,TEW BROS LTD
Hampshire County Council,CHILDRENS SERVICES,Parsonage Farm Nur/Infant Cove,"Alterations under £10,000",21.01.2013,2209039745,1530.00,C,CMA GARDEN DESIGN LTD
Hampshire County Council,CHILDRENS SERVICES,Parsonage Farm Nur/Infant Cove,"Alterations under £10,000",21.01.2013,2209039745,590.00,C,CMA GARDEN DESIGN LTD
Hampshire County Council,CHILDRENS SERVICES,Parsonage Farm Nur/Infant Cove,Payments to main contractor,22.01.2013,3400125752,2332.14,C,CLARES OFFICE SUPPLIES LTD
Hampshire County Council,CHILDRENS SERVICES,Perf&Res - Refurbishment - Holding A/c,Contract Cleaning,13.01.2013,2209021215,610.78,R,INTEGRATED CLEANING MANAGEMENT LTD
Hampshire County Council,CHILDRENS SERVICES,PeterSField Sec (F) - Non-LSB,Electrical test & inspections,15.01.2013,3400125604,24799.20,C,SSE CONTRACTING LIMITED
Hampshire County Council,CHILDRENS SERVICES,Petersgate First Clanfield,Appointed by Cty Architects,10.01.2013,3400125506,500.00,C,CAPITA SYMONDS LTD
Hampshire County Council,CHILDRENS SERVICES,Petersgate First Clanfield,Appointed by Cty Architects,10.01.2013,3400125541,1269.00,C,CURTINS CONSULTANCY
Hampshire County Council,CHILDRENS SERVICES,Petersgate First Clanfield,Payments to main contractor,25.01.2013,3400125849,660.00,C,JMP CONSULTANTS LTD
Hampshire County Council,CHILDRENS SERVICES,Petersgate First Clanfield,Payments to main contractor,28.01.2013,3400125859,660.00,C,JMP CONSULTANTS LTD
Hampshire County Council,CHILDRENS SERVICES,Portchester Secondary,Management Partnership,02.01.2013,3400125324,1673.52,C,WEST END ROOFING & CONSTRUCTION LTD
Hampshire County Council,CHILDRENS SERVICES,Portway Cty Junior Andover,Furn. & Equip. costing less than £6000,22.01.2013,2209043870,4774.26,C,POINT EIGHT LTD
Hampshire County Council,CHILDRENS SERVICES,Portway Infant Andover,Asbestos Treatment - Planned,02.01.2013,3400125326,2495.00,C,ECONOMIC INSULATIONS (PORTSMOUTH) L
Hampshire County Council,CHILDRENS SERVICES,Post 14 Management (Non Schools),Hired & Contracted Services,21.01.2013,2209038453,2111.60,R,ROYAL SOCIETY FOR THE
Hampshire County Council,CHILDRENS SERVICES,Post 14 Management (Non Schools),Hired & Contracted Services,10.01.2013,2209017156,14685.00,R,THE SHEILING SCHOOL
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,External decorations,15.01.2013,3400125595,10583.03,C,RICHARDSON DECORATING CONTRACTORS
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,External decorations,22.01.2013,3400125738,557.00,C,RICHARDSON DECORATING CONTRACTORS
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,External decorations,22.01.2013,3400125738,12973.15,C,RICHARDSON DECORATING CONTRACTORS
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,External decorations,22.01.2013,3400125738,1307.99,C,RICHARDSON DECORATING CONTRACTORS
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,Major roof repairs,25.01.2013,3400125813,2357.98,C,TEW BROS LTD
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,Management Partnership,10.01.2013,3400125533,595.98,C,NOLAN DAVIS CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,Management Partnership,11.01.2013,3400125553,6852.02,C,NOLAN DAVIS CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Priestlands Sch Lymington,Payments to main contractor,15.01.2013,3400125593,9190.76,C,NOLAN DAVIS CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Purbrook Park Sch (F) - Cap Chrges,Strategic Grounds Maintenance,21.01.2013,3400125670,880.00,C,HERITAGE TREES LTD
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Appointed by Cty Architects,23.01.2013,3400125769,1174.26,C,WSP BUILDINGS
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Appointed by Cty Architects,28.01.2013,3400125873,2500.00,C,WSP BUILDINGS
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Electricity,23.01.2013,1100195630,602.73,R,NPOWER
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Payments to main contractor,24.01.2013,3400125783,200553.14,C,GEOFFREY OSBORNE LTD
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Payments to main contractor,28.01.2013,3400125882,15000.00,C,GEOFFREY OSBORNE LTD
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Payments to main contractor,28.01.2013,3400125882,22936.23,C,GEOFFREY OSBORNE LTD
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Payments to main contractor,28.01.2013,3400125882,22466.35,C,GEOFFREY OSBORNE LTD
Hampshire County Council,CHILDRENS SERVICES,Quayside Education Centre,Supply Teachers - Agency,14.01.2013,2209023497,950.00,R,ITN MARK EDUCATION
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Other Res",Lodgings / Rented Accom.,09.01.2013,2209013619,564.00,R,KEY2 FUTURES LTD
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Other Res",Lodgings / Rented Accom.,09.01.2013,2209013619,564.00,R,KEY2 FUTURES LTD
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Other Res",Lodgings / Rented Accom.,09.01.2013,2209013644,658.00,R,KEY2 FUTURES LTD
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Other Res",Lodgings / Rented Accom.,09.01.2013,2209013644,658.00,R,KEY2 FUTURES LTD
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Other Res",Lodgings / Rented Accom.,09.01.2013,2209013644,658.00,R,KEY2 FUTURES LTD
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Prev & Supp (P)",Other Misc Expenses,08.01.2013,2209008122,702.00,R,LINGLAND INTERPRETERS TRANSLATORS L
Hampshire County Council,CHILDRENS SERVICES,"R&A - E Hants, H & R - Prev & Supp (P)",Purch Care-Indep Sector,15.01.2013,2209026991,1600.00,R,AIRPORT LODGE
Hampshire County Council,CHILDRENS SERVICES,R&A - Fareham & Gosport - Other Res,Purch Care-Indep Sector,03.01.2013,2209001992,14171.52,R,FOSTERING TOGETHER LTD
Hampshire County Council,CHILDRENS SERVICES,Rachel Madocks School Havant,Payments to main contractor,11.01.2013,3400125550,81991.33,C,BRYMOR CONTRACTORS LTD
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,30.01.2013,3110481508,2250.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,30.01.2013,3110481512,637.50,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,11.01.2013,3110480405,963.50,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,30.01.2013,3110481509,2200.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,17.01.2013,3110480733,750.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Res & Plan-Cy-General expenditure,Legal Expenses,30.01.2013,3110481506,750.00,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,Residential Care Pathway,Social Care Training,10.01.2013,2209014376,11666.66,R,PILLARS OF PARENTING LTD
Hampshire County Council,CHILDRENS SERVICES,Riders Middle Havant,Payments to main contractor,03.01.2013,3400125347,2633.24,C,NOLAN DAVIS CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Riders Middle Havant,Payments to main contractor,03.01.2013,3400125347,33980.69,C,NOLAN DAVIS CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Romsey Secondary,Major Electrical Repairs,02.01.2013,3400125321,1664.86,C,SSE CONTRACTING LTD
Hampshire County Council,CHILDRENS SERVICES,Rowledge Ce(C) Primary,Major Building Repairs,25.01.2013,3400125811,4534.38,C,TEW BROS LTD
Hampshire County Council,CHILDRENS SERVICES,Samuel Cody School Farnborough,Electrical T&I remedials,14.01.2013,3400125579,5766.50,C,FARADAYS LTD
Hampshire County Council,CHILDRENS SERVICES,Samuel Cody School Farnborough,Payments to main contractor,28.01.2013,3400125874,1605.91,C,GREEN BUILDING MAINTENANCE LTD
Hampshire County Council,CHILDRENS SERVICES,Secure Unit Capt Res Team HQ,Catering Equipment,07.01.2013,3400125461,3390.00,R,PROTON (SOUTHERN) LTD
Hampshire County Council,CHILDRENS SERVICES,Secure Unit Capt Res Team HQ,Furniture & Fittings,08.01.2013,3400125473,2728.80,R,PINEAPPLE CONTRACTS
Hampshire County Council,CHILDRENS SERVICES,Secure Unit Capt Res Team HQ,Furniture & Fittings,08.01.2013,3400125474,2698.20,R,PINEAPPLE CONTRACTS
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,17.01.2013,2209036437,12202.00,R,CHAILEY HERITAGE SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,17.01.2013,2209036454,13991.00,R,CHAILEY HERITAGE SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,22.01.2013,2209041412,4550.00,R,CHELFHAM MILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,22.01.2013,2209041426,7350.00,R,CHELFHAM MILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,17.01.2013,2209036484,2250.00,R,CHILTERN TUTORIAL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,23.01.2013,2209046075,7593.44,R,EXETER ROYAL ACADEMY FOR DEAF
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,23.01.2013,2209046111,39492.32,R,EXETER ROYAL ACADEMY FOR DEAF
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,30.01.2013,2209063126,17667.21,R,FAIRWAYS CARE (UK) LTD
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,30.01.2013,2209063144,17667.21,R,FAIRWAYS CARE (UK) LTD
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,30.01.2013,2209063153,17667.21,R,FAIRWAYS CARE (UK) LTD
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,30.01.2013,2209063211,8500.96,R,ISP MAIDSTONE
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,10.01.2013,2209015818,7113.00,R,KNOWL HILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,10.01.2013,2209015831,7113.00,R,KNOWL HILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,10.01.2013,2209015841,6677.80,R,KNOWL HILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,10.01.2013,2209015847,6198.65,R,KNOWL HILL SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,17.01.2013,2209036498,60831.00,R,LIVABILITY
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,21.01.2013,2209038467,8820.00,R,LVS HASSOCKS
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000468,8222.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000475,4048.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000482,8245.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000489,8245.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000525,1214.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000539,11517.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000554,9907.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000563,1214.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000572,8766.00,R,MARY HARE GRAMMAR SCHOOL
Hampshire County Council,CHILDRENS SERVICES,SEN -Ind & Non Maint'd Spec Sch placemen,Payments To Independent and Voluntary Bodies,03.01.2013,2209000640,11517.00,R,MARY HARE GRAMMAR SCHOOL
