INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440430,0,13.60,R,All Counties Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440443,0,"1,429.45",R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440436,0,538.89,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10442029,0,378.81,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10442026,0,378.81,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10442025,0,224.07,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441943,0,66.39,R,Shaw Healthcare (Community Services) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441980,0,"2,017.89",R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440610,0,113.86,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440617,0,169.51,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440612,0,212.52,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440656,0,63.25,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440654,0,203.67,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440611,0,"1,299.21",R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440648,0,480.70,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440504,0,57.27,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,08/05/2015,10439690,0,"2,024.92",R,Abicare Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,08/05/2015,10439676,0,"2,033.44",R,Abicare Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441406,0,155.84,R,Headway Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441373,0,217.50,R,Reach (Supported Living),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440445,0,360.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441961,0,660.00,R,John Lewis Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10442003,0,"4,857.17",R,Riverwood Housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441966,0,"3,351.36",R,The Orchard Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441969,0,"1,798.72",R,Reach (Supported Living),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440716,0,750.00,R,Reach (Supported Living),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441591,0,"2,701.88",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440401,0,"2,701.88",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,01/05/2015,10438807,0,178.90,R,Sally Lynch Community Care Enterprises Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441517,0,499.84,R,Abicare Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441230,0,677.49,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,29/05/2015,10443377,0,"3,560.00",R,Encompass Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,12/05/2015,10440385,0,240.35,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441934,0,31.71,R,Shaw Healthcare (Community Services) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441956,0,891.00,R,Sally Lynch Community Care Enterprises Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,22/05/2015,10441988,0,759.43,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440632,0,354.20,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,08/05/2015,10439663,0,72.57,R,Four Seasons Healthcare (SEDBURY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,08/05/2015,10439660,0,78.18,R,Four Seasons Health Care (The Rookery),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,08/05/2015,10439661,0,"3,744.86",R,Four Seasons Healthcare (SEDBURY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,01/05/2015,10438701,0,"2,352.00",R,JSJ Supported Living Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,19/05/2015,10441298,0,99.52,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440615,0,12.65,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440635,0,101.83,R,Q Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,15/05/2015,10440598,0,117.03,R,Allied Healthcare Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Third party payments NOT relating to goods or services,,01/05/2015,10438705,0,380.80,R,JSJ Supported Living Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Joint Financing.,,01/05/2015,10434570,0,"5,235.39",R,Aneurin Bevan Local Health Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Commercial & People Development,People Services,Enterprise,Third Party Payments,Third Party,Maintenance Contracts,,08/05/2015,10437372,0,"1,735.95",R,Impromptu IT Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Third Party Payments,Third Party,Sub Contractor Contracts,,05/05/2015,10438852,10063681,145.00,R,Etheridge Plant Hire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Waste & Street Scene,Waste and Street Services,Operations,Third Party Payments,Third Party,General Contracts,,29/05/2015,10442048,0,-908.21,R,Dragon Waste Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Third Party Payments,Third Party,General Contracts,,01/05/2015,10436659,10063573,550.00,R,Lanes Group PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Policy & Partnership,Policy And Partnerships,Chief Executive's Unit,Third Party Payments,Third Party,General Contracts,,08/05/2015,10438870,0,500.00,R,Vision ICT Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Conveyance Of Clients,,19/05/2015,10440835,0,346.00,R,Julian's Taxis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Other Non Residential Care.,,01/05/2015,10438454,0,"3,834.58",R,Aneurin Bevan Local Health Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Adult Services,Direct Care,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,11.70,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,401.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443279,0,120.51,R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443301,0,519.12,R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,32.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,3.60,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,3.60,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,813.28,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"3,811.80",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,59.80,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"1,339.52",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443197,0,"2,332.93",R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443169,0,889.92,R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"1,483.88",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,198.48,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"1,657.60",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,207.36,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,561.60,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"1,624.92",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,267.72,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,158.48,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,276.36,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,246.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,60.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,24.75,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,21.60,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,70.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,297.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,193.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,246.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,246.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,26/05/2015,308039,0,244.72,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443140,0,"3,025.00",R,Partnership of care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443390,0,"4,210.40",R,Care Management Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,19.35,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,44.80,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,38.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307973,0,15.75,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307972,0,244.72,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,05/05/2015,307972,0,44.80,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,19/05/2015,308013,0,16.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,19/05/2015,308013,0,51.20,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,19/05/2015,308013,0,244.72,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,19/05/2015,308013,0,573.65,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/05/2015,10439656,0,"3,917.68",R,St Helen's Domicilary Care Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,325.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,326.08,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,12/05/2015,307990,0,297.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443322,0,470.40,R,JSJ Supported Living Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443145,0,270.00,R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443207,0,797.22,R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,10441931,0,83.00,R,Shaw Healthcare (Community Services) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,598.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10443284,0,"4,304.23",R,Penpergwm House Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/05/2015,10442794,0,152.89,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,784.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,"1,051.92",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,22/05/2015,308021,0,612.52,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Other,Social Care and Health,Third Party Payments,Third Party,Residential.,,19/05/2015,10440780,0,"22,500.00",R,Neath Port Talbot C B C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
