Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,04/05/2017,275.79
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,192.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,96.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,148.94
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,63.69
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,4.91
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,14.70
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,16.51
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,05/05/2017,96.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,147.43
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,90.65
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,138.15
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,160.41
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,190.93
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,140.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,96.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,107.90
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,23/05/2017,152.80
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,96.00
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,168.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,146.97
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,149.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,22/05/2017,111.78
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,172.50
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,153.75
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,28.96
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,91.25
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,20.11
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,29.52
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,58.65
Furniture and Furnishings,THE FURNISHING SERVICE (England),Housing (General Fund) Services,Furniture and Equipment,26/05/2017,140.88
Social Care Services,THE GRANGE RESIDENTIAL RETIREMENT H,Adult Social Care,Care Payments,22/05/2017,922.00
Social Care Services,THE GRANGE RESIDENTIAL RETIREMENT H,Adult Social Care,Care Payments,30/05/2017,"-4,761.75"
Social Care Services,THE GRANGE RESIDENTIAL RETIREMENT H,Adult Social Care,Care Payments,30/05/2017,"16,817.86"
Social Care Services,THE HEATHLANDS VILLAGE,Adult Social Care,Care Payments,30/05/2017,"-1,606.80"
Social Care Services,THE HEATHLANDS VILLAGE,Adult Social Care,Care Payments,30/05/2017,"-1,614.08"
Social Care Services,THE HEATHLANDS VILLAGE,Adult Social Care,Care Payments,30/05/2017,"2,881.92"
Social Care Services,THE HEATHLANDS VILLAGE,Adult Social Care,Care Payments,30/05/2017,"3,396.00"
Sports/Outdoor Activities,The Heatons Conference Centre Ltd,Childrens & Educational Services,Office Expenses,03/05/2017,"1,106.70"
Mobility Equipment / Supplies,THE HELPING HAND COMPANY,Environmental & Regulatory Services,Furniture and Equipment,17/05/2017,599.00
Foster Care,THE NATIONAL FOSTERING AGENCY,Childrens & Educational Services,Care Payments,30/05/2017,"2,699.20"
NHS Organisation,THE PENNINE ACUTE HOSPITALS,Central Services to the public,Third party payments - Public Sector,08/05/2017,"9,450.00"
NHS Organisation,THE PENNINE ACUTE HOSPITALS,Central Services to the public,Third party payments - Public Sector,08/05/2017,"7,140.00"
NHS Organisation,THE PENNINE ACUTE HOSPITALS,Central Services to the public,Third party payments - Public Sector,08/05/2017,"1,560.00"
NHS Organisation,THE PENNINE ACUTE HOSPITALS,Central Services to the public,Fees and Charges,26/05/2017,"1,352.00"
Social Care Services,THE REGARD PARTNERSHIP,Adult Social Care,Care Payments,17/05/2017,"4,811.08"
Social Care Services,THE REGARD PARTNERSHIP,Adult Social Care,Care Payments,31/05/2017,"8,307.51"
Social Care Services,The Spinney Nursing Home,Adult Social Care,Care Payments,30/05/2017,-750.24
Social Care Services,The Spinney Nursing Home,Adult Social Care,Care Payments,30/05/2017,"1,707.20"
Social Care Services,THE TOGETHER TRUST CENTRE,Adult Social Care,Care Payments,17/05/2017,"51,084.00"
Social Care Services,THE TOGETHER TRUST CENTRE,Adult Social Care,Care Payments,31/05/2017,"4,259.58"
Social Care Services,THE TOGETHER TRUST CENTRE,Childrens & Educational Services,Care Payments,30/05/2017,"6,833.31"
Social Care Services,THE TOGETHER TRUST CENTRE,Childrens & Educational Services,Care Payments,30/05/2017,"8,820.00"
Social Care Services,THE TOGETHER TRUST CENTRE,Childrens & Educational Services,Care Payments,30/05/2017,"9,000.00"
Social Care Services,THE TOGETHER TRUST CENTRE,Childrens & Educational Services,Care Payments,30/05/2017,"2,672.00"
Translation / Interpreter,TheBigWord Interpreting Svcs Ltd,Childrens & Educational Services,Professional Fees,02/05/2017,"1,398.75"
Translation / Interpreter,TheBigWord Interpreting Svcs Ltd,Childrens & Educational Services,Professional Fees,26/05/2017,"1,095.19"
Manufacturer,THOMAS FATTORINI LTD,Corporate & Democratic Core,Expenses and Allowances,30/05/2017,"1,550.55"
Legal Services,THOMPSONS  SOLICITORS,Central Support Costs,Capital Expenditure - Compensation,22/05/2017,"30,776.60"
Digital / Media Services,THOMSON REUTERS LTD,Central Support Costs,Library Equipment,18/05/2017,"25,557.10"
Social Care Services,THORNCLIFFE GRANGE NURSING HOME,Adult Social Care,Care Payments,30/05/2017,-522.80
Social Care Services,THORNCLIFFE GRANGE NURSING HOME,Adult Social Care,Care Payments,30/05/2017,"2,045.00"
Social Care Services,THORNCLIFFE GRANGE NURSING HOME,Adult Social Care,Care Payments,30/05/2017,"-2,196.12"
Social Care Services,THORNCLIFFE GRANGE NURSING HOME,Adult Social Care,Care Payments,30/05/2017,"4,090.00"
Social Care Services,THORNCLIFFE GRANGE NURSING HOME,Adult Social Care,Care Payments,30/05/2017,620.20
ICT Consultancy / Support,ThoughtWorks Ltd,Central Support Costs,Information and Communications Technology,05/05/2017,"226,150.00"
ICT Consultancy / Support,ThoughtWorks Ltd,Central Support Costs,Information and Communications Technology,05/05/2017,"-226,150.00"
ICT Consultancy / Support,ThoughtWorks Ltd,Central Support Costs,Information and Communications Technology,08/05/2017,"195,625.00"
ICT Consultancy / Support,ThoughtWorks Ltd,Adult Social Care,Professional Fees,17/05/2017,"21,250.00"
ICT Consultancy / Support,ThoughtWorks Ltd,Adult Social Care,Professional Fees,17/05/2017,"-21,250.00"
ICT Consultancy / Support,ThoughtWorks Ltd,Adult Social Care,Professional Fees,17/05/2017,"16,362.50"
Foster Care,Three Circles Fostering Ltd,Childrens & Educational Services,Care Payments,30/05/2017,"2,466.64"
Foster Care,Three Circles Fostering Ltd,Childrens & Educational Services,Care Payments,30/05/2017,"9,866.57"
Social Care Services,Three Elms Care Home,Adult Social Care,Care Payments,30/05/2017,-522.80
Social Care Services,Three Elms Care Home,Adult Social Care,Care Payments,30/05/2017,"1,848.00"
Social Care Services,THREE ROSES HOME,Adult Social Care,Care Payments,30/05/2017,-400.60
Social Care Services,THREE ROSES HOME,Adult Social Care,Care Payments,30/05/2017,"2,880.00"
Housing Services,Three Sixty SHG Ltd,Capital Expenditure,Capital Expenditure - Works,24/05/2017,"71,599.01"
Housing Services,Three Sixty SHG Ltd,Capital Expenditure,Capital Expenditure - Works,24/05/2017,"28,864.09"
Recruitment / Staffing,TMP (UK) LTD,Planning Services,Advertising,05/05/2017,825.00
Recruitment / Staffing,TMP (UK) LTD,Childrens & Educational Services,Advertising,30/05/2017,976.80
Recruitment / Staffing,TMP (UK) LTD,Central Support Costs,Legal Fees,09/05/2017,870.00
Building Supplies,TOTAL ACCESS (UK) LTD,Capital Expenditure,Capital Expenditure - Works,18/05/2017,723.42
Utilities,TOTAL GAS & POWER LTD,Central Support Costs,Utilities,18/05/2017,"1,658.02"
Utilities,TOTAL GAS & POWER LTD,Central Support Costs,Utilities,03/05/2017,"5,333.12"
Utilities,TOTAL GAS & POWER LTD,Central Support Costs,Utilities,03/05/2017,"26,692.80"
Utilities,TOTAL GAS & POWER LTD,Central Support Costs,Utilities,03/05/2017,"2,194.24"
Utilities,TOTAL GAS & POWER LTD,Childrens & Educational Services,Utilities,12/05/2017,784.26
Financial Services,TRADITION (UK) LTD,Financing & Investment Income & Exp,Capital Financing Costs,12/05/2017,"14,484.93"
Financial Services,TRADITION (UK) LTD,Financing & Investment Income & Exp,Capital Financing Costs,30/05/2017,"7,367.13"
Local Authority,TRAFFORD COUNCIL,Corporate & Democratic Core,Other payments,12/05/2017,"2,733.19"
Local Authority,TRAFFORD COUNCIL,Cultural & Related Services,Agency Staff,12/05/2017,"6,579.75"
Health Services,Transitional Care Plus CIC Ltd,Childrens & Educational Services,Care Payments,30/05/2017,"6,000.00"
Health Services,Transitional Care Plus CIC Ltd,Childrens & Educational Services,Care Payments,30/05/2017,"-1,242.86"
Highways / Transport,Transport for Greater Manchester,Planning Services,Professional Fees,25/05/2017,"42,831.00"
Highways / Transport,Transport for Greater Manchester,Capital Expenditure,Highways Maintenance,08/05/2017,617.05
Transport and Travel,Trevor Bunter - Taxis,Childrens & Educational Services,Leasing /Transport Hire,17/05/2017,817.60
Transport and Travel,Trevor Bunter - Taxis,Childrens & Educational Services,Leasing /Transport Hire,17/05/2017,"1,508.40"
Transport and Travel,Trevor Bunter - Taxis,Childrens & Educational Services,Leasing /Transport Hire,24/05/2017,"1,764.00"
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Publicity and Promotion,02/05/2017,-558.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Highways & Transport Services,Highways Maintenance,08/05/2017,748.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,18/05/2017,638.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,05/05/2017,836.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,12/05/2017,616.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,19/05/2017,880.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,26/05/2017,594.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Planning Services,Fees and Charges,31/05/2017,616.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Childrens & Educational Services,Library Equipment,19/05/2017,572.00
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Capital Expenditure,Publicity and Promotion,02/05/2017,"1,320.00"
Digital / Media Services,TRINITY MIRROR PUBLISHING LTD,Capital Expenditure,Legal Fees,15/05/2017,924.00
Social Care Services,True Homecare,Adult Social Care,Information and Communications Technology,10/05/2017,-591.83
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,156.40
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,136.00
Social Care Services,True Homecare,Adult Social Care,Care Payments,17/05/2017,54.40
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,176.50
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,109.43
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"1,655.80"
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"1,322.60"
Social Care Services,True Homecare,Adult Social Care,Care Payments,17/05/2017,326.40
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"1,581.44"
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"1,567.32"
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"5,436.60"
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"4,505.00"
Social Care Services,True Homecare,Adult Social Care,Care Payments,17/05/2017,217.60
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"5,471.50"
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"5,030.25"
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"1,805.40"
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,"1,424.60"
Social Care Services,True Homecare,Adult Social Care,Care Payments,17/05/2017,54.40
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"1,606.15"
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,"1,468.48"
Social Care Services,True Homecare,Adult Social Care,Care Payments,17/05/2017,448.80
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,35.30
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,14.12
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,108.80
Social Care Services,True Homecare,Adult Social Care,Care Payments,10/05/2017,108.80
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,134.14
Social Care Services,True Homecare,Adult Social Care,Care Payments,24/05/2017,112.96
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,25/05/2017,290.00
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,25/05/2017,35.00
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,25/05/2017,513.00
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,25/05/2017,40.00
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,25/05/2017,40.00
Healthcare Supplies,TUNSTALL HEALTHCARE (UK) LTD,Capital Expenditure,Furniture and Equipment,31/05/2017,"4,608.00"
Welfare Services,TURNING POINT,Adult Social Care,Care Payments,22/05/2017,"8,071.00"
Welfare Services,TURNING POINT,Adult Social Care,Care Payments,22/05/2017,690.00
Office Equipment,TWOFOLD LTD,Central Services to the public,Furniture and Equipment,11/05/2017,943.19
Utilities,UCML,Capital Expenditure,Capital Expenditure - Fees,10/05/2017,"1,550.00"
Utilities,UCML,Capital Expenditure,Capital Expenditure - Works,25/05/2017,800.00
Manufacturer,UK CONTAINER MAINTENANCE LTD,Environmental & Regulatory Services,Waste Management Equipment,12/05/2017,"2,628.00"
Manufacturer,UK CONTAINER MAINTENANCE LTD,Environmental & Regulatory Services,Waste Management Equipment,12/05/2017,"2,409.00"
Books / Magazines / Media,ULVERSCROFT LARGE PRINT BOOKS LTD,Cultural & Related Services,Library Equipment,08/05/2017,542.02
Books / Magazines / Media,ULVERSCROFT LARGE PRINT BOOKS LTD,Cultural & Related Services,Library Equipment,11/05/2017,542.02
Communications and Technology,UNIFY ENTERPRISE COMMUNICATIONS,Planning Services,Information and Communications Technology,17/05/2017,"4,550.58"
Professional / Trade Body,UNISON (APT & C SECTION),Corporate and Democratic Core,Other payments,24/05/2017,"18,643.51"
Social Care Services,United Care (North) Ltd,Adult Social Care,Care Payments,30/05/2017,"-1,193.08"
Social Care Services,United Care (North) Ltd,Adult Social Care,Care Payments,30/05/2017,"4,096.24"
Social Care Services,United Care (North) Ltd,Adult Social Care,Care Payments,30/05/2017,620.20
Social Care Services,United Care (North) Ltd,Adult Social Care,Care Payments,30/05/2017,"-1,096.92"
Social Care Services,United Care (North) Ltd,Adult Social Care,Care Payments,30/05/2017,"2,198.12"
Disability Support,United Response,Adult Social Care,Care Payments,19/05/2017,"8,889.60"
Disability Support,United Response,Adult Social Care,Care Payments,19/05/2017,"6,209.60"
Disability Support,United Response,Adult Social Care,Care Payments,19/05/2017,"6,960.00"
Utilities,UNITED UTILITIES WATER PLC,Housing (Revenue Account) Services,Utilities,12/05/2017,"1,180,586.87"
Utilities,UNITED UTILITIES WATER PLC,Central Support Costs,Utilities,03/05/2017,"60,839.86"
Utilities,UNITED UTILITIES WATER PLC,Central Support Costs,Utilities,03/05/2017,"4,057.92"
Utilities,UNITED UTILITIES WATER PLC,Central Support Costs,Utilities,09/05/2017,"41,001.14"
Utilities,UNITED UTILITIES WATER PLC,Central Support Costs,Utilities,25/05/2017,"28,971.13"
Utilities,UNITED UTILITIES WATER PLC,Childrens & Educational Services,Utilities,30/05/2017,"2,351.68"
Utilities,UNITED UTILITIES WATER PLC,Capital Expenditure,Supplies and services,17/05/2017,"169,564.21"
Utilities,UNITED UTILITIES WATER PLC,Capital Expenditure,Supplies and services,31/05/2017,"40,048.11"
Further and Higher Education,UNIVERSITY OF MANCHESTER,Childrens & Educational Services,Office Expenses,22/05/2017,"2,550.00"
Further and Higher Education,UNIVERSITY OF MANCHESTER,Childrens & Educational Services,Fees and Charges,17/05/2017,"3,987.50"
Further and Higher Education,UNIVERSITY OF MANCHESTER,Adult Social Care,Fees and Charges,04/05/2017,770.00
Further and Higher Education,UNIVERSITY OF MANCHESTER,Adult Social Care,Fees and Charges,04/05/2017,770.00
Further and Higher Education,UNIVERSITY OF MANCHESTER,Adult Social Care,Fees and Charges,04/05/2017,770.00
Further and Higher Education,UNIVERSITY OF MANCHESTER,Adult Social Care,Fees and Charges,04/05/2017,770.00
Environmental Services,VAISALA  LTD,Capital Expenditure,Capital Expenditure - Works,08/05/2017,"3,875.00"
Recruitment / Staffing,Vantage Consulting (Midlands) Limit,Central Support Costs,Information and Communications Technology,02/05/2017,"1,250.00"
Health Services,Vernon Park Surgery,Public Health,Care Payments,10/05/2017,618.00
Transport and Travel,VIP Taxis,Childrens & Educational Services,Leasing /Transport Hire,24/05/2017,"19,317.60"
Transport and Travel,VIP Taxis,Childrens & Educational Services,Leasing /Transport Hire,24/05/2017,"1,572.00"
Transport and Travel,VIP Taxis,Childrens & Educational Services,Leasing /Transport Hire,24/05/2017,"2,223.00"
Communications and Technology,Virgin Media Business,Planning Services,Information and Communications Technology,17/05/2017,"1,127.95"
Communications and Technology,VIRGIN MEDIA PAYMENTS LTD,Central Support Costs,Information and Communications Technology,19/05/2017,906.41
Communications and Technology,VIRGIN MEDIA PAYMENTS LTD,Central Support Costs,Information and Communications Technology,31/05/2017,"5,122.71"
Communications and Technology,VIRGIN MEDIA PAYMENTS LTD,Planning Services,Information and Communications Technology,17/05/2017,"4,397.84"
Charity/Third Sector,Vision Beyond Autism CIC,Adult Social Care,Care Payments,17/05/2017,"2,698.65"
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,03/05/2017,810.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,03/05/2017,810.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,03/05/2017,810.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,11/05/2017,810.00
