Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Metrolink Operating Costs,10/12/2013,5100059439,47023.49,MPACT THALES
TfGM,Transport,Metrolink Operating Costs,10/12/2013,5100059440,67097.9,MPACT THALES
TfGM,Transport,Metrolink Operating Costs,10/12/2013,5100059441,299443.69,MPACT THALES
TfGM,Transport,Capital Costs - Project Support Services,10/12/2013,5100059470,1875,NEIL CLARKE LTD
TfGM,Transport,"Rent, Rates & Service Charges",10/12/2013,1900031016,750,NETWORK RAIL
TfGM,Transport,"Capital Costs - Rent, Rates & Service Charges",10/12/2013,1900031040,1859.01,NETWORK RAIL
TfGM,Transport,Capital Costs - Project Management Services,10/12/2013,5100058681,14445.42,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059042,5450,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059099,3404.68,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059100,117153.74,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059101,6566.1,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059102,7320.18,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059103,10505.76,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059104,13624.74,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059105,11503.14,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059217,520424.75,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100059229,58738,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/12/2013,5100058833,1701.75,PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Smart Ticketing,10/12/2013,5100058813,5100,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,10/12/2013,5100058830,2600,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,10/12/2013,5100058841,7750,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,10/12/2013,5100058923,2125,PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Print & Media,10/12/2013,5100059413,490,RCD
TfGM,Transport,Capital Costs - Print & Media,10/12/2013,5100059414,490,RCD
TfGM,Transport,Capital Costs - Print & Media,10/12/2013,5100059490,490,RCD
TfGM,Transport,Capital Costs - Engineering Support Services,10/12/2013,5100059272,675,STEPHEN J FIRTH
TfGM,Transport,Capital Costs - Traffic Monitoring Equipment & Services,10/12/2013,5100058707,43014.1,TDC SYSTEMS LTD
TfGM,Transport,Print & Media,10/12/2013,5100058852,785,THE IMAGE GROUP
TfGM,Transport,Capital Costs - Legal Services,10/12/2013,1900031035,600,TROWERS & HAMLINS LLP
TfGM,Transport,Temporary Vacancy Cover,10/12/2013,5100058958,2197,TXM RECRUIT LIMITED
TfGM,Transport,Utilities & Energy,10/12/2013,1900031027,1128.14,UNITED UTILITIES WATER PLC
TfGM,Corporate Services,IS Support Services,10/12/2013,5100058596,4021.97,VIRGIN MEDIA BUSINESS
TfGM,Transport,IS Support & Maintenance,10/12/2013,5100058675,5611.5,VIX ACIS LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,10/12/2013,1900031034,32466.88,WORKMAN LLP
TfGM,Transport,Equipment - Fixtures and Fittings,10/12/2013,5100059307,15399,XL OFFICE SOLUTIONS
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,12/12/2013,1900031086,16937.26,RIPPLEGLEN LIMITED
TfGM,Transport,Other Operational Costs,13/12/2013,5100059481,441.68,1ST FOOD & DRINK
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030924,516.2,A MACK
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030944,1294.16,A WOODWARD
TfGM,Transport,Vehicle Costs,13/12/2013,5100059405,500,ACTIA UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058803,11030.6,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Research Services,13/12/2013,5100058761,8860,AECOM LTD
TfGM,Transport,Capital Costs - Design Support Services,13/12/2013,5100058840,5012.09,AECOM LTD
TfGM,Transport,Capital Costs -  Project Support Services,13/12/2013,5100058847,11865.6,AECOM LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,13/12/2013,5100059032,736,AECOM LTD
TfGM,Transport,Transport Planning & Monitoring Services,13/12/2013,5100059194,15686.2,AECOM LTD
TfGM,Transport,Research Services,13/12/2013,5100059578,22500,AECOM LTD
TfGM,Transport,Research Services,13/12/2013,5100059580,7602,AECOM LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030941,2558.32,AIM TO PASS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Project Management Services,13/12/2013,5100059563,2000,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,IS Support Services,13/12/2013,5100059304,3375,AMAZE COMMUNICATION SERVICES LTD
TfGM,Transport,Training,13/12/2013,5100058848,3000,ANS GROUP PLC
TfGM,Transport,Paper and Printing Consumables,13/12/2013,5100059651,1446.7,ANTALIS LTD
TfGM,Corporate Services,IS Software & Maintenance,13/12/2013,5100059558,19408.48,APPLIED CARD TECHNOLOGIES
TfGM,Transport,Print & Media,13/12/2013,5100058908,1413,ASHTONS SHEFFIELD LTD
TfGM,Transport,Capital Costs - Print & Media,13/12/2013,5100058962,1125,ASTRA SIGNS
TfGM,Transport,Print & Media,13/12/2013,5100058966,500,ASTRA SIGNS
TfGM,Transport,Capital Costs - Print & Media,13/12/2013,5100058968,660,ASTRA SIGNS
TfGM,Transport,Print & Media,13/12/2013,5100059112,495,ASTRA SIGNS
TfGM,Transport,Capital Costs - Quantity Surveying Services,13/12/2013,5100059152,9184,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,13/12/2013,5100059164,15200,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,13/12/2013,5100059223,2934.75,ATKINS LTD
TfGM,Transport,Capital Costs - Health & Safety Support Services,13/12/2013,5100059327,1680,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,13/12/2013,5100059401,1423.99,ATKINS LTD
TfGM,Transport,Data Analysis,13/12/2013,5100059406,2000,ATKINS LTD
TfGM,Transport,Capital Costs - Architectural Services,13/12/2013,5100059458,5150,ATKINS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059485,11655,ATKINS LTD
TfGM,Transport,Smart Ticketing,13/12/2013,5100059337,53887,ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,13/12/2013,5100058814,2269,AURA GRAPHICS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030911,1099.68,AVRILS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030922,637.75,B LONERGAN
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030925,516.2,B MAGUIRE
TfGM,Transport,Research Services,13/12/2013,5100059073,12050,BDRC CONTINENTAL LTD
TfGM,Transport,Rail Support Services,13/12/2013,5100059225,3125,BENNETTS ASSOCIATES
TfGM,Corporate Services,Insurance,13/12/2013,5100059549,806,BERRYMANS LACE MAWER LLP
TfGM,Transport,Cycle Training Scheme,13/12/2013,5100059514,420,BIKE RIGHT!
TfGM,Transport,Print & Media,13/12/2013,5100059160,795,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059562,3090,BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Other Operational Costs,13/12/2013,5100059640,1601.73,BRAKE BROS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030905,1780.4,BRECK SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100056773,99773.92,BT ENGAGE IT
TfGM,Corporate Services,IS Consumables,13/12/2013,5100058953,11162.84,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059138,9559.68,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059198,30214.25,BT ENGAGE IT
TfGM,Corporate Services,IS Support & Maintenance,13/12/2013,5100059220,17213.64,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059377,4003.28,BT ENGAGE IT
TfGM,Corporate Services,IS Consumables,13/12/2013,5100059378,2439.36,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059383,1052.81,BT ENGAGE IT
TfGM,Corporate Services,IS Support Services,13/12/2013,5100059419,7200,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059463,15082.26,BT ENGAGE IT
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059564,-483.1,BT ENGAGE IT
TfGM,Corporate Services,IS Consumables,13/12/2013,5100059583,1722.78,BT ENGAGE IT
TfGM,Corporate Services,IS Support Services,13/12/2013,5100059584,800,BT ENGAGE IT
TfGM,Corporate Services,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059623,38464.38,BT ENGAGE IT
TfGM,Transport,"Rent, Rates & Service Charges",13/12/2013,1900031085,11069.79,BURY MBC
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059524,1756.04,C JEFFREY
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030923,783.64,C MACCORMACK
TfGM,Transport,Print & Media,13/12/2013,5100058897,8918.91,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100058900,587.59,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100058901,1430.84,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100058922,8957.75,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100058929,2282.28,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100058955,2282.28,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100059202,549.22,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,13/12/2013,5100059537,6987.19,CARAT MEDIA UK LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",13/12/2013,1900031013,2847.33,CARILLION SERVICES SOLUTIONS (OPG S
TfGM,Transport,Utilities & Energy,13/12/2013,1900031020,1251.79,CARILLION SERVICES SOLUTIONS (OPG S
TfGM,Transport,Security Services,13/12/2013,5100059293,7271.55,CARLISLE SECURITY SERVICES LTD
TfGM,Transport,"Rent, Rates & Service Charges",13/12/2013,1900030896,7828.8,CB RICHARD ELLIS LTD (CBRE)
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030946,1342.8,CENTURION DRIVER TRAINING
TfGM,Transport,Print & Media,13/12/2013,5100059144,588,CHAPEL PRESS LTD
TfGM,Transport,Print & Media,13/12/2013,5100059329,2761,CHAPEL PRESS LTD
TfGM,Transport,Print & Media,13/12/2013,5100059418,713,CHAPEL PRESS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030908,1233.4,COWLEY DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059244,1950.56,CPC TRAINING PROVIDER LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030909,2570.48,CRUISE DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030913,1111.81,D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030953,778.55,D HEATHCOTE
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030943,1792.52,D WALSH
TfGM,Transport,Telecommunications,13/12/2013,5100059500,6516.79,DAISY COMMUNICATIONS
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030942,1233.4,DAVID WALKER DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059280,1664,DRAGON DRIVING
TfGM,Corporate Services,IS Support Services,13/12/2013,5100058817,3000,DREAMBANK SYSTEMS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030931,1804.67,DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030907,1452.2,DRIVERSKILLS
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030945,2303.05,DS WILLIAMS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030932,2448.92,DSM SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058809,9000.45,EC HARRIS LLP
TfGM,Transport,Programme Management,13/12/2013,5100059631,4800,EDGERTON MANAGEMENT SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059636,2400,EDRIVING SOLUTIONS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059246,2275,ENTERPRISE SOLUTIONS (NW) LTD
TfGM,Transport,Capital Costs - Project Management Services,13/12/2013,5100057576,1410.67,ERNST & YOUNG
TfGM,Transport,Capital Costs - IS Support Services,13/12/2013,5100059455,728,ESP SYSTEX LTD
TfGM,Transport,Paper and Printing Consumables,13/12/2013,5100059479,9177.14,ESP SYSTEX LTD
TfGM,Transport,Paper and Printing Consumables,13/12/2013,5100059494,28120,ESP SYSTEX LTD
TfGM,Transport,Capital Costs - Legal Services,13/12/2013,1900031088,7012,EVERSHEDS LLP
TfGM,Transport,Capital Costs - Engineering Support Services,13/12/2013,5100059513,1750,FREMONT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030906,2047.8,G CLIFFE
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030935,1233.4,G ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059281,1756.08,G WEBSTER
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059279,1658.84,G WHITWORTH
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030902,1512.95,GARY CAMPBELL LTD
TfGM,Transport,Capital Costs - Architectural Services,13/12/2013,5100059486,2670.46,GILLESPIES
TfGM,Transport,Capital Costs - Architectural Services,13/12/2013,5100059508,12930.25,GILLESPIES
TfGM,Transport,Accessible Transport,13/12/2013,1200027239,441667,GMATT
TfGM,Transport,Capital Costs - Signage Costs,13/12/2013,5100059480,821,GR LABELS LTD
TfGM,Transport,Capital Costs - Signage Costs,13/12/2013,5100059482,3450,GR LABELS LTD
TfGM,Transport,Signage Costs,13/12/2013,5100059554,786,GR LABELS LTD
TfGM,Transport,"Rent, Rates & Service Charges",13/12/2013,1900031024,2100,GTR MAN FIRE AND RESCUE SERVICE
TfGM,Transport,External Support Services,13/12/2013,5100059643,55000,GTR MAN FIRE AND RESCUE SERVICE
TfGM,Transport,Engineering Support Services,13/12/2013,5100059215,10943.75,GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059237,2647.05,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059484,2647.05,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059512,2647.05,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030920,2716.34,HOGHTON DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059284,3840,HOLIDAY INN EXPRESS
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059525,1575,HOLIDAY INN MANCHESTER CENTRAL PARK
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059306,2625,HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,13/12/2013,5100059290,6795.97,HYDER CONSULTING LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,13/12/2013,5100059291,499.26,HYDER CONSULTING LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,13/12/2013,5100059292,651.11,HYDER CONSULTING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030912,3397.04,I DUFF
TfGM,Corporate Services,Computer Support and Licences,13/12/2013,5100059474,3000,IGROUP LTD
TfGM,Transport,IS Support Services,13/12/2013,5100059632,550,IGROUP LTD
TfGM,Transport,IS Support Services,13/12/2013,5100059634,550,IGROUP LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030918,1507.27,INSIGHT 2 DRIVE
TfGM,Transport,Capital Costs - Smart Ticketing,13/12/2013,5100059295,3570,INTELLIGENT SOLUTIONS IN TRANSPORT
TfGM,Transport,Capital Costs - Smart Ticketing,13/12/2013,5100059296,5355,INTELLIGENT SOLUTIONS IN TRANSPORT
TfGM,Transport,Capital Costs - Smart Ticketing,13/12/2013,5100059568,6545,INTELLIGENT SOLUTIONS IN TRANSPORT
TfGM,Transport,Capital Costs - Project Support Services,13/12/2013,5100059498,5290,ISS LABOUR LTD
TfGM,Transport,Capital Costs - Project Support Services,13/12/2013,5100059503,4670,ISS LABOUR LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030898,2236.21,J AIREY
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030899,516.2,J BOGGIANO
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030926,1987,J MCGREAL
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030927,516.2,J MILNE
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030933,540.52,J RIGGS
TfGM,Transport,Capital Costs - Transport Planning & Monitoring Services,13/12/2013,5100058994,1671.86,JACOBS UK LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,13/12/2013,5100059076,7498.5,JACOBS UK LTD
TfGM,Transport,Quantity Surveying Services,13/12/2013,5100059303,1170.08,JACOBS UK LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,13/12/2013,5100059426,3060,JACOBS UK LTD
TfGM,Transport,Traffic Signal Works,13/12/2013,5100059314,463.98,JONES LIGHTING
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030955,686.4,K JONES
TfGM,Transport,Print & Media,13/12/2013,5100058766,750,KREATIVE BOMB LIMITED
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,13/12/2013,1900031106,4650,LAMB & SWIFT COMMERCIAL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,13/12/2013,5100059432,4897.5,LANES GROUP PLC
TfGM,Transport,Training,13/12/2013,5100058863,2200,LEFEVRE MEDIA LTD
TfGM,Transport,Property Support Services,13/12/2013,5100059040,3381,LESLIE ROBERTS AND CO LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059321,2339.49,LISA ATKINSON DTS
TfGM,Transport,Bus Support Services,13/12/2013,5100059311,5040,Lloyd Morgan Group
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030901,2157.2,M BRENNAN
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059533,5700,MACE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059373,1226.2,MANCHESTER CITY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,5100059381,1462.88,MANCHESTER CITY COUNCIL
TfGM,Transport,Project Management Services,13/12/2013,5100059415,15000,MANCHESTER CITY COUNCIL
TfGM,Transport,Capital Costs - Legal Services,13/12/2013,5100059579,1166.5,MANCHESTER CITY COUNCIL
TfGM,Transport,Vehicle Costs,13/12/2013,5100059560,1258,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100058996,1921.56,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100058998,1926.54,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059000,1540,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059002,1090.31,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059004,1811.15,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059007,2953.63,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059008,2090,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059012,2090,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059015,441.76,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059016,1065.21,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059017,560.59,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059020,1288.79,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059022,440.13,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059023,1263.35,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059024,501.88,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059025,447.7,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059027,561,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059028,421.53,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059029,658.9,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059031,1596.65,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059033,674.3,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059035,547.25,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059037,477.9,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,13/12/2013,5100059124,6204,MANCHESTER WORKING LTD
TfGM,Transport,Smart Ticketing,13/12/2013,5100059624,11025,MARBLE LTD
TfGM,Transport,Print & Media,13/12/2013,5100059313,7500,MARKETING MANCHESTER
TfGM,Transport,Print & Media,13/12/2013,5100059570,641,MERE PR
TfGM,Transport,Print & Media,13/12/2013,5100059642,4950,MERE PR
TfGM,Transport,Concessionary Reimbursement,13/12/2013,1900031145,1027,METRO TAXIS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030900,1756.08,MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Capital Costs - Computer & Communications Equipment,13/12/2013,5100059648,7714.96,MISCO
TfGM,Transport,Cleaning,13/12/2013,5100059349,535.82,MITIE CLEANING & SUPPORT SERVS LTD
TfGM,Transport,Cleaning,13/12/2013,5100059417,7734.61,MITIE CLEANING & SUPPORT SERVS LTD
TfGM,Transport,Maintenance,13/12/2013,5100058952,2377.5,MLPS
TfGM,Transport,Driver Intervention Course Delivery Costs,13/12/2013,1900030928,844.4,MORRIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058910,1950,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058919,1773.75,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058920,1881.25,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058921,860,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058924,1690,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058930,1664,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100058931,4300,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059183,1075,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059184,1664,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059256,1881.25,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059257,2150,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059264,1950,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059265,1950,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059266,1690,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059254,5850,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,13/12/2013,5100059328,1213.38,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,13/12/2013,5100059393,5968.18,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/12/2013,5100059589,5377.97,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,13/12/2013,5100059597,8631.3,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,13/12/2013,5100059599,8839.34,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,13/12/2013,5100059602,470.33,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Design Support Services,13/12/2013,5100059620,3883,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Site Access,13/12/2013,5100059586,8799.84,NCP LTD
TfGM,Transport,Capital Costs - Traffic and Transportation Surveys,13/12/2013,5100059607,26000,NDC LTD
TfGM,Transport,"Capital Costs - Rent, Rates & Service Charges",13/12/2013,1900031052,570,NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",13/12/2013,1900031060,831.14,NETWORK RAIL
TfGM,Transport,Vehicle Repairs & Maintenance,13/12/2013,5100059410,501.4,NORTHERN COMMERCIALS
TfGM,Transport,Staff Rail Passes,13/12/2013,5100059236,18683.2,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059448,1126,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059449,5838,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059450,10962,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059451,4500,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059452,2308,NORTHERN RAIL LIMITED
TfGM,Transport,Contracted Rail,13/12/2013,5100059453,20254,NORTHERN RAIL LIMITED
