Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,145425,97651.83,National Living Wage Campaign-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Beyond Standards Ltd,145426,949.92,SDLG Devolved Admin-Business Management Advice,BS29 6BN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Beyond Standards Ltd,145427,3742.14,SDLG Devolved Admin-Business Management Advice,BS29 6BN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hire of Agency Staff,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",BROOK STREET (UK) LTD,145439,246.00,PSHE Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,Training And Development Expenditure,Business and Science - Advanced Manufacturing Services,EML LEARNING LTD,145440,7950.00,B&S Devolved Admin-Training And Development Expenditure,LS1 9PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,IT Services,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,145443,2966.40,BIS Infrastructure Maintenanc-IT Services,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2016,Courier Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Streetwise Couriers Surrey Ltd,145446,168.93,NMR: Calibation Services-Courier Services,KT3 4PT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2016,Courier Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Streetwise Couriers Surrey Ltd,145446,45.89,NMR: Legal Metrology Programme Training-Courier Services,KT3 4PT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2016,Courier Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Streetwise Couriers Surrey Ltd,145446,20.54,NMR: Restriction of the use of HazardousSubstances and placing batteries on the-Courier Services,KT3 4PT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",CPR Associates Ltd,145458,7569.75,SDLG Devolved Admin-Business Management Advice,N3 3NE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Technical Advice / Services & Support,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",UNIVERSITY OF YORK,145459,1500.00,RD: Better Business for All-Technical Advice / Services & Support,YO10 5NH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",CPR Associates Ltd,145460,7200.00,SDLG Devolved Admin-Business Management Advice,N3 3NE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hospitality - UK,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",145471,79.69,PSHE Devolved Admin-Hospitality - UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Taxi Services UK,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",145471,34.79,PSHE Devolved Admin-Taxi Services UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2016,Taxi Services UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145476,10.40,Default-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2016,Other Travel,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145477,19.86,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2016,Subsistence Overseas,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145477,36.00,Default-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2016,Subsistence Overseas,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145477,40.63,Default-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",145478,48.60,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",145479,4.86,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Rail Travel UK,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",145479,29.10,B&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145484,5.75,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145484,4.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145484,10.50,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Business and Science - Small Business,"Personal Expense, Name Witheld",145485,8.64,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Rail Travel UK,Business and Science - Small Business,"Personal Expense, Name Witheld",145485,88.30,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145486,5.95,Other Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145486,4.85,Other Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hotel & Accommodation Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,180.62,SDLG Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Rail Travel Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,4.80,SDLG Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,6.43,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,10.00,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,16.20,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,16.35,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,18.60,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145487,34.37,SDLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hotel & Accommodation UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,60.00,SDLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,3.60,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,4.50,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,19.70,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,4.40,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,5.00,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145488,11.80,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",145489,14.70,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",145491,5.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Taxi Services UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",145491,60.00,Legal Services Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145492,171.00,RD: Developing Markets-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",145493,64.35,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",145493,5.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",145493,5.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",145493,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Taxi Services UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",145495,3.80,Other Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",145496,200.70,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Witheld",145497,10.80,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145498,6.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145498,9.05,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",145498,15.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,145523,-12605.61,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,145523,40000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Further Matters Ltd,145524,50.10,SDLG Devolved Admin-Business Management Advice,LS8 4BY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Further Matters Ltd,145525,2400.00,SDLG Devolved Admin-Business Management Advice,LS8 4BY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Further Matters Ltd,145526,2754.10,SDLG Devolved Admin-Business Management Advice,LS8 4BY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Further Matters Ltd,145527,2400.00,SDLG Devolved Admin-Business Management Advice,LS8 4BY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Business Management Advice,"Skills, Deregulation and Local Growth - Vocational Education Directorate",Further Matters Ltd,145528,3600.00,SDLG Devolved Admin-Business Management Advice,LS8 4BY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/04/2016,Administration of Grants and Awards,Business and Science - International Knowledge and Innovation,MET OFFICE,145532,536400.00,Newton Fund Supplier - Met Office-Administration of Grants and Awards,EX1 3PB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/04/2016,Project Management Costs,Business and Science - International Knowledge and Innovation,MET OFFICE,145532,1026500.00,Newton Fund Supplier - Met Office-Project Management Costs,EX1 3PB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,THE BRITISH COUNCIL,145533,5094181.00,Newton Fund Supplier - British Council-Current Grants To Private Sector - NPISH,SW1A 2BN,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",TRAACKR UK LTD,145534,10708.80,PSHE Devolved Admin-Advertising,EC1R 5DW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Security Clearance Costs,"Finance, Commercial & Digital Transformation - Digital Directorate",FCO SERVICES,145536,5551.00,FCDT Devolved Admin-Security Clearance Costs,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Stationery,Legal Services - Legal Services,BANNER BUSINESS SERVICES LTD,145537,427.46,Legal Services Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145541,43.92,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145542,43.92,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145543,31.97,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145544,31.97,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145545,31.97,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145546,31.97,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Consultancy Expenditure,Economics & Markets - International Trade & Export Control,BROOK STREET (UK) LTD,145551,347.04,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,145553,952.66,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,145554,562.46,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,145556,1388.83,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,145557,636.25,BLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,145557,-530.21,SDLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,145557,-37.00,SDLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,145557,567.21,SDLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Mileage Allowance UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",145563,13.70,NMS Other-Mileage Allowance UK,NW2 4RG,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Hire of Interim Managers,Economics & Markets - Labour Market,CAPITA BUSINESS SERVICES LTD,145564,3199.74,E&M Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,145565,6446.78,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Current Grants To Private Sector - NPISH,Business and Science - Small Business,NORTHAMPTONSHIRE COUNTY COUNCIL,145566,15000.00,Growth Accelerator-Current Grants To Private Sector - NPISH,NN4 7DB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,145567,3060.91,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Hire of Agency Staff,"People, Strategy and Higher Education - Communications Directorate",BROOK STREET (UK) LTD,145583,608.04,PSHE Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,145585,1101.60,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Student Loans Repayments due to Devolved Administrations - Other payables,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT AWARDS AGENCY FOR SCOTLAND (SAAS),145587,11292233.00,Default-Student Loans Repayments due to Devolved Administrations - Other payables,EH12 9HH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",STOCKTON BOROUGH COUNCIL,145588,64.50,E&M Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",STOCKTON BOROUGH COUNCIL,145588,229.65,FCDT Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",STOCKTON BOROUGH COUNCIL,145588,387.02,FCDT Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Other Relocation Costs,Economics & Markets - Europen Reform,PICKFORDS MOVE MANAGEMENT LTD,145608,797.79,EU Expertise: General Costs-Other Relocation Costs,NW10 0TG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Rail Travel UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",145616,67.00,PSHE Devolved Admin-Rail Travel UK,WA7 2FQ,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Other Travel,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",145618,18.50,PSHE Devolved Admin-Other Travel,CF10 2HH,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145619,84.45,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145619,4.80,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145619,43.00,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145620,69.75,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145620,9.60,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145620,32.39,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",145621,11.65,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Telecoms,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",DAISY COMMUNICATIONS LTD,145629,31.97,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Professional Training,Business and Science - Small Business,RSS (SERVICES) LTD,145632,478.12,B&S Devolved Admin-Professional Training,EC1Y 8LX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2016,Travel Booking,Economics & Markets - International Trade & Export Control,IHRB TRADING LTD T/A INSTITUTE FOR HUMAN RIGHTS AND BUSINESS,145633,5520.00,Uk National Contact Point-Travel Booking,BN21 3XE,VENDOR,,,
