Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,2 Minute smile,"People, Property and Services Directorate",Tesco-Stores 6459,H57720140628bkhdygrcw,17.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Travel and subsistence UK,Business Support Directorate,Easyjet,H57720140628cjcdelbll,119.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Nwav.Co.Uk,H57720140628ytipajjxf,2913.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Training,"People, Property and Services Directorate",Civil Service Learning,H57720140628iotnsovqs,1598.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Training,"People, Property and Services Directorate",Civil Service Learning,H57720140628uaudtjjwe,1598.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Maintenance of computers,Business Support Directorate,Amazon Eu,H57720140627petlrzdgi,118.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Officefurnitureonl,H57720140627ywygqrbwx,1350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Ryanair,H57720140627lrudbzkev,174.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Training,Patents Directorate,Lumc Inzake Boerhaave,H57720140627gkztpgrdm,384.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140627pljlqljij,132.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,IT Equipment,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140627oivqyldce,299.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,IT Equipment,Business Support Directorate,Amazon Eu,H57720140627woebyqvql,39.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Training,Patents Directorate,Civil Service Learning,H57720140627utshdcxdt,240.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Screwfix Direct,H57720140627fgmktsebx,99.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Sig,H57720140627tnbllziyk,666.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Tp Newport Gwent,H57720140627zpkrtopvf,96.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Office Supplies,"People, Property and Services Directorate",S Wales Locksmiths,H57720140626brhycrffw,221.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Heathrow Express,H57720140626xgwckrnnp,21.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,2 Minute smile,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720140626mstuwjcpg,5.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,2 Minute smile,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720140626twxndmsvw,8.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Hrg UK Inm165531802,H57720140626hclmxnmpl,46.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Hrg UK Inm165531801,H57720140626vylqlmhcu,45.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Maintenance of computers,Business Support Directorate,Mymemory Ltd,H57720140626tqxbtiwpm,50.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Maintenance of computers,Business Support Directorate,Adobe Systems Software,H57720140626wdjxqffrd,448.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Training,"People, Property and Services Directorate",Civil Service Learning,H57720140625evtwjermb,1413.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Training,"People, Property and Services Directorate",Civil Service Learning,H57720140625hmnvhuoav,1552.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Training,"People, Property and Services Directorate",Civil Service Learning,H57720140625kcpkvewof,1413.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Other Stationery & General Supplies,Finance Directorate,Bhma Ltd,H57720140625ctytazglx,50.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Office Supplies,"People, Property and Services Directorate",Paypal,H57720140625szvfrnhru,205.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Healthcare,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720140625rfkiytriy,130.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720140625cjgnuwwej,57.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Maintenance of computers,Business Support Directorate,Sym*secure Site Ssl,H57720140625eekfovbcs,528.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Ryanair,H57720140625uxpqibpnu,224.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Orange (A/pm/01),H57720140625fyjnwbgeu,367.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2014,Training,Trade Marks Directorate,Intellectual Prop. Ofc,H57720140625ypegpekmv,-170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2014,Training,Trade Marks Directorate,Intellectual Prop. Ofc,H57720140624hsxjaolmw,170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Meetingzone Ltd,H57720140624ggpvxeswk,199.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,"People, Property and Services Directorate",Eurostar Internet,H57720140624gtbodhyyg,54.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,H57720140624loexokgfv,302.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Paypal,H57720140624jorjtfuko,540.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624qrvpubhwe,1.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Books  Newspapers & Publications,Innovation Directorate,Amazon Eu,H57720140624ritmmribb,9.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624twwwbtegp,1.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624tyvxglxcz,3.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624vxgeougmh,2.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Easyjet,H57720140624pvdnrsumt,80.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Easyjet,H57720140624xtfjbbqmd,180.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Other,"People, Property and Services Directorate",Halfords 0833,H57720140624aruuoicwi,20.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Furniture & Fittings,"People, Property and Services Directorate",Screwfix Direct,H57720140624pfbbjxhwr,119.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Furniture & Fittings,"People, Property and Services Directorate",Screwfix Direct,H57720140624zipbkreak,239.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon Eu,H57720140624hgrcjbbmh,9.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624hphvqnbcf,1.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140624ixhnnhueb,0.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Training,Innovation Directorate,Paypal,H57720140624zggfgitud,360.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Maintenance of computers,Business Support Directorate,Dri Passport Photo Mak,H57720140621nuibprrem,78.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Yessselectrical.Co.U,H57720140621ubtgegtae,60.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Training,Business Support Directorate,Assist Knowledge Decel,H57720140621opditxtky,354.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Hrg UK Inm165529316,H57720140621fowkbeipj,15.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Easyjet,H57720140621qcpokjnan,181.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Training,Innovation Directorate,Amazon *mktplce Eu-Uk,H57720140621kfnmdecku,2.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Screwfix Direct,H57720140621tvxqmfvqx,151.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140621tburxlled,97.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Software License,Business Support Directorate,Wavecrest Computing Inc,H57720140620eohthbphv,1371.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Hfx.Co.Uk,H57720140620gsyidciie,743.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Office Supplies,"People, Property and Services Directorate",Karlu Limited,H57720140620jpyoyccun,26.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Hfx.Co.Uk,H57720140620wyxqcvldq,696.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Nisbets.Com,H57720140620wxzrmfkit,359.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Maintenance of computers,Business Support Directorate,Apple Online Store Gbp,H57720140620irrdlschw,49.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Maintenance of computers,Business Support Directorate,Www.Jessops.Com,H57720140620rqpobdoqh,24.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Maintenance of computers,Business Support Directorate,Zagg International Dis,H57720140619wdzzdvfus,449.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Toyota Material Handli,H57720140619bnnwflyet,462.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Training,"People, Property and Services Directorate",Gantthead Inc.,H57720140619nggrrixmq,726.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165527857,H57720140619llckemtwe,6.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Easyjet,H57720140619oryvjtmdx,199.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Sig,H57720140619daugbccfc,179.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",City Electrical Fa,H57720140619wksmjtqny,71.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Handles4homes.Co.U,H57720140619xmgwebsxp,28.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720140619lyjmbqrcq,46.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Office Supplies,"People, Property and Services Directorate",Hobby Craft Ltd,H57720140619nsszxywyt,24.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140618cednpdqdz,25.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140618khkfjdedf,87.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140618nuofzedwe,25.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Travel and subsistence Overseas,Patents Directorate,Hrg UK Inm165526355,H57720140618mwxzsvyje,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Other Stationery & General Supplies,Finance Directorate,Hobbycraft (Internet),H57720140618yqvgxcyrp,27.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Maintenance of computers,Business Support Directorate,Apple Itunes Store-Gbp,H57720140617vrljbuqbr,6.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Maintenance of computers,Business Support Directorate,Www.Staples.Co.Uk,H57720140617cjqybdqmn,85.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Maintenance of computers,Business Support Directorate,Apple Online Store Gbp,H57720140617jdfgcqjyi,325.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Maintenance of computers,Business Support Directorate,Bt Consumer Shop,H57720140617ojpnavtaz,102.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Office Supplies,"People, Property and Services Directorate",Business Ind Solutions,H57720140617kbwvisqqv,27.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence UK,Innovation Directorate,Hrg UK Inm165525718,H57720140617gvjhbysnw,15.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Www.Flybe.Coee164c,H57720140617ovrmhxflh,174.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence UK,Innovation Directorate,Hrg UK Inm165525699,H57720140617wttdqihjk,45.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2014,Training,Business Support Directorate,Www.Rajapack.Co.Uk,H57720140617pnkxptmns,93.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Travel and subsistence Overseas,Patents Directorate,Air Berlin,H57720140617nxfetrwds,108.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140617tiipcjyko,87.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Entertainment,Business Support Directorate,The Dragonfly,H57720140617blfigipbn,68.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Books  Newspapers & Publications,Business Support Directorate,Van Haren Publishing,H57720140617fthndxpll,40.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Office Supplies,"People, Property and Services Directorate",Karlu Limited,H57720140617kqbjjqsvx,130.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Office Supplies,"People, Property and Services Directorate",Currys Online,H57720140614auuedvunl,639.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Office Supplies,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720140614zdkawttln,17.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Entertainment,Business Support Directorate,Co-Op Group 070454,H57720140614ykuszivvi,5.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence UK,Innovation Directorate,Easyjet,H57720140614flixbsktl,178.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Healthcare,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720140614bippwyoet,332.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Healthcare,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720140614cborlijef,164.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Office Supplies,"People, Property and Services Directorate",Screwfix Direct,H57720140614kwjxvlphe,57.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Healthcare,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720140614lgxxhvxwq,106.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Healthcare,"People, Property and Services Directorate",Healthy Workstations Ltd,H57720140614wdoltxsoa,94.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Maintenance of computers,Business Support Directorate,Dri Passport Photo Mak,H57720140614fukhddxoq,79.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Maintenance of computers,Business Support Directorate,Currys,H57720140614qibriyiep,25.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Other Stationery & General Supplies,Finance Directorate,Www.Bhma.Co.Uk,H57720140614rnhkyjfuk,94.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hrg UK Inm165523574,H57720140613fegkloyfp,15.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence UK,Innovation Directorate,Easyjet,H57720140613waggtiktk,370.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720140613dbjqoxxub,30.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Office Supplies,"People, Property and Services Directorate",Amazon Eu,H57720140613wnedsujon,30.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence Overseas,Patents Directorate,Bristol Airport Limite,H57720140613fsuzbcdgp,39.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Entertainment,"People, Property and Services Directorate",Asda Superstore 4928,H57720140613eviemesik,9.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Books  Newspapers & Publications,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720140612rubbqtesp,63.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Training,Patents Directorate,Civil Service Learning,H57720140612oyylkhcti,236.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Easyjet,H57720140612axqnqtvmx,217.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Travel and subsistence UK,Innovation Directorate,Exceptional Hotels,H57720140612tkbwchomu,184.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,H57720140612coxtfkphl,105.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Books  Newspapers & Publications,Patents Directorate,Amazon Eu,H57720140612hjtpmkebs,59.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Books  Newspapers & Publications,Patents Directorate,Stationery Office Book,H57720140612hyhshcacb,48.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Books  Newspapers & Publications,Trade Marks Directorate,Stationery Office Book,H57720140612hyhshcacb,48.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Maintenance of computers,Business Support Directorate,Paypal,H57720140612fcuvwfnym,112.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Maintenance of computers,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140612uhpuvdvbt,16.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Office Supplies,"People, Property and Services Directorate",Sunlux Interiors,H57720140612qydqtbyfv,276.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Furniture & Fittings,"People, Property and Services Directorate",B & Q Direct,H57720140612vmuxmeivo,237.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Office Supplies,"People, Property and Services Directorate",Screwfix Direct,H57720140612xebpuwlhg,29.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Maintenance of computers,Business Support Directorate,Apple Itunes Store-Gbp,H57720140611iisvsyncl,13.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140611hxoplutlc,333.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140610chffpnmyt,158.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Equipment,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140610inenufpcj,58.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Equipment,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140610uxqbcyeml,121.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence Overseas,Patents Directorate,Hrg UK Inm165520164,H57720140610qnwsmigbd,15.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence Overseas,Patents Directorate,Hrg UK Inm165519648,H57720140610vwrhtngbh,15.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,Trade Marks Directorate,Easyjet,H57720140610ieqplwdah,161.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2014,Computer hardware and software,Business Support Directorate,Apple Online Store Gbp,H57720140610rtgxdwtxf,44.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2014,Office Supplies,"People, Property and Services Directorate",Timpson Ltd,H57720140610eowbuxliu,8.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Research Projects,Copyright and IP Enforcement Directorate,Homebase Ltd 110,H57720140610orfohlgmq,30.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2014,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720140610kkubujbxx,27.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,2 Minute smile,"People, Property and Services Directorate",Www.Glee.Co.Uk,H57720140607ylqmzyqii,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Entertainment,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140607jpkjvlyvb,10.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Entertainment,International Policy Directorate,Www.Intecoffice.Co.Uk,H57720140607lcebisios,242.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Patents Directorate,Hrg UK Inm165518934,H57720140607ryegoliit,15.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Computer hardware and software,Business Support Directorate,Websitepulse.Com,H57720140607cxphzorfs,41.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence Overseas,Patents Directorate,Easyjet,H57720140607nbdqkqcme,138.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence Overseas,Patents Directorate,Hrg UK Inm165519329,H57720140607oudfbrewb,14.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Office Supplies,"People, Property and Services Directorate",Boardsdirect.Co.Uk,H57720140607jjjijvagh,403.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Office Supplies,"People, Property and Services Directorate",Screwfix Direct,H57720140606bjtnqywty,32.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Office Supplies,"People, Property and Services Directorate",Www.Eurekadirect.Co.Uk,H57720140606nbhzxzvrq,171.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence Overseas,Patents Directorate,Easyjet,H57720140606kqtosfhbs,120.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence Overseas,Patents Directorate,Easyjet,H57720140606qvlrjjthw,60.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Maintenance of computers,Business Support Directorate,Dri*,H57720140606bgcrwkogv,63.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140606andtmdeui,198.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Other Stationery & General Supplies,Finance Directorate,Xma Ltd,H57720140606ocwxfckse,199.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Patents Directorate,Easyjet,H57720140606eoryffwjc,162.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Books  Newspapers & Publications,Business Support Directorate,Amazon Eu,H57720140606cimfhfjpx,23.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Entertainment,Business Support Directorate,Co-Op Group 070454,H57720140606xiuvkyubv,27.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Seminars and Conferences,"People, Property and Services Directorate",Hie Newport,H57720140606lwbuxrqff,85.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Entertainment,"People, Property and Services Directorate",Asda Superstore 4928,H57720140606uflimekvg,9.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Training,"People, Property and Services Directorate",Computer Aid Ltd,H57720140606jhfktiyxx,2034.00,Not applicable,
