Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA258372,2067.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255653,2075.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258361,2107.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA257618,2120.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256865,2136.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255658,2157.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257622,2160.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258371,2162.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA256857,2171.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256859,2173.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA257133,2186.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA255650,2206.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA257617,2248.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA255648,2305.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256853,2318.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA257624,2320.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257619,2345.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA256867,2350.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258373,2375.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255649,2484.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255655,2495.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA257614,2580.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA256174,2599.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257620,2601.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256864,2625.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258367,2626.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256860,2650.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256862,2659.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA257907,2659.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258368,2659.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256861,2669.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256863,2769.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258369,2797.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255663,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256868,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257627,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258376,2952.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255662,3085.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257626,3085.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257908,3304.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258374,3336.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257625,3389.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255657,3577.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257134,3928.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA255651,3944.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255652,4021.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258364,4224.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256243,4541.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA256176,4654.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA258362,4787.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258370,4789.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,5062.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255351,5272.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255654,5344.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258366,5375.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA258375,6171.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA255645,7172.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA255646,8736.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA255661,9270.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA257621,9957.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,11028.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,102878.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Marketing and Publicity ,Innovation Directorate,A H Hildebrand,41599,63.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Marketing and Publicity ,Innovation Directorate,Brand Yorkshire,10690,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Marketing and Publicity ,Innovation Directorate,Yorkshire Mafia Events LLP,767,300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Marketing and Publicity ,Innovation Directorate,Business Kinetics Ltd,13-07-2168-02,300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,188992,312.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Marketing and Publicity ,Innovation Directorate,Revolution Events Ltd,14354KSU14,343.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Marketing and Publicity ,Innovation Directorate,Scout Association Baden Powell House,001-00004078,531.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,188949,648.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Marketing and Publicity ,Innovation Directorate,i2i Events Ltd,SIN038826,663.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,188994,954.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Marketing and Publicity ,Innovation Directorate,i2i Events Ltd,SIN026041,994.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Marketing and Publicity ,Innovation Directorate,Clarion Events Ltd,60148017,1022.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,188993,1404.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Marketing and Publicity ,Innovation Directorate,Birmingham City Council,9001367525,2983.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Marketing and Publicity ,Innovation Directorate,Children's Radio UK Ltd,433,4250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Marketing and Publicity ,Innovation Directorate,Newsbridge Ltd,FNAD1112,8950.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Aardman project,Innovation Directorate,Aardman Animations Ltd,27033,910.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Law Reporting,Patents Directorate,Marten Walsh Cherer Ltd,83999,109.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,83713,289.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,84243,1059.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,83999,2413.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20025067,126.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Central Despatch Services,CD-163857,15.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52106,50.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52081,78.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,SAIN,42480,142.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52072,571.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Colleen Keek,52082,810.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Central Despatch Services,CD-163326,1795.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Entertainment,Business Support Directorate,Personal expenses name witheld,52092,13.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90656292,14.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Entertainment,Trade Marks Directorate,The Producers,31108,45.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90656292,63.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Entertainment,Trade Marks Directorate,The Producers,31312,76.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Entertainment,International Policy Directorate,Mitie Facilities Services Ltd,100/90656292,126.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90656292,253.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Entertainment,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100/90656292,708.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3001325997,289.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Non - IT Contractors,Copyright and IP Enforcement Directorate,Interel Consulting UK,509810,664.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Non - IT Contractors,International Policy Directorate,R  Jacob,R JACOB,1806.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Non - IT Contractors,Copyright and IP Enforcement Directorate,Capita Resourcing Ltd,WN4012619,2510.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Non - IT Contractors,Finance Directorate,KPMG,5500746287,8000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Non - IT Contractors,IMPROVE Project,EC Harris LLP,75093285,9507.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Non - IT Contractors,International Policy Directorate,K Mooney,52099,40000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,52080,151.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,52087,305.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,52079,1070.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Intellectual Property Institute,IMPROVE Project,Shred-It Europe Ltd,9501135303,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Intellectual Property Institute,IMPROVE Project,Shred-It Europe Ltd,9501135304,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Intellectual Property Institute,IMPROVE Project,Shred-It Europe Ltd,9501136764,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Intellectual Property Institute,IMPROVE Project,Iron Mountain UK Ltd,RE25401,1642.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Intellectual Property Institute,IMPROVE Project,Northgate Information Solutions UK Limited,91277979,19245.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Innovation support,Copyright and IP Enforcement Directorate,Companies House,226233981,19.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Int Co-operation,International Policy Directorate,SARIMA,ADHC-1301,346.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Int Co-operation,International Policy Directorate,UK IPO-KIPSI Project,Translation cost,2159.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,Wilkin Chapman,338699,2223.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Innovation support,Innovation Directorate,KW Peter & Co,101107,2724.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Innovation support,Innovation Directorate,IP Asset LLP,2268,2880.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,IP Asset LLP,1897,2919.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,3volution  LLP,1165,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Ellis IP Ltd,1797,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Innovation support,Innovation Directorate,RTC North Ltd,9466,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Innovation support,Innovation Directorate,LJ Bray & Co,7466,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Innovation support,Innovation Directorate,Chapman IP Ltd,12167,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,IP TwentyOne Ltd,13769,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Innovation support,Innovation Directorate,Stephens Scown LLP,19417,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Innovation support,Innovation Directorate,Creation IP Ltd,IV238,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Beck  Greener,210329,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Shulmans LLP,270247,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Harrison Goddard Foote,310453,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Abel and Imray,431878,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Marks & Clerk LLP,7045486,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,Capital Law LLP,20025238,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,167875CTW,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Innovation support,Innovation Directorate,Murgitroyd & Company,2.5631E-09,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Innovation support,Innovation Directorate,MacRoberts LLP,I-13-7043,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Wohlrapp Morris Ltd,OLAU13-001,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Lawrie Intellectual Property,G111763.00.01,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Lawrie Intellectual Property,G111782.00.01,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,Wohlrapp Morris Ltd,Autotube13-011,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Innovation support,Innovation Directorate,3volution  LLP,LAH-CML-LEE001-0002,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Research Projects,Innovation Directorate,C Waelde,52083,101.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Research Projects,Innovation Directorate,HM Treasury,30151,1828.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Research Projects,Innovation Directorate,Beaufort Research Ltd,13136BQ,4015.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Research Projects,Copyright and IP Enforcement Directorate,Luke McDonagh,1,6300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Research Projects,Innovation Directorate,National Institute of Economic & Social Research,4506,21270.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Innovation Challenge Fund,Innovation Directorate,Meltwater (UK) Limited,IN-S104-401680,13135.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Innovation Challenge Fund,Innovation Directorate,SGA Productions Ltd,1832,39900.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,European co-operation,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,10.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757419851,37.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757476706,46.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757419850,46.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757476571,49.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757476707,98.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757476572,101.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2013,European co-operation,Innovation Directorate,Alan Rorke,52102,113.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2013,European co-operation,Innovation Directorate,Charlie Lane,52101,114.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757419942,118.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,European co-operation,Innovation Directorate,HRG UK,757420008,118.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,European co-operation,Innovation Directorate,Goldborough Studio Ltd,GS0068,145.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,European co-operation,Innovation Directorate,S Statham,52103,154.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,European co-operation,Innovation Directorate,Goldborough Studio Ltd,GS0069,1950.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,European co-operation,Innovation Directorate,Coventry University Enterprises Ltd,CUE172612,4800.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Seminars and Conferences,International Policy Directorate,Actionstream Direct Media,1893,50.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Seminars and Conferences,Copyright and IP Enforcement Directorate,Union Nederlanse Groep,3112002,129.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Seminars and Conferences,Copyright and IP Enforcement Directorate,ITSA Ltd,66341,839.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Seminars and Conferences,International Policy Directorate,Actionstream Direct Media,1892,1850.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,1066191,14997.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Pensions Administration,Business Support Directorate,Cabinet Office,250008430,23520.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2013,Pensions Administration,Business Support Directorate,UK Shared Business Services Ltd,SBS_10472,120898.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Healthcare,Business Support Directorate,Peter Hall,52069,13.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Healthcare,Business Support Directorate,Santia Consulting Ltd,OP-I332068,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Healthcare,Business Support Directorate,Santia Consulting Ltd,C0000186-FIN,390.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Healthcare,Business Support Directorate,Santia Consulting Ltd,C0000238-FIN,390.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Healthcare,Business Support Directorate,Employee Health Surveillance Services Ltd,203,2239.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2013,Corp Membership,Business Support Directorate,Performing Right Society,4088160,217.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Eyecare,Business Support Directorate,Personal expenses name witheld,ER89117,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Eyecare,Business Support Directorate,Personal expenses name witheld,52068,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Other,Business Support Directorate,Enterprise Rent-A-Car (UK) Ltd,DXU519B04CN,-55.89,Not applicable,
