Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Support to Campaigns,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",55996,78.57,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WHITEWASH LABORATORIES LTD,55997,1168.77,,TS6 7EH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,OHH DEER LTD,56000,2850,,LE12 7PU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MINISTRY OF WOOL LTD T/A ARMADILLO MERINO,56003,1960.51,,DE56 4DR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,STUDY CONNECTIONS LTD T/A GOSTUDYLINK,56004,1070.13,,RH10 3SL,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Moving/Storage Costs - Inward Investment Events,Chief Operating Officer - Chief Operating Officer,COXBENCH MANUFACTURING LTD,56008,1450,,NG17 6AF,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Investment - Entrepreneurs (Autumn Statement),Investment Development - Strategy & Policy,OXYGEN ENTERPRISE PARTNERS LTD,56009,23000,,B15 1JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,INNOVATIVE PHYSICS LTD,56010,830,,PO37 7JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SIMPLEFIT LTD,56012,3000,,SO40 4BJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,600,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,600,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,780,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,84,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,240,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,400,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,500,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,250,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,250,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,550,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,750,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56017,80,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Taxi Services UK - Investment - Enablers (Autumn Statement),"Investment Development - Managing Director & Operations, Investment Development",MICHAEL CANNON T/A CANNONS CHAUFFEUR SERVICES,56025,500,,CT13 9ND,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Training Costs - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,BUSINESS NAVIGATORS (EUROPE) LTD,56029,2886.35,,HG4 2PW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Air Travel - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,BUSINESS NAVIGATORS (EUROPE) LTD,56029,1434.07,,HG4 2PW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Conference Facilities - Healthcare UK,Trade Group - Healthcare UK,HOUSE OF COMMONS CATERING AND RETAIL SERVICES,56031,1752.73,,SW1A 0AA,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Media Costs - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,56032,7800,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,56033,15000,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,56034,14175,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,56036,85020,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Marketing - Promotional Materials - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,56037,45540,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,PPM (Project & Programme Management) - Trade Development External Advisers (Autumn Statement),Trade Group - Operations Directorate,NUVIA LTD,56087,4500,,WA3 6TW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,BROOK STREET (UK) LTD,56091,337.63,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Accounts Repayable DM Control - Other Programme Costs,Defence and Security Organisation - Head DSO Office,MINISTRY OF DEFENCE,56095,260048.97,,L2 3YL,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Stationery - Other Programme Costs,Trade Group - Operations Directorate,BANNER BUSINESS SERVICES LTD,56109,160.75,,NR3 1QU,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Stationery - Other Programme Costs,Trade Group - Operations Directorate,BANNER BUSINESS SERVICES LTD,56110,143,,NR3 1QU,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CONTEXT PRODUCTS LTD T/A CONTEXT BOOKSHOP & E-ANIMAL NUTRITION,56123,3000,,LE65 1WN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Sector Events - Abroad,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56124,1210.11,,NN4 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Trade Development Support,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56127,15010,,NN4 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Corporate Event Management and Marketing - Trade Development Support,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56127,24990,,NN4 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FIT-INFRARED LTD,56131,3000,,DL4 2RA,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ANDY WILLIS,56135,1676.68,,M3 4JJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CLEARLY SCRUMPTIOUS LTD,56139,3000,,BD21 3BB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,DOG ROCKS UK DISTRIBUTION,56141,3000,,SL6 3WT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CUTTER PROJECT LTD,56147,2875.73,,SN10 4JS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FOOD & DRINK EXPORTESE LTD,56150,1017.27,,HX7 9AY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ALDERCOTE LIMITED,56153,521.96,,HU9 1RJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Programme Admin,Chief Operating Officer - IT and Finance,CAPITA BUSINESS SERVICES LTD,56174,4450.14,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - Business Opportunities,Trade Group - Service Delivery,CAPITA BUSINESS SERVICES LTD,56189,3015.72,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA BUSINESS SERVICES LTD,56194,1427.8,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Motor Vehicle Hire - Trade Marketing Events,Trade Group - Service Delivery,BIRMINGHAM CHAMBER OF COMMERCE AND INDUSTRY,56202,520,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,PS8 LTD,56203,22000,,EN5 4HD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,PS8 LTD,56204,14640,,EN5 4HD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Rail Travel UK - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",56266,39,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Taxi Services UK - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",56266,27,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Subsistence Overseas - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",56266,7.37,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Current Grants To Private Sector - NPISH - TAP Solo Support Scheme,Trade Group - Partnerships & Business,ZOTEFOAMS LTD,56280,1250,,CR9 4AL,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MACHINES4SALE LTD,56314,1356,,GL17 0DP,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,NEIL BLAKEMAN ASSOCIATES LTD,56323,1237.54,,TQ13 9TS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,POSITIVE ADVERTISING (SHREWSBURY) LTD,56331,526.08,,SY2 6BL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56336,3244.5,,NW1 2EP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Conference and Exhibition Services - Sector Events - UK,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56336,2429.71,,NW1 2EP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,BROOK STREET (UK) LTD,56389,699.06,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - Trade Marketing Events,Trade Group - Service Delivery,BROOK STREET (UK) LTD,56394,978.14,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - Trade Marketing Events,Trade Group - Service Delivery,BROOK STREET (UK) LTD,56397,1020.67,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Bank Charges - Commercial Banks - Overseas Market Introduction Service,Trade Group - Service Delivery,WORLDPAY LTD,56398,269.57,,CB4 0WE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Bank Charges - Commercial Banks - Overseas Market Introduction Service,Trade Group - Service Delivery,WORLDPAY LTD,56399,138.43,,CB4 0WE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Media Costs - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,MEDIA ON DEMAND LTD,56476,210,,GU7 1HE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Marketing and Media - Trade Marketing Events,Trade Group - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,56477,8499.15,,SE1 2JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,14444.8,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,148549.47,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,28352.74,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,36734.42,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,40591.51,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56513,111688.28,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,56514,15069.31,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,56514,35049.39,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56514,70661.31,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56514,65566.26,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,PA CONSULTING GROUP LTD,56514,8401.19,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Outsourced Programme Management - Export Communications Review,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,56516,9458.33,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56520,-1890,,NW1 2EP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Other Professional Services - Investment - Entrepreneurs (Autumn Statement),Investment Development - Strategy & Policy,OXYGEN ENTERPRISE PARTNERS LTD,56523,4000,,B15 1JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Static Line Rental - UKTI Programme Admin,Chief Operating Officer - IT and Finance,BRITISH TELECOMMUNICATIONS plc (BT),56531,56.27,,DH98 1BT,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Corporate Event Management and Marketing - Investment - Enablers (Autumn Statement),Investment Development - Strategic Investment & Accounts,BRACKEN PRESENTATIONS LTD,56532,6689,,NG7 1FD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,External Training - Other Programme Costs,Investment Development - Global Operations,"Personal Expense, Name Witheld",56533,2593,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Hotel & Accommodation Overseas - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,"Gibson, Dr John Martin",56534,435.02,,M13 9WL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Outsourced Programme Management - Investment - Emerging Markets (Autumn Statement),"Investment Development - Managing Director & Operations, Investment Development",PA CONSULTING GROUP LTD,56535,10265.48,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Publications - Education UK,Trade Group - UKTI Education,STERLING PRESS LTD,56536,195,,NN15 6XU,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Outsourced Programme Management - Investment - Emerging Markets (Autumn Statement),"Investment Development - Managing Director & Operations, Investment Development",PA CONSULTING GROUP LTD,56537,11091.51,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Current Grants To Private Sector - NPISH - Trade Development Support,Trade Group - Creative Industries & Global Sporting Projects,BPI (BRITISH RECORDED MUSIC INDUSTRY) LTD,56538,10500,,SE1 7JA,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Outsourced Programme Management - Investment - Emerging Markets (Autumn Statement),"Investment Development - Managing Director & Operations, Investment Development",PA CONSULTING GROUP LTD,56539,7315.79,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Outsourced Programme Management - Export Communications Review,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,56540,17625,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,56545,20812.5,,NW1 2EP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA BUSINESS SERVICES LTD,56546,3084.05,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Marketing and Media - Trade Marketing Events,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56553,7008.65,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Other Media Costs - Mid-Sized Business Events,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56555,1504.5,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Outsourced Programme Management - International Trade Team Contracting,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56557,168854.17,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Outsourced Programme Management - International Trade Team Contracting,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56557,5833.33,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Outsourced Programme Management - Mid-Sized Business ITAs,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56557,45000,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Outsourced Programme Management - Passport ITAs (Autumn Statement),Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56557,37916.67,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Outsourced Programme Management - International Trade Team Contracting,Trade Group - Service Delivery,WEST MIDLANDS INTERNATIONAL TRADE LLP,56557,1916.67,,B15 3DH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Research and Development Expenditure - Trade Development Support,Trade Group - Partnerships & Business,ADETIQ LTD,56581,591.23,,BN1 1AE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MSC HEADHUNTING,56583,3000,,CW7 3QG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BRANDS SOLUTION,56584,1000,,CH3 9DU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BRANDS SOLUTION,56584,947.83,,CH3 9DU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ZACELY LTD,56585,3000,,BH15 1BP,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,NANOSCOPE SERVICES LTD,56586,799.09,,BS15 4PJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EDEN HALLS GREENHOUSES LTD,56587,3000,,GL52 7RS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,REUBEN HEATON LTD,56589,200,,CV13 0PE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,28/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LOGO BLUE LTD T/A BELT UPP,56590,585.84,,CV13 0NW,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),56591,30000,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),56593,7200,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,DESIGN EYES,56594,30000,,W11 2RP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,DESIGN EYES,56596,3000,,W11 2RP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),56598,10080,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),56600,26400,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,26/08/2014,Other Goods/Services - Trade Marketing Publicity,Trade Group - Creative Industries & Global Sporting Projects,CLEARVIEW EVENTS LTD,56603,114,,E3 3JQ,VENDOR,,,Programme
