Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458539,2300,SYSTEM 6,C-C22120-1806,Sports & Open S-RM-Ext. fixtures/fitting,07-Oct-11,£78.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458527,2296,SYSTEM 6,C-C22190-1804,Allotments-RM-External structures,07-Oct-11,£25.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458536,2297,SYSTEM 6,C-C22190-1804,Allotments-RM-External structures,07-Oct-11,£159.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458533,2307,SYSTEM 6,C-C23140-1805,Public Convnces-RM-Int. fixtures/fitting,07-Oct-11,£25.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458534,2308,SYSTEM 6,C-C23140-1805,Public Convnces-RM-Int. fixtures/fitting,07-Oct-11,£89.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458530,2302,SYSTEM 6,C-C23140-1809,Public Convnces-RM-sanitary works,07-Oct-11,£42.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458550,2309,SYSTEM 6,C-D11820-3501,IT Infrastructu-Hire of outside services,07-Oct-11,£42.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458528,2294,SYSTEM 6,C-D13100-1805,Muni Off Blgs-RM-Int. fixtures/fittings,07-Oct-11,£249.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458540,2301,SYSTEM 6,C-D13100-1805,Muni Off Blgs-RM-Int. fixtures/fittings,07-Oct-11,£409.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458541,2304,SYSTEM 6,C-D13100-1808,Muni Off Blgs-RM-Routine works,07-Oct-11,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458531,2305,SYSTEM 6,C-E21100-1806,Car Prks-Off St-RM-Ext. fixtures/fitting,07-Oct-11,£44.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458532,2306,SYSTEM 6,C-E21100-1806,Car Prks-Off St-RM-Ext. fixtures/fitting,07-Oct-11,£186.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458529,2295,SYSTEM 6,C-L11500-1805,Rec Facilities-RM-Int. fixtures/fittings,07-Oct-11,£40.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458538,2299,SYSTEM 6,C-L41100-1805,AG & M-RM-Int. fixtures/fittings,07-Oct-11,£27.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458527,2296,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£2.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458528,2294,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£24.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458530,2302,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£4.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458541,2304,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£5.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458540,2301,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£40.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458539,2300,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£7.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458538,2299,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£2.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458550,2309,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£4.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458549,2303,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£2.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458537,2298,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£16.10,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458536,2297,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£15.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458535,2310,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£165.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458534,2308,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£8.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458533,2307,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£2.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458532,2306,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£18.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458531,2305,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£4.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458529,2295,SYSTEM 6,C-N11250-9227,Excluded,07-Oct-11,-£4.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458535,2310,SYSTEM 6,C-PM0020-R165,Town Hall-Health & Safety,07-Oct-11,"£1,656.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459617,2312,SYSTEM 6,C-C22110-1804,Parks & Gardens-RM-External structures,21-Oct-11,£665.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459619,2311,SYSTEM 6,C-C22120-1804,Sports & Open S-RM-External structures,21-Oct-11,£195.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459971,2318,SYSTEM 6,C-D13100-1808,Muni Off Blgs-RM-Routine works,21-Oct-11,£387.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459973,2314,SYSTEM 6,C-D14100-1809,Depot Building-RM-sanitary works,21-Oct-11,£146.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459616,002313,SYSTEM 6,C-D30200-1807,Misc Props & Ld-RM-Vandalism,21-Oct-11,"£4,743.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459966,2320,SYSTEM 6,C-D34510-3501,Crime & Disordr-Hire of outside services,21-Oct-11,£589.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459960,2319,SYSTEM 6,C-L11500-1804,Rec Facilities-RM-External structures,21-Oct-11,£289.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459616,002313,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£474.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459617,2312,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£66.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459973,2314,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£14.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459971,2318,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£38.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459966,2320,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£58.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459960,2319,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£28.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459619,2311,SYSTEM 6,C-N11250-9227,Excluded,21-Oct-11,-£19.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458819,96257401,TERBERG MATEC UK,C-C24100-3582,Fleet Maint-DSO Invoices,07-Oct-11,£63.39,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458818,96257360,TERBERG MATEC UK,C-C24100-3582,Fleet Maint-DSO Invoices,07-Oct-11,£750.58,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459962,DJH/CT/110/55434,TESS NEALE,C-E21100-3934,Car Prks-Off St-TP Gen-Imprest/Excess,21-Oct-11,"£3,100.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£360.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£780.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,-£300.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£380.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£360.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£280.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£690.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459203,15548A,TFN LANDSCAPES,C-C22110-1301,Parks & Gardens-Routine grounds maint,14-Oct-11,£150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459967,PZY934,THE DWP AT COMPENSATION RECOVERY UNIT,C-E21100-3934,Car Prks-Off St-TP Gen-Imprest/Excess,21-Oct-11,£566.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459968,QRU550,THE DWP AT COMPENSATION RECOVERY UNIT,C-L21100-3934,Town Hall-TP Gen-Imprest/Excess,21-Oct-11,£672.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459954,REDACTED,THE SURVEYING PRACTICE,C-HC4100-C801,Dis.Adapt.HRA-Grants,21-Oct-11,£532.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459112,2011/01515,THE UK DRAINAGE NETWORK,C-H46250-1104,Drain Clearing-Council House repairs,14-Oct-11,"£4,820.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459007,EC200911,THEATREMASTER LIMITED,C-1T20F1-3568,Eva Cassidy-Artist Fees,14-Oct-11,"£1,774.16",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459007,EC200911,THEATREMASTER LIMITED,C-1T20F1-3568,Eva Cassidy-Artist Fees,14-Oct-11,-£187.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459121,REDACTED,TPG DISABLE AIDS LTD,C-HC4100-C801,Dis.Adapt.HRA-Grants,14-Oct-11,"£4,470.17",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458932,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,14-Oct-11,"£2,418.06",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459108,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,14-Oct-11,"£3,574.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459110,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,14-Oct-11,"£1,795.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460367,REDACTED,TPG DISABLE AIDS LTD,C-HC4100-C801,Dis.Adapt.HRA-Grants,28-Oct-11,£520.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460364,REDACTED,TPG DISABLE AIDS LTD,C-HC7440-C801,DFG.96.Act-Grants,28-Oct-11,"£1,350.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459187,7703,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,14-Oct-11,"£1,640.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459188,7702,TRASH UK LIMITED,C-C24100-2701,Fleet Maint-Hired transport,14-Oct-11,"£1,640.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459270,3001AWP575,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.58,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459271,3001AWP312,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£4.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459273,3001AWR058,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.67,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459275,3001AWQ909,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£65.74,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459290,3001AWN906,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459289,3001AWN289,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£165.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459288,3001AWM853,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£65.01,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459287,3001AWN495,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.34,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459286,3001AWN811,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£79.14,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459285,3001AWN589,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£99.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459284,3001AWN730,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.38,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459283,3001AWN128,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£97.82,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459282,3001AWN675,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459281,3001AWN961,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£149.43,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459280,3001AWL999,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£104.93,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459279,3001AWP619,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£99.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459278,3001AWR411,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£66.51,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459277,3001AWQ262,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£132.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459276,3001AWR567,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£99.98,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459274,3001AWQ655,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£99.63,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459272,3001AWP632,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£65.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459271,3001AWP312,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,21-Oct-11,£160.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460282,3001 AWE163,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£64.51,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460283,3001 AWP338,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£132.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460285,3001 AWN959,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£108.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460287,3001 AWO669,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£124.97,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460417,3001 AWS804,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£99.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460420,3001 AWP287,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£105.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460419,3001 AWS603,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£133.27,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460418,3001 AWS620,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£66.49,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460288,3001 AWQ066,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£124.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460286,3001 AWN710,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£66.23,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460284,3001 AWO635,TRAVIS PERKINS WESTERN AREA,C-H44100-1104,Tenants Dec HW-Council House repairs,28-Oct-11,£95.46,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458462,INV40716,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,07-Oct-11,£165.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458465,INV40735,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,07-Oct-11,£95.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458475,INV40744,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,07-Oct-11,£370.26,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458464,INV40728,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,07-Oct-11,£215.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458463,INV40523,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,07-Oct-11,£135.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458641,INV40511,TRIANGLE LIFT SERVICES  LIMITED,C-HC4864-C302,Lift Refurb-Building Contractor,07-Oct-11,"£5,340.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459358,INV40979,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£141.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459359,INV40868,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£180.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459361,INV40810,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£120.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459363,INV40978,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£98.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459364,INV40977,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£964.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459362,INV40783,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459360,INV40805,TRIANGLE LIFT SERVICES  LIMITED,C-H46150-1104,Lift.Service-Council House repairs,21-Oct-11,£235.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460458,INV41192,TRIANGLE LIFT SERVICES  LIMITED,C-L21100-1220,Town Hall-Lift maintenance,28-Oct-11,£615.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458671,TUNSTALL-10186,TUNSTALL HEALTHCARE (UK) LTD,C-H22500-3138,Community Alarm-Purch of lifeline units,07-Oct-11,"£1,798.56",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458476,50223071,TUNSTALL HEALTHCARE (UK) LTD,C-H33400-3101,Sheltered.Hsg-Equipment purchases,07-Oct-11,£45.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458478,50223074,TUNSTALL HEALTHCARE (UK) LTD,C-H33400-3101,Sheltered.Hsg-Equipment purchases,07-Oct-11,£45.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458477,50223072,TUNSTALL HEALTHCARE (UK) LTD,C-H33400-3101,Sheltered.Hsg-Equipment purchases,07-Oct-11,£45.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460365,REDACTED,V FRY AND SONS,C-HC7440-C801,DFG.96.Act-Grants,28-Oct-11,"£4,900.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8571,Car Prks-Off St-Fees-Bath Road c/p,07-Oct-11,£46.33,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8572,Car Prks-Off St-Fees-Bath Terrace c/p,07-Oct-11,£25.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8573,Car Prks-Off St-Fees-Commercial St c/p,07-Oct-11,£1.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8574,Car Prks-Off St-Fees-Grosvenor Tce c/p,07-Oct-11,£38.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8576,Car Prks-Off St-Fees-High Street Car Par,07-Oct-11,£36.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8578,Car Prks-Off St-Fees-Chelt Walk Car Park,07-Oct-11,£98.25,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8579,Car Prks-Off St-Fees-Phoenix Passage c/p,07-Oct-11,£2.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8580,Car Prks-Off St-Fees-Portland Street c/p,07-Oct-11,£91.33,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8582,Car Prks-Off St-Fees-Rodney Road Car Par,07-Oct-11,£151.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8583,Car Prks-Off St-Fees-Sherborne Place c/p,07-Oct-11,£30.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8584,Car Prks-Off St-Fees-St Georges Road c/,07-Oct-11,£195.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8585,Car Prks-Off St-Fees-St James Street c/p,07-Oct-11,£56.58,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458779,CHL00128,VERRUS (UK) LTD,C-E21100-8587,Car Prks-Off St-Fees-North Place Car Par,07-Oct-11,£153.25,,
