Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20023192,750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Treasury Solicitors,Business Support Directorate,Eversheds Solicitors LLP,91168266,1098.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,128938,6972.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,128963,8482.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Treasury Solicitors,Patents Directorate,Treasury Solicitors,128938,18812.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10038583,166250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Entertainment,Trade Marks Directorate,The Producers,887,-14.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Entertainment,Business Support Directorate,Personal expenses name witheld,51804,5.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Entertainment,Finance Directorate,Henson SH,51850,25.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Entertainment,Copyright and IP Enforcement Directorate,Natural History Museum,17285,55.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,Entertainment,Finance Directorate,Lewis J,51835,68.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Entertainment,Innovation Directorate,Business & Technology Centre,BTC24396,102.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Entertainment,Trade Marks Directorate,The Producers,30120,517.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Entertainment,Trade Marks Directorate,The Producers,30317,1800.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3001237709A,46.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,Non - IT Contractors,Business Support Directorate,OutSec Ltd,1303098,59.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,Non - IT Contractors,Business Support Directorate,OutSec Ltd,1302094,93.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Non - IT Contractors,Business Support Directorate,LRQA Limited,12010216,2045.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Non - IT Contractors,Copyright and IP Enforcement Directorate,Capita Resourcing Ltd,WN4009688,5020.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Steering Board,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),13515,12.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51810,138.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51854,177.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51809,231.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51847,389.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51828,444.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Steering Board,Business Support Directorate,Personal expenses name witheld,51846,1074.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Intellectual Property Institute,IMPROVE Project,Iron Mountain UK Ltd,Z697643,1640.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Intellectual Property Institute,IMPROVE Project,Northgate Information Solutions UK Limited,91256920,5191.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Intellectual Property Institute,IMPROVE Project,Northgate Information Solutions UK Limited,91246492,8150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Dr Alison Campbell,51856,87.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Innovation support,Innovation Directorate,AT Bristol (Enterprises) Ltd,CH001213,799.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Bloodhound SSC,BHP/BET/118/03.2013,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,City Law School,Start-Ed,12500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,University of Essex,LocalisE,16200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,Anglia Ruskir University,2013 FAST FORWARD COMPETITION ANGLIA RUSKIR UNI,60200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,University of Southampton,2013 FAST FORWARD COMPETITION SOUTHAMPTON UNI,64750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,Cardiff University,2013 FAST FORWARD COMPETITION CARDIFF UNI,65000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,Buckinghamshire New University,2013 FAST FORWARD COMPETITION BUCKINGHAMSHIRE  UNI,69692.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,NHS Innovations South East,FF26MAR13,70000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Princess Alexandra Hospital,FF28MAR13,73000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Durham University,FASTFORWARD02APR13,79500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,University of the West of England (UWE),CE-12-0927,85000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Innovation support,Copyright and IP Enforcement Directorate,MWL Print Group Ltd,181732,348.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Innovation support,Copyright and IP Enforcement Directorate,Scottish Business Crime Centre,1569,10000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Innovation support,Copyright and IP Enforcement Directorate,Lime Media Ltd,IN12-100604,12480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Innovation support,Copyright and IP Enforcement Directorate,whiteBULLET Solutions Ltd,IPO/001/13,113500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Int Co-operation,International Policy Directorate,SAIS Programme,14,1072.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Innovation support,Innovation Directorate,B More,11,550.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,372044DM,663.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,372046DM,845.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,372047DM,1353.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Innovation support,Innovation Directorate,Wolferstans,361410,2401.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Innovation support,Innovation Directorate,Harrison Goddard Foote,291431,2668.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,162651SAB,2799.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,IP Asset LLP,1902,2880.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Innovation support,Innovation Directorate,Imaginary Plane Ltd,860,2925.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Innovation support,Innovation Directorate,IP Asset LLP,1956,2925.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Yeadon IP Ltd,940,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Innovation support,Innovation Directorate,Virtuoso  Legal,972,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Innovation support,Innovation Directorate,Virtuoso  Legal,973,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Fortis  IP  Ltd,304,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Innovation support,Innovation Directorate,Virtuoso  Legal,1002,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Innovation support,Innovation Directorate,Virtuoso  Legal,1003,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Innovation support,Innovation Directorate,Targeting Innovation Ltd,2946,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Innovation support,Innovation Directorate,Acumen Business Law,3891,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Innovation support,Innovation Directorate,Shipley IP Ltd,16102,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Pure Ideas,30099,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Innovation support,Innovation Directorate,EIP Partnership LLP,34207,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,EIP Partnership LLP,34835,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Innovation support,Innovation Directorate,Lincoln IP,M1055,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Innovation support,Innovation Directorate,Reddie & Grose,158618,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Innovation support,Innovation Directorate,Beck  Greener,202218,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Innovation support,Innovation Directorate,Harrison Goddard Foote,292438,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Innovation support,Innovation Directorate,OTB Eveling LLP,302435,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Innovation support,Innovation Directorate,Goldstein Legal,9672,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Innovation support,Innovation Directorate,Foot Anstey LLP,11039193,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Innovation support,Innovation Directorate,Foot Anstey LLP,11039230,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,372016DB,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Innovation support,Innovation Directorate,Morisons Solicitors,12/016390,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Innovation support,Innovation Directorate,Withers &  Rogers LLP,372087RGB,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Innovation support,Innovation Directorate,Silverman  Sherliker  LLP,NTGM-1923,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM-13201,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-203,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-204,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Innovation support,Innovation Directorate,Swindell & Pearson Ltd,SIN078899,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Innovation support,Innovation Directorate,Eurexploit Ltd,EE19041301,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Harrison Goddard Foote,GMH-G208469,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Murgitroyd & Company,G27852-TH0MR,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Innovation support,Innovation Directorate,Stephens Scown LLP,BT/VW/TCSL-1-1,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Innovation support,Innovation Directorate,Murgitroyd & Company,G12165.00.01/BROWNJ,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Innovation support,Innovation Directorate,Stephens Scown LLP,BT-LD-ZCFL-00001-0005,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Research Projects,Innovation Directorate,Department For Business Innovation & Skills,10038742,-7100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Research Projects,Innovation Directorate,Department For Business Innovation & Skills,10038600,7100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Research Projects,Innovation Directorate,Department For Business Innovation & Skills,10038688,7100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Research Projects,Innovation Directorate,IP Pragmatics,1287,8400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Research Projects,Innovation Directorate,Lancaster University,8645217,10632.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Research Projects,Innovation Directorate,Ray Lambert,108,12000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Research Projects,Innovation Directorate,Burns & Company,13/0481,18900.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452355947,-31.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452347560,-11.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452246121,18.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452281667,24.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452246120,25.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452246558,29.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Martin Kemp,51822,33.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452394302,34.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452364588,40.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Holiday Inn Express,2013001064,56.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-35882M,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36104M,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36106M,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36107M,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36108M,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452281665,64.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452246390,70.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,HRG UK,452246416,82.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Jessica Griffiths,51823,101.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,European co-operation,Innovation Directorate,Roy Emerson,51802,114.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,European co-operation,Innovation Directorate,Colin Baldwin,51799,116.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36094M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36095M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36096M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36098M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36099M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-36101M,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,European co-operation,Innovation Directorate,Goldborough Studio Ltd,GS0039,145.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,European co-operation,Innovation Directorate,Mark Barber,51834,155.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,European co-operation,Innovation Directorate,Simon Day,51800,168.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,European co-operation,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),13515,307.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,European co-operation,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),13251,1098.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-94528M,1400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-94517M,1575.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S41-944693,2213.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,European co-operation,Innovation Directorate,Oxford Hotels & Inns Management Ltd,S4160603M,2220.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,European co-operation,Innovation Directorate,Holiday Inn Express,2013001384A,3084.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Seminars and Conferences,Copyright and IP Enforcement Directorate,ITSA Ltd,64062,1227.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,1062574,1313.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,1062090,3804.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,1062254,13836.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,1059670,33000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Seminars and Conferences,International Policy Directorate,Foreign and Commonwealth Office,10062433,54038.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Healthcare,Business Support Directorate,Personal expenses name witheld,51842,40.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Healthcare,Business Support Directorate,Dyslexia Action,143331,450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Corp Membership,Business Support Directorate,British Standards Institution,400396479,722.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Eyecare,Business Support Directorate,Personal expenses name witheld,51837,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Eyecare,Business Support Directorate,Specsavers Optical Superstores Ltd,09/04/13IPO,425.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Eyecare,Business Support Directorate,Osteoporosis Assessment Service Ltd,3,2190.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Other,Business Support Directorate,Generation Gap Entertainment,70931CN,-80.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Other,Business Support Directorate,Personal expenses name witheld,51792,20.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Other,Business Support Directorate,Xexec Ltd,24990,20.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Other,Business Support Directorate,R Mahoney,CAKE,139.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Other,Business Support Directorate,TV Licensing,138906452,145.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Other,Business Support Directorate,Chris Prynne,99,475.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Other,Business Support Directorate,Clearview Imaging Services Ltd,45745,480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Other,Business Support Directorate,Cycle Training Wales Ltd,1195,910.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Other,Business Support Directorate,Environment Agency,CRCS2302281,1290.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Other,Business Support Directorate,On Your Bike,31758,1500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Other,Business Support Directorate,Hearing and Mobility & Electric Bikes,INVOICE 01,1998.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Other,Business Support Directorate,Department For Business Innovation & Skills,10038380,3964.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Other,Business Support Directorate,Wheadons Group Travel Ltd,WFEB1337,9200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Other,Business Support Directorate,Wheadons Group Travel Ltd,WMAR1362,9660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1587045,419.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,WIPO Copyright Conference,Copyright and IP Enforcement Directorate,Survival School Ltd,9631,320.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,WIPO Copyright Conference,Copyright and IP Enforcement Directorate,Survival School Ltd,9627,1600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Internal Audit,Finance Directorate,Department For Business Innovation & Skills,10039086,-43350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Internal Audit,Finance Directorate,Department For Business Innovation & Skills,10038609,43350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Internal Audit,Finance Directorate,Department For Business Innovation & Skills,10039033,43350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Training,Patents Directorate,SCHLUMBERGER CANADA LT,SLOCK094,2270.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,Other Stationery & General Supplies,Finance Directorate,MORGANA SYSTEMS LIMITE,SLOCK095,115.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Books  Newspapers & Publications,Business Support Directorate,Amazon EU,SLOCK096,37.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Other Stationery & General Supplies,Finance Directorate,Amazon  Mktplce EU-UK,SLOCK097,124.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Minor Buiding Works &Maintenance,IMPROVE Project,SI/CPD/FIXINGS,SLOCK098,933.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Minor Buiding Works &Maintenance,IMPROVE Project,SI/CPD/FIXINGS,SLOCK098,255.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Travel and subsistence Overseas,International Policy Directorate,EASYJET000000EL666SP,ddavi12,202.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Travel and subsistence Overseas,International Policy Directorate,EASYJET000000EL66625,ddavi12,235.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK    INV165230286,ddavi12,6.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK    INV165230293,ddavi12,6.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence Overseas,Innovation Directorate,RYANAIR22422400000ADV7XP,ddavi12,161.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Nash-Ville,ddavi12,244.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Nash-Ville,ddavi12,244.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK    INV165235189,ddavi12,6.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET000000EL7KMGB,ddavi12,46.42,Not applicable,
