Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,11/03/2016,5100091784,"13,520.23",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,11/03/2016,5100092408,"(21,321.08)",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045884,"1,640.98",SMJ SCHOOL OF MOTORING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,11/03/2016,5100092213,"1,590.00",ST JOHN AMBULANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,11/03/2016,5100092420,"6,653.90",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,11/03/2016,5100091882,"14,000.00",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045899,"1,859.80",STEVEN LLOYD APPROVED SCHOOL OF MOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045915,984.60,T MADDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,11/03/2016,5100092318,"13,300.00",TOLEDO TRANSPORT CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,11/03/2016,5100091834,"1,872.50",TXM RECRUIT LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045882,656.40,V EDWARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045885,"1,525.51",VINCENT'S DRIVING SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Sustainable Transport Support Services,11/03/2016,5100092379,"4,215.90",WIGAN LEISURE & CULTURE TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045896,"1,203.40",WIRRAL DRIVING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,11/03/2016,5100091817,"4,323.00",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,11/03/2016,1900045871,619.34,Z CHABDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,14/03/2016,5100089778,"113,474.88",BETHELL CONSTRUCTION LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,14/03/2016,5100091415,"87,339.07",BETHELL CONSTRUCTION LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046087,"2,500.00",5 STAR PRIVATE HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Support Services,15/03/2016,5100092204,"9,446.40",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,15/03/2016,5100091642,"9,683.00",ALTRON COMMUNICATIONS EQUIPMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,15/03/2016,5100091465,831.45,AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,15/03/2016,5100091504,776.37,ANTALIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,15/03/2016,5100091505,737.84,ANTALIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/03/2016,5100091498,"6,060.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/03/2016,5100092507,"7,759.30",ARK PROJECT MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/03/2016,5100092354,"1,699.00",ARMIN & BUTLER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046001,"310,500.00",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046088,"26,042.29",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046089,"53,535.93",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046090,"3,763.33",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046065,"8,500.82",ATLANTIC TRAVEL GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Support Services,15/03/2016,5100092500,"3,120.00",AVL CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046004,"2,230.00",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046069,"112,621.61",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046070,"10,191.08",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046071,647.82,BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,15/03/2016,5100091512,"1,260.00",BIKE RIGHT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/03/2016,5100091808,636.10,BLUETREE DESIGN AND PRINT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,15/03/2016,5100091556,"1,085.00",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,15/03/2016,5100092453,"2,499.20",BOLTON WHITES HOTEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Consumables,15/03/2016,5100091948,"9,900.00",BT ENGAGE IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046098,"3,166.67",BULLITT CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046002,"2,300.00",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046085,"12,306.82",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046003,"13,000.00",BURNLEY AND PENDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/03/2016,5100092366,"11,891.88",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/03/2016,5100092540,"7,850.00",CEEQUAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046005,"24,700.00",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046048,"8,570.00",CHECKMATE TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046101,"7,772.72",CHESTERS COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046099,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046007,"32,898.00",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046062,"10,376.75",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046063,"42,088.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046064,"4,229.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/03/2016,5100091901,"1,759.00",DST OUTPUT (Nottingham) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046061,"12,334.33",ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046009,"3,000.00",FE FINCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046008,"8,500.00",FIRST CALDERLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1700029470,"(2,437.19)",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046082,"333,473.33",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046083,"120,237.94",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046084,"8,686.84",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,15/03/2016,5100091992,"2,795.00",FRETWELL PRINT AND DIRECT MAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046105,"28,252.36",GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046106,738.09,GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/03/2016,5100091489,"20,333.33",GEORGE COX AND SONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/03/2016,5100091490,"3,192.31",GEORGE COX AND SONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046060,"2,873.67",GMATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046055,"52,691.83",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046056,"99,595.06",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046057,"8,161.09",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/03/2016,5100091461,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/03/2016,5100091729,"1,819.12",GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/03/2016,5100091758,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/03/2016,5100091934,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Audit and Financial Services,15/03/2016,5100092429,"10,932.50",GRANT THORNTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046010,"80,693.00",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046095,"14,034.37",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046096,"138,949.63",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046097,"6,663.76",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046031,"1,096.90",HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046049,"2,333.33",HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046011,"3,600.00",HUDDERSFIELD BUS COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Commercial Managment Services,15/03/2016,5100090016,"15,504.00",IAN ALLAN ASSOCIATES (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Software & Maintenance,15/03/2016,5100090178,"8,817.94",ITSO LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046012,"20,582.00",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046092,"9,180.09",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046093,"12,000.17",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Procurement Services,15/03/2016,5100092368,"11,025.00",JULIAN BENSON ASSOCIATES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,15/03/2016,5100092555,"1,375.00",KINGS CHAMBERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046013,"21,000.00",LANCASHIRE UTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046014,"5,000.00",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046072,"54,966.33",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046073,"27,398.75",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046074,"1,368.73",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1700029419,"(25,000.00)",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046015,"51,000.00",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046033,533.60,MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046050,"35,185.73",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046051,"226,803.67",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046052,"11,752.25",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,15/03/2016,5100092216,957.38,MARPOL SECURITY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,15/03/2016,5100092218,701.50,MARPOL SECURITY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,15/03/2016,5100092221,957.38,MARPOL SECURITY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,15/03/2016,5100092483,"1,410.02",MILES AHEADDRIVER TRAINING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,15/03/2016,5100091988,"15,042.66",MILLBROOK PROVING GROUND LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,15/03/2016,5100091957,"10,233.75",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Heavy Rail Support Services,15/03/2016,5100090846,"26,650.43",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046045,"62,000.00",NORTHERN RAIL LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,15/03/2016,5100091640,"156,395.00",NORTHERN RAIL LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046058,"40,274.60",OLYMPIA TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,15/03/2016,5100092550,"1,507.50",PANNONE CORPORATE LLP (EMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support & Maintenance,15/03/2016,5100091491,918.00,PINDAR CREATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support & Maintenance,15/03/2016,5100091492,"3,518.00",PINDAR CREATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,15/03/2016,5100092497,"9,520.00",PMA GLOBAL MOBILITY RESOURCES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,15/03/2016,5100091450,"6,360.00",PRACTICUS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046111,"98,782.34",R S TYRER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046112,"1,762.72",R S TYRER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046034,"1,617.10",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046053,"95,182.02",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046054,"20,589.96",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,15/03/2016,5100091570,"3,975.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,15/03/2016,5100091574,"3,975.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,15/03/2016,5100091830,"3,975.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046028,"4,000.00",ROJAY SERVICES LTD T/A WIGAN COACHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046017,"95,000.00",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046066,"133,121.60",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046067,"59,458.60",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046068,"12,492.16",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046107,"69,496.08",SELWYNS TRAVEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046108,940.73,SELWYNS TRAVEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Print & Media,15/03/2016,5100091871,533.05,SERVICEPOINT UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Print & Media,15/03/2016,5100091902,"1,092.00",SERVICEPOINT UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/03/2016,5100091603,"15,463.47",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/03/2016,5100091931,"10,661.65",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,15/03/2016,5100092406,"21,321.08",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,15/03/2016,5100092459,492.00,ST JOHN AMBULANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,15/03/2016,5100092460,738.00,ST JOHN AMBULANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046019,"1,331,250.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046020,"73,487.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046021,"262,750.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046078,"242,573.60",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046079,"326,711.93",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046080,"32,447.30",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,15/03/2016,5100091663,"1,617.68",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046022,"21,000.00",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046109,"27,691.18",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046110,"62,750.38",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Printing Hardware,15/03/2016,5100091459,681.22,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Printing Hardware,15/03/2016,5100091460,567.21,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046035,"1,324.05",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/03/2016,1900046091,"15,227.64",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Printer Consumables,15/03/2016,5100091499,738.00,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,15/03/2016,5100091500,"59,200.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Consumables,15/03/2016,5100091502,474.80,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046046,"8,750.00",TRANSPENNINE EXPRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/03/2016,1900046023,"1,521.00",TRAVEL ASSIST SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/03/2016,5100091929,"2,675.00",TXM RECRUIT LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
