Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489160,770.08,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489417,1754.04,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489418,1120.11,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489652,1190.06,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489819,700.07,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489994,3330.01,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,22.08.2014,2210495605,1078.46,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,22.08.2014,2210495768,980.10,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Adult Social Care - Direct Payments,28.08.2014,2210501849,2135.26,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Direct Payments,Childrens' Social Care - Personal Budget,22.08.2014,2210497074,643.07,R,ELLIS STANTON
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,08.08.2014,2210476553,1760.39,R,APPLETREE SUPPORT LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,15.08.2014,2210484573,1222.98,R,APPLETREE SUPPORT LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,15.08.2014,2210484791,1000.72,R,APPLETREE SUPPORT LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,14.08.2014,2210483071,833.40,R,CARING FOR YOU LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,11.08.2014,2210477060,658.00,R,COMMUNITY ANGELS LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,11.08.2014,2210477063,861.00,R,COMMUNITY ANGELS LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Private Contractors,20.08.2014,2210492217,784.00,R,COMMUNITY ANGELS LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Voluntary bodies,06.08.2014,2210472399,1406.25,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Voluntary bodies,06.08.2014,2210472403,615.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Voluntary bodies,06.08.2014,2210472428,795.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Home Care,Payments to Voluntary bodies,27.08.2014,2210499972,602.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Other Expenses,26.08.2014,2210497451,3075.29,R,SOLENT NHS TRUST
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Other Expenses,26.08.2014,2210497477,3887.16,R,SOLENT NHS TRUST
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Other Expenses,26.08.2014,2210497483,2487.03,R,SOLENT NHS TRUST
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210484078,1413.51,R,APPLETREE SUPPORT LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,15.08.2014,2210484548,2001.24,R,APPLETREE SUPPORT LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499926,714.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499928,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499936,849.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499941,1132.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499949,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499959,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499961,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499966,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499968,1132.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499979,1132.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499996,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500000,849.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500231,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500237,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500239,566.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500245,1415.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,29.08.2014,2210502546,1132.00,R,KIDS FAMILY CENTRE
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,07.08.2014,2210474717,1988.97,R,NEW HORIZON CENTRE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,07.08.2014,2210474717,1088.34,R,NEW HORIZON CENTRE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,11.08.2014,2210477034,1492.89,R,NEW HORIZON CENTRE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,11.08.2014,2210477044,1968.32,R,NEW HORIZON CENTRE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,11.08.2014,2210477052,2017.00,R,NEW HORIZON CENTRE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,13.08.2014,2210481723,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,13.08.2014,2210481751,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482766,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482770,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482795,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482885,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482900,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,26.08.2014,2210497597,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500328,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500364,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Eastern - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500371,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Day Care,Payments to Voluntary bodies,07.08.2014,2210473203,791.52,R,HAMPSHIRE PARTNERSHIP NHS TRUST
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210487659,1680.17,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488028,606.73,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488100,513.39,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488109,513.39,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488111,828.86,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488114,689.34,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488232,1502.82,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488235,1365.14,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488241,700.07,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488271,1120.11,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488291,513.39,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488292,793.41,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210488538,709.41,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489051,700.07,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489052,606.73,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489053,606.73,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489092,522.72,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489240,522.72,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489390,746.74,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489564,933.43,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,19.08.2014,2210489678,933.43,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Direct Payments,Adult Social Care - Direct Payments,22.08.2014,2210497033,583.66,R,PERSONAL PAYMENTS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,27.08.2014,2210500404,1313.40,R,FAIRWAYS CARE (UK) LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,21.08.2014,2210494336,1105.50,R,NOBILIS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,21.08.2014,2210494350,937.50,R,NOBILIS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,21.08.2014,2210494357,518.00,R,NOBILIS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460125,1950.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460143,1470.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460177,720.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460181,690.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460185,1109.50,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460209,1952.30,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460339,840.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460339,525.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,04.08.2014,2210460347,542.50,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,13.08.2014,2210481499,2429.50,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,13.08.2014,2210481510,1950.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,13.08.2014,2210481513,1260.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,13.08.2014,2210481537,2115.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,14.08.2014,2210483928,3975.00,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,28.08.2014,2210501762,2684.70,R,SPORTFIT SHORT BREAKS CARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,05.08.2014,2210470129,522.84,R,TEAM MEDICAL SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,08.08.2014,2210476128,1045.68,R,TEAM MEDICAL SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,14.08.2014,2210482870,691.20,R,TEAM MEDICAL SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Private Contractors,27.08.2014,2210499284,1058.59,R,TEAM MEDICAL SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,27.08.2014,2210500315,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,01.08.2014,2210458624,2069.05,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,04.08.2014,2210461594,504.02,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,04.08.2014,2210461607,504.67,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,04.08.2014,2210461618,570.68,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,07.08.2014,2210474268,611.47,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Home Care,Payments to Voluntary bodies,07.08.2014,2210474277,733.20,R,SMILE SUPPORT & CARE
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,06.08.2014,2210471262,1048.28,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,20.08.2014,2210492981,827.20,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,20.08.2014,2210492985,3274.60,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,20.08.2014,2210493115,2097.81,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,20.08.2014,2210493123,837.95,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500256,2097.81,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500259,947.76,R,AUTISM WESSEX
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,08.08.2014,2210476120,544.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482762,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482780,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482791,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482803,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482811,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482817,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482823,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482832,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482843,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482847,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482881,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482903,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,14.08.2014,2210482909,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,18.08.2014,2210486816,953.61,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210499982,522.30,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500319,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500323,1667.88,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500326,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500330,1111.92,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500334,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500338,1667.88,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500342,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500347,833.94,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500360,1667.88,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500384,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500387,555.96,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD - Western - Prev & Supp (P),Payments to Private Contractors,27.08.2014,2210500388,1945.86,R,ROSE ROAD ASSOCIATION
Hampshire County Council,CHILDRENS SERVICES,CWD- Eastern- Transport & Other Services,Transport Contracts (0-8 seats),05.08.2014,2210474940,975.00,R,ANDICARS LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,18.08.2014,2210487485,1110.00,R,DCS JONCARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,18.08.2014,2210487485,531.00,R,DCS JONCARE LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,01.08.2014,2210487169,2369.00,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,01.08.2014,2210487192,2400.00,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,01.08.2014,2210480271,1633.36,R,JCM SEATING SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,19.08.2014,2210491202,1633.36,R,JCM SEATING SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,29.08.2014,2210503705,2595.86,R,JCM SEATING SOLUTIONS
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,13.08.2014,2210501296,1444.18,R,PRISM MEDICAL UK
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,15.08.2014,2210485419,680.00,R,PRISM MEDICAL UK
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,01.08.2014,2210477463,1445.00,R,R82 UK LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,05.08.2014,2210474365,1490.60,R,R82 UK LTD
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,20.08.2014,2210503510,1121.00,R,THE BAMBACH SADDLE SEAT (EUROPE) LT
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,28.08.2014,2210502164,2714.00,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,CHILDRENS SERVICES,CWD Joint Equipment Store,Disability Aids and Equipment,22.08.2014,2210500698,2875.80,R,WEALDEN REHAB
Hampshire County Council,CHILDRENS SERVICES,CwD Purchase Residential Care-S/East,Other Expenses,21.08.2014,2210494893,566.00,R,STEPHENS ARK
Hampshire County Council,CHILDRENS SERVICES,CwD Purchase Residential Care-S/East,Other Expenses,21.08.2014,2210494895,566.00,R,STEPHENS ARK
Hampshire County Council,CHILDRENS SERVICES,CwD Purchase Residential Care-S/East,Payments to Private Contractors,08.08.2014,2210476319,15333.93,R,CARETECH COMMUNITY SERVICE
Hampshire County Council,CHILDRENS SERVICES,CwD Purchase Residential Care-S/East,Payments to Private Contractors,11.08.2014,2210477041,5292.60,R,CORNERSTONE SERVICE SUPPORT
