Department,Entity,Transaction Date,Supplier Name Published,Amount Published,Expense Type Published,Expense Area Published,"Expense Description published for admin spend above £25,000 only",
DFID,DFID,17/12/2012,Electricity ,West and Southern Africa ,Power Holding co of Nigeria ,101622-101 ,£756,
DFID,DFID,17/12/2012,Electricity ,West and Southern Africa ,Power Holding co of Nigeria ,101622-101 ,"£1,320",
DFID,DFID,17/12/2012,Other Building Costs ,West and Southern Africa ,Personal Trading CC ,101618-101 ,"£1,902",
DFID,DFID,17/12/2012,Training - Travel & Subsistence ,West and Southern Africa ,Ulendo Safaris ,101618-101 ,"£1,221",
DFID,DFID,17/12/2012,Training - Travel & Subsistence ,West and Southern Africa ,Ulendo Safaris ,101618-101 ,£691,
DFID,DFID,17/12/2012,Training - Travel & Subsistence ,West and Southern Africa ,Ulendo Safaris ,101618-101 ,£704,
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101621-103 ,"£2,283",
DFID,DFID,17/12/2012,Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,R M B Engineers and Builders Pvt Ltd ,101621-103 ,£866,
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,Pradeep Kumar Shrestha ,114324-102 ,"£1,095",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,114073-101 ,"£243,403",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Byenkya Julius Atwooki ,200787-108 ,"£3,084",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,HELPAGE INTERNATIONAL ,103548-101 ,"£54,732",
DFID,DFID,17/12/2012,Aid Programme - Voluntary contributions ,East and Central Africa , UNHCR ,202995-102 ,"£3,000,000",
DFID,DFID,17/12/2012,Aid Programme - Voluntary contributions ,East and Central Africa ,UNDP CONTRIBUTIONS GBP ,202974-108 ,"£650,158",
DFID,DFID,17/12/2012,Aid Programme - Accountable Grant Payments ,Western Asia and Stabilisation Division ,International Foundation for Electoral Systems (IFES) ,203039-101 ,"£69,893",
DFID,DFID,17/12/2012,Subscriptions ,Communications Division ,Durrants lTD ,100197-101 ,"£1,702",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,Babatunde Kabir Ipaye ,114206-104 ,"£10,400",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,David Griffith Lance ,202462-104 ,"£3,000",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Ethio Enter Educate Promotion  ,202913-101 ,"£25,310",
DFID,DFID,17/12/2012,Aid Programme - Accountable Grant Payments ,Western Asia and Stabilisation Division ,MKRF Education Campaign ,202491-103 ,"£588,278",
DFID,DFID,17/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,101629-101 ,"£5,129",
DFID,DFID,17/12/2012,Recruitment costs ,East and Central Africa ,aikan Uganda Limited ,101635-101 ,£584,
DFID,DFID,17/12/2012,Recruitment costs ,East and Central Africa ,aikan Uganda Limited ,101635-101 ,£560,
DFID,DFID,17/12/2012,Hotels - Accommodation only ,East and Central Africa ,Elgon Terrace Hotel Limited ,101635-101 ,£796,
DFID,DFID,17/12/2012,Recruitment costs ,East and Central Africa ,aikan Uganda Limited ,101635-101 ,"£2,016",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202190-105 ,"£18,715",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Abdi Mohammed Fidar ,201312-101 ,"£4,115",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,388",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£3,615",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,260",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£1,243",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£1,582",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,938",
DFID,DFID,17/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,101629-101 ,"£1,583",
DFID,DFID,17/12/2012,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories , The Government of India ,113395-101 ,"£12,000,000",
DFID,DFID,17/12/2012,Hotels - Accommodation only ,International Finance Division ,Recipient name withheld ,100111-101 ,£576,
DFID,DFID,17/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,£791,
DFID,DFID,17/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,166",
DFID,DFID,17/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,100214-101 ,£570,
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Judith Sandford ,113951-101 ,"£2,651",
DFID,DFID,17/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,FOUNDATION FOR CIVIL SOCIETY ,113540-102 ,"£1,607,407",
DFID,DFID,17/12/2012,Hotels - Accommodation only ,Policy Division ,Recipient name withheld ,201724-102 ,£945,
DFID,DFID,17/12/2012,Aid Programme - Voluntary contributions ,West and Southern Africa ,IFPRI ,201927-106 ,"£68,000",
DFID,DFID,17/12/2012,Hotels - Accommodation only ,Research and Evidence Division ,Recipient name withheld ,100039-106 ,£538,
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Mennonite Economic Development Associates of Canada ,202481-104 ,"£170,774",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Mennonite Economic Development Associates of Canada ,202481-104 ,"£80,558",
DFID,DFID,17/12/2012,Hotels - Accommodation only ,East and Central Africa ,Recipient name withheld ,101625-102 ,£654,
DFID,DFID,17/12/2012,Research & Development costs ,Research and Evidence Division ,The Sustainability Institute Trust ,203618-101 ,"£34,430",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,OPTIONS CONSULTANCY SERVICES LIMITED ,201375-103 ,"£95,416",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,OPTIONS CONSULTANCY SERVICES LIMITED ,201375-103 ,"£47,708",
DFID,DFID,17/12/2012,Hotels - Accommodation only ,East and Central Africa ,Elgon Terrace Hotel Limited ,203603-101 ,£796,
DFID,DFID,17/12/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Africa Agricultural Development Company Ghana ,203679-101 ,"£109,783",
DFID,DFID,17/12/2012,Aid Programme - Other Financial Aid to Government ,East and Central Africa ,Ministry of Finance Tanzania  (BRN) ,202770-101 ,"£2,700,000",
DFID,DFID,17/12/2012,Training - Course Fees ,Human Resources Security & Facilities Division ,Quality & Equality Ltd ,100268-101 ,"£2,000",
DFID,DFID,17/12/2012,Contract & Agency Staff ,East and Central Africa ,DAI Europe ,101634-101 ,"£12,872",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,DELTA PARTNERSHIP SOLUTIONS LTD ,103015-101 ,"£5,851",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,GRM INTERNATIONAL LTD ,202370-102 ,"£86,873",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,GRM INTERNATIONAL LTD ,113871-128 ,"£23,007",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Delta Partnership ,200250-111 ,"£9,765",
DFID,DFID,17/12/2012,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,The World Bank (EFO) ,202215-101 ,"£65,000",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,114058-101 ,"£3,390",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,IMC Worldwide Ltd ,200221-105 ,"£14,795",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,IMC Worldwide Ltd ,113537-103 ,"£66,219",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,IMC Worldwide Ltd ,113537-102 ,"£169,104",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£1,175",
DFID,DFID,17/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,373",
DFID,DFID,17/12/2012,Technical and Advisory Services ,West and Southern Africa ,Deutsche Gesellschaft fÃ¼r Internationale Zusammenarbeit (GIZ) GmbH ,104187-103 ,"£115,641",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,IMC Worldwide Ltd ,113537-101 ,"£61,079",
DFID,DFID,17/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,IMC Worldwide Ltd ,202433-106 ,"£31,277",
DFID,DFID,17/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,International Republican Institute ,200548-106 ,"£143,441",
DFID,DFID,17/12/2012,Technical and Advisory Services ,East and Central Africa ,Fiscus Limited ,202593-101 ,"£4,173",
DFID,DFID,18/12/2012,Aid Programme - Voluntary contributions ,International Relations Division ,UNFPA ,114154-102 ,"£37,100,000",
DFID,DFID,18/12/2012,Aid Programme - Humanitarian Material Relief Assistance and Services ,Western Asia and Stabilisation Division ,HANDS  ,202930-104 ,"£4,198,526",
DFID,DFID,18/12/2012,Contract & Agency Staff ,Policy Division ,Hays Specialist Recruitment Ltd ,100191-101 ,"£1,531",
DFID,DFID,18/12/2012,Contract & Agency Staff ,Policy Division ,Hays Specialist Recruitment Ltd ,100191-101 ,"£1,276",
DFID,DFID,18/12/2012,Aid Programme - Voluntary contributions ,Middle East & North Africa Division (MENAD) ,UN RELIEF AND WORKS AGENCY ,203216-119 ,"£2,000,000",
DFID,DFID,18/12/2012,Air fares ,East and Central Africa ,Bon Voyage Travel Centre Ltd(USD) ,101634-101 ,£516,
DFID,DFID,18/12/2012,Hotels - Accommodation only ,East and Central Africa ,Bon Voyage Travel Centre Ltd(USD) ,101634-101 ,£619,
DFID,DFID,18/12/2012,Entertainment & Hospitality ,East and Central Africa ,Amare Kidanewold ,101612-101 ,£896,
DFID,DFID,18/12/2012,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,Bangladesh Bank for Promoting Financial Services Poverty Reduction ,107370-102 ,"£2,900,000",
DFID,DFID,18/12/2012,Data network- remote working ,East and Central Africa ,RCS Radio & Satellite Communication Ltd(Local) ,202594-101 ,£708,
DFID,DFID,18/12/2012,other information and communication technologies ,Business Solutions Division Level ,NAYATEL (PVT) LTD ,200002-121 ,"£1,829",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,HAREWELLE INTERNATIONAL LIMITED ,202544-101 ,"£6,750",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,Crown Agents Bank ,200469-110 ,"£168,285",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202733-101 ,"£164,809",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202733-101 ,"£164,809",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202733-101 ,"£313,132",
DFID,DFID,18/12/2012,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,NARINDER PAL SINGH ,201689-105 ,£703,
DFID,DFID,18/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,SIDBI Venture Capital Limited ,114293-102 ,"£10,154",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,SPC MANAGEMENT SERVICES PRIVATE LIMI ,114177-101 ,"£2,233",
DFID,DFID,18/12/2012,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,CB RICHARD ELLIS SOUTH ASIA PVT LTD ,201689-105 ,"£13,458",
DFID,DFID,18/12/2012,Hotels - Accommodation only ,West and Southern Africa ,Ballantynes lodge ,100256-105 ,£521,
DFID,DFID,18/12/2012,Secure Staff Accommodation,Western Asia and Stabilisation Division ,Supplier Name withheld ,101601-110 ,"£3,731",
DFID,DFID,18/12/2012,Printer Consumables ,West and Southern Africa ,Nyani & Co. Ltd ,101613-101 ,"£1,039",
DFID,DFID,18/12/2012,Air fares ,East and Central Africa ,WFP Somalia ,203382-102 ,£650,
DFID,DFID,18/12/2012,Air fares ,East and Central Africa ,WFP Somalia ,203382-104 ,"£1,611",
DFID,DFID,18/12/2012,Air fares ,East and Central Africa ,WFP Somalia ,101630-101 ,£650,
DFID,DFID,18/12/2012,Air fares ,East and Central Africa ,WFP Somalia ,101630-101 ,"£1,636",
DFID,DFID,18/12/2012,Furniture & Fittings ,Asia  Caribbean and Overseas Territories ,Prime  the Furnishing Interior  ,100151-101 ,"£1,554",
DFID,DFID,18/12/2012,Medical/Health Services ,West and Southern Africa ,FLIMAS ,101638-101 ,"£3,594",
DFID,DFID,18/12/2012,Subscriptions ,West and Southern Africa ,Munn Marketing ,101638-105 ,£953,
DFID,DFID,18/12/2012,Hostile Environment Training ,West and Southern Africa ,Pilgrims Group ,100152-101 ,£851,
DFID,DFID,18/12/2012,Computer hardware maintenance ,West and Southern Africa ,Xerox ,100152-101 ,"£1,433",
DFID,DFID,18/12/2012,Computer hardware maintenance ,West and Southern Africa ,Xerox ,101622-101 ,"£1,899",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,Crown Agents Bank ,200469-110 ,"£30,951",
DFID,DFID,18/12/2012,Training Providers/Facilitation Services ,Middle East & North Africa Division (MENAD) ,Pilgrims Group ,202887-101 ,£634,
DFID,DFID,18/12/2012,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,IUCN ,114058-109 ,"£48,117",
DFID,DFID,18/12/2012,Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,Chef Delight Limited ,103269-101 ,"£1,113",
DFID,DFID,18/12/2012,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,SCIDEV.NET ,114034-103 ,"£169,776",
DFID,DFID,18/12/2012,Hostile Environment Training ,Finance and Corporate Performance Division ,Pilgrims Group ,100008-104 ,£802,
DFID,DFID,18/12/2012,Air fares ,Western Asia and Stabilisation Division ,BONDS TRAVEL BUREAU ,101624-101 ,£784,
DFID,DFID,18/12/2012,Subscriptions ,Communications Division ,Durrants lTD ,100197-101 ,"£1,575",
DFID,DFID,18/12/2012,Facilities Management payments ,East and Central Africa ,Architecture Pro Ltd (RW) ,101628-101 ,"£6,671",
DFID,DFID,18/12/2012,Storage & Distribution costs ,East and Central Africa ,COIMEX SARL ,101628-101 ,"£1,384",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Semiotics Consultants (Pvt) Limited ,202378-107 ,"£27,661",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,Inter rent ,201123-103 ,"£1,487",
DFID,DFID,18/12/2012,Electricity ,West and Southern Africa ,ESCOM ,101618-101 ,£638,
DFID,DFID,18/12/2012,Facilities Management payments ,West and Southern Africa ,Hema Trading ,101629-101 ,£983,
DFID,DFID,18/12/2012,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,101629-101 ,£979,
DFID,DFID,18/12/2012,Generators & spares ,West and Southern Africa ,Oduntor C.Wilson ,101629-101 ,£717,
DFID,DFID,18/12/2012,Hotels - Accommodation only ,Policy Division ,Recipient name withheld ,100275-101 ,£567,
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,GRM International (ZW) ,113871-131 ,"£14,851",
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£3,392",
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£5,201",
DFID,DFID,18/12/2012,Telephone Usage & services ,West and Southern Africa ,Telecomunicacoes de Mocambique ,101620-101 ,£862,
DFID,DFID,18/12/2012,Conferences  Seminars & Meeting/Event Resource ,Western Asia and Stabilisation Division ,TOURISM PROMOTION SERVICES/ ISLAMABA ,101624-101 ,£689,
DFID,DFID,18/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Avari Lahore ,101624-101 ,"£1,472",
DFID,DFID,18/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,TOURISM PROMOTION SERVICES/ ISLAMABA ,101624-101 ,"£2,963",
DFID,DFID,18/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Avari Lahore ,101624-101 ,£701,
DFID,DFID,18/12/2012,Hotels - Accommodation only ,Policy Division ,Recipient name withheld ,100277-102 ,£652,
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,100025-101 ,"£3,731",
DFID,DFID,18/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,£989,
DFID,DFID,18/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,152",
DFID,DFID,18/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,£691,
DFID,DFID,18/12/2012,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,100214-101 ,£653,
DFID,DFID,18/12/2012,Aid Programme - Trust Funds contributions ,Policy Division ,IBRD HSBC T ,202920-101 ,"£3,000,000",
DFID,DFID,18/12/2012,Technical and Advisory Services ,East and Central Africa ,HLSP LIMITED ,203016-102 ,£589,
DFID,DFID,18/12/2012,Electricity ,Human Resources Security & Facilities Division ,EDF ENERGY ,203717-101 ,"£4,678",
DFID,DFID,18/12/2012,Electricity ,Human Resources Security & Facilities Division ,EDF ENERGY ,203717-101 ,"£1,263",
DFID,DFID,18/12/2012,Technical and Advisory Services ,East and Central Africa ,Paulina Mrosso ,202593-101 ,"£2,604",
DFID,DFID,18/12/2012,Technical and Advisory Services ,East and Central Africa ,Julian K. Gutta ,202394-103 ,"£9,617",
DFID,DFID,18/12/2012,Aid Programme - Accountable Grant Payments ,Middle East & North Africa Division (MENAD) ,MERCY CORPS ,203216-123 ,"£1,500,000",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Research and Evidence Division ,IOD PARC ,202101-101 ,"£15,664",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,Family Kingdom Limited ,203621-102 ,"£1,204",
DFID,DFID,18/12/2012,Technical and Advisory Services ,East and Central Africa ,DELTA PARTNERSHIP SOLUTIONS LTD ,103015-101 ,"£26,179",
DFID,DFID,18/12/2012,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,THE SAVE THE CHILDREN FUND ,203400-103 ,"£125,806",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,201023-103 ,"£1,455",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,Dr Dayo Lajide ,104254-101 ,"£5,335",
DFID,DFID,18/12/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Development Aid from People to People ,202623-103 ,"£215,000",
DFID,DFID,18/12/2012,Property rates ,Human Resources Security & Facilities Division ,SOUTH LANARKSHIRE COUNCIL ,100106-101 ,"£229,458",
DFID,DFID,18/12/2012,Contract & Agency Staff ,Policy Division ,SOCIAL DEVELOPMENT DIRECT LTD ,200659-115 ,"£4,536",
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,488",
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£2,307",
DFID,DFID,18/12/2012,Technical and Advisory Services ,East and Central Africa ,Abundance Consulting ,203603-101 ,"£6,285",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,HTSPE LTD ,114058-101 ,"£12,267",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,113961-106 ,"£7,968",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,113961-106 ,"£227,661",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202524-113 ,"£2,404",
DFID,DFID,18/12/2012,DFID Purchased Relief Supplies ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202524-114 ,"£13,535",
DFID,DFID,18/12/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202524-115 ,£677,
DFID,DFID,18/12/2012,DFID Purchased Relief Supplies ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202524-112 ,"£48,074",
DFID,DFID,18/12/2012,Storage & Distribution costs ,East and Central Africa ,AGS Rwanda ,101628-101 ,"£1,036",
DFID,DFID,18/12/2012,Generators & spares ,West and Southern Africa ,Mahmoud Sabrah (SL) ,101629-101 ,£853,
DFID,DFID,18/12/2012,Secure Staff Accommodation,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,101603-101 ,"£3,618",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Research and Evidence Division ,HTSPE LTD ,202242-108 ,"£3,822",
DFID,DFID,18/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,IMC Worldwide Ltd ,202433-106 ,"£32,929",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,Carlos Manuel ,104038-101 ,"£2,965",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,Feliciano S. Chimbutane ,104038-101 ,"£2,965",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,MB Consulting Lda ,101620-101 ,"£9,127",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Business Solutions Division Level ,OPIN SYSTEMS LIMITED ,200001-101 ,"£1,920",
DFID,DFID,19/12/2012,Air fares ,Human Resources Security & Facilities Division ,Saimon Overseas Ltd ,100269-158 ,£798,
DFID,DFID,19/12/2012,Contract & Agency Staff ,Human Resources Security & Facilities Division ,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,100266-110 ,£581,
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,CHRISTIAN AID ,202651-101 ,"£1,813,982",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,SAVE THE CHILDREN ,202662-101 ,"£2,352,165",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,PROGRESSIO ,202503-101 ,"£506,254",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,WORLD VISION UNITED KINGDOM ,202642-101 ,"£984,441",
DFID,DFID,19/12/2012,Aid Programme - Core contributions ,International Finance Division ,SG HAMBROS BANK & TRUST LTD (USD) ,203232-101 ,"£22,000,000",
DFID,DFID,19/12/2012,Aid Programme - Joint programme contribution ,Western Asia and Stabilisation Division ,GTZ GmBH Eschborn ,114515-103 ,"£100,000",
DFID,DFID,19/12/2012,Aid Programme - Other Financial Aid to Government ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202190-101 ,"£11,400,000",
DFID,DFID,19/12/2012,Aid Programme - Trust Funds contributions ,International Finance Division ,IBRD HSBC T ,201308-101 ,"£400,000",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,ATOS CONSULTING LIMITED ,200452-101 ,"£530,489",
DFID,DFID,19/12/2012,Aid Programme - Core contributions ,Asia  Caribbean and Overseas Territories ,USAID Washington ,200593-102 ,"£2,200,000",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,SIGHT SAVERS INTERNATIONAL ,202546-101 ,"£934,670",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,PRACTICAL ACTION LTD ,202646-101 ,"£722,765",
DFID,DFID,19/12/2012,Computer software maintenance ,Business Solutions Division Level ,ORACLE CORPORATION UK LIMITED ,200002-158 ,£636,
DFID,DFID,19/12/2012,Mobile telephones & accessories ,Central Department Division ,VODAFONE CORPORATE ,200510-105 ,"£33,275",
DFID,DFID,19/12/2012,Vehicle Repairs & Maintenance ,East and Central Africa ,UAP Insurance Sudan Ltd ,202594-101 ,"£2,752",
DFID,DFID,19/12/2012,Air fares ,East and Central Africa ,WFP Sudan Juba Sub Imprest(US$) ,202594-101 ,"£1,973",
DFID,DFID,19/12/2012,Vehicle Repairs & Maintenance ,East and Central Africa ,UAP Insurance Sudan Ltd ,202586-101 ,"£1,179",
DFID,DFID,19/12/2012,Air fares ,East and Central Africa ,WFP Sudan Juba Sub Imprest(US$) ,202513-101 ,£624,
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£34,396",
DFID,DFID,19/12/2012,Computer Software Licenses ,Business Solutions Division Level ,MTI Technology Ltd ,200002-116 ,"£1,154",
DFID,DFID,19/12/2012,Postage Costs ,Human Resources Security & Facilities Division ,DHL INTERNATIONAL (UK) LTD ,100106-101 ,"£2,518",
DFID,DFID,19/12/2012,Mobile telephones & accessories ,Central Department Division ,VODAFONE CORPORATE ,200510-105 ,"£12,547",
DFID,DFID,19/12/2012,Air fares ,West and Southern Africa ,Harvey World Travel Centurion ,101631-101 ,"£1,055",
DFID,DFID,19/12/2012,Electricity ,Asia  Caribbean and Overseas Territories ,Dhaka Electric Supply Company Ltd ,101603-101 ,"£1,036",
DFID,DFID,19/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,Saimon Overseas Ltd ,101603-102 ,£888,
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,PACT KENYA - NSA NRM SUPPORT ,201913-115 ,"£347,424",
DFID,DFID,19/12/2012,Telephone Usage & services ,East and Central Africa ,VODACOM TANZANIA ,101634-101 ,"£1,503",
DFID,DFID,19/12/2012,Facilities Management payments ,East and Central Africa ,British High Commission(Tsh) ,101634-101 ,£778,
DFID,DFID,19/12/2012,Facilities Management payments ,East and Central Africa ,British High Commission(Tsh) ,101634-101 ,"£3,079",
DFID,DFID,19/12/2012,Facilities Management payments ,East and Central Africa ,British High Commission(Tsh) ,101634-101 ,£644,
DFID,DFID,19/12/2012,Telephone Usage & services ,West and Southern Africa ,Vodacom ,100068-101 ,£651,
DFID,DFID,19/12/2012,Storage & Distribution costs ,West and Southern Africa ,Safricas Congo SARL ,100068-101 ,"£1,318",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£11,097",
